"index","count"
"1__165859441__165865569",4
"1__16621278__16641930",2
"1__16632298__16641930",1
"1__1666129__1671143",1
"1__167935867__167944253",1
"1__168073715__168074132",2
"1__168260398__168269721",1
"1__16907240__16912193",4
"1__16907915__16913756",15
"1__169199956__169256646",1
"1__169292355__169293738",1
"1__171537386__171544267",1
"1__1720492__1770677",1
"1__172520652__172526934",1
"1__172525009__172526934",1
"1__172569204__172571927",1
"1__1735858__1756938",1
"1__173772101__173776656",1
"1__1737914__1770677",1
"1__173807328__173810111",1
"1__173807328__173814429",1
"1__174219613__174274265",1
"1__1756836__1770677",1
"1__175996708__176015460",1
"1__176050288__176055026",1
"1__176104146__176145143",1
"1__176118142__176145143",3
"1__176563660__176564731",1
"1__178410684__178412364",2
"1__179089325__179091002",1
"1__179955304__179972422",1
"1__179955304__179975702",1
"1__179989084__179990144",1
"1__180366651__180382606",2
"1__180772524__180780624",1
"1__180793889__180794480",1
"1__180953813__180962561",2
"1__182847156__182852503",1
"1__183077411__183079789",1
"1__183083666__183084772",2
"1__184559873__184567595",1
"1__184671945__184718726",1
"1__185056684__185062408",1
"1__185143504__185240521",1
"1__185151078__185175895",1
"1__185171786__185191168",1
"1__185175757__185183787",1
"1__185183639__185200840",2
"1__185269569__185274775",1
"1__186359843__186375400",1
"1__193172925__193181607",1
"1__193181520__193205486",2
"1__197552282__197627499",1
"1__197564338__197627499",1
"1__197611841__197684204",1
"1__197621365__197684204",1
"1__197641167__197643299",1
"1__200558345__200562897",1
"1__20063865__20082259",1
"1__200729967__200784772",2
"1__201816407__201817722",1
"1__202394694__202400747",1
"1__202396168__202418299",2
"1__202719787__202727638",1
"1__203651870__203652526",1
"1__204082043__204083733",1
"1__205585606__205593019",5
"1__205693054__205698749",3
"1__206574780__206579933",1
"1__206574783__206592752",1
"1__207702061__207737579",1
"1__21071237__21107033",1
"1__21083659__21106404",1
"1__21083659__21107033",2
"1__211451459__211452658",1
"1__21151593__21155765",1
"1__21167349__21212864",1
"1__211952260__211966532",4
"1__211952260__212002665",1
"1__211956571__211966532",1
"1__212179981__212194554",1
"1__21219112__21377487",1
"1__212218002__212220759",1
"1__21221861__21437876",1
"1__21231376__21268823",1
"1__21267984__21276604",1
"1__21295967__21307720",10
"1__21295967__21329301",5
"1__21295967__21377487",1
"1__213037067__213058738",1
"1__213037067__213061936",1
"1__21306827__21377487",2
"1__21329206__21377487",1
"1__21329206__21415706",1
"1__21329206__21437876",2
"1__213302870__213349835",1
"1__21377359__21415706",12
"1__21377359__21437876",5
"1__21415631__21437876",2
"1__214625148__214638300",1
"1__214637973__214638300",1
"1__21599192__21616649",1
"1__217783663__217787544",1
"1__218578511__218578674",1
"1__220195689__220195860",1
"1__22041882__22048257",1
"1__22074631__22079612",1
"1__220771673__220792097",1
"1__220969985__220978616",1
"1__22169263__22173985",1
"1__22331940__22336350",1
"1__223987601__223991154",1
"1__223991876__223994649",3
"1__22404922__22413359",2
"1__224605962__224607317",1
"1__224918164__224922408",1
"1__225140372__225156576",2
"1__225140372__225161855",5
"1__225140372__225195246",3
"1__225140372__225231685",1
"1__225142661__225161855",1
"1__225305386__225347187",1
"1__225339707__225418853",2
"1__226016426__226019660",1
"1__226349232__226349390",1
"1__227203781__227213853",1
"1__228407025__228433389",1
"1__229593908__229613507",1
"1__229599290__229601266",1
"1__229602381__229623360",1
"1__229625702__229634053",1
"1__230798887__230800333",1
"1__231079552__231097049",1
"1__231090079__231097049",4
"1__231406504__231411942",1
"1__231506308__231509845",1
"1__23189530__23191705",1
"1__231930988__231954263",3
"1__231954075__231954263",1
"1__233225807__233231609",1
"1__233334685__233344435",1
"1__233334685__233372726",1
"1__233344264__233372726",1
"1__233362972__233388534",1
"1__233482188__233490757",1
"1__233482188__233498039",3
"1__23356962__23377013",6
"1__23356962__23385660",5
"1__23376880__23385660",1
"1__234556448__234563512",1
"1__234586174__234608557",1
"1__235316021__235318427",1
"1__235344900__235346108",1
"1__235357328__235377341",1
"1__235386481__235394504",1
"1__235582788__235594119",1
"1__235600637__235606226",2
"1__235628953__235634274",1
"1__235628953__235658138",1
"1__235643370__235658138",1
"1__235944165__235945387",1
"1__235963620__235996967",3
"1__235993526__235996967",1
"1__236332006__236347206",1
"1__236341714__236347206",2
"1__236969444__236979843",5
"1__236987419__236990196",1
"1__236987419__237016388",1
"1__237013644__237016388",4
"1__237729867__237732619",1
"1__24020297__24021281",1
"1__24077335__24079008",2
"1__243433407__243471479",1
"1__243468015__243493994",2
"1__243471291__243589860",1
"1__243708812__243736350",1
"1__243708812__243859018",1
"1__243708812__244006584",1
"1__243716031__243736350",1
"1__243716031__244006584",1
"1__243727022__243828185",1
"1__243727022__244006584",2
"1__243776973__243859018",2
"1__243776973__244006584",2
"1__243800913__243859018",2
"1__243828074__244006584",1
"1__245018275__245025836",1
"1__246078832__246093239",1
"1__246490503__246498776",2
"1__246711847__246720023",1
"1__246784731__246797889",1
"1__24840804__24841057",1
"1__24857708__24859744",1
"1__25666965__25678184",1
"1__26314722__26317354",1
"1__26584088__26586293",2
"1__26772807__26774151",1
"1__27056142__27059283",2
"1__27087347__27093057",1
"1__27267948__27268309",3
"1__27269151__27269556",3
"1__27432376__27436268",1
"1__27884816__27885394",1
"1__27994737__27995857",1
"1__28233439__28233793",1
"1__28316208__28374937",1
"1__28362055__28374937",1
"1__28362055__28384605",3
"1__28365350__28369161",1
"1__28802619__28817524",1
"1__28858315__28858862",1
"1__28931884__28948677",1
"1__29010095__29018221",1
"1__29068915__29070498",3
"1__29323727__29344954",1
"1__29323727__29356999",1
"1__29338377__29365938",1
"1__29362338__29365938",3
"1__29481208__29481422",9
"1__31465237__31468067",1
"1__31465237__31479949",2
"1__31478700__31479949",1
"1__32381496__32385259",10
"1__32495899__32498935",2
"1__32495899__32505174",1
"1__32497125__32504220",1
"1__32502511__32505174",2
"1__32694100__32694809",1
"1__32792540__32793278",1
"1__33133826__33138502",1
"1__33251963__33256855",2
"1__33403998__33415375",1
"1__33413823__33415375",1
"1__33478808__33480195",1
"1__33487194__33487304",1
"1__35824526__35827390",7
"1__35846860__35871069",1
"1__35870624__35873760",1
"1__35906648__35928314",1
"1__35932209__35944813",1
"1__35936464__35944813",3
"1__35940406__35944813",1
"1__36202515__36208842",1
"1__36203593__36217107",1
"1__36367075__36367938",1
"1__36379443__36379875",1
"1__36469942__36479649",1
"1__36501778__36509149",1
"1__3655936__3655971",1
"1__3698076__3701767",1
"1__38453245__38453508",1
"1__39785336__39815299",1
"1__40529899__40530231",1
"1__40878688__40882768",1
"1__41536267__41541123",6
"1__41578955__41608784",1
"1__41578955__41618413",1
"1__41582594__41608784",1
"1__42660561__42789498",1
"1__43663224__43665174",1
"1__44019163__44044591",1
"1__44290403__44303983",1
"1__44363907__44365399",1
"1__44386076__44386600",1
"1__44750507__44804994",1
"1__44773982__44785416",4
"1__44877653__44878394",3
"1__45340350__45363116",1
"1__45553553__45553909",3
"1__46066057__46068037",1
"1__46079768__46082065",1
"1__46105882__46108171",4
"1__46120215__46120991",1
"1__46124700__46126897",1
"1__46521467__46546422",2
"1__46531726__46546422",1
"1__46543187__46546422",6
"1__46775569__46775988",1
"1__47108866__47110928",1
"1__47745913__47748131",1
"1__47753223__47765824",1
"1__47761437__47767420",1
"1__47834141__47840965",1
"1__48240842__48244216",1
"1__48821342__48825442",3
"1__48821342__48878823",1
"1__51001041__51061888",1
"1__51032749__51061888",1
"1__51121114__51210447",1
"1__51860053__51875368",1
"1__51868107__51874004",3
"1__51887458__51913807",1
"1__52269486__52287227",1
"1__52279707__52299842",1
"1__52289336__52293541",1
"1__52293468__52299842",2
"1__52747333__52798590",1
"1__52959283__52975384",6
"1__52975268__52992045",1
"1__52981563__52992045",1
"1__53322670__53329829",2
"1__53329653__53333449",1
"1__54258902__54301293",1
"1__54284644__54298264",1
"1__54706578__54708972",1
"1__54717289__54722859",1
"1__54747111__54747200",1
"1__55182273__55194105",1
"1__55337023__55341720",1
"1__58971732__59000003",1
"1__58971732__59002413",2
"1__59126842__59160879",1
"1__59147457__59150923",2
"1__5933312__5940299",1
"1__5964677__6046387",1
"1__59787208__59844509",1
"1__59805630__59812070",1
"1__59805630__59844509",2
"1__5987709__5993389",2
"1__6021854__6046387",1
"1__61869776__61872399",1
"1__62299326__62350080",1
"1__62329910__62516730",1
"1__62365255__62367131",1
"1__62907159__62908990",1
"1__62908830__62914337",1
"1__62910409__62913182",2
"1__62994948__63052295",1
"1__63042933__63091072",1
"1__63294711__63307218",1
"1__63944435__63955889",4
"1__63944435__63974241",1
"1__64474977__64516388",2
"1__65095038__65107652",3
"1__65129378__65130362",1
"1__65234339__65255197",2
"1__65243306__65255197",2
"1__65455118__65460771",1
"1__6586756__6592139",1
"1__6655545__6659512",1
"1__67356837__67371058",7
"1__67358912__67371058",1
"1__67405711__67428843",1
"1__67411833__67425426",2
"1__67423742__67428843",1
"1__67885692__67889960",1
"1__67891818__67891968",1
"1__70687298__70705203",1
"1__70758071__70766591",1
"1__70758071__70781249",1
"1__70883620__70890099",1
"1__76194086__76216231",1
"1__76198329__76211599",1
"1__76198329__76215244",1
"1__76205665__76215244",1
"1__76205665__76216231",1
"1__78177432__78180468",1
"1__78177432__78181553",3
"1__78267016__78280916",3
"1__78324623__78332076",1
"1__7837220__7838229",12
"1__78420940__78422385",1
"1__78422257__78428615",1
"1__82302570__82372915",1
"1__82402412__82421744",1
"1__85331068__85331821",4
"1__8555123__8617582",1
"1__8568686__8617582",5
"1__8568686__8674745",1
"1__8568686__8716500",1
"1__8601273__8617582",4
"1__8601273__8674745",4
"1__865535__874792",1
"1__8674620__8684439",1
"1__8684369__8716500",2
"1__8716032__8716500",11
"1__89206671__89206971",1
"1__89236035__89237562",1
"1__91403042__91447927",2
"1__92735280__92757094",2
"1__92789002__92811471",1
"1__92798948__92811471",1
"1__92798948__92846430",1
"1__93070864__93101893",1
"1__93159359__93202184",1
"1__93201955__93202184",1
"1__93648917__93698150",1
"1__93687166__93730458",1
"1__94360170__94363454",1
"1__94360170__94367225",1
"1__94924163__94933563",1
"1__94924163__94948795",1
"1__94924163__94956803",1
"1__95609447__95616975",2
"1__9991949__9994918",3
"1__9991949__9995685",1
"1__9994820__9996685",1
"10__102683732__102685776",2
"10__103345619__103345913",1
"10__103432672__103433430",1
"10__103552596__103570071",1
"10__103559999__103567658",1
"10__103649169__103717489",1
"10__103649169__103769780",1
"10__103649169__103785005",1
"10__103699620__103717489",2
"10__103783234__103785005",1
"10__103784913__103789502",1
"10__103868786__103871293",1
"10__104018686__104019873",3
"10__104122232__104123555",1
"10__104445573__104465246",2
"10__1046617__1051847",1
"10__104899163__104941085",1
"10__105197772__105198565",5
"10__105199503__105200607",2
"10__105371338__105420872",1
"10__105767935__105778666",1
"10__105777918__105778666",2
"10__111883775__111886261",2
"10__111883775__111890244",2
"10__112540559__112559676",1
"10__112640991__112647644",1
"10__112723883__112745523",1
"10__114427977__114428757",1
"10__115917313__115923088",1
"10__116603500__116608496",1
"10__116606318__116606992",1
"10__117221451__117228839",1
"10__118674886__118681027",1
"10__11978544__11994248",1
"10__12006008__12042008",2
"10__12009340__12056183",1
"10__12039671__12056183",1
"10__120460818__120489922",1
"10__120488807__120489922",1
"10__120797750__120797951",1
"10__120824911__120833449",2
"10__120832402__120833449",1
"10__12123471__12133683",3
"10__12123471__12136270",1
"10__12126539__12133683",1
"10__121275021__121286936",1
"10__12130985__12133683",1
"10__12142177__12150014",1
"10__121598047__121602107",1
"10__12185116__12191960",1
"10__122273423__122280607",1
"10__12257739__12280484",1
"10__123298106__123325218",1
"10__123549684__123683844",1
"10__125798031__125806240",1
"10__126091496__126100769",1
"10__126097111__126097534",1
"10__126097111__126100769",3
"10__126370176__126370948",9
"10__126370176__126384781",2
"10__126370176__126395456",1
"10__126395205__126395456",2
"10__126495400__126508019",1
"10__126631026__126631876",2
"10__126799559__126799662",1
"10__128768966__128788867",1
"10__128768966__128860040",1
"10__128768966__129055693",1
"10__128840889__128860040",1
"10__131958259__131965244",2
"10__131973131__131977684",1
"10__13214376__13225100",2
"10__13233299__13234568",1
"10__13701323__13705509",2
"10__13705453__13717044",1
"10__14893218__14909908",1
"10__14938845__14939516",1
"10__15170349__15177417",1
"10__15875629__15885271",1
"10__16526336__16528616",1
"10__16794538__16796988",1
"10__17746430__17747740",2
"10__21906041__21940697",1
"10__21959378__21959633",1
"10__22002701__22016857",1
"10__22002701__22024164",1
"10__22094909__22171368",1
"10__22171211__22209892",1
"10__225934__267296",1
"10__22606813__22607947",1
"10__22839588__22862386",1
"10__22896856__22898646",2
"10__24955914__24959326",1
"10__26994215__26998697",2
"10__26994215__27009288",1
"10__26994215__27013052",1
"10__27301811__27303640",1
"10__27311487__27322306",2
"10__27311487__27337908",1
"10__27326115__27337908",2
"10__27328894__27332496",1
"10__27412476__27431414",1
"10__27431316__27434519",1
"10__27456031__27462188",1
"10__27458873__27460012",1
"10__28872328__28879761",1
"10__28878665__28900851",1
"10__28884662__28884970",1
"10__28903496__28905291",1
"10__29839526__29852221",1
"10__31197862__31230580",1
"10__31661947__31676195",3
"10__32128565__32141525",1
"10__32197100__32197854",1
"10__32197100__32199491",6
"10__32740520__32762951",2
"10__32759992__32762951",1
"10__34558585__34573173",5
"10__34648075__34673182",2
"10__35302627__35317815",1
"10__35321363__35349896",1
"10__35426710__35477316",2
"10__35805451__35842113",2
"10__38121953__38127039",1
"10__38727786__38734535",1
"10__46135264__46159290",1
"10__46143742__46159290",1
"10__46222865__46252587",1
"10__49609655__49628363",1
"10__51040849__51077601",2
"10__51065352__51363787",1
"10__51077522__51363787",1
"10__51130382__51363787",1
"10__51338277__51361910",8
"10__51749068__51749136",1
"10__52100147__52104105",1
"10__5762507__5769086",1
"10__5815805__5842668",1
"10__5827105__5828013",1
"10__5827105__5842668",2
"10__5836848__5842668",1
"10__59975906__59997575",1
"10__60123369__60124636",1
"10__6150649__6154324",1
"10__63699942__63700167",1
"10__64945975__64960437",1
"10__69726440__69773943",2
"10__69748420__69773943",1
"10__69785303__69804320",1
"10__70051767__70066660",1
"10__70051767__70066663",1
"10__70056643__70066663",1
"10__70140989__70164601",1
"10__70196768__70229920",1
"10__70246901__70276600",1
"10__70404455__70406762",5
"10__70404455__70412351",1
"10__70411603__70432802",1
"10__70482212__70500418",2
"10__70497602__70502326",1
"10__70506918__70507323",1
"10__70547684__70548085",1
"10__70719562__70720005",7
"10__70733301__70734499",1
"10__71136690__71146174",1
"10__7262373__7327916",2
"10__7285520__7327916",5
"10__7318854__7327916",10
"10__7409611__7423911",3
"10__74310937__74326552",1
"10__74322653__74326552",1
"10__74790029__74813348",1
"10__74952314__74953351",1
"10__75296027__75299351",1
"10__75335270__75336119",1
"10__75464744__75482335",1
"10__75856962__75860855",1
"10__76738982__76748870",1
"10__7839010__7844817",9
"10__79795110__79797062",1
"10__86130770__86133571",1
"10__86177527__86185649",1
"10__86177527__86198463",3
"10__86177527__86237420",2
"10__86198268__86237420",1
"10__87614253__87615947",1
"10__88205999__88221044",1
"10__88211724__88233730",1
"10__88218746__88233730",1
"10__88635624__88659883",2
"10__88911107__88912636",1
"10__890917__909823",1
"10__89527430__89536184",2
"10__89544227__89574369",1
"10__89685270__89720875",1
"10__909683__910210",1
"10__909683__931700",1
"10__91511103__91522592",2
"10__93185038__93221941",1
"10__93579027__93602148",1
"10__93582053__93600463",4
"10__93702179__93713630",1
"10__93711160__93726514",1
"10__93722295__93773786",1
"10__93751876__93757508",1
"10__93754292__93768032",1
"10__93756126__93757508",1
"10__93841077__93851701",1
"10__94243012__94267962",2
"10__94396941__94405399",1
"10__94653106__94654777",1
"10__94659356__94715471",1
"10__95436410__95447206",1
"10__96112067__96114850",1
"10__96201653__96234540",3
"10__96256812__96260084",1
"10__96259978__96271411",1
"10__96267024__96271411",1
"10__96269848__96271411",1
"10__97110966__97170534",1
"10__98303833__98336586",2
"10__99016075__99025882",1
"10__99416042__99422725",1
"11__103090644__103093815",1
"11__103173822__103182762",1
"11__103173822__103187349",2
"11__103173822__103194718",1
"11__103173822__103229087",1
"11__103182607__103194718",2
"11__107260800__107263621",1
"11__107260800__107289013",1
"11__107260800__107326502",1
"11__107501143__107521129",1
"11__107673727__107677602",1
"11__107916997__107925682",2
"11__107916997__107948967",1
"11__107965118__107969256",1
"11__108009625__108010942",1
"11__108098322__108138069",1
"11__108098322__108160528",1
"11__108186550__108206688",1
"11__108196037__108202764",1
"11__108709173__108722936",1
"11__110134685__110135599",1
"11__113933933__113935290",2
"11__11394062__11400811",1
"11__117023157__117034608",1
"11__117109317__117115301",1
"11__118339490__118347697",1
"11__118347520__118353210",1
"11__118360507__118363945",1
"11__118378244__118382740",1
"11__118625414__118629611",2
"11__118629483__118634015",1
"11__118656761__118657227",1
"11__118940944__118944661",1
"11__118997645__118997835",1
"11__119142445__119145663",1
"11__120276827__120278532",1
"11__120316131__120348235",1
"11__120916383__120924441",1
"11__120916383__120930794",1
"11__122827204__122828199",1
"11__125848199__125859654",1
"11__125853767__125864947",1
"11__125885136__125893432",1
"11__130103203__130109791",1
"11__130130751__130131824",6
"11__131467__134796",9
"11__13435077__13466728",1
"11__14507913__14515985",1
"11__14793483__14810788",2
"11__14807983__14825596",1
"11__14810652__14840755",1
"11__14852244__14882912",1
"11__16339992__16362798",1
"11__17121407__17134213",1
"11__17167215__17167489",1
"11__17167215__17177176",1
"11__17190224__17191353",1
"11__17316871__17317758",1
"11__17316871__17323417",2
"11__17352449__17359081",1
"11__17981017__18014540",1
"11__18010144__18029623",2
"11__18312989__18314523",2
"11__18312989__18332998",1
"11__18524033__18541150",1
"11__18536225__18541150",1
"11__20417349__20419267",1
"11__20417349__20448411",1
"11__20419123__20424530",1
"11__20429457__20473754",1
"11__22225350__22249132",1
"11__28098554__28113060",1
"11__2972489__3000467",3
"11__2991033__2993473",1
"11__32610140__32611187",1
"11__32948703__32956981",1
"11__32953289__32977667",1
"11__32976842__32995095",1
"11__33307959__33309057",16
"11__33368839__33370833",1
"11__34093273__34098189",2
"11__34101175__34113603",1
"11__34107611__34113603",1
"11__34110942__34113603",1
"11__34896714__34916657",1
"11__34978931__34999729",1
"11__36248635__36248980",4
"11__36631631__36654988",2
"11__3752621__3774638",1
"11__3789811__3797251",1
"11__4123223__4127453",1
"11__43348057__43357544",1
"11__43411202__43419663",1
"11__43457714__43511908",1
"11__45883611__45893784",1
"11__46098305__46113774",2
"11__46105717__46113774",1
"11__46455024__46456587",1
"11__46829581__46831424",1
"11__47176727__47179473",2
"11__47444125__47444524",1
"11__47493743__47510576",1
"11__47500429__47510576",1
"11__47857203__47859175",1
"11__500484__504996",1
"11__5629602__5656091",1
"11__57256389__57256865",1
"11__57258697__57259335",1
"11__59554510__59562955",1
"11__596923__598502",1
"11__61133517__61135470",1
"11__61187421__61189080",1
"11__61205097__61205585",7
"11__62502854__62503036",1
"11__63426233__63426724",1
"11__66006275__66006748",1
"11__66249667__66249941",1
"11__66288741__66291353",1
"11__66288741__66294278",1
"11__66407171__66407594",1
"11__66947550__66999431",1
"11__67934449__67957619",1
"11__68115315__68115711",1
"11__68115315__68133170",1
"11__68286969__68326147",1
"11__68305127__68318654",1
"11__68318589__68326147",1
"11__68318589__68331900",1
"11__68334482__68370960",1
"11__68337216__68363686",1
"11__6962802__6977013",4
"11__70200407__70202360",2
"11__70200407__70218680",1
"11__70251371__70253697",1
"11__70269046__70277386",1
"11__71693807__71701763",1
"11__73418465__73429763",4
"11__73418465__73429935",2
"11__73418465__73431944",2
"11__73843889__73844602",1
"11__73843889__73872601",1
"11__74315737__74331134",1
"11__74500671__74521375",1
"11__76174865__76183884",1
"11__76207259__76239510",1
"11__77090286__77091039",1
"11__77330651__77336863",5
"11__77336008__77336863",4
"11__77383087__77396204",1
"11__77451776__77458173",1
"11__77666988__77672184",1
"11__78176922__78204241",3
"11__78180293__78204241",1
"11__847201__850367",1
"11__85687666__85692271",1
"11__85692788__85707972",1
"11__85707869__85714494",1
"11__85711686__85714494",1
"11__85733410__85742653",3
"11__89133185__89135710",1
"11__89155070__89185063",1
"11__89911021__89911285",1
"11__92085262__92088570",7
"11__92577100__92592488",1
"11__93399848__93402936",1
"11__93429486__93433352",1
"11__93521167__93535138",1
"11__93523740__93535138",1
"11__93526894__93535138",1
"11__9441958__9446809",1
"11__9450087__9452550",1
"11__9451221__9452550",6
"11__94532556__94533477",5
"11__95580878__95595266",1
"11__992503__1000598",2
"12__100676721__100691953",7
"12__100985514__101012365",1
"12__101693460__101696331",1
"12__102558216__102576405",1
"12__104326055__104341208",1
"12__104370696__104374740",1
"12__105238250__105322472",1
"12__105321751__105322472",1
"12__105546121__105553926",1
"12__107219504__107254190",1
"12__107236367__107237725",3
"12__107236367__107254190",1
"12__109046048__109048186",2
"12__109046048__109055934",1
"12__109210814__109217137",1
"12__109604666__109605839",1
"12__109629418__109654725",1
"12__110371827__110377052",1
"12__110450930__110463628",1
"12__110463547__110467440",1
"12__110873915__110878193",1
"12__110922883__110925748",3
"12__111168334__111169706",1
"12__111746089__111746330",1
"12__111923075__111924628",2
"12__111990084__111993723",2
"12__112116955__112121111",2
"12__112303054__112308984",1
"12__112371690__112429693",1
"12__112513482__112516545",1
"12__112707508__112711599",1
"12__112884080__112893867",1
"12__112884080__112915819",1
"12__1136914__1137738",1
"12__113705648__113707650",2
"12__113758136__113759153",1
"12__113806921__113818647",1
"12__117191789__117217153",1
"12__117365828__117402659",1
"12__117423011__117426674",1
"12__118456877__118458790",1
"12__120241010__120263172",1
"12__120260624__120263172",1
"12__120592774__120593523",13
"12__121220458__121222396",1
"12__121666336__121666902",1
"12__121773336__121775195",1
"12__121840545__121855714",1
"12__121986782__122016851",1
"12__122372153__122413591",1
"12__122473237__122481959",1
"12__1225032__1299218",1
"12__122723134__122724492",1
"12__122825300__122826244",3
"12__122967826__122968110",1
"12__123030723__123036243",1
"12__123067252__123069537",1
"12__123068825__123069537",2
"12__123068825__123073363",2
"12__123105026__123107154",1
"12__123262038__123297966",1
"12__123466203__123467085",1
"12__123645328__123665757",1
"12__123651202__123665757",1
"12__123678933__123679148",1
"12__123678933__123687922",1
"12__123678933__123710898",1
"12__123682794__123699381",1
"12__123702923__123710898",2
"12__123798167__123800207",1
"12__123798167__123808378",1
"12__123799920__123800207",1
"12__123818600__123832680",1
"12__123825535__123834988",1
"12__123907591__123915206",1
"12__123968727__123984083",1
"12__12397196__12397589",3
"12__123983091__123984083",1
"12__123983091__124003041",1
"12__124123811__124137282",1
"12__124130002__124137282",1
"12__124172598__124184357",1
"12__124904503__124915333",1
"12__124950719__124971114",1
"12__132237668__132241189",1
"12__132522227__132522641",1
"12__133291444__133294706",1
"12__133318005__133331719",1
"12__133362925__133367879",1
"12__13906251__13906849",1
"12__1480999__1553916",2
"12__19615444__19626289",2
"12__19626182__19653155",3
"12__22606830__22612476",1
"12__22637631__22659753",1
"12__22643057__22659753",1
"12__22811948__22826594",1
"12__24366277__24430246",1
"12__25031464__25047409",1
"12__26208169__26220646",1
"12__26703180__26755639",1
"12__26748398__26784992",1
"12__27867713__27877119",1
"12__28458582__28460682",1
"12__29446233__29450133",2
"12__29904599__29911710",1
"12__31595709__31600703",1
"12__31604874__31648853",3
"12__31604874__31652605",1
"12__32861087__32866305",1
"12__32866143__32871697",1
"12__32866143__32875567",1
"12__32866143__32886741",1
"12__39223181__39242464",1
"12__39223181__39268313",1
"12__3923203__3973123",1
"12__3931039__3973123",1
"12__40422103__40442012",2
"12__42491244__42512973",1
"12__42781258__42792796",1
"12__45725078__45751207",1
"12__46622936__46637097",2
"12__46633462__46637097",3
"12__4763458__4794491",1
"12__48374337__48391707",1
"12__49835513__49854820",1
"12__49854553__49884514",1
"12__49854553__49893988",1
"12__50385781__50386438",7
"12__50385781__50400419",1
"12__50821545__50822873",3
"12__50821545__50824353",2
"12__50821545__50848200",1
"12__50821548__50848200",1
"12__50824278__50835426",3
"12__50829271__50835426",2
"12__50854918__50860903",1
"12__51189692__51203372",1
"12__51442817__51450285",2
"12__51447561__51450285",1
"12__51449618__51450285",1
"12__514677__547720",1
"12__518534__527802",1
"12__53412582__53421972",1
"12__53413694__53416411",1
"12__53415590__53421972",1
"12__53421566__53421972",2
"12__53421566__53431406",1
"12__53431193__53432195",1
"12__53800369__53800537",1
"12__56676204__56676775",2
"12__56826810__56828015",1
"12__56956201__56965639",2
"12__57058560__57066849",1
"12__57059988__57066849",2
"12__57064059__57066849",5
"12__57108146__57108471",1
"12__57127931__57139965",1
"12__57674141__57677839",1
"12__63083479__63114069",1
"12__64038183__64059639",1
"12__6442235__6443410",1
"12__65258448__65260683",1
"12__66909399__66990707",1
"12__67688813__67703850",1
"12__69042479__69048032",2
"12__69044180__69048032",3
