"index","count"
"1__21415631__21437876",26
"1__21599192__21616649",20
"1__220969985__220978616",1
"1__223991876__223994649",12
"1__22404922__22413359",3
"1__224918164__224922408",3
"1__225140372__225156576",6
"1__225140372__225161855",19
"1__225140372__225195246",8
"1__229599290__229601266",3
"1__229602381__229623360",2
"1__230798887__230800333",3
"1__231079552__231097049",1
"1__231090079__231097049",28
"1__231506308__231509845",16
"1__23189530__23191705",1
"1__231930988__231954263",7
"1__233225807__233231609",28
"1__233334685__233344435",4
"1__233334685__233372726",3
"1__233344264__233372726",1
"1__233482188__233490757",17
"1__233482188__233498039",11
"1__23356962__23377013",61
"1__23356962__23385660",10
"1__23376880__23385660",4
"1__234556448__234563512",2
"1__234586174__234608557",1
"1__235316021__235318427",6
"1__235386481__235394504",2
"1__235600637__235606226",8
"1__235628953__235634274",5
"1__235628953__235658138",1
"1__235643370__235658138",19
"1__235993526__235996967",2
"1__236332006__236347206",4
"1__236341714__236347206",2
"1__236969444__236979843",9
"1__236987419__236990196",2
"1__243708812__243736350",19
"1__243708812__243859018",10
"1__243708812__244006584",6
"1__243716031__244006584",2
"1__243776973__243859018",1
"1__243776973__244006584",7
"1__243800913__243859018",2
"1__243828074__244006584",2
"1__246078832__246093239",5
"1__25666965__25678184",4
"1__26584088__26586293",15
"1__26772807__26774151",4
"1__27056142__27059283",3
"1__27269151__27269556",49
"1__27432376__27436268",2
"1__27884816__27885394",1
"1__28233439__28233793",5
"1__28362055__28374937",11
"1__28362055__28384605",4
"1__28365350__28369161",4
"1__29068915__29070498",3
"1__29362338__29365938",11
"1__29481208__29481422",13
"1__31465237__31468067",23
"1__31465237__31479949",20
"1__31478700__31479949",6
"1__32381496__32385259",57
"1__32495899__32505174",1
"1__32497125__32504220",2
"1__32502511__32505174",7
"1__32792540__32793278",5
"1__33133826__33138502",4
"1__33413823__33415375",4
"1__33478808__33480195",5
"1__35824526__35827390",18
"1__35932209__35944813",2
"1__35936464__35944813",7
"1__35940406__35944813",2
"1__36367075__36367938",1
"1__40529899__40530231",13
"1__41536267__41541123",70
"1__41578955__41608784",14
"1__41582594__41608784",1
"1__44290403__44303983",3
"1__44363907__44365399",5
"1__44386076__44386600",14
"1__44750507__44804994",3
"1__44773982__44785416",2
"1__44877653__44878394",66
"1__45553553__45553909",18
"1__46066057__46068037",1
"1__46079768__46082065",5
"1__46105882__46108171",12
"1__46543187__46546422",18
"1__47745913__47748131",16
"1__47834141__47840965",2
"1__48821342__48825442",20
"1__51032749__51061888",3
"1__51121114__51210447",2
"1__51868107__51874004",13
"1__52279707__52299842",2
"1__52293468__52299842",15
"1__52959283__52975384",7
"1__52975268__52992045",2
"1__53322670__53329829",2
"1__53329653__53333449",2
"1__54284644__54298264",3
"1__54717289__54722859",4
"1__58971732__59002413",4
"1__59147457__59150923",3
"1__5964677__6046387",1
"1__59787208__59844509",7
"1__59805630__59812070",12
"1__59805630__59844509",8
"1__6021854__6046387",2
"1__61869776__61872399",4
"1__62910409__62913182",2
"1__63042933__63091072",1
"1__63944435__63955889",17
"1__63944435__63974241",19
"1__64474977__64516388",8
"1__65095038__65107652",5
"1__65234339__65255197",5
"1__6586756__6592139",1
"1__67356837__67371058",18
"1__70758071__70781249",19
"1__76205665__76216231",4
"1__78177432__78181553",6
"1__7837220__7838229",46
"1__82302570__82372915",7
"1__85331068__85331821",3
"1__8555123__8617582",9
"1__8568686__8617582",8
"1__8568686__8674745",1
"1__8601273__8617582",23
"1__8601273__8674745",7
"1__865535__874792",1
"1__8716032__8716500",12
"1__89236035__89237562",2
"1__92789002__92811471",3
"1__92798948__92811471",5
"1__92798948__92846430",3
"1__94360170__94367225",3
"1__95609447__95616975",13
"1__9991949__9994918",49
"1__9991949__9995685",2
"10__103432672__103433430",6
"10__103552596__103570071",5
"10__103649169__103717489",1
"10__103699620__103717489",9
"10__103784913__103789502",2
"10__104018686__104019873",3
"10__105197772__105198565",9
"10__105371338__105420872",11
"10__105767935__105778666",2
"10__111883775__111890244",6
"10__112540559__112559676",1
"10__112723883__112745523",4
"10__114427977__114428757",4
"10__12039671__12056183",3
"10__120488807__120489922",12
"10__120832402__120833449",1
"10__12123471__12133683",8
"10__12123471__12136270",4
"10__121275021__121286936",2
"10__12257739__12280484",3
"10__123298106__123325218",3
"10__126097111__126097534",1
"10__126097111__126100769",10
"10__126370176__126370948",67
"10__126370176__126384781",5
"10__126370176__126395456",9
"10__126395205__126395456",27
"10__126631026__126631876",8
"10__126799559__126799662",3
"10__128768966__128788867",4
"10__13233299__13234568",6
"10__13701323__13705509",1
"10__13705453__13717044",3
"10__14938845__14939516",7
"10__16526336__16528616",4
"10__16794538__16796988",9
"10__17746430__17747740",6
"10__22002701__22016857",5
"10__22002701__22024164",5
"10__22171211__22209892",8
"10__225934__267296",7
"10__22896856__22898646",3
"10__26994215__26998697",2
"10__26994215__27009288",8
"10__27311487__27322306",3
"10__27431316__27434519",2
"10__27458873__27460012",1
"10__28872328__28879761",6
"10__31661947__31676195",15
"10__32197100__32199491",47
"10__32740520__32762951",1
"10__34558585__34573173",2
"10__34648075__34673182",2
"10__35805451__35842113",1
"10__38727786__38734535",5
"10__46135264__46159290",1
"10__51040849__51077601",8
"10__51338277__51361910",23
"10__51749068__51749136",2
"10__52100147__52104105",1
"10__5815805__5842668",3
"10__5827105__5842668",1
"10__5836848__5842668",13
"10__59975906__59997575",2
"10__69726440__69773943",1
"10__69785303__69804320",2
"10__70051767__70066663",2
"10__70196768__70229920",5
"10__70411603__70432802",5
"10__70497602__70502326",8
"10__70506918__70507323",4
"10__70547684__70548085",6
"10__70719562__70720005",28
"10__7262373__7327916",10
"10__7285520__7327916",41
"10__7318854__7327916",105
"10__7409611__7423911",16
"10__74310937__74326552",1
"10__74322653__74326552",13
"10__74952314__74953351",2
"10__75296027__75299351",3
"10__75464744__75482335",2
"10__7839010__7844817",23
"10__86177527__86185649",51
"10__86177527__86198463",13
"10__86177527__86237420",11
"10__87614253__87615947",3
"10__89527430__89536184",38
"10__89685270__89720875",2
"10__909683__931700",2
"10__91511103__91522592",3
"10__93185038__93221941",18
"10__93711160__93726514",2
"10__93754292__93768032",11
"10__93756126__93757508",3
"10__93841077__93851701",3
"10__94243012__94267962",2
"10__95436410__95447206",2
"10__96112067__96114850",1
"10__96201653__96234540",25
"10__98303833__98336586",1
"11__103173822__103187349",2
"11__103173822__103194718",12
"11__103173822__103229087",7
"11__107260800__107263621",2
"11__107260800__107289013",3
"11__113933933__113935290",3
"11__11394062__11400811",4
"11__117023157__117034608",9
"11__118656761__118657227",5
"11__118997645__118997835",3
"11__119142445__119145663",2
"11__120276827__120278532",10
"11__120916383__120930794",1
"11__125853767__125864947",1
"11__130130751__130131824",25
"11__131467__134796",1
"11__13435077__13466728",3
"11__14793483__14810788",25
"11__16339992__16362798",1
"11__17167215__17167489",1
"11__17167215__17177176",4
"11__18010144__18029623",1
"11__18312989__18314523",4
"11__18536225__18541150",13
"11__22225350__22249132",11
"11__2972489__3000467",7
"11__2991033__2993473",2
"11__32948703__32956981",1
"11__33307959__33309057",71
"11__34093273__34098189",7
"11__34110942__34113603",1
"11__34978931__34999729",14
"11__36248635__36248980",52
"11__3752621__3774638",12
"11__3789811__3797251",5
"11__4123223__4127453",4
"11__43348057__43357544",3
"11__45883611__45893784",8
"11__46098305__46113774",10
"11__46105717__46113774",5
"11__46455024__46456587",3
"11__47493743__47510576",1
"11__47857203__47859175",1
"11__57258697__57259335",15
"11__59554510__59562955",1
"11__61133517__61135470",7
"11__61205097__61205585",39
"11__63426233__63426724",4
"11__66006275__66006748",3
"11__66288741__66291353",5
"11__66288741__66294278",2
"11__66407171__66407594",9
"11__68115315__68115711",7
"11__68115315__68133170",6
"11__68286969__68326147",2
"11__68318589__68326147",2
"11__6962802__6977013",15
"11__70200407__70202360",5
"11__70251371__70253697",3
"11__71693807__71701763",4
"11__73418465__73429763",23
"11__73418465__73429935",9
"11__73418465__73431944",3
"11__73843889__73844602",2
"11__76174865__76183884",15
"11__76207259__76239510",3
"11__77330651__77336863",19
"11__77336008__77336863",19
"11__77451776__77458173",2
"11__77666988__77672184",8
"11__78176922__78204241",7
"11__78180293__78204241",11
"11__85692788__85707972",4
"11__85707869__85714494",12
"11__85733410__85742653",4
"11__89133185__89135710",2
"11__89911021__89911285",1
"11__92085262__92088570",2
"11__9441958__9446809",1
"11__9450087__9452550",3
"11__9451221__9452550",28
"11__94532556__94533477",13
"12__100676721__100691953",30
"12__100985514__101012365",1
"12__104370696__104374740",1
"12__105321751__105322472",2
"12__107236367__107237725",4
"12__107236367__107254190",7
"12__109046048__109048186",99
"12__110922883__110925748",5
"12__111168334__111169706",1
"12__111746089__111746330",2
"12__111990084__111993723",24
"12__112116955__112121111",1
"12__112303054__112308984",7
"12__112707508__112711599",2
"12__112884080__112893867",1
"12__1136914__1137738",11
"12__113705648__113707650",2
"12__113758136__113759153",4
"12__117365828__117402659",8
"12__117423011__117426674",12
"12__120260624__120263172",2
"12__120592774__120593523",82
"12__121220458__121222396",9
"12__121773336__121775195",1
"12__122473237__122481959",1
"12__122723134__122724492",2
"12__123068825__123069537",11
"12__123068825__123073363",4
"12__123645328__123665757",1
"12__123798167__123800207",2
"12__123799920__123800207",1
"12__123818600__123832680",4
"12__12397196__12397589",20
"12__123983091__123984083",3
"12__124123811__124137282",7
"12__124130002__124137282",11
"12__124904503__124915333",1
"12__132237668__132241189",1
"12__133291444__133294706",5
"12__1480999__1553916",9
"12__19615444__19626289",13
"12__19626182__19653155",22
"12__22637631__22659753",1
"12__22643057__22659753",2
"12__25031464__25047409",4
"12__27867713__27877119",9
"12__28458582__28460682",7
"12__29446233__29450133",3
"12__31595709__31600703",1
"12__31604874__31648853",2
"12__31604874__31652605",6
"12__32861087__32866305",7
"12__32866143__32875567",1
"12__3923203__3973123",1
"12__40422103__40442012",2
"12__42781258__42792796",1
"12__46622936__46637097",17
"12__46633462__46637097",12
"12__49854553__49884514",4
"12__50385781__50386438",22
"12__50821545__50822873",2
"12__50821545__50824353",25
"12__51442817__51450285",5
"12__51447561__51450285",1
"12__51449618__51450285",9
"12__53421566__53421972",8
"12__56676204__56676775",6
"12__56826810__56828015",1
"12__56956201__56965639",9
"12__57064059__57066849",6
"12__57674141__57677839",2
"12__69042479__69048032",1
"12__69044180__69048032",5
"12__69222551__69230529",7
"12__69644909__69656342",1
"12__69983265__69987393",1
"12__70149164__70150443",1
"12__70193989__70195501",9
"12__83250789__83251359",4
"12__93236241__93251261",2
"12__96717726__96728643",15
"13__100909849__100925600",2
"13__100982815__100992513",1
"13__103275227__103280274",4
"13__103459496__103486902",1
"13__111274563__111276626",8
"13__114128439__114138371",3
"13__114149817__114157903",2
"13__114164553__114188555",1
"13__114174931__114193822",4
"13__20600752__20637111",3
"13__20625573__20641530",4
"13__21732061__21746820",5
"13__21742127__21742538",88
"13__21742127__21746820",7
"13__21974512__21999817",4
"13__24796957__24798720",3
"13__24823615__24826000",9
"13__26911704__26928017",9
"13__26974590__26975761",5
"13__28748409__28752072",20
"13__33091994__33101669",23
"13__41890982__41894960",3
"13__41890982__41897326",4
"13__42439872__42442613",13
"13__49741380__49749677",3
"13__50279757__50280508",1
"13__50571210__50618904",4
"13__50571210__50619368",2
"13__51825604__51826337",1
"13__61013822__61034674",1
"13__61057909__61109367",3
"13__72049273__72063280",2
"13__72131156__72147144",10
"13__73352325__73352518",3
"13__73409381__73505405",2
"13__73467922__73505405",1
"13__75900333__75923438",4
"13__75911057__75933994",1
"13__76134889__76143643",57
"13__78293667__78327493",11
"13__78318418__78320990",1
"13__78318418__78327493",4
"13__79945080__79946065",1
"13__79951514__79953042",3
"13__80094945__80113910",1
"13__95768176__95822882",2
"13__95813443__95840796",1
"13__96409898__96416207",5
"13__96485181__96489456",8
"13__96622366__96651561",2
"13__96636058__96651561",4
"14__102368056__102372866",1
"14__102661275__102676199",4
"14__102792322__102793224",1
"14__102842987__102843277",1
"14__103470265__103478525",5
"14__104245082__104263855",1
"14__105718844__105739231",2
"14__21971316__21972024",26
"14__23378692__23380612",62
"14__23395342__23396869",7
"14__31097415__31107453",3
"14__31097415__31122794",1
"14__31139462__31144271",3
"14__31139462__31177271",2
"14__31346778__31349940",11
"14__35331250__35331528",9
"14__39648295__39648666",25
"14__39746138__39748741",18
"14__45478116__45514073",1
"14__45564424__45566208",3
"14__45715946__45716580",3
"14__50130033__50141145",3
"14__50136242__50141145",7
"14__55168780__55169298",36
"14__56078737__56086030",2
"14__60582437__60592541",1
"14__61278705__61346553",4
"14__64898250__64906984",1
"14__66028055__66028484",8
"14__67431908__67525503",2
"14__68120154__68129252",3
"14__69670634__69676918",4
"14__71455284__71462642",9
"14__71476351__71502874",6
"14__71492834__71502874",1
"14__73544077__73550259",3
"14__73614503__73614802",11
"14__75553721__75555344",1
"14__75567695__75570700",5
"14__75576388__75585638",2
"14__81209419__81227957",4
"14__81209419__81244390",5
"14__88883055__88899556",3
"14__89878278__89878834",9
"14__91947920__91952074",6
"14__93760204__93762503",3
"14__96807859__96813678",8
"14__99723808__99724176",28
"14__99924616__99932150",27
"15__100692817__100695525",14
"15__101120468__101121150",1
"15__101775287__101775782",23
"15__101906401__101910728",5
"15__101968097__101983865",3
"15__102241289__102242588",1
"15__25650608__25657118",29
"15__30053342__30065560",1
"15__31266517__31269158",3
"15__35182416__35189906",1
"15__35219236__35231014",10
"15__41347445__41348904",1
"15__41361768__41362745",2
"15__41373218__41379880",3
"15__41961026__41962156",12
"15__42553156__42560230",3
"15__43109230__43132631",2
"15__43670045__43675702",1
"15__43733724__43762264",1
"15__44751189__44751398",2
"15__44884529__44889141",1
"15__52161414__52194233",2
"15__58284903__58306479",3
"15__59179174__59179739",1
"15__59204762__59205895",2
"15__59204762__59209198",38
"15__59323003__59359282",2
"15__59376301__59381958",1
"15__62299507__62306191",5
"15__63824846__63829355",3
"15__63988323__64008672",7
"15__64410316__64411053",3
"15__64495281__64508912",3
"15__65844014__65851069",3
"15__66727365__66729230",6
"15__67524152__67529158",41
"15__67938569__67995746",3
"15__72300167__72320134",2
"15__72810408__72853890",1
"15__72810408__72864506",3
"15__73064124__73067438",4
"15__73862491__73866136",1
"15__73995113__73996338",5
"15__76152219__76165909",5
"15__76576098__76580286",3
"15__76576098__76585041",1
"15__76576098__76588078",4
"15__76580187__76585041",8
"15__77769897__77771663",1
"15__80390758__80415142",9
"15__80412670__80415142",37
"15__85081763__85089508",2
"15__85081763__85098301",2
"15__85223944__85234875",3
"15__85607601__85610435",13
"15__85657104__85658718",12
"15__89656956__89659752",11
"15__90137646__90138842",1
"15__90414707__90432372",6
"15__90431753__90432372",7
"15__91030186__91035943",1
"15__91524114__91525211",1
"15__93543742__93558139",3
"15__99250791__99251336",9
"16__1004357__1004666",60
"16__11063018__11076848",3
"16__11096931__11118778",2
"16__11114050__11154879",18
"16__11815433__11830089",3
"16__11940358__11941663",4
"16__11976872__11991892",2
"16__11988811__11990642",1
"16__11988811__11991892",6
"16__14674731__14687235",3
"16__15212783__15212911",3
"16__15714308__15716980",1
"16__16218646__16219768",2
"16__1682213__1691188",1
"16__1774558__1779579",2
"16__1866894__1873038",4
"16__19627436__19659204",5
"16__2106197__2108874",4
"16__21979949__21987564",11
"16__22236975__22237296",11
"16__22360600__22361170",9
"16__23632683__23634451",3
"16__24043457__24046868",4
"16__24762047__24769681",8
"16__28157415__28167848",7
"16__28163980__28167848",5
"16__29576672__29580649",1
"16__30740287__30740893",20
"16__30740287__30745329",2
"16__31733947__31734674",12
"16__354304__364683",5
"16__3900298__3901010",25
"16__47531310__47549512",39
"16__47531310__47581459",5
"16__48381418__48382201",5
"16__53907698__53922863",9
"16__56782146__56792567",4
"16__57197913__57207781",1
"16__66971940__66973261",2
"16__68155890__68157024",16
"16__68155890__68160513",48
"16__68224671__68225678",2
"16__68909057__68914533",2
"16__69189774__69201088",3
"16__69400710__69406258",1
"16__69404386__69406258",24
"16__69729039__69729282",4
"16__69820899__69833198",1
"16__70294947__70296427",3
"16__71799392__71803602",4
"16__74972048__74983696",4
"16__80718435__80719026",1
"16__84773915__84779279",26
"16__85667520__85667738",55
"16__88008654__88014733",4
"16__88008654__88017865",31
"16__88052034__88071617",4
"16__88061089__88071617",112
"16__88066715__88071617",3
"16__89611056__89614521",2
"16__89961446__89967202",2
"16__9014216__9024254",3
"16__984190__1004666",11
"17__11958206__11984847",5
"17__11958206__11999011",11
"17__11958206__12016677",9
"17__11984673__11999011",9
"17__1264386__1265302",15
"17__1703151__1704318",5
"17__1746097__1747980",4
"17__17769610__17772787",2
"17__17927938__17931973",1
"17__18768782__18769265",3
"17__19213198__19232960",13
"17__20107646__20109225",12
"17__20156818__20163607",13
"17__20919065__20931987",1
"17__2297337__2298748",4
"17__25630393__25636298",2
"17__27248706__27251320",16
"17__27613010__27614734",5
"17__27809215__27818883",3
"17__28011581__28030080",12
"17__29550462__29554624",1
"17__30310018__30315516",11
"17__30315339__30315516",1
"17__30500850__30502381",6
"17__30500850__30503232",3
"17__3474818__3475543",1
"17__35310186__35311207",7
"17__36517594__36523933",13
"17__36517594__36533668",2
"17__36933940__36943173",1
"17__3717616__3719564",12
"17__37420428__37421706",1
"17__37646810__37649143",6
"17__37646810__37667883",3
"17__37864574__37866734",11
"17__3969741__3976050",18
"17__40650942__40653322",6
"17__40879653__40882936",6
"17__41247863__41276132",5
"17__4186093__4210418",14
"17__42231924__42232779",8
"17__42288160__42290650",1
"17__43590551__43592891",4
"17__45247283__45249430",4
"17__45740455__45745776",25
"17__45741525__45745776",23
"17__45741525__45752148",3
"17__47118740__47119739",4
"17__47388674__47390207",1
"17__48818463__48819092",4
"17__49118862__49133843",3
"17__49340635__49346265",6
"17__5364259__5365866",6
"17__54921380__54925426",12
"17__54926057__54933986",1
"17__54926057__54936026",1
"17__57430576__57430887",40
"17__57808782__57816308",6
"17__57816198__57851246",2
"17__58012554__58018304",4
"17__58013576__58013902",7
"17__58700882__58711338",6
"17__58711214__58725443",10
"17__59152281__59161925",9
"17__59996761__60002460",4
"17__60061532__60062451",10
"17__60106902__60112969",3
"17__60111148__60112969",11
"17__60629663__60631116",14
"17__61838274__61843554",1
"17__62270919__62272455",4
"17__62587202__62602758",10
"17__64059081__64066119",6
"17__65887960__65890281",7
"17__65916131__65919106",4
"17__65941525__65944422",4
"17__65941525__65972074",16
"17__70644942__70645407",4
"17__7402358__7402810",8
"17__75398141__75398785",6
"17__76388557__76394432",2
"17__77073512__77077155",1
"17__7849046__7849304",19
"17__78820273__78831700",2
"17__79555970__79567453",1
"17__80521230__80526077",159
"17__80521230__80529746",29
"17__80721841__80730383",21
"17__80721841__80772810",5
"17__80828100__80851508",3
"17__80842021__80851508",13
"17__80858527__80869665",69
"18__12999420__13019205",5
"18__12999420__13030607",5
"18__13012972__13019205",4
"18__13681604__13682104",9
"18__163308__180339",2
"18__18945988__18964364",4
"18__18945988__18983955",2
"18__19140820__19148055",1
"18__19345733__19348713",4
"18__19345733__19359646",119
"18__19345733__19371518",2
"18__19345733__19399607",4
"18__19761414__19763004",1
"18__20548769__20564953",1
"18__21644104__21649235",22
"18__21644104__21663045",24
"18__21723055__21723377",2
"18__21757977__21759799",2
"18__23895193__23915195",3
"18__29210922__29246335",2
"18__29237939__29246335",4
"18__29412047__29419420",1
"18__29450335__29451083",3
"18__29453393__29489723",1
"18__29691717__29693823",121
"18__33606863__33613800",5
"18__33775220__33783152",7
"18__39623697__39629569",6
"18__42281140__42449248",1
"18__44407922__44409830",3
"18__45391430__45396935",1
"18__45391430__45423180",12
"18__46284290__46288060",10
"18__46623772__46690157",1
"18__46858234__46860223",3
"18__47455882__47463767",5
"18__54423814__54426184",4
"18__54591153__54606624",11
"18__56601665__56621031",2
"18__60206914__60217693",15
"18__6237963__6244587",1
"18__74561482__74563895",40
"18__74561482__74583781",8
"18__74561482__74587620",2
"18__74561482__74593468",9
"18__77037054__77067234",1
"18__77208782__77211816",1
"18__77455225__77464917",4
"18__9182380__9221997",7
"18__9195549__9221997",4
"18__9208655__9221997",2
"18__9931807__9950565",2
"19__1090907__1091906",3
"19__12825635__12826553",13
"19__13039156__13039661",105
"19__1356323__1371077",1
"19__1417499__1422395",2
"19__16620310__16620799",9
"19__16790795__16791392",1
"19__16790795__16793319",5
"19__18258253__18258434",3
"19__18650181__18650530",53
"19__18684103__18684558",4
"19__19112422__19119237",2
"19__19407798__19408153",16
"19__19603115__19603521",8
"19__21216262__21216990",37
"19__2936522__2939405",1
"19__30934468__30936639",4
"19__31038850__31040421",12
"19__325635__336173",5
"19__33134029__33134537",6
"19__34921481__34925873",30
"19__34921481__34929671",17
"19__34921481__34957919",2
"19__34922766__34955036",4
"19__34924253__34957919",1
"19__34929550__34936026",1
"19__35169642__35174143",2
"19__3656403__3661999",2
"19__3660964__3661999",57
"19__38609946__38610522",12
"19__38631824__38633350",17
"19__39408364__39409453",12
"19__40743876__40746017",2
"19__40761065__40762961",4
"19__40761065__40771258",76
"19__41089304__41089623",5
"19__4405909__4409756",11
"19__4433067__4433536",6
"19__45767942__45769539",3
"19__47646751__47658470",12
"19__47865733__47865950",34
"19__47919909__47920607",18
"19__48630534__48631277",13
"19__49416268__49416821",3
"19__49642925__49643345",5
"19__50347573__50348149",5
"19__5039847__5041262",9
"19__50902108__50902741",26
"19__52364157__52390165",1
"19__52380535__52384130",8
"19__52399725__52400231",8
"19__54042470__54042536",5
"19__54969493__54969700",1
"19__5604594__5604947",55
"19__5653126__5654467",4
"19__58805464__58806947",2
"19__58904343__58904854",17
"19__8002912__8006082",3
"19__8520289__8528570",5
"19__8533658__8539128",11
"19__8538548__8539128",1
"19__9645864__9647032",3
"2__100010730__100011346",2
"2__100078958__100081447",14
"2__101874253__101883341",4
"2__103274023__103281809",2
"2__10559860__10560261",5
"2__106739426__106746234",4
"2__106739426__106782539",7
"2__106761646__106782539",34
"2__106774514__106782539",9
"2__10784446__10808849",1
"2__109964130__109964405",14
"2__110321943__110350696",12
"2__110342703__110350696",5
"2__120776653__120799686",4
"2__122215263__122216551",2
"2__122260743__122287901",5
"2__122363277__122363756",22
"2__128627028__128628933",2
"2__128747138__128747440",6
"2__136360070__136362586",5
"2__136409300__136437894",3
"2__136432902__136437894",16
"2__148653870__148657467",42
"2__148730308__148733544",5
"2__152727045__152739884",1
"2__153431650__153437563",3
"2__15534351__15536599",1
"2__15691617__15698758",2
"2__159433783__159459616",1
"2__168920010__168986268",3
"2__170411634__170413807",1
"2__170728746__170735084",3
"2__171902684__171906684",2
"2__172193963__172196064",5
"2__174223440__174224219",12
"2__174227954__174230320",2
"2__174819601__174820960",5
"2__179462323__179465394",1
"2__190656516__190670480",2
"2__190656516__190682906",10
"2__191523884__191537878",16
"2__191765290__191769893",3
"2__191765290__191789319",7
"2__200233328__200298237",28
"2__200245087__200298237",46
"2__201721405__201721708",2
"2__201800422__201802689",1
"2__201881714__201887655",1
"2__203162102__203162629",15
"2__203620261__203624076",12
"2__203817282__203820481",1
"2__204058518__204062114",2
"2__206305094__206305396",3
"2__208841375__208842310",37
"2__20974570__20990158",3
"2__215609791__215634036",3
"2__215609791__215661841",2
"2__215617171__215661841",4
"2__217005909__217026771",3
"2__222347072__222365892",1
"2__223084859__223097002",16
"2__224749365__224760347",8
"2__225400245__225422573",8
"2__227729320__227779067",5
"2__227771509__227779067",29
"2__234343026__234347025",1
"2__236706403__236715975",19
"2__236791989__236817550",1
"2__239090706__239093928",14
"2__239184384__239186596",4
"2__241452219__241494472",2
"2__24181171__24207701",3
"2__24199839__24207701",1
"2__242265408__242275513",2
"2__242282407__242285664",3
"2__242343243__242357524",17
"2__242346952__242373736",1
"2__242541311__242545888",13
"2__242644068__242662686",4
"2__243056790__243064606",4
"2__24357989__24369956",5
"2__25053578__25057805",3
"2__25799707__25819109",1
"2__26486248__26500028",4
"2__27147755__27151191",2
"2__27156126__27163040",2
"2__27822450__27824309",3
"2__29006773__29011675",1
"2__29140759__29152576",1
"2__32108455__32157204",2
"2__32142995__32157204",23
"2__32602656__32620661",5
"2__32602656__32631625",9
"2__32602656__32641231",1
"2__32858943__32865477",2
"2__33505106__33540336",1
"2__36623757__36669878",9
"2__37105034__37113969",1
"2__37105034__37121176",4
"2__38536521__38546161",3
"2__40655613__40657444",16
"2__42867313__42887002",2
"2__42946128__42950175",1
"2__43506904__43520352",2
"2__44139571__44153100",5
"2__44200746__44209573",2
"2__44428325__44436466",1
"2__44436349__44445676",1
"2__47177502__47184146",3
"2__48049357__48050499",14
"2__48701822__48718309",1
"2__55209651__55214834",20
"2__55889091__55900214",1
"2__58425729__58459247",6
"2__58449077__58459247",15
"2__61507379__61508377",3
"2__61597456__61597714",2
"2__61710092__61717911",3
"2__61712903__61717911",9
"2__61715300__61717911",2
"2__61749746__61753656",22
"2__61749746__61761038",43
"2__62103230__62110683",2
"2__62227836__62228117",6
"2__63605521__63667005",3
