"sample","index","chr","start","end","count","cell"
"SRR1910480","6__86387307__86387377","6",86387307,86387377,2,"HEK293"
"SRR1910480","5__43122141__43123412","5",43122141,43123412,1,"HEK293"
"SRR1910480","5__98109911__98110218","5",98109911,98110218,3,"HEK293"
"SRR1910480","4__41259144__41259599","4",41259144,41259599,2,"HEK293"
"SRR1910480","3__52523695__52523869","3",52523695,52523869,1,"HEK293"
"SRR1910480","3__186504464__186504641","3",186504464,186504641,17,"HEK293"
"SRR1910480","2__71357145__71357309","2",71357145,71357309,3,"HEK293"
"SRR1910480","2__86276191__86276282","2",86276191,86276282,1,"HEK293"
"SRR1910480","1__40033046__40033182","1",40033046,40033182,5,"HEK293"
"SRR1910480","1__44157983__44159290","1",44157983,44159290,4,"HEK293"
"SRR1910480","1__156533483__156533548","1",156533483,156533548,1,"HEK293"
"SRR1910480","9__35657748__35658015","9",35657748,35658015,1,"HEK293"
"SRR1910481","X__118921316__118921447","X",118921316,118921447,23,"HEK293"
"SRR1910481","X__153223361__153223475","X",153223361,153223475,2,"HEK293"
"SRR1910481","X__153223362__153223475","X",153223362,153223475,6,"HEK293"
"SRR1910481","X__153996871__153996931","X",153996871,153996931,1,"HEK293"
"SRR1910481","12__49061240__49061376","12",49061240,49061376,5,"HEK293"
"SRR1910481","12__88482809__88524995","12",88482809,88524995,3,"HEK293"
"SRR1910481","12__120653248__120653362","12",120653248,120653362,1,"HEK293"
"SRR1910481","11__8705774__8705903","11",8705774,8705903,6,"HEK293"
"SRR1910481","10__103754061__103755053","10",103754061,103755053,2,"HEK293"
"SRR1910481","17__30660436__30665370","17",30660436,30665370,3,"HEK293"
"SRR1910481","17__37009116__37009248","17",37009116,37009248,10,"HEK293"
"SRR1910481","17__48433623__48433744","17",48433623,48433744,1,"HEK293"
"SRR1910481","16__58582403__58582537","16",58582403,58582537,5,"HEK293"
"SRR1910481","16__67864026__67864292","16",67864026,67864292,3,"HEK293"
"SRR1910481","15__44176825__44176924","15",44176825,44176924,2,"HEK293"
"SRR1910481","18__47018034__47018099","18",47018034,47018099,3,"HEK293"
"SRR1910481","18__47018041__47018105","18",47018041,47018105,5,"HEK293"
"SRR1910481","20__37058310__37058447","20",37058310,37058447,5,"HEK293"
"SRR1910481","20__37062505__37062642","20",37062505,37062642,5,"HEK293"
"SRR1910481","20__37076726__37076861","20",37076726,37076861,2,"HEK293"
"SRR1910481","7__45024977__45025109","7",45024977,45025109,3,"HEK293"
"SRR1910481","6__84108086__84117620","6",84108086,84117620,3,"HEK293"
"SRR1910481","5__124036707__124036962","5",124036707,124036962,1,"HEK293"
"SRR1910481","4__53492185__53497311","4",53492185,53497311,4,"HEK293"
"SRR1910481","3__100073672__100073756","3",100073672,100073756,3,"HEK293"
"SRR1910481","3__186504464__186504641","3",186504464,186504641,30,"HEK293"
"SRR1910481","2__29149933__29150010","2",29149933,29150010,2,"HEK293"
"SRR1910481","2__207026952__207027083","2",207026952,207027083,4,"HEK293"
"SRR1910481","2__219114645__219114732","2",219114645,219114732,1,"HEK293"
"SRR1910481","1__2408152__2408270","1",2408152,2408270,1,"HEK293"
"SRR1910481","1__40033046__40033182","1",40033046,40033182,23,"HEK293"
"SRR1910481","1__154232203__154232338","1",154232203,154232338,19,"HEK293"
"SRR1910481","1__166815976__166816720","1",166815976,166816720,1,"HEK293"
"SRR1910481","1__225140372__225161855","1",225140372,225161855,1,"HEK293"
"SRR1910481","9__7015853__7103870","9",7015853,7103870,1,"HEK293"
"SRR1910481","9__132400964__132401480","9",132400964,132401480,3,"HEK293"
"SRR1910481","9__136217927__136218108","9",136217927,136218108,5,"HEK293"
"SRR1910481","9__139621199__139621331","9",139621199,139621331,1,"HEK293"
"SRR1910481","22__22036816__22037444","22",22036816,22037444,2,"HEK293"
"SRR1373360","11__13435077__13443385","11",13435077,13443385,1,"HELA"
"SRR1373360","17__80972330__81006661","17",80972330,81006661,1,"HELA"
"SRR1373360","16__88037901__88052273","16",88037901,88052273,1,"HELA"
"SRR1373360","16__89291127__89292039","16",89291127,89292039,1,"HELA"
"SRR1373360","14__75355798__75367075","14",75355798,75367075,1,"HELA"
"SRR1373360","14__99988470__100002425","14",99988470,100002425,1,"HELA"
"SRR1373360","19__10274002__10288043","19",10274002,10288043,1,"HELA"
"SRR1373360","19__18285850__18286507","19",18285850,18286507,1,"HELA"
"SRR1373360","19__58797083__58806947","19",58797083,58806947,1,"HELA"
"SRR1373360","20__35293449__35299800","20",35293449,35299800,1,"HELA"
"SRR1373360","5__6606933__6625782","5",6606933,6625782,1,"HELA"
"SRR1373360","5__137320946__137324004","5",137320946,137324004,1,"HELA"
"SRR1373360","3__138289160__138291756","3",138289160,138291756,1,"HELA"
"SRR1373360","3__155547477__155560408","3",155547477,155560408,1,"HELA"
"SRR1373360","3__169863211__169867032","3",169863211,169867032,9,"HELA"
"SRR1373360","2__217279370__217281030","2",217279370,217281030,1,"HELA"
"SRR1373360","1__1756836__1770677","1",1756836,1770677,1,"HELA"
"SRR1373360","1__24989151__24996806","1",24989151,24996806,2,"HELA"
"SRR1373360","1__155936312__155936610","1",155936312,155936610,1,"HELA"
"SRR1373360","9__33960824__33963789","9",33960824,33963789,1,"HELA"
"SRR1373360","9__33960824__33973235","9",33960824,33973235,1,"HELA"
"SRR1373360","9__97912205__97934429","9",97912205,97934429,1,"HELA"
"SRR1373360","22__46085592__46114373","22",46085592,46114373,1,"HELA"
"SRR1373361","7__24663285__24681487","7",24663285,24681487,1,"HELA"
"SRR1373361","4__8089896__8108364","4",8089896,8108364,1,"HELA"
"SRR1373361","4__52729603__52758017","4",52729603,52758017,1,"HELA"
"SRR1373361","1__21377359__21415706","1",21377359,21415706,1,"HELA"
"SRR1661485","20__62384039__62422143","20",62384039,62422143,1,"HELA"
"SRR1661486","12__51592052__51592332","12",51592052,51592332,1,"HELA"
"SRR1661486","17__19213198__19232960","17",19213198,19232960,7,"HELA"
"SRR1661486","16__4484385__4500498","16",4484385,4500498,3,"HELA"
"SRR1661486","5__134032816__134033747","5",134032816,134033747,1,"HELA"
"SRR1661486","2__220431552__220433046","2",220431552,220433046,1,"HELA"
"SRR1661486","9__111795587__111819602","9",111795587,111819602,1,"HELA"
"SRR1661486","9__115380235__115381180","9",115380235,115381180,1,"HELA"
"SRR1732275","X__48972080__48974164","X",48972080,48974164,1,"HELA"
"SRR1732275","13__107209396__107212005","13",107209396,107212005,1,"HELA"
"SRR1732275","12__464324__472263","12",464324,472263,1,"HELA"
"SRR1732275","12__30814075__30819185","12",30814075,30819185,1,"HELA"
"SRR1732275","12__116534474__116549317","12",116534474,116549317,1,"HELA"
"SRR1732275","12__132198616__132210175","12",132198616,132210175,1,"HELA"
"SRR1732275","11__2972489__3000467","11",2972489,3000467,2,"HELA"
"SRR1732275","11__12785726__12785981","11",12785726,12785981,1,"HELA"
"SRR1732275","11__77333545__77336863","11",77333545,77336863,1,"HELA"
"SRR1732275","11__85707869__85733512","11",85707869,85733512,1,"HELA"
"SRR1732275","11__94178976__94180604","11",94178976,94180604,1,"HELA"
"SRR1732275","10__13212922__13214765","10",13212922,13214765,1,"HELA"
"SRR1732275","10__14961737__14974954","10",14961737,14974954,1,"HELA"
"SRR1732275","10__93185038__93221941","10",93185038,93221941,1,"HELA"
"SRR1732275","10__102683732__102685776","10",102683732,102685776,1,"HELA"
"SRR1732275","17__953290__1003975","17",953290,1003975,1,"HELA"
"SRR1732275","17__1383821__1384179","17",1383821,1384179,1,"HELA"
"SRR1732275","17__20107646__20109225","17",20107646,20109225,1,"HELA"
"SRR1732275","17__38318006__38319154","17",38318006,38319154,1,"HELA"
"SRR1732275","17__57721637__57763169","17",57721637,57763169,1,"HELA"
"SRR1732275","17__65941525__65972074","17",65941525,65972074,1,"HELA"
"SRR1732275","16__11988811__11990642","16",11988811,11990642,1,"HELA"
"SRR1732275","16__46998523__47001558","16",46998523,47001558,1,"HELA"
"SRR1732275","16__74491772__74493687","16",74491772,74493687,1,"HELA"
"SRR1732275","16__84773915__84779279","16",84773915,84779279,1,"HELA"
"SRR1732275","15__41756969__41758450","15",41756969,41758450,1,"HELA"
"SRR1732275","15__44843074__44843720","15",44843074,44843720,1,"HELA"
"SRR1732275","15__59204762__59209198","15",59204762,59209198,1,"HELA"
"SRR1732275","15__65994643__65995346","15",65994643,65995346,1,"HELA"
"SRR1732275","15__91029262__91035943","15",91029262,91035943,1,"HELA"
"SRR1732275","14__24679554__24681035","14",24679554,24681035,1,"HELA"
"SRR1732275","14__56114743__56115588","14",56114743,56115588,1,"HELA"
"SRR1732275","19__10274002__10288043","19",10274002,10288043,1,"HELA"
"SRR1732275","19__54646665__54653493","19",54646665,54653493,1,"HELA"
"SRR1732275","18__2700537__2729407","18",2700537,2729407,1,"HELA"
"SRR1732275","18__20581549__20586395","18",20581549,20586395,1,"HELA"
"SRR1732275","18__29691717__29693823","18",29691717,29693823,1,"HELA"
"SRR1732275","20__34317234__34320057","20",34317234,34320057,1,"HELA"
"SRR1732275","20__50290692__50307358","20",50290692,50307358,1,"HELA"
"SRR1732275","21__16386665__16415895","21",16386665,16415895,1,"HELA"
"SRR1732275","21__17135210__17138460","21",17135210,17138460,1,"HELA"
"SRR1732275","7__5754684__5765069","7",5754684,5765069,1,"HELA"
"SRR1732275","7__11021999__11030474","7",11021999,11030474,1,"HELA"
"SRR1732275","7__72301272__72302378","7",72301272,72302378,1,"HELA"
"SRR1732275","7__91924203__91991587","7",91924203,91991587,1,"HELA"
"SRR1732275","7__102962379__102963241","7",102962379,102963241,1,"HELA"
"SRR1732275","7__148716084__148718239","7",148716084,148718239,1,"HELA"
"SRR1732275","7__155465561__155473602","7",155465561,155473602,6,"HELA"
"SRR1732275","7__158662546__158669382","7",158662546,158669382,1,"HELA"
"SRR1732275","6__4891947__4892613","6",4891947,4892613,5,"HELA"
"SRR1732275","6__7303783__7310262","6",7303783,7310262,1,"HELA"
"SRR1732275","6__57183235__57190843","6",57183235,57190843,1,"HELA"
"SRR1732275","5__61733101__61789951","5",61733101,61789951,1,"HELA"
"SRR1732275","5__70828135__70838092","5",70828135,70838092,1,"HELA"
"SRR1732275","5__112874771__112878200","5",112874771,112878200,1,"HELA"
"SRR1732275","5__131951695__131953986","5",131951695,131953986,3,"HELA"
"SRR1732275","5__134076753__134079742","5",134076753,134079742,1,"HELA"
"SRR1732275","5__138699448__138700432","5",138699448,138700432,1,"HELA"
"SRR1732275","5__179007948__179016648","5",179007948,179016648,1,"HELA"
"SRR1732275","4__52729603__52744020","4",52729603,52744020,1,"HELA"
"SRR1732275","4__139993020__139994721","4",139993020,139994721,1,"HELA"
"SRR1732275","4__146073693__146080787","4",146073693,146080787,1,"HELA"
"SRR1732275","4__153332455__153333681","4",153332455,153333681,1,"HELA"
"SRR1732275","4__178274462__178274882","4",178274462,178274882,1,"HELA"
"SRR1732275","4__184129106__184130178","4",184129106,184130178,1,"HELA"
"SRR1732275","3__48726971__48728915","3",48726971,48728915,1,"HELA"
"SRR1732275","3__145838899__145842016","3",145838899,145842016,1,"HELA"
"SRR1732275","3__157839892__157841780","3",157839892,157841780,2,"HELA"
"SRR1732275","2__62974530__62998527","2",62974530,62998527,1,"HELA"
"SRR1732275","2__113057426__113057606","2",113057426,113057606,1,"HELA"
"SRR1732275","2__202010101__202014558","2",202010101,202014558,1,"HELA"
"SRR1732275","1__23356962__23377013","1",23356962,23377013,1,"HELA"
"SRR1732275","1__37974879__37975143","1",37974879,37975143,1,"HELA"
"SRR1732275","1__61743192__61824946","1",61743192,61824946,1,"HELA"
"SRR1732275","1__117944808__117957453","1",117944808,117957453,2,"HELA"
"SRR1732275","1__117944808__117963271","1",117944808,117963271,1,"HELA"
"SRR1732275","1__117944808__117984947","1",117944808,117984947,1,"HELA"
"SRR1732275","1__117944808__118009049","1",117944808,118009049,1,"HELA"
"SRR1732275","1__121115832__121116815","1",121115832,121116815,1,"HELA"
"SRR1732275","9__33960824__33973235","9",33960824,33973235,1,"HELA"
"SRR1732275","9__110046469__110046656","9",110046469,110046656,1,"HELA"
"SRR1732275","8__17601113__17613470","8",17601113,17613470,1,"HELA"
"SRR1732275","8__17868746__17869336","8",17868746,17869336,1,"HELA"
"SRR1732275","8__62531537__62566219","8",62531537,62566219,1,"HELA"
"SRR1732275","8__62550506__62566219","8",62550506,62566219,1,"HELA"
"SRR1732275","8__126061248__126069908","8",126061248,126069908,1,"HELA"
"SRR2051421","12__31648744__31652605","12",31648744,31652605,19,"HEK293T"
"SRR2051421","11__77394755__77404656","11",77394755,77404656,7,"HEK293T"
"SRR2051421","10__7839010__7844817","10",7839010,7844817,1,"HEK293T"
"SRR2051421","10__91474712__91483860","10",91474712,91483860,3,"HEK293T"
"SRR2051421","10__98667022__98667504","10",98667022,98667504,5,"HEK293T"
"SRR2051421","10__116879949__116925405","10",116879949,116925405,2,"HEK293T"
"SRR2051421","17__43552466__43553092","17",43552466,43553092,1,"HEK293T"
"SRR2051421","17__79826840__79826931","17",79826840,79826931,6,"HEK293T"
"SRR2051421","16__11873022__11876244","16",11873022,11876244,1,"HEK293T"
"SRR2051421","16__30012158__30012248","16",30012158,30012248,15,"HEK293T"
"SRR2051421","15__66044717__66053776","15",66044717,66053776,2,"HEK293T"
"SRR2051421","14__20811230__20811570","14",20811230,20811570,15,"HEK293T"
"SRR2051421","14__64407332__64408861","14",64407332,64408861,5,"HEK293T"
"SRR2051421","14__104128453__104129264","14",104128453,104129264,22,"HEK293T"
"SRR2051421","19__18684103__18684558","19",18684103,18684558,11,"HEK293T"
"SRR2051421","19__30476130__30477324","19",30476130,30477324,1,"HEK293T"
"SRR2051421","19__37579941__37587017","19",37579941,37587017,6,"HEK293T"
"SRR2051421","19__47575547__47575608","19",47575547,47575608,17,"HEK293T"
"SRR2051421","17_ctg5_hap1__167529__168155","17_ctg5_hap1",167529,168155,10,"HEK293T"
"SRR2051421","20__34067056__34067970","20",34067056,34067970,1,"HEK293T"
"SRR2051421","20__34389413__34435356","20",34389413,34435356,21,"HEK293T"
"SRR2051421","20__42331130__42331543","20",42331130,42331543,1,"HEK293T"
"SRR2051421","20__47685252__47686834","20",47685252,47686834,17,"HEK293T"
"SRR2051421","7__22330794__22357656","7",22330794,22357656,8,"HEK293T"
"SRR2051421","7__102960056__102963241","7",102960056,102963241,10,"HEK293T"
"SRR2051421","7__140055468__140058585","7",140055468,140058585,2,"HEK293T"
"SRR2051421","6__135507041__135524462","6",135507041,135524462,10,"HEK293T"
"SRR2051421","5__179132680__179136060","5",179132680,179136060,1,"HEK293T"
"SRR2051421","5__179688684__179707608","5",179688684,179707608,1,"HEK293T"
"SRR2051421","4__3088666__3101121","4",3088666,3101121,7,"HEK293T"
"SRR2051421","4__186339595__186339924","4",186339595,186339924,2,"HEK293T"
"SRR2051421","3__10107078__10107663","3",10107078,10107663,9,"HEK293T"
"SRR2051421","3__24338717__24378862","3",24338717,24378862,1,"HEK293T"
"SRR2051421","3__122545647__122564718","3",122545647,122564718,1,"HEK293T"
"SRR2051421","3__170875249__170893119","3",170875249,170893119,1,"HEK293T"
"SRR2051421","3__196532223__196539722","3",196532223,196539722,4,"HEK293T"
"SRR2051421","2__39564061__39564722","2",39564061,39564722,5,"HEK293T"
"SRR2051421","2__58449077__58459247","2",58449077,58459247,7,"HEK293T"
"SRR2051421","2__62100137__62100428","2",62100137,62100428,1,"HEK293T"
"SRR2051421","2__232320511__232320647","2",232320511,232320647,3,"HEK293T"
"SRR2051421","1__27056142__27059283","1",27056142,27059283,1,"HEK293T"
"SRR2051421","1__44750507__44785416","1",44750507,44785416,2,"HEK293T"
"SRR2051421","1__156924684__156925591","1",156924684,156925591,6,"HEK293T"
"SRR2051421","9__128099297__128099870","9",128099297,128099870,1,"HEK293T"
"SRR2051421","22__24810713__24811035","22",24810713,24811035,2,"HEK293T"
"SRR3199721","X__15510598__15511312","X",15510598,15511312,1,"HELA"
"SRR3199721","X__134469389__134475692","X",134469389,134475692,1,"HELA"
"SRR3199721","13__33103669__33111142","13",33103669,33111142,1,"HELA"
"SRR3199721","13__77817194__77862511","13",77817194,77862511,1,"HELA"
"SRR3199721","13__79894924__79896483","13",79894924,79896483,1,"HELA"
"SRR3199721","13__100190118__100191698","13",100190118,100191698,1,"HELA"
"SRR3199721","12__46287505__46288004","12",46287505,46288004,1,"HELA"
"SRR3199721","12__109250468__109251203","12",109250468,109251203,1,"HELA"
"SRR3199721","12__109945541__109946376","12",109945541,109946376,1,"HELA"
"SRR3199721","12__112579029__112579769","12",112579029,112579769,2,"HELA"
"SRR3199721","12__120307412__120313876","12",120307412,120313876,1,"HELA"
"SRR3199721","11__1472650__1475521","11",1472650,1475521,1,"HELA"
"SRR3199721","11__2975661__2975756","11",2975661,2975756,1,"HELA"
"SRR3199721","11__34270115__34378247","11",34270115,34378247,1,"HELA"
"SRR3199721","11__43413503__43418061","11",43413503,43418061,1,"HELA"
"SRR3199721","11__57253489__57254567","11",57253489,57254567,2,"HELA"
"SRR3199721","11__68358183__68358576","11",68358183,68358576,1,"HELA"
"SRR3199721","11__70261824__70262875","11",70261824,70262875,1,"HELA"
"SRR3199721","11__74982190__74982744","11",74982190,74982744,2,"HELA"
"SRR3199721","11__104815283__104815474","11",104815283,104815474,1,"HELA"
"SRR3199721","11__108005970__108006673","11",108005970,108006673,2,"HELA"
"SRR3199721","11__111612467__111612776","11",111612467,111612776,1,"HELA"
"SRR3199721","11__111659112__111659164","11",111659112,111659164,1,"HELA"
"SRR3199721","11__126126748__126127543","11",126126748,126127543,2,"HELA"
"SRR3199721","10__5932310__5933053","10",5932310,5933053,2,"HELA"
"SRR3199721","10__5932310__5935331","10",5932310,5935331,1,"HELA"
"SRR3199721","10__43127053__43127376","10",43127053,43127376,2,"HELA"
"SRR3199721","10__52381890__52383466","10",52381890,52383466,1,"HELA"
"SRR3199721","10__69882098__69884553","10",69882098,69884553,2,"HELA"
"SRR3199721","10__75012136__75012227","10",75012136,75012227,1,"HELA"
"SRR3199721","10__112356156__112358048","10",112356156,112358048,1,"HELA"
"SRR3199721","17__18814565__18820675","17",18814565,18820675,2,"HELA"
"SRR3199721","17__19558701__19559558","17",19558701,19559558,1,"HELA"
"SRR3199721","17__41907320__41907394","17",41907320,41907394,1,"HELA"
"SRR3199721","17__42575115__42580693","17",42575115,42580693,1,"HELA"
"SRR3199721","17__53111621__53116648","17",53111621,53116648,1,"HELA"
"SRR3199721","16__4879072__4881979","16",4879072,4881979,1,"HELA"
"SRR3199721","16__23520866__23521641","16",23520866,23521641,1,"HELA"
"SRR3199721","15__40453457__40454064","15",40453457,40454064,1,"HELA"
"SRR3199721","15__41648237__41669502","15",41648237,41669502,1,"HELA"
"SRR3199721","15__44176830__44176924","15",44176830,44176924,3,"HELA"
"SRR3199721","15__69455764__69456046","15",69455764,69456046,1,"HELA"
"SRR3199721","15__91456986__91458818","15",91456986,91458818,1,"HELA"
"SRR3199721","15__99473535__99473656","15",99473535,99473656,1,"HELA"
"SRR3199721","14__62162558__62163054","14",62162558,62163054,1,"HELA"
"SRR3199721","14__100817653__100820023","14",100817653,100820023,1,"HELA"
"SRR3199721","14__102829454__102834224","14",102829454,102834224,1,"HELA"
"SRR3199721","14__104145883__104145974","14",104145883,104145974,1,"HELA"
"SRR3199721","19__5598804__5604947","19",5598804,5604947,1,"HELA"
"SRR3199721","19__10023313__10024158","19",10023313,10024158,1,"HELA"
"SRR3199721","19__16485119__16487932","19",16485119,16487932,1,"HELA"
"SRR3199721","19__19576424__19576860","19",19576424,19576860,1,"HELA"
"SRR3199721","19__33512009__33512476","19",33512009,33512476,1,"HELA"
"SRR3199721","18__8706402__8707067","18",8706402,8707067,1,"HELA"
"SRR3199721","20__3888783__3888908","20",3888783,3888908,1,"HELA"
"SRR3199721","20__37650579__37650676","20",37650579,37650676,2,"HELA"
"SRR3199721","20__42333999__42338022","20",42333999,42338022,1,"HELA"
"SRR3199721","20__47626942__47627135","20",47626942,47627135,1,"HELA"
"SRR3199721","20__57769813__57770746","20",57769813,57770746,1,"HELA"
"SRR3199721","21__38463714__38464476","21",38463714,38464476,1,"HELA"
"SRR3199721","21__45104532__45105224","21",45104532,45105224,1,"HELA"
"SRR3199721","21__45211314__45212002","21",45211314,45212002,1,"HELA"
"SRR3199721","21__47711377__47712162","21",47711377,47712162,1,"HELA"
"SRR3199721","6_cox_hap2__3366759__3366873","6_cox_hap2",3366759,3366873,1,"HELA"
"SRR3199721","7__23236377__23237085","7",23236377,23237085,1,"HELA"
"SRR3199721","7__32584392__32587461","7",32584392,32587461,1,"HELA"
"SRR3199721","7__64854888__64857275","7",64854888,64857275,1,"HELA"
"SRR3199721","7__99056669__99056769","7",99056669,99056769,2,"HELA"
"SRR3199721","6__589448__592468","6",589448,592468,1,"HELA"
"SRR3199721","6__3736827__3737312","6",3736827,3737312,1,"HELA"
"SRR3199721","6__26383542__26383974","6",26383542,26383974,1,"HELA"
"SRR3199721","6__76602408__76602503","6",76602408,76602503,1,"HELA"
"SRR3199721","6__126202350__126203532","6",126202350,126203532,4,"HELA"
"SRR3199721","6__127588241__127588328","6",127588241,127588328,2,"HELA"
"SRR3199721","6__136476897__136479798","6",136476897,136479798,1,"HELA"
"SRR3199721","6__139308494__139308666","6",139308494,139308666,1,"HELA"
"SRR3199721","6__155054685__155054800","6",155054685,155054800,2,"HELA"
"SRR3199721","6__170855191__170858201","6",170855191,170858201,1,"HELA"
"SRR3199721","5__36168550__36169011","5",36168550,36169011,1,"HELA"
"SRR3199721","5__59040870__59064072","5",59040870,59064072,1,"HELA"
"SRR3199721","5__80550311__80550486","5",80550311,80550486,2,"HELA"
"SRR3199721","5__139045389__139045879","5",139045389,139045879,1,"HELA"
"SRR3199721","5__145616996__145625569","5",145616996,145625569,1,"HELA"
"SRR3199721","5__169025584__169025936","5",169025584,169025936,1,"HELA"
"SRR3199721","5__178989666__178989982","5",178989666,178989982,2,"HELA"
"SRR3199721","4__1941506__1941513","4",1941506,1941513,1,"HELA"
"SRR3199721","4__40058651__40059261","4",40058651,40059261,1,"HELA"
"SRR3199721","4__41496553__41496623","4",41496553,41496623,2,"HELA"
"SRR3199721","4__57208902__57209000","4",57208902,57209000,1,"HELA"
"SRR3199721","4__89183927__89186152","4",89183927,89186152,1,"HELA"
"SRR3199721","4__175182240__175183914","4",175182240,175183914,1,"HELA"
"SRR3199721","4__183609505__183609597","4",183609505,183609597,1,"HELA"
"SRR3199721","3__9804491__9804597","3",9804491,9804597,3,"HELA"
"SRR3199721","3__48015162__48019354","3",48015162,48019354,1,"HELA"
"SRR3199721","3__97672024__97673235","3",97672024,97673235,1,"HELA"
"SRR3199721","3__108308687__108315965","3",108308687,108315965,1,"HELA"
"SRR3199721","3__114086069__114094296","3",114086069,114094296,1,"HELA"
"SRR3199721","3__114619389__114619445","3",114619389,114619445,1,"HELA"
"SRR3199721","3__185000816__185003176","3",185000816,185003176,1,"HELA"
"SRR3199721","3__195808620__195808913","3",195808620,195808913,2,"HELA"
"SRR3199721","2__10338897__10341626","2",10338897,10341626,1,"HELA"
"SRR3199721","2__44186392__44187679","2",44186392,44187679,1,"HELA"
"SRR3199721","2__63265952__63269156","2",63265952,63269156,1,"HELA"
"SRR3199721","2__95773917__95773998","2",95773917,95773998,1,"HELA"
"SRR3199721","2__128519439__128520635","2",128519439,128520635,1,"HELA"
"SRR3199721","2__173955919__173968021","2",173955919,173968021,1,"HELA"
"SRR3199721","2__179462941__179463232","2",179462941,179463232,1,"HELA"
"SRR3199721","2__225376071__225400358","2",225376071,225400358,1,"HELA"
"SRR3199721","2__242210907__242211331","2",242210907,242211331,1,"HELA"
"SRR3199721","1__1328111__1328169","1",1328111,1328169,2,"HELA"
"SRR3199721","1__23377014__23378478","1",23377014,23378478,1,"HELA"
"SRR3199721","1__31436415__31437520","1",31436415,31437520,1,"HELA"
"SRR3199721","1__36725086__36735341","1",36725086,36735341,1,"HELA"
"SRR3199721","1__40316137__40318402","1",40316137,40318402,2,"HELA"
"SRR3199721","1__70687523__70687652","1",70687523,70687652,1,"HELA"
"SRR3199721","1__76255960__76256101","1",76255960,76256101,1,"HELA"
"SRR3199721","1__78412042__78412214","1",78412042,78412214,2,"HELA"
