"chr","start","end","name","score","strand","thickStart","thickEnd","itemRgb","exonCount","exonSizes","exonOffsets","readNumber","circType","geneName","isoformName","exon.intron.Index","flankIntron","index","count"
"chrX",306250,308428,"circular_RNA/2",0,"-",306250,306250,"0,0,0",5,"157,87,75,103,104","0,658,1185,1718,2074",2,"circRNA","PPP2R3B","NM_013239","7,6,5,4,3","chrX:302666-306250|chrX:308428-322139","X__306251__308428",2
"chrX",306250,322325,"circular_RNA/3",0,"-",306250,306250,"0,0,0",6,"157,87,75,103,104,186","0,658,1185,1718,2074,15889",3,"circRNA","PPP2R3B","NM_013239","7,6,5,4,3,2","chrX:302666-306250|chrX:322325-347102","X__306251__322325",3
"chrX",1551161,1558037,"circular_RNA/2",0,"-",1551161,1551161,"0,0,0",4,"109,62,65,48","0,2753,3425,6828",2,"circRNA","ASMTL","NM_004192","6,5,4,3","chrX:1547014-1551161|chrX:1558037-1561078","X__1551162__1558037",2
"chrX",2161063,2161271,"circular_RNA/1",0,"-",2161063,2161063,"0,0,0",1,"208","0",1,"circRNA","DHRSX","NM_145177","6","chrX:2139270-2161063|chrX:2161271-2184780","X__2161064__2161271",1
"chrX",2326785,2343345,"circular_RNA/2",0,"-",2326785,2326785,"0,0,0",2,"69,108","0,16452",2,"circRNA","DHRSX","NM_145177","3,2","chrX:2209644-2326785|chrX:2343345-2418857","X__2326786__2343345",2
"chrX",9905173,9905725,"circular_RNA/1",0,"+",9905173,9905173,"0,0,0",1,"552","0",1,"circRNA","SHROOM2","NM_001649","7","chrX:9900910-9905173|chrX:9905725-9907234","X__9905174__9905725",1
"chrX",10031484,10066619,"circular_RNA/2",0,"+",10031484,10031484,"0,0,0",7,"110,204,77,80,130,150,74","0,3842,15354,16280,27326,30687,35061",2,"circRNA","WWC3","NM_015691","2,3,4,5,6,7,8","chrX:9983898-10031484|chrX:10066619-10077817","X__10031485__10066619",2
"chrX",10162950,10166101,"circular_RNA/1",0,"+",10162950,10162950,"0,0,0",2,"188,123","0,3028",1,"circRNA","CLCN4","NM_001256944","3,4","chrX:10126591-10162950|chrX:10166101-10174397","X__10162951__10166101",1
"chrX",10437736,10463731,"circular_RNA/1",0,"-",10437736,10437736,"0,0,0",4,"144,128,149,108","0,4926,12783,25887",1,"circRNA","MID1","NM_001193277","7,6,5,4","chrX:10427847-10437736|chrX:10463731-10491131","X__10437737__10463731",1
"chrX",10437736,10491227,"circular_RNA/1",0,"-",10437736,10437736,"0,0,0",5,"144,128,149,108,96","0,4926,12783,25887,53395",1,"circRNA","MID1","NM_001193277","7,6,5,4,3","chrX:10427847-10437736|chrX:10491227-10534927","X__10437737__10491227",1
"chrX",10437736,10535643,"circular_RNA/2",0,"-",10437736,10437736,"0,0,0",6,"144,128,149,108,96,716","0,4926,12783,25887,53395,97191",2,"circRNA","MID1","NM_001193277","7,6,5,4,3,2","chrX:10427847-10437736|chrX:10535643-10544823","X__10437737__10535643",2
"chrX",10463623,10535643,"circular_RNA/1",0,"-",10463623,10463623,"0,0,0",3,"108,96,716","0,27508,71304",1,"circRNA","MID1","NM_001193277","4,3,2","chrX:10450668-10463623|chrX:10535643-10544823","X__10463624__10535643",1
"chrX",10491131,10535643,"circular_RNA/14",0,"-",10491131,10491131,"0,0,0",2,"96,716","0,43796",14,"circRNA","MID1","NM_001193277","3,2","chrX:10463731-10491131|chrX:10535643-10544823","X__10491132__10535643",14
"chrX",10534927,10535643,"circular_RNA/26",0,"-",10534927,10534927,"0,0,0",1,"716","0",26,"circRNA","MID1","NM_001193277","2","chrX:10491227-10534927|chrX:10535643-10544823","X__10534928__10535643",26
"chrX",10535041,10535643,"circular_RNA/2",0,"-",10535041,10535041,"0,0,0",1,"602","0",2,"circRNA","MID1","NM_033289","2","chrX:10491227-10535041|chrX:10535643-10588329","X__10535042__10535643",2
"chrX",13753366,13764574,"circular_RNA/1",0,"+",13753366,13753366,"0,0,0",6,"99,201,69,31,105,137","0,1230,3598,3754,9167,11071",1,"circRNA","OFD1","NM_001330209","2,3,4,5,6,7","chrX:13753202-13753366|chrX:13764574-13764898","X__13753367__13764574",1
"chrX",13762533,13767652,"circular_RNA/1",0,"+",13762533,13762533,"0,0,0",4,"105,137,174,107","0,1904,2365,5012",1,"circRNA","OFD1","NM_001330209","6,7,8,9","chrX:13757151-13762533|chrX:13767652-13771486","X__13762534__13767652",1
"chrX",15863501,15870647,"circular_RNA/1",0,"-",15863501,15863501,"0,0,0",3,"138,109,179","0,524,6967",1,"circRNA","AP1S2","NM_001272071","4,3,2","chrX:15846323-15863501|chrX:15870647-15872810","X__15863502__15870647",1
"chrX",16685636,16709743,"circular_RNA/1",0,"-",16685636,16685636,"0,0,0",7,"44,63,95,89,133,152,81","0,148,3066,10848,15580,21936,24026",1,"circRNA","CTPS2","NM_001144002","13,12,11,10,9,8,7","chrX:16657366-16685636|chrX:16709743-16711263","X__16685637__16709743",1
"chrX",16836696,16838378,"circular_RNA/3",0,"+",16836696,16836696,"0,0,0",2,"304,92","0,1590",3,"circRNA","TXLNG","NM_018360","2,3","chrX:16804712-16836696|chrX:16838378-16846216","X__16836697__16838378",3
"chrX",16867366,16871965,"circular_RNA/1",0,"-",16867366,16867366,"0,0,0",5,"58,77,78,127,161","0,2802,3307,3505,4438",1,"circRNA","RBBP7","NM_001198719","10,9,8,7,6","chrX:16864061-16867366|chrX:16871965-16875716","X__16867367__16871965",1
"chrX",17024343,17065605,"circular_RNA/1",0,"+",17024343,17024343,"0,0,0",5,"124,149,124,98,136","0,15902,18841,23305,41126",1,"circRNA","REPS2","NM_001080975","2,3,4,5,6","chrX:16965257-17024343|chrX:17065605-17070504","X__17024344__17065605",1
"chrX",17121840,17157084,"circular_RNA/1",0,"+",17121840,17121840,"0,0,0",4,"62,84,146,106","0,30106,31543,35138",1,"circRNA","REPS2","NM_001080975","14,15,16,17","chrX:17095530-17121840|chrX:17157084-17165535","X__17121841__17157084",1
"chrX",17151946,17157084,"circular_RNA/2",0,"+",17151946,17151946,"0,0,0",3,"84,146,106","0,1437,5032",2,"circRNA","REPS2","NM_001080975","15,16,17","chrX:17121902-17151946|chrX:17157084-17165535","X__17151947__17157084",2
"chrX",19410119,19418781,"circular_RNA/1",0,"-",19410119,19410119,"0,0,0",5,"106,131,128,134,88","0,341,3079,6224,8574",1,"circRNA","MAP3K15","NM_001001671","18,17,16,15,14","chrX:19398395-19410119|chrX:19418781-19425305","X__19410120__19418781",1
"chrX",19475030,19482524,"circular_RNA/5",0,"-",19475030,19475030,"0,0,0",3,"107,169,194","0,3072,7300",5,"circRNA","MAP3K15","NM_001001671","6,5,4","chrX:19449726-19475030|chrX:19482524-19504599","X__19475031__19482524",5
"chrX",20043068,20074909,"circular_RNA/2",0,"-",20043068,20043068,"0,0,0",6,"133,272,128,137,111,112","0,730,17551,19413,27927,31729",2,"circRNA","MAP7D2","NM_001168467","9,8,7,6,5,4","chrX:20034443-20043068|chrX:20074909-20081531","X__20043069__20074909",2
"chrX",20148633,20153959,"circular_RNA/1",0,"-",20148633,20148633,"0,0,0",4,"92,82,51,104","0,1666,3441,5222",1,"circRNA","EIF1AX","NM_001412","6,5,4,3","chrX:20146429-20148633|chrX:20153959-20156656","X__20148634__20153959",1
"chrX",20185706,20194470,"circular_RNA/1",0,"-",20185706,20185706,"0,0,0",5,"159,90,126,125,103","0,1813,5157,7575,8661",1,"circRNA","RPS6KA3","NM_004586","17,16,15,14,13","chrX:20183178-20185706|chrX:20194470-20194551","X__20185707__20194470",1
"chrX",20222139,20227522,"circular_RNA/1",0,"-",20222139,20222139,"0,0,0",2,"82,117","0,5266",1,"circRNA","RPS6KA3","NM_004586","4,3","chrX:20213263-20222139|chrX:20227522-20252875","X__20222140__20227522",1
"chrX",21886584,21887796,"circular_RNA/1",0,"+",21886584,21886584,"0,0,0",2,"119,181","0,1031",1,"circRNA","MBTPS2","NM_015884","6,7","chrX:21871621-21886584|chrX:21887796-21896159","X__21886585__21887796",1
"chrX",23697281,23701822,"circular_RNA/1",0,"+",23697281,23697281,"0,0,0",3,"123,131,35","0,3231,4506",1,"circRNA","PRDX4","NM_006406","4,5,6","chrX:23693223-23697281|chrX:23701822-23704401","X__23697282__23701822",1
"chrX",23731251,23751334,"circular_RNA/1",0,"-",23731251,23731251,"0,0,0",6,"74,104,84,38,171,46","0,8746,9535,17392,17681,20037",1,"circRNA","ACOT9","NM_001033583","8,7,6,5,4,3","chrX:23726061-23731251|chrX:23751334-23754035","X__23731252__23751334",1
"chrX",23739997,23754133,"circular_RNA/1",0,"-",23739997,23739997,"0,0,0",6,"104,84,38,171,46,98","0,789,8646,8935,11291,14038",1,"circRNA","ACOT9","NM_001033583","7,6,5,4,3,2","chrX:23731325-23739997|chrX:23754133-23761241","X__23739998__23754133",1
"chrX",24082317,24086225,"circular_RNA/1",0,"+",24082317,24082317,"0,0,0",3,"135,95,145","0,1797,3763",1,"circRNA","EIF2S3","NM_001415","7,8,9","chrX:24080691-24082317|chrX:24086225-24089674","X__24082318__24086225",1
"chrX",24179831,24197887,"circular_RNA/1",0,"+",24179831,24179831,"0,0,0",3,"128,86,588","0,11000,17468",1,"circRNA","ZFX","NM_001178085","4,5,6","chrX:24170947-24179831|chrX:24197887-24225442","X__24179832__24197887",1
"chrX",24190831,24197887,"circular_RNA/3",0,"+",24190831,24190831,"0,0,0",3,"86,117,588","0,892,6468",3,"circRNA","ZFX","NM_001330327","4,5,6","chrX:24170947-24190831|chrX:24197887-24225442","X__24190832__24197887",3
"chrX",24197299,24197887,"circular_RNA/1",0,"+",24197299,24197299,"0,0,0",1,"588","0",1,"circRNA","ZFX","NM_001330327","6","chrX:24191840-24197299|chrX:24197887-24225442","X__24197300__24197887",1
"chrX",24717541,24722586,"circular_RNA/1",0,"+",24717541,24717541,"0,0,0",3,"125,97,81","0,3826,4964",1,"circRNA","POLA1","NM_001330360","2,3,4","chrX:24712121-24717541|chrX:24722586-24732670","X__24717542__24722586",1
"chrX",24717541,24767109,"circular_RNA/1",0,"+",24717541,24717541,"0,0,0",25,"125,97,81,116,63,93,88,202,179,113,117,75,139,155,85,62,90,117,176,130,120,100,125,150,123","0,3826,4964,15129,15716,16937,17459,17865,18155,23730,24910,26556,27508,28357,32945,34330,35974,38200,39950,41950,42577,43805,45993,48886,49445",1,"circRNA","POLA1","NM_001330360","2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26","chrX:24712121-24717541|chrX:24767109-24828014","X__24717542__24767109",1
"chrX",24717541,24861794,"circular_RNA/1",0,"+",24717541,24717541,"0,0,0",33,"125,97,81,116,63,93,88,202,179,113,117,75,139,155,85,62,90,117,176,130,120,100,125,150,123,33,93,206,133,132,175,179,132","0,3826,4964,15129,15716,16937,17459,17865,18155,23730,24910,26556,27508,28357,32945,34330,35974,38200,39950,41950,42577,43805,45993,48886,49445,110473,111283,113233,115554,122027,127002,142227,144121",1,"circRNA","POLA1","NM_001330360","2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34","chrX:24712121-24717541|chrX:24861794-24906122","X__24717542__24861794",1
"chrX",24741271,24761446,"circular_RNA/1",0,"+",24741271,24741271,"0,0,0",13,"113,117,75,139,155,85,62,90,117,176,130,120,100","0,1180,2826,3778,4627,9215,10600,12244,14470,16220,18220,18847,20075",1,"circRNA","POLA1","NM_001330360","11,12,13,14,15,16,17,18,19,20,21,22,23","chrX:24735875-24741271|chrX:24761446-24763534","X__24741272__24761446",1
"chrX",24745049,24906239,"circular_RNA/1",0,"+",24745049,24745049,"0,0,0",22,"139,155,85,62,90,117,176,130,120,100,125,150,123,33,93,206,133,132,175,179,132,117","0,849,5437,6822,8466,10692,12442,14442,15069,16297,18485,21378,21937,82965,83775,85725,88046,94519,99494,114719,116613,161073",1,"circRNA","POLA1","NM_001330360","14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35","chrX:24744172-24745049|chrX:24906239-24948569","X__24745050__24906239",1
"chrX",24753515,24761446,"circular_RNA/1",0,"+",24753515,24753515,"0,0,0",6,"90,117,176,130,120,100","0,2226,3976,5976,6603,7831",1,"circRNA","POLA1","NM_001330360","18,19,20,21,22,23","chrX:24751933-24753515|chrX:24761446-24763534","X__24753516__24761446",1
"chrX",24766427,24839700,"circular_RNA/1",0,"+",24766427,24766427,"0,0,0",7,"150,123,33,93,206,133,132","0,559,61587,62397,64347,66668,73141",1,"circRNA","POLA1","NM_001330360","25,26,27,28,29,30,31","chrX:24763659-24766427|chrX:24839700-24844543","X__24766428__24839700",1
"chrX",24828014,24906239,"circular_RNA/1",0,"+",24828014,24828014,"0,0,0",9,"33,93,206,133,132,175,179,132,117","0,810,2760,5081,11554,16529,31754,33648,78108",1,"circRNA","POLA1","NM_001330360","27,28,29,30,31,32,33,34,35","chrX:24767109-24828014|chrX:24906239-24948569","X__24828015__24906239",1
"chrX",24839568,24906239,"circular_RNA/1",0,"+",24839568,24839568,"0,0,0",5,"132,175,179,132,117","0,4975,20200,22094,66554",1,"circRNA","POLA1","NM_001330360","31,32,33,34,35","chrX:24833228-24839568|chrX:24906239-24948569","X__24839569__24906239",1
"chrX",30265506,30265589,"circular_RNA/1",0,"+",30265506,30265506,"0,0,0",1,"83","0",1,"circRNA","MAGEB1","NM_002363","3","chrX:30264510-30265506|chrX:30265589-30268550","X__30265507__30265589",1
"chrX",31187559,31201021,"circular_RNA/1",0,"-",31187559,31187559,"0,0,0",7,"159,66,66,39,137,112,167","0,2905,4096,8489,9226,10927,13295",1,"circRNA","DMD","NM_004015","13,12,11,10,9,8,7","chrX:31165635-31187559|chrX:31201021-31222077","X__31187560__31201021",1
"chrX",37245851,37285253,"circular_RNA/1",0,"+",37245851,37245851,"0,0,0",3,"91,51,161","0,19610,39241",1,"circRNA","PRRG1","NM_001173489","2,3,4","chrX:37208722-37245851|chrX:37285253-37312388","X__37245852__37285253",1
"chrX",37931299,37969735,"circular_RNA/2",0,"+",37931299,37931299,"0,0,0",10,"116,109,135,142,130,101,93,179,100,162","0,1543,4520,17399,22248,24087,30295,34546,36553,38274",2,"circRNA","SYTL5","NM_001163335","5,6,7,8,9,10,11,12,13,14","chrX:37913675-37931299|chrX:37969735-37979610","X__37931300__37969735",2
"chrX",39930225,39937222,"circular_RNA/2",0,"-",39930225,39930225,"0,0,0",5,"187,54,2832,79,126","0,664,1376,5481,6871",2,"circRNA","BCOR","NM_001123383","6,5,4,3,2","chrX:39923852-39930225|chrX:39937222-40036259","X__39930226__39937222",2
"chrX",40999908,41002696,"circular_RNA/1",0,"+",40999908,40999908,"0,0,0",4,"116,252,139,153","0,310,637,2635",1,"circRNA","USP9X","NM_001039590","7,8,9,10","chrX:40996275-40999908|chrX:41002696-41003774","X__40999909__41002696",1
"chrX",41043250,41048728,"circular_RNA/1",0,"+",41043250,41043250,"0,0,0",5,"131,279,126,126,167","0,399,2519,3994,5311",1,"circRNA","USP9X","NM_001039590","22,23,24,25,26","chrX:41031211-41043250|chrX:41048728-41055503","X__41043251__41048728",1
"chrX",41055503,41055991,"circular_RNA/1",0,"+",41055503,41055503,"0,0,0",2,"109,147","0,341",1,"circRNA","USP9X","NM_001039590","27,28","chrX:41048728-41055503|chrX:41055991-41056616","X__41055504__41055991",1
"chrX",41519691,41530783,"circular_RNA/1",0,"-",41519691,41519691,"0,0,0",3,"123,176,103","0,4838,10989",1,"circRNA","CASK","NM_001126054","8,7,6","chrX:41495914-41519691|chrX:41530783-41598636","X__41519692__41530783",1
"chrX",44894175,44913200,"circular_RNA/1",0,"+",44894175,44894175,"0,0,0",4,"55,35,94,127","0,2724,16778,18898",1,"circRNA","KDM6A","NM_001291416","7,8,9,10","chrX:44879975-44894175|chrX:44913200-44918250","X__44894176__44913200",1
"chrX",44935941,44950109,"circular_RNA/1",0,"+",44935941,44935941,"0,0,0",9,"130,106,206,65,75,149,115,188,142","0,1703,2449,5879,6018,6763,9168,13046,14026",1,"circRNA","KDM6A","NM_001291416","18,19,20,21,22,23,24,25,26","chrX:44929602-44935941|chrX:44950109-44966654","X__44935942__44950109",1
"chrX",46480411,46508232,"circular_RNA/2",0,"-",46480411,46480411,"0,0,0",5,"83,64,60,154,112","0,10609,14612,22259,27709",2,"circRNA","SLC9A7","NM_001257291","15,14,13,12,11","chrX:46472829-46480411|chrX:46508232-46510544","X__46480412__46508232",2
"chrX",47069021,47072580,"circular_RNA/1",0,"+",47069021,47069021,"0,0,0",7,"65,196,75,190,89,93,192","0,305,1219,1413,2801,3148,3367",1,"circRNA","UBA1","NM_153280","17,18,19,20,21,22,23","chrX:47065843-47069021|chrX:47072580-47073725","X__47069022__47072580",1
"chrX",47705503,47755339,"circular_RNA/4",0,"+",47705503,47705503,"0,0,0",3,"217,127,96","0,41894,49740",4,"circRNA","ZNF81","NM_007137","2,3,4","chrX:47696386-47705503|chrX:47755339-47774322","X__47705504__47755339",4
"chrX",47842348,47848017,"circular_RNA/1",0,"-",47842348,47842348,"0,0,0",3,"90,127,94","0,336,5575",1,"circRNA","ZNF182","NM_001178099","6,5,4","chrX:47837196-47842348|chrX:47848017-47861993","X__47842349__47848017",1
"chrX",48456345,48462778,"circular_RNA/1",0,"+",48456345,48456345,"0,0,0",8,"80,241,110,131,308,181,142,119","0,759,1395,1629,2361,3826,4107,6314",1,"circRNA","WDR13","NM_001347217","2,3,4,5,6,7,8,9","chrX:48456002-48456345|chrX:48462778-48463235","X__48456346__48462778",1
"chrX",48895534,48898095,"circular_RNA/1",0,"-",48895534,48895534,"0,0,0",4,"105,246,239,114","0,187,1097,2447",1,"circRNA","TFE3","NM_001282142","5,4,3,2","chrX:48891766-48895534|chrX:48898095-48900636","X__48895535__48898095",1
"chrX",50027541,50031887,"circular_RNA/1",0,"+",50027541,50027541,"0,0,0",3,"75,133,108","0,585,4238",1,"circRNA","CCNB3","NM_033031","2,3,4","chrX:49969601-50027541|chrX:50031887-50037862","X__50027542__50031887",1
"chrX",53421697,53432888,"circular_RNA/1",0,"-",53421697,53421697,"0,0,0",10,"111,154,146,142,107,117,138,147,180,186","0,1449,1694,4813,8800,9011,10246,10479,10727,11005",1,"circRNA","SMC1A","NM_006306","19,18,17,16,15,14,13,12,11,10","chrX:53410174-53421697|chrX:53432888-53435992","X__53421698__53432888",1
"chrX",53430497,53430825,"circular_RNA/2",0,"-",53430497,53430497,"0,0,0",2,"107,117","0,211",2,"circRNA","SMC1A","NM_006306","15,14","chrX:53426652-53430497|chrX:53430825-53431943","X__53430498__53430825",2
"chrX",53431943,53432323,"circular_RNA/1",0,"-",53431943,53431943,"0,0,0",2,"138,147","0,233",1,"circRNA","SMC1A","NM_006306","13,12","chrX:53430825-53431943|chrX:53432323-53432424","X__53431944__53432323",1
"chrX",53432176,53432323,"circular_RNA/1",0,"-",53432176,53432176,"0,0,0",1,"147","0",1,"circRNA","SMC1A","NM_006306","12","chrX:53432081-53432176|chrX:53432323-53432424","X__53432177__53432323",1
"chrX",53584342,53586021,"circular_RNA/1",0,"-",53584342,53584342,"0,0,0",3,"46,155,90","0,1273,1589",1,"circRNA","HUWE1","NM_031407","60,59,58","chrX:53581881-53584342|chrX:53586021-53586314","X__53584343__53586021",1
"chrX",53587148,53592200,"circular_RNA/1",0,"-",53587148,53587148,"0,0,0",7,"229,169,134,99,76,149,173","0,1568,1923,2643,3558,4386,4879",1,"circRNA","HUWE1","NM_031407","56,55,54,53,52,51,50","chrX:53586493-53587148|chrX:53592200-53595651","X__53587149__53592200",1
"chrX",53630328,53635870,"circular_RNA/1",0,"-",53630328,53630328,"0,0,0",4,"134,246,177,58","0,1221,4155,5484",1,"circRNA","HUWE1","NM_031407","27,26,25,24","chrX:53629619-53630328|chrX:53635870-53641494","X__53630329__53635870",1
"chrX",53641494,53641706,"circular_RNA/6",0,"-",53641494,53641494,"0,0,0",1,"212","0",6,"circRNA","HUWE1","NM_031407","23","chrX:53635870-53641494|chrX:53641706-53642704","X__53641495__53641706",6
"chrX",53641494,53642796,"circular_RNA/3",0,"-",53641494,53641494,"0,0,0",2,"212,92","0,1210",3,"circRNA","HUWE1","NM_031407","23,22","chrX:53635870-53641494|chrX:53642796-53643930","X__53641495__53642796",3
"chrX",53643930,53681075,"circular_RNA/1",0,"-",53643930,53643930,"0,0,0",18,"178,107,81,102,106,141,128,151,101,100,69,48,78,63,153,207,99,69","0,370,7625,8187,10430,10759,11513,11772,12536,13956,14435,14588,15508,17257,28332,30380,31224,37076",1,"circRNA","HUWE1","NM_031407","21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4","chrX:53642796-53643930|chrX:53681075-53707001","X__53643931__53681075",1
"chrX",53672262,53681075,"circular_RNA/14",0,"-",53672262,53672262,"0,0,0",4,"153,207,99,69","0,2048,2892,8744",14,"circRNA","HUWE1","NM_031407","7,6,5,4","chrX:53661250-53672262|chrX:53681075-53707001","X__53672263__53681075",14
"chrX",53672262,53707139,"circular_RNA/2",0,"-",53672262,53672262,"0,0,0",5,"153,207,99,69,138","0,2048,2892,8744,34739",2,"circRNA","HUWE1","NM_031407","7,6,5,4,3","chrX:53661250-53672262|chrX:53707139-53713214","X__53672263__53707139",2
"chrX",54334354,54337724,"circular_RNA/1",0,"-",54334354,54334354,"0,0,0",3,"158,221,173","0,1173,3197",1,"circRNA","WNK3","NM_020922","5,4,3","chrX:54328292-54334354|chrX:54337724-54359569","X__54334355__54337724",1
"chrX",54481880,54483000,"circular_RNA/1",0,"-",54481880,54481880,"0,0,0",4,"80,93,147,59","0,244,772,1061",1,"circRNA","FGD1","NM_004463","12,11,10,9","chrX:54476734-54481880|chrX:54483000-54491883","X__54481881__54483000",1
"chrX",54838006,54839457,"circular_RNA/1",0,"+",54838006,54838006,"0,0,0",3,"80,95,80","0,583,1371",1,"circRNA","MAGED2","NM_177433","6,7,8","chrX:54837746-54838006|chrX:54839457-54839550","X__54838007__54839457",1
"chrX",57358030,57367823,"circular_RNA/1",0,"+",57358030,57358030,"0,0,0",2,"210,120","0,9673",1,"circRNA","FAAH2","NM_001353840","4,5","chrX:57337162-57358030|chrX:57367823-57405083","X__57358031__57367823",1
"chrX",62863859,62974556,"circular_RNA/1",0,"-",62863859,62863859,"0,0,0",9,"69,244,132,130,233,180,192,180,373","0,11514,21906,30058,34360,53145,62278,80552,110324",1,"circRNA","ARHGEF9","NM_001369030","10,9,8,7,6,5,4,3,2","chrX:62858089-62863859|chrX:62974556-62974800","X__62863860__62974556",1
"chrX",62875373,62898452,"circular_RNA/1",0,"-",62875373,62875373,"0,0,0",4,"244,132,130,233","0,10392,18544,22846",1,"circRNA","ARHGEF9","NM_001173480","7,6,5,4","chrX:62863928-62875373|chrX:62898452-62917004","X__62875374__62898452",1
"chrX",62917004,62926329,"circular_RNA/1",0,"-",62917004,62917004,"0,0,0",2,"180,192","0,9133",1,"circRNA","ARHGEF9","NM_001173480","3,2","chrX:62898452-62917004|chrX:62926329-62974194","X__62917005__62926329",1
"chrX",67316711,67518938,"circular_RNA/1",0,"-",67316711,67316711,"0,0,0",17,"160,106,59,85,75,63,34,79,92,101,130,105,111,102,72,62,96","0,14984,16311,22378,96049,97020,97595,100316,104749,109703,113283,115238,116992,137617,177868,186186,202131",1,"circRNA","OPHN1","NM_002547","19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3","chrX:67293141-67316711|chrX:67518938-67652708","X__67316712__67518938",1
"chrX",67731690,67742759,"circular_RNA/1",0,"+",67731690,67731690,"0,0,0",5,"129,79,43,126,158","0,1478,6921,9523,10911",1,"circRNA","YIPF6","NM_173834","2,3,4,5,6","chrX:67718965-67731690|chrX:67742759-67751722","X__67731691__67742759",1
"chrX",69561648,69573657,"circular_RNA/1",0,"+",69561648,69561648,"0,0,0",5,"133,59,106,57,186","0,1904,2078,10801,11823",1,"circRNA","KIF4A","NM_012310","11,12,13,14,15","chrX:69553539-69561648|chrX:69573657-69594000","X__69561649__69573657",1
"chrX",70641158,70644088,"circular_RNA/1",0,"+",70641158,70641158,"0,0,0",4,"68,123,93,85","0,1808,2665,2845",1,"circRNA","TAF1","NM_001286074","29,30,31,32","chrX:70628001-70641158|chrX:70644088-70674019","X__70641159__70644088",1
"chrX",70823437,70825579,"circular_RNA/2",0,"+",70823437,70823437,"0,0,0",2,"1089,67","0,2075",2,"circRNA","GCNA","NM_052957","8,9","chrX:70817888-70823437|chrX:70825579-70828822","X__70823438__70825579",2
"chrX",73048902,73049066,"circular_RNA/1",0,"-",73048902,73048902,"0,0,0",1,"164","0",1,"circRNA","XIST","NR_001564","5","chrX:73047819-73048902|chrX:73049066-73050900","X__73048903__73049066",1
