"Chr","Start","End","Chimeric.out.junction","index","count"
"chr19",607964,610405,1,"19__607964__610405",1
"chr5",619105,620376,13,"5__619105__620376",13
"chr8",618598,624047,2,"8__618598__624047",2
"chr5",619105,624694,2,"5__619105__624694",2
"chr8",640970,642612,1,"8__640970__642612",1
"chr5",635487,644540,1,"5__635487__644540",1
"chr5",624586,648031,1,"5__624586__648031",1
"chr18",598500,650007,1,"18__598500__650007",1
"chr5",619105,653306,1,"5__619105__653306",1
"chr17_ctg5_hap1",626464,668715,1,"17_ctg5_hap1__626464__668715",1
"chr5",675229,675564,1,"5__675229__675564",1
"chr17_ctg5_hap1",668634,705913,1,"17_ctg5_hap1__668634__705913",1
"chr17_ctg5_hap1",693694,724155,1,"17_ctg5_hap1__693694__724155",1
"chr17",725597,727005,1,"17__725597__727005",1
"chr17",706922,729318,1,"17__706922__729318",1
"chr17",722679,732340,1,"17__722679__732340",1
"chr17_ctg5_hap1",693694,740072,1,"17_ctg5_hap1__693694__740072",1
"chr7",624145,751164,1,"7__624145__751164",1
"chr7",716866,751164,3,"7__716866__751164",3
"chr7",782184,782531,1,"7__782184__782531",1
"chr16",792250,792543,5,"16__792250__792543",5
"chr11",800985,802090,1,"11__800985__802090",1
"chr5",814876,825366,1,"5__814876__825366",1
"chr11",835106,835212,1,"11__835106__835212",1
"chr1",865535,866469,1,"1__865535__866469",1
"chr4",864499,877874,1,"4__864499__877874",1
"chr5",882509,882598,1,"5__882509__882598",1
"chr6_qbl_hap6",875602,895133,1,"6_qbl_hap6__875602__895133",1
"chr7",897465,901101,1,"7__897465__901101",1
"chr5",896780,901546,1,"5__896780__901546",1
"chr7",888055,905704,1,"7__888055__905704",1
"chr4",905461,907456,1,"4__905461__907456",1
"chr7",905589,909153,1,"7__905589__909153",1
"chr5",896780,912111,1,"5__896780__912111",1
"chr16",918944,931505,1,"16__918944__931505",1
"chr10",860577,931700,1,"10__860577__931700",1
"chr10",888872,931700,1,"10__888872__931700",1
"chr10",909683,931700,2,"10__909683__931700",2
"chr12",936208,936428,1,"12__936208__936428",1
"chr10",882343,936769,1,"10__882343__936769",1
"chr12",936208,939326,1,"12__936208__939326",1
"chr2",980815,981389,1,"2__980815__981389",1
"chr16",960931,1004666,1,"16__960931__1004666",1
"chr16",981642,1004666,1,"16__981642__1004666",1
"chr16",983991,1004666,1,"16__983991__1004666",1
"chr16",1004357,1004666,2,"16__1004357__1004666",2
"chr7",1040106,1049779,1,"7__1040106__1049779",1
"chr7",1049586,1049936,2,"7__1049586__1049936",2
"chr10",1046617,1053068,1,"10__1046617__1053068",1
"chr20",1119592,1119745,1,"20__1119592__1119745",1
"chr10",1118056,1126416,8,"10__1118056__1126416",8
"chr10",1125951,1126416,4,"10__1125951__1126416",4
"chr12",1136914,1137738,3,"12__1136914__1137738",3
"chr10",1130343,1142186,2,"10__1130343__1142186",2
"chr10",1130343,1151207,3,"10__1130343__1151207",3
"chr10",1139392,1151207,1,"10__1139392__1151207",1
"chr10",1149542,1151207,1,"10__1149542__1151207",1
"chr1",1158624,1159348,4,"1__1158624__1159348",4
"chr10",1170158,1170964,1,"10__1170158__1170964",1
"chr1",1192372,1192690,1,"1__1192372__1192690",1
"chr1",1197550,1198766,1,"1__1197550__1198766",1
"chr4",1218820,1218951,1,"4__1218820__1218951",1
"chr4",1229326,1229511,1,"4__1229326__1229511",1
"chr4",1219148,1235307,1,"4__1219148__1235307",1
"chr4",1221987,1235307,2,"4__1221987__1235307",2
"chr4",1231971,1235307,1,"4__1231971__1235307",1
"chr19",1241660,1242685,1,"19__1241660__1242685",1
"chr17",1264386,1265302,1,"17__1264386__1265302",1
"chr17",1268153,1268352,1,"17__1268153__1268352",1
"chr17",1268153,1273035,1,"17__1268153__1273035",1
"chr5",1278756,1282739,2,"5__1278756__1282739",2
"chr10",1279636,1313264,1,"10__1279636__1313264",1
"chr1",1322615,1326245,2,"1__1322615__1326245",2
"chr17",1339914,1340449,2,"17__1339914__1340449",2
"chr4",1341878,1348635,1,"4__1341878__1348635",1
"chr4",1341878,1349033,1,"4__1341878__1349033",1
"chr4",1343312,1360219,1,"4__1343312__1360219",1
"chr16",1364021,1370518,1,"16__1364021__1370518",1
"chr16",1370175,1370518,1,"16__1370175__1370518",1
"chr17",1437393,1442246,1,"17__1437393__1442246",1
"chr17",1437393,1444934,1,"17__1437393__1444934",1
"chrY",1458384,1458509,1,"Y__1458384__1458509",1
"chr5",1461955,1483601,1,"5__1461955__1483601",1
"chr5",1488506,1501718,1,"5__1488506__1501718",1
"chrX",1508384,1508509,1,"X__1508384__1508509",1
"chr7",1511207,1513996,1,"7__1511207__1513996",1
"chr7",1515584,1519320,1,"7__1515584__1519320",1
"chr7",1526261,1529318,1,"7__1526261__1529318",1
"chr12",1480999,1553916,3,"12__1480999__1553916",3
"chr17",1554942,1555031,1,"17__1554942__1555031",1
"chr12",1553728,1557544,1,"12__1553728__1557544",1
"chr19",1587502,1587655,1,"19__1587502__1587655",1
"chr19",1590376,1590506,1,"19__1590376__1590506",1
"chr11",1627642,1627832,1,"11__1627642__1627832",1
"chr16",1652371,1660854,1,"16__1652371__1660854",1
"chr4",1656705,1670632,2,"4__1656705__1670632",2
"chr4",1670394,1670632,1,"4__1670394__1670632",1
"chr4",1696501,1698078,1,"4__1696501__1698078",1
"chr16",1700982,1701149,1,"16__1700982__1701149",1
"chr4",1696501,1701797,1,"4__1696501__1701797",1
"chr4",1696501,1705427,1,"4__1696501__1705427",1
"chr4",1737000,1737561,1,"4__1737000__1737561",1
"chr17",1746097,1747980,5,"17__1746097__1747980",5
"chr17",1746097,1756483,11,"17__1746097__1756483",11
"chr1",1747195,1770677,3,"1__1747195__1770677",3
"chr8",1773457,1773583,1,"8__1773457__1773583",1
"chr17",1778955,1782701,1,"17__1778955__1782701",1
"chr17",1746097,1798389,1,"17__1746097__1798389",1
"chr4",1843074,1850936,1,"4__1843074__1850936",1
"chr8",1851447,1857636,1,"8__1851447__1857636",1
"chr12",1863424,1863680,1,"12__1863424__1863680",1
"chr12",1887020,1893239,1,"12__1887020__1893239",1
"chr4",1902353,1906105,3,"4__1902353__1906105",3
"chr6_ssto_hap7",1906835,1910011,1,"6_ssto_hap7__1906835__1910011",1
"chr6_ssto_hap7",1908835,1910011,1,"6_ssto_hap7__1908835__1910011",1
"chr4",1902353,1920350,5,"4__1902353__1920350",5
"chr4",1902353,1932497,3,"4__1902353__1932497",3
"chr4",1902353,1936989,1,"4__1902353__1936989",1
"chr4",1902353,1941505,2,"4__1902353__1941505",2
"chr6_mann_hap4",1943309,1944279,1,"6_mann_hap4__1943309__1944279",1
"chr6_ssto_hap7",1951051,1951523,3,"6_ssto_hap7__1951051__1951523",3
"chr4",1902353,1952930,2,"4__1902353__1952930",2
"chr6_qbl_hap6",1965749,1965994,1,"6_qbl_hap6__1965749__1965994",1
"chr7",1937836,1976533,1,"7__1937836__1976533",1
"chr1",1986880,1991030,2,"1__1986880__1991030",2
"chr7",1937836,2020176,1,"7__1937836__2020176",1
"chr12",2067264,2067458,1,"12__2067264__2067458",1
"chr8",2017397,2077220,1,"8__2017397__2077220",1
"chr4",2074695,2097660,1,"4__2074695__2097660",1
"chr7",2108829,2108973,1,"7__2108829__2108973",1
"chr6",2116005,2124965,1,"6__2116005__2124965",1
"chrX",2129531,2130869,1,"X__2129531__2130869",1
"chr4",2129840,2133017,1,"4__2129840__2133017",1
"chr19",2137010,2138713,1,"19__2137010__2138713",1
"chrX",2161064,2161271,1,"X__2161064__2161271",1
"chr19",2189731,2194576,1,"19__2189731__2194576",1
"chr17",2185941,2203958,1,"17__2185941__2203958",1
"chr19",2213538,2214595,1,"19__2213538__2214595",1
"chr4",2172406,2214853,1,"4__2172406__2214853",1
"chr17",2218970,2226639,1,"17__2218970__2226639",1
"chr12",2224390,2229596,1,"12__2224390__2229596",1
"chr1",2235279,2235541,1,"1__2235279__2235541",1
"chr1",2234417,2236024,1,"1__2234417__2236024",1
"chr1",2234417,2238395,1,"1__2234417__2238395",1
"chr7",2252847,2265185,1,"7__2252847__2265185",1
"chr7",2269619,2270362,1,"7__2269619__2270362",1
"chr7",2269619,2270399,1,"7__2269619__2270399",1
"chr7",2303933,2317940,1,"7__2303933__2317940",1
"chr7",2314747,2317940,1,"7__2314747__2317940",1
"chrX",2326786,2343345,2,"X__2326786__2343345",2
"chrX",2342547,2343345,1,"X__2342547__2343345",1
"chr16",2369582,2369841,1,"16__2369582__2369841",1
"chr17",2341403,2371170,1,"17__2341403__2371170",1
"chr17",2367502,2376958,1,"17__2367502__2376958",1
"chr19",2427254,2427991,1,"19__2427254__2427991",1
"chr1",2441301,2445905,1,"1__2441301__2445905",1
"chr6_mcf_hap5",2498110,2498433,1,"6_mcf_hap5__2498110__2498433",1
"chr4",2492064,2498848,1,"4__2492064__2498848",1
"chr16",2552013,2552177,1,"16__2552013__2552177",1
"chr17",2575949,2579900,1,"17__2575949__2579900",1
"chrY",2594301,2606297,1,"Y__2594301__2606297",1
"chrY",2582463,2609258,1,"Y__2582463__2609258",1
"chr16",2607704,2616454,2,"16__2607704__2616454",2
"chr4",2626989,2632896,3,"4__2626989__2632896",3
"chr4",2597811,2641586,2,"4__2597811__2641586",2
"chr4",2641462,2648559,1,"4__2641462__2648559",1
"chr4",2659530,2674099,2,"4__2659530__2674099",2
"chr4",2664565,2674099,1,"4__2664565__2674099",1
"chr16",2666601,2683837,1,"16__2666601__2683837",1
"chr16",2683740,2692490,2,"16__2683740__2692490",2
"chr4",2659530,2692697,1,"4__2659530__2692697",1
"chr4",2701407,2702271,1,"4__2701407__2702271",1
"chr4",2597882,2717831,1,"4__2597882__2717831",1
"chr4",2659530,2717831,1,"4__2659530__2717831",1
"chr19",2761458,2763755,1,"19__2761458__2763755",1
"chr19",2765184,2769089,1,"19__2765184__2769089",1
"chr18",2771531,2778237,1,"18__2771531__2778237",1
"chr18",2732263,2796519,1,"18__2732263__2796519",1
"chr16",2809570,2809662,1,"16__2809570__2809662",1
"chr16",2811620,2811856,1,"16__2811620__2811856",1
"chr16",2807473,2820466,1,"16__2807473__2820466",1
"chr9",2834031,2834119,1,"9__2834031__2834119",1
"chr6_ssto_hap7",2835082,2837437,1,"6_ssto_hap7__2835082__2837437",1
"chr6",2834108,2840828,2,"6__2834108__2840828",2
"chr18",2890559,2892484,3,"18__2890559__2892484",3
"chr4",2934078,2934239,1,"4__2934078__2934239",1
"chr20",2944918,2945848,1,"20__2944918__2945848",1
"chr6_ssto_hap7",2947259,2948209,1,"6_ssto_hap7__2947259__2948209",1
"chr6_mann_hap4",2958257,2960293,1,"6_mann_hap4__2958257__2960293",1
"chr11",2970457,3000467,1,"11__2970457__3000467",1
"chr11",2991033,3000467,3,"11__2991033__3000467",3
"chr20",3001955,3003470,1,"20__3001955__3003470",1
"chr6",3010259,3019911,1,"6__3010259__3019911",1
"chr12",3090431,3090571,1,"12__3090431__3090571",1
"chr4",3088666,3109150,9,"4__3088666__3109150",9
"chr4",3088666,3117990,1,"4__3088666__3117990",1
"chr10",3160974,3162236,2,"10__3160974__3162236",2
"chr3",3178944,3186394,1,"3__3178944__3186394",1
"chr10",3190179,3191945,1,"10__3190179__3191945",1
"chr2",3160803,3192035,1,"2__3160803__3192035",1
"chr19",3196181,3207249,1,"19__3196181__3207249",1
"chr19",3193282,3207467,1,"19__3193282__3207467",1
"chr3",3209318,3216953,1,"3__3209318__3216953",1
"chr6_cox_hap2",3220248,3224801,1,"6_cox_hap2__3220248__3224801",1
"chr20",3259558,3275275,1,"20__3259558__3275275",1
"chr20",3274785,3278822,1,"20__3274785__3278822",1
"chr2",3391391,3405664,1,"2__3391391__3405664",1
"chr11",3422989,3426193,1,"11__3422989__3426193",1
"chr16",3434459,3434941,1,"16__3434459__3434941",1
"chr2",3391391,3447662,1,"2__3391391__3447662",1
"chr2",3461392,3469466,1,"2__3461392__3469466",1
"chr4",3514406,3526778,1,"4__3514406__3526778",1
"chr16",3554720,3562478,1,"16__3554720__3562478",1
"chr16",3556331,3562478,1,"16__3556331__3562478",1
"chr16",3586122,3586994,1,"16__3586122__3586994",1
"chr2",3593291,3599898,2,"2__3593291__3599898",2
"chr7",3613165,3613376,1,"7__3613165__3613376",1
"chr2",3625300,3627850,1,"2__3625300__3627850",1
"chr1",3656116,3656223,1,"1__3656116__3656223",1
"chr19",3660964,3661999,6,"19__3660964__3661999",6
"chr7",3645884,3681737,1,"7__3645884__3681737",1
"chr7",3658712,3681737,1,"7__3658712__3681737",1
"chr7",3678636,3694105,1,"7__3678636__3694105",1
"chr1",3698076,3700675,2,"1__3698076__3700675",2
"chr1",3697715,3701767,1,"1__3697715__3701767",1
"chr16",3704962,3707868,1,"16__3704962__3707868",1
"chr17",3717616,3719564,1,"17__3717616__3719564",1
"chr16",3725325,3740986,1,"16__3725325__3740986",1
"chr16",3726037,3740986,1,"16__3726037__3740986",1
"chr16",3752784,3752917,1,"16__3752784__3752917",1
"chr1",3739738,3753909,1,"1__3739738__3753909",1
"chr11",3752621,3774638,3,"11__3752621__3774638",3
"chr11",3789811,3797251,1,"11__3789811__3797251",1
"chr3",3819409,3830758,1,"3__3819409__3830758",1
"chr20",3841979,3852119,1,"20__3841979__3852119",1
"chr20",3888573,3893281,3,"20__3888573__3893281",3
"chr16",3900298,3901010,6,"16__3900298__3901010",6
"chr12",3923203,3973123,1,"12__3923203__3973123",1
"chr12",3931039,3973123,1,"12__3931039__3973123",1
"chr11",3962446,3988912,1,"11__3962446__3988912",1
"chr17",3988964,3989949,1,"17__3988964__3989949",1
"chr17",4076649,4083172,1,"17__4076649__4083172",1
"chr19",4101017,4110653,1,"19__4101017__4110653",1
"chr17",4109616,4113242,1,"17__4109616__4113242",1
"chr17",4109616,4120413,1,"17__4109616__4120413",1
"chr17",4192525,4200109,1,"17__4192525__4200109",1
"chr17",4186093,4210418,1,"17__4186093__4210418",1
"chr4",4314768,4317697,1,"4__4314768__4317697",1
"chr16",4382216,4383520,1,"16__4382216__4383520",1
"chr19",4405909,4409756,2,"19__4405909__4409756",2
"chr19",4408900,4409756,2,"19__4408900__4409756",2
"chr12",4410292,4411692,1,"12__4410292__4411692",1
"chr19",4418017,4429603,1,"19__4418017__4429603",1
"chr19",4433067,4433536,1,"19__4433067__4433536",1
"chr19",4439918,4440227,1,"19__4439918__4440227",1
"chr16",4437987,4455568,1,"16__4437987__4455568",1
"chr19",4446497,4457676,1,"19__4446497__4457676",1
"chr4",4458918,4473433,1,"4__4458918__4473433",1
"chr6_dbb_hap3",4500362,4500596,1,"6_dbb_hap3__4500362__4500596",1
"chr19",4511523,4512215,1,"19__4511523__4512215",1
"chr19",4703898,4704316,1,"19__4703898__4704316",1
"chr16",4701964,4707364,1,"16__4701964__4707364",1
"chr16",4700366,4715152,1,"16__4700366__4715152",1
"chr7",4780469,4780654,1,"7__4780469__4780654",1
"chr9",4823548,4827033,5,"9__4823548__4827033",5
"chr9",4823548,4860901,1,"9__4823548__4860901",1
"chr9",4860125,4860901,3,"9__4860125__4860901",3
"chr16",4861171,4862249,1,"16__4861171__4862249",1
"chr16",4867599,4871598,1,"16__4867599__4871598",1
"chr12",4870124,4874712,1,"12__4870124__4874712",1
"chr6",4890489,4892613,1,"6__4890489__4892613",1
"chr6",4891947,4892613,19,"6__4891947__4892613",19
"chr6",4935749,4937971,2,"6__4935749__4937971",2
"chr19",4944194,4961531,1,"19__4944194__4961531",1
"chr3",5025082,5025175,1,"3__5025082__5025175",1
"chr7",5023302,5028808,1,"7__5023302__5028808",1
"chr19",5039847,5041262,3,"19__5039847__5041262",3
"chr19",5131087,5144913,1,"19__5131087__5144913",1
"chr20",5154169,5155925,1,"20__5154169__5155925",1
"chr17",5250085,5271763,1,"17__5250085__5271763",1
"chr16",5278196,5283578,1,"16__5278196__5283578",1
"chr17",5352129,5354254,1,"17__5352129__5354254",1
"chr17",5364259,5365866,2,"17__5364259__5365866",2
"chr17",5356900,5367009,1,"17__5356900__5367009",1
"chr6",5368783,5369415,1,"6__5368783__5369415",1
"chr17",5378030,5388536,1,"17__5378030__5388536",1
"chr7",5413686,5417655,1,"7__5413686__5417655",1
"chr6",5431274,5433289,1,"6__5431274__5433289",1
"chr20",5559026,5560777,1,"20__5559026__5560777",1
"chr19",5604594,5604947,18,"19__5604594__5604947",18
"chr19",5616143,5616497,1,"19__5616143__5616497",1
"chr19",5653126,5654467,1,"19__5653126__5654467",1
"chr7",5653397,5655839,1,"7__5653397__5655839",1
"chr7",5680785,5681007,1,"7__5680785__5681007",1
"chr19",5711782,5714282,1,"19__5711782__5714282",1
"chr19",5724819,5739450,1,"19__5724819__5739450",1
"chr19",5727279,5739450,1,"19__5727279__5739450",1
"chr20",5753508,5753689,1,"20__5753508__5753689",1
"chr10",5741488,5756170,2,"10__5741488__5756170",2
"chr7",5751392,5770448,1,"7__5751392__5770448",1
"chr6",5771524,5775549,1,"6__5771524__5775549",1
"chr7",5769063,5781446,1,"7__5769063__5781446",1
"chr10",5751493,5784489,1,"10__5751493__5784489",1
"chr10",5807950,5842668,1,"10__5807950__5842668",1
"chr10",5815805,5842668,6,"10__5815805__5842668",6
"chr10",5836848,5842668,4,"10__5836848__5842668",4
"chr20",5932657,5939372,1,"20__5932657__5939372",1
"chr1",5933312,5940299,1,"1__5933312__5940299",1
"chr20",5948082,5948671,1,"20__5948082__5948671",1
"chr19",5957211,5957309,1,"19__5957211__5957309",1
"chr7",5963018,5963593,2,"7__5963018__5963593",2
"chr1",5964677,5969273,1,"1__5964677__5969273",1
"chr9",5933442,5969436,2,"9__5933442__5969436",2
"chr9",5954016,5988545,1,"9__5954016__5988545",1
"chr9",5968019,5988545,1,"9__5968019__5988545",1
"chr1",5987709,5993389,1,"1__5987709__5993389",1
"chr1",5987709,6014007,1,"1__5987709__6014007",1
"chr1",6007164,6046292,1,"1__6007164__6046292",1
"chr1",5947346,6046387,1,"1__5947346__6046387",1
"chr1",6021854,6046387,2,"1__6021854__6046387",2
"chr7",6150756,6155154,1,"7__6150756__6155154",1
"chr7",6150756,6156570,1,"7__6150756__6156570",1
"chr7",6193387,6194826,1,"7__6193387__6194826",1
"chr19",6230581,6270770,6,"19__6230581__6270770",6
"chr1",6281645,6281807,1,"1__6281645__6281807",1
"chr18",6301902,6312055,2,"18__6301902__6312055",2
"chr8",6312664,6338397,1,"8__6312664__6338397",1
"chr5",6337263,6362588,1,"5__6337263__6362588",1
"chr4",6374250,6382821,1,"4__6374250__6382821",1
"chr9",6420912,6434173,1,"9__6420912__6434173",1
"chr7",6456258,6456552,1,"7__6456258__6456552",1
"chr7",6505853,6509349,1,"7__6505853__6509349",1
"chr7",6505702,6509385,1,"7__6505702__6509385",1
"chr7",6554006,6560392,2,"7__6554006__6560392",2
"chr1",6589054,6592139,1,"1__6589054__6592139",1
"chr8",6588232,6599272,1,"8__6588232__6599272",1
"chr8",6582391,6605349,1,"8__6582391__6605349",1
"chr12",6619445,6619698,1,"12__6619445__6619698",1
"chr12",6618883,6620418,1,"12__6618883__6620418",1
"chr7",6620186,6621882,1,"7__6620186__6621882",1
"chr7",6621238,6621882,1,"7__6621238__6621882",1
"chr5",6616840,6625782,2,"5__6616840__6625782",2
"chr5",6622129,6625782,1,"5__6622129__6625782",1
"chr5",6625677,6632090,1,"5__6625677__6632090",1
"chr11",6629831,6632683,1,"11__6629831__6632683",1
"chr12",6696550,6697588,1,"12__6696550__6697588",1
"chr1",6738454,6741097,1,"1__6738454__6741097",1
"chr5",6737623,6746540,2,"5__6737623__6746540",2
"chr7",6774936,6777567,1,"7__6774936__6777567",1
"chr7",6776707,6777567,2,"7__6776707__6777567",2
"chr18",6824761,6837413,1,"18__6824761__6837413",1
"chr4",6825912,6843931,1,"4__6825912__6843931",1
"chr9",6880012,6893232,1,"9__6880012__6893232",1
"chr4",6925100,6925838,4,"4__6925100__6925838",4
"chr4",6925100,6969151,6,"4__6925100__6969151",6
"chr11",6953325,6977013,1,"11__6953325__6977013",1
"chr11",6953603,6977013,1,"11__6953603__6977013",1
"chr11",6962802,6977013,1,"11__6962802__6977013",1
"chr4",6991193,6991326,1,"4__6991193__6991326",1
"chr4",6995911,7002978,1,"4__6995911__7002978",1
"chr4",6995911,7012508,1,"4__6995911__7012508",1
"chr4",6995911,7016284,1,"4__6995911__7016284",1
"chr6",7176888,7189555,2,"6__7176888__7189555",2
"chr6",7181357,7189555,2,"6__7181357__7189555",2
"chr6",7190946,7191192,1,"6__7190946__7191192",1
"chr10",7202698,7205872,1,"10__7202698__7205872",1
"chr12",7276634,7282613,1,"12__7276634__7282613",1
"chr10",7285520,7318951,1,"10__7285520__7318951",1
"chr10",7285520,7327916,17,"10__7285520__7327916",17
"chr10",7318854,7327916,14,"10__7318854__7327916",14
"chr5",7330185,7330379,1,"5__7330185__7330379",1
"chr12",7360606,7362838,1,"12__7360606__7362838",1
"chr17",7385827,7385996,1,"17__7385827__7385996",1
"chr17",7402358,7402810,9,"17__7402358__7402810",9
"chr10",7318854,7407477,1,"10__7318854__7407477",1
"chr6",7410619,7411684,3,"6__7410619__7411684",3
"chr10",7409611,7412337,2,"10__7409611__7412337",2
"chr6",7405482,7414623,1,"6__7405482__7414623",1
"chr10",7318854,7423911,1,"10__7318854__7423911",1
"chr10",7269817,7447556,1,"10__7269817__7447556",1
"chr19",7505230,7512054,1,"19__7505230__7512054",1
"chr6",7602856,7606428,1,"6__7602856__7606428",1
"chr17",7809402,7809627,1,"17__7809402__7809627",1
"chr10",7816794,7822270,1,"10__7816794__7822270",1
"chr1",7837220,7838229,11,"1__7837220__7838229",11
"chr10",7839010,7844817,12,"10__7839010__7844817",12
"chr4",7870349,7873807,3,"4__7870349__7873807",3
"chr5",7889208,7897360,1,"5__7889208__7897360",1
"chr7",7916912,7923977,1,"7__7916912__7923977",1
"chr20",7976673,7990962,1,"20__7976673__7990962",1
"chr10",8005883,8007705,1,"10__8005883__8007705",1
"chr8",8011709,8012052,2,"8__8011709__8012052",2
"chr7",8043538,8047896,1,"7__8043538__8047896",1
"chr7",8095066,8110761,1,"7__8095066__8110761",1
"chr17",8108168,8111158,1,"17__8108168__8111158",1
"chr11",8111157,8111778,1,"11__8111157__8111778",1
"chr7",8257935,8275635,2,"7__8257935__8275635",2
"chr17",8395615,8452105,1,"17__8395615__8452105",1
"chr11",8435042,8486369,2,"11__8435042__8486369",2
"chr11",8457041,8486369,1,"11__8457041__8486369",1
"chr17",8445425,8526815,1,"17__8445425__8526815",1
"chr19",8520289,8528570,3,"19__8520289__8528570",3
"chr1",8555123,8617582,2,"1__8555123__8617582",2
"chr1",8601273,8617582,1,"1__8601273__8617582",1
"chr1",8616534,8617582,1,"1__8616534__8617582",1
"chr1",8555123,8674745,2,"1__8555123__8674745",2
"chr1",8601273,8674745,2,"1__8601273__8674745",2
"chr1",8674620,8684439,1,"1__8674620__8684439",1
"chr20",8696911,8698495,1,"20__8696911__8698495",1
"chr1",8684369,8716500,1,"1__8684369__8716500",1
"chr1",8716032,8716500,2,"1__8716032__8716500",2
"chr18",8718422,8720494,2,"18__8718422__8720494",2
"chr3",8808952,8810277,2,"3__8808952__8810277",2
"chr12",8866407,8866637,2,"12__8866407__8866637",2
"chr16",8952207,8953192,2,"16__8952207__8953192",2
"chr3",8977555,8983488,7,"3__8977555__8983488",7
"chr11",8987451,8989588,1,"11__8987451__8989588",1
"chr3",8977555,8990254,2,"3__8977555__8990254",2
"chr3",8988904,8990254,2,"3__8988904__8990254",2
"chr16",9014216,9024254,1,"16__9014216__9024254",1
"chr16",9017072,9024254,2,"16__9017072__9024254",2
"chr16",9023226,9024254,1,"16__9023226__9024254",1
"chr2",9022641,9048846,1,"2__9022641__9048846",1
"chr12",9073581,9074346,2,"12__9073581__9074346",2
"chr2",9022641,9098771,1,"2__9022641__9098771",1
"chr2",9048751,9098771,1,"2__9048751__9098771",1
"chr18",9117836,9124981,1,"18__9117836__9124981",1
"chr18",9117836,9126905,1,"18__9117836__9126905",1
"chr18",9133332,9133419,2,"18__9133332__9133419",2
"chr12",9144802,9147884,1,"12__9144802__9147884",1
"chr18",9182380,9221997,6,"18__9182380__9221997",6
"chr18",9208655,9221997,2,"18__9208655__9221997",2
"chr11",9435802,9442245,1,"11__9435802__9442245",1
"chr9",9442093,9442252,1,"9__9442093__9442252",1
"chr11",9444553,9446809,1,"11__9444553__9446809",1
"chr11",9451221,9452550,1,"11__9451221__9452550",1
"chr3",9486732,9487424,1,"3__9486732__9487424",1
"chr3",9486732,9490314,1,"3__9486732__9490314",1
"chr3",9495423,9506356,2,"3__9495423__9506356",2
"chr12",9588034,9588171,1,"12__9588034__9588171",1
"chr18",9570155,9595100,1,"18__9570155__9595100",1
"chr18",9583115,9595100,2,"18__9583115__9595100",2
"chr18",9570155,9595151,1,"18__9570155__9595151",1
"chr8",9605534,9605722,1,"8__9605534__9605722",1
"chr19",9724697,9730258,1,"19__9724697__9730258",1
"chr12",9716756,9759052,1,"12__9716756__9759052",1
"chr19",9763629,9771550,1,"19__9763629__9771550",1
"chr1",9803942,9804701,1,"1__9803942__9804701",1
"chr18",9861442,9861719,1,"18__9861442__9861719",1
"chrX",9905174,9905725,1,"X__9905174__9905725",1
"chr18",9845579,9914332,1,"18__9845579__9914332",1
"chr18",9927093,9937063,1,"18__9927093__9937063",1
"chr18",9931807,9937063,4,"18__9931807__9937063",4
"chr1",9931245,9938047,1,"1__9931245__9938047",1
"chr1",9991949,9995685,1,"1__9991949__9995685",1
"chr11",10049999,10052717,1,"11__10049999__10052717",1
"chrX",10031485,10066619,2,"X__10031485__10066619",2
"chr2",10101175,10105510,1,"2__10101175__10105510",1
"chr4",10099335,10105610,7,"4__10099335__10105610",7
