"Chr","Start","End","Chimeric.out.junction","index","count"
"chr10",225934,255988,5,"10__225934__255988",5
"chr5",235259,256570,2,"5__235259__256570",2
"chr16",249061,258187,2,"16__249061__258187",2
"chr16",256003,258187,4,"16__256003__258187",4
"chr18",263862,265190,1,"18__263862__265190",1
"chr10",225934,267296,7,"10__225934__267296",7
"chrY",272140,273067,17,"Y__272140__273067",17
"chr9",271627,289581,1,"9__271627__289581",1
"chr10",225934,295028,4,"10__225934__295028",4
"chr20",301149,303209,2,"20__301149__303209",2
"chr20",303022,303209,3,"20__303022__303209",3
"chr16",299548,304680,1,"16__299548__304680",1
"chrX",306251,308428,1,"X__306251__308428",1
"chr10",309144,309598,10,"10__309144__309598",10
"chr19",311845,313643,18,"19__311845__313643",18
"chr9",304581,317128,3,"9__304581__317128",3
"chrX",306251,322325,5,"X__306251__322325",5
"chrX",322140,323067,16,"X__322140__323067",16
"chr19",308577,327256,1,"19__308577__327256",1
"chr18",331668,333143,2,"18__331668__333143",2
"chr19",311845,336173,6,"19__311845__336173",6
"chr19",325635,336173,5,"19__325635__336173",5
"chr19",334400,336173,1,"19__334400__336173",1
"chr6_qbl_hap6",335106,336348,1,"6_qbl_hap6__335106__336348",1
"chr16",339440,343718,7,"16__339440__343718",7
"chr18",346295,348163,1,"18__346295__348163",1
"chr16",347056,348251,9,"16__347056__348251",9
"chr5",314532,354026,2,"5__314532__354026",2
"chr18",346295,357522,3,"18__346295__357522",3
"chr16",354304,364683,12,"16__354304__364683",12
"chr16",359973,364683,3,"16__359973__364683",3
"chr20",371931,372223,3,"20__371931__372223",3
"chr10",371334,373116,2,"10__371334__373116",2
"chr10",355971,375541,1,"10__355971__375541",1
"chr5",353845,376831,5,"5__353845__376831",5
"chr6_mcf_hap5",379869,380207,1,"6_mcf_hap5__379869__380207",1
"chr10",355971,395394,4,"10__355971__395394",4
"chr20",398170,398574,1,"20__398170__398574",1
"chr8",405449,405587,1,"8__405449__405587",1
"chr20",398170,409233,2,"20__398170__409233",2
"chr9",414782,418207,1,"9__414782__418207",1
"chr17",421180,421699,1,"17__421180__421699",1
"chr19",418923,425231,2,"19__418923__425231",2
"chr5",422844,428121,3,"5__422844__428121",3
"chr10",412215,430086,1,"10__412215__430086",1
"chr19",430684,440932,4,"19__430684__440932",4
"chr12",438001,443588,4,"12__438001__443588",4
"chr5",453485,454166,1,"5__453485__454166",1
"chr12",459787,463400,1,"12__459787__463400",1
"chr12",459787,465703,8,"12__459787__465703",8
"chr20",464572,468219,4,"20__464572__468219",4
"chr10",461709,468973,2,"10__461709__468973",2
"chr16",468108,471128,2,"16__468108__471128",2
"chr6_cox_hap2",472621,473085,1,"6_cox_hap2__472621__473085",1
"chr10",454866,486936,1,"10__454866__486936",1
"chr20",485762,489304,1,"20__485762__489304",1
"chr20",489095,489304,2,"20__489095__489304",2
"chr11",499829,500654,1,"11__499829__500654",1
"chr19",501669,501929,1,"19__501669__501929",1
"chr17",489510,505136,1,"17__489510__505136",1
"chr12",514677,527802,6,"12__514677__527802",6
"chr17",526773,530556,6,"17__526773__530556",6
"chr19",534436,534701,3,"19__534436__534701",3
"chr16",521295,539000,6,"16__521295__539000",6
"chr16",532525,539000,1,"16__532525__539000",1
"chr16",532525,541268,1,"16__532525__541268",1
"chr12",514677,542488,2,"12__514677__542488",2
"chr16",532525,546859,1,"16__532525__546859",1
"chr12",539830,547720,1,"12__539830__547720",1
"chr7",550446,552092,2,"7__550446__552092",2
"chr17",556531,559193,5,"17__556531__559193",5
"chr17",556531,565135,2,"17__556531__565135",2
"chr10",518379,566295,1,"10__518379__566295",1
"chr10",559381,566295,2,"10__559381__566295",2
"chr6",532469,576882,1,"6__532469__576882",1
"chr19",580783,581168,7,"19__580783__581168",7
"chr11",581492,582081,1,"11__581492__582081",1
"chr16",583946,586142,4,"16__583946__586142",4
"chr11",581492,587464,2,"11__581492__587464",2
"chr17",556531,613853,1,"17__556531__613853",1
"chr5",619105,620376,82,"5__619105__620376",82
"chr5",619105,624694,15,"5__619105__624694",15
"chr6",617711,637861,1,"6__617711__637861",1
"chr6",624178,637861,3,"6__624178__637861",3
"chr6",629835,637861,8,"6__629835__637861",8
"chr6",632941,637861,3,"6__632941__637861",3
"chr5",637652,637866,3,"5__637652__637866",3
"chr5",619105,637933,1,"5__619105__637933",1
"chr5",635487,637933,3,"5__635487__637933",3
"chr5",619105,640621,1,"5__619105__640621",1
"chr8",640898,642612,8,"8__640898__642612",8
"chr5",619105,644540,1,"5__619105__644540",1
"chr12",644332,645461,2,"12__644332__645461",2
"chr5",619105,648031,2,"5__619105__648031",2
"chr5",635487,648031,4,"5__635487__648031",4
"chr19",648372,652884,2,"19__648372__652884",2
"chr19",651611,652884,1,"19__651611__652884",1
"chr5",619105,653306,3,"5__619105__653306",3
"chr5",624586,653306,3,"5__624586__653306",3
"chr5",619105,655699,6,"5__619105__655699",6
"chr5",647920,655699,2,"5__647920__655699",2
"chr6",629835,657250,1,"6__629835__657250",1
"chr8",640898,666007,6,"8__640898__666007",6
"chr4",667092,668068,1,"4__667092__668068",1
"chr2",669480,675630,4,"2__669480__675630",4
"chr11",678694,681089,1,"11__678694__681089",1
"chr11",679688,681089,5,"11__679688__681089",5
"chr17",674565,681984,2,"17__674565__681984",2
"chr17",679015,681984,1,"17__679015__681984",1
"chr11",653962,688460,3,"11__653962__688460",3
"chr11",678694,688460,1,"11__678694__688460",1
"chr11",674536,691598,3,"11__674536__691598",3
"chr18",692770,693175,1,"18__692770__693175",1
"chr18",693882,694334,1,"18__693882__694334",1
"chr11",698869,700707,2,"11__698869__700707",2
"chr18",697240,706578,2,"18__697240__706578",2
"chr18",706470,706578,1,"18__706470__706578",1
"chr16",709086,710714,1,"16__709086__710714",1
"chr16",721697,722002,1,"16__721697__722002",1
"chr17_ctg5_hap1",693694,724155,3,"17_ctg5_hap1__693694__724155",3
"chr17_ctg5_hap1",705812,724155,5,"17_ctg5_hap1__705812__724155",5
"chr17_ctg5_hap1",705877,724155,1,"17_ctg5_hap1__705877__724155",1
"chr17",722679,727005,3,"17__722679__727005",3
"chr16",726971,727388,1,"16__726971__727388",1
"chr16",726971,727559,2,"16__726971__727559",2
"chr19",726138,727694,4,"19__726138__727694",4
"chr17",722679,729318,1,"17__722679__729318",1
"chr17",722679,732340,4,"17__722679__732340",4
"chr19",726138,734194,1,"19__726138__734194",1
"chr17_ctg5_hap1",693694,740072,1,"17_ctg5_hap1__693694__740072",1
"chr9",734748,740934,2,"9__734748__740934",2
"chr1",741179,745550,5,"1__741179__745550",5
"chr7",635783,751164,1,"7__635783__751164",1
"chr7",716866,751164,48,"7__716866__751164",48
"chr18",756557,756835,3,"18__756557__756835",3
"chr11",772427,774113,1,"11__772427__774113",1
"chr16",792250,792543,28,"16__792250__792543",28
"chr7",794226,803611,1,"7__794226__803611",1
"chr7",803443,804324,3,"7__803443__804324",3
"chr19",805013,805187,2,"19__805013__805187",2
"chr7",801390,810255,2,"7__801390__810255",2
"chr19",810701,811014,1,"19__810701__811014",1
"chr7",810108,814799,9,"7__810108__814799",9
"chr4",827242,827344,1,"4__827242__827344",1
"chr10",853789,861010,1,"10__853789__861010",1
"chr10",860682,863829,2,"10__860682__863829",2
"chr10",860682,866785,4,"10__860682__866785",4
"chr1",865535,874792,1,"1__865535__874792",1
"chr1",871152,874792,18,"1__871152__874792",18
"chr1",874420,874792,2,"1__874420__874792",2
"chr1",865535,874840,1,"1__865535__874840",1
"chr1",871152,874840,5,"1__871152__874840",5
"chr1",861302,879188,6,"1__861302__879188",6
"chr7",872142,881767,1,"7__872142__881767",1
"chr7",872142,883157,1,"7__872142__883157",1
"chr10",875325,890995,1,"10__875325__890995",1
"chr10",882343,890995,17,"10__882343__890995",17
"chr19",879937,891149,1,"19__879937__891149",1
"chr7",891021,893255,2,"7__891021__893255",2
"chr6_mann_hap4",891865,894788,1,"6_mann_hap4__891865__894788",1
"chr6_qbl_hap6",882032,895133,2,"6_qbl_hap6__882032__895133",2
"chr4",887165,898567,3,"4__887165__898567",3
"chr19",900061,902130,1,"19__900061__902130",1
"chr17",902019,902824,2,"17__902019__902824",2
"chr7",899765,905704,2,"7__899765__905704",2
"chr19",906566,906769,2,"19__906566__906769",2
"chr7",891021,909153,1,"7__891021__909153",1
"chr10",909683,910210,15,"10__909683__910210",15
"chr5",907249,912115,1,"5__907249__912115",1
"chr7",897465,912199,2,"7__897465__912199",2
"chr19",929262,929896,2,"19__929262__929896",2
"chr10",888872,931700,5,"10__888872__931700",5
"chr10",909683,931700,14,"10__909683__931700",14
"chr10",930387,931700,10,"10__930387__931700",10
"chr12",936208,936428,6,"12__936208__936428",6
"chr10",909683,936769,1,"10__909683__936769",1
"chr12",922808,939326,3,"12__922808__939326",3
"chr12",936208,939326,2,"12__936208__939326",2
"chr4",941497,949678,4,"4__941497__949678",4
"chr16",929570,961079,2,"16__929570__961079",2
"chr19",964248,966868,1,"19__964248__966868",1
"chr19",960092,968503,5,"19__960092__968503",5
"chr19",966572,968503,2,"19__966572__968503",2
"chr17",970317,973330,1,"17__970317__973330",1
"chr7",959605,975141,2,"7__959605__975141",2
"chr11",977095,981299,4,"11__977095__981299",4
"chr11",992503,994245,5,"11__992503__994245",5
"chr11",992503,1003804,1,"11__992503__1003804",1
"chr11",1000432,1003804,5,"11__1000432__1003804",5
"chr17",986760,1003975,2,"17__986760__1003975",2
"chr16",960931,1004666,17,"16__960931__1004666",17
"chr16",981642,1004666,7,"16__981642__1004666",7
"chr16",984190,1004666,19,"16__984190__1004666",19
"chr16",1002577,1004666,2,"16__1002577__1004666",2
"chr16",1004357,1004666,94,"16__1004357__1004666",94
"chr12",1003728,1006847,1,"12__1003728__1006847",1
"chr12",1009642,1010758,3,"12__1009642__1010758",3
"chr6_mcf_hap5",1013005,1014036,1,"6_mcf_hap5__1013005__1014036",1
"chr12",1009642,1017200,3,"12__1009642__1017200",3
"chr10",1044943,1051847,2,"10__1044943__1051847",2
"chr10",1046617,1051847,1,"10__1046617__1051847",1
"chr19",1054005,1054877,1,"19__1054005__1054877",1
"chr5",1057586,1065593,1,"5__1057586__1065593",1
"chr5",1065398,1073916,1,"5__1065398__1073916",1
"chr19",1090907,1091906,5,"19__1090907__1091906",5
"chr19",1105185,1106458,1,"19__1105185__1106458",1
"chr10",1117079,1118233,2,"10__1117079__1118233",2
"chr10",1118056,1123943,6,"10__1118056__1123943",6
"chr10",1118056,1126416,2,"10__1118056__1126416",2
"chr10",1125951,1126416,14,"10__1125951__1126416",14
"chr10",1118056,1132297,1,"10__1118056__1132297",1
"chr12",1136914,1137738,39,"12__1136914__1137738",39
"chr10",1118056,1142186,3,"10__1118056__1142186",3
"chr10",1123847,1142186,1,"10__1123847__1142186",1
"chr10",1130343,1142186,9,"10__1130343__1142186",9
"chr10",1130354,1142186,4,"10__1130354__1142186",4
"chr10",1118056,1151207,1,"10__1118056__1151207",1
"chr10",1123847,1151207,1,"10__1123847__1151207",1
"chr10",1130343,1151207,12,"10__1130343__1151207",12
"chr10",1139392,1151207,7,"10__1139392__1151207",7
"chr10",1149539,1151207,8,"10__1149539__1151207",8
"chr10",1149542,1151207,1,"10__1149542__1151207",1
"chr19",1147308,1154401,2,"19__1147308__1154401",2
"chr1",1158624,1159348,4,"1__1158624__1159348",4
"chr2",1161234,1168869,1,"2__1161234__1168869",1
"chr10",1170158,1170964,9,"10__1170158__1170964",9
"chr10",1170158,1170975,3,"10__1170158__1170975",3
"chr10",1170158,1171013,5,"10__1170158__1171013",5
"chr1",1180678,1183221,4,"1__1180678__1183221",4
"chr6_dbb_hap3",1190123,1191285,3,"6_dbb_hap3__1190123__1191285",3
"chr1",1191425,1192690,1,"1__1191425__1192690",1
"chr1",1192372,1192690,28,"1__1192372__1192690",28
"chr1",1191425,1198766,1,"1__1191425__1198766",1
"chr1",1191425,1203372,7,"1__1191425__1203372",7
"chr1",1192372,1203372,8,"1__1192372__1203372",8
"chr1",1198726,1203372,1,"1__1198726__1203372",1
"chr2",1133308,1206365,2,"2__1133308__1206365",2
"chr19",1218416,1219412,2,"19__1218416__1219412",2
"chr19",1218416,1223171,3,"19__1218416__1223171",3
"chr12",1213916,1225199,6,"12__1213916__1225199",6
"chr12",1219358,1225199,3,"12__1219358__1225199",3
"chr19",1218416,1226662,1,"19__1218416__1226662",1
"chr6_ssto_hap7",1226372,1227536,1,"6_ssto_hap7__1226372__1227536",1
"chr6_ssto_hap7",1226372,1230819,2,"6_ssto_hap7__1226372__1230819",2
"chr4",1219148,1235307,7,"4__1219148__1235307",7
"chr4",1221987,1235307,5,"4__1221987__1235307",5
"chr4",1231971,1235307,1,"4__1231971__1235307",1
"chr19",1241660,1242685,1,"19__1241660__1242685",1
"chr12",1213916,1250953,5,"12__1213916__1250953",5
"chr12",1219358,1250953,3,"12__1219358__1250953",3
"chr1",1254676,1256473,2,"1__1254676__1256473",2
"chr4",1259128,1259695,1,"4__1259128__1259695",1
"chr17",1257505,1265302,4,"17__1257505__1265302",4
"chr17",1264386,1265302,13,"17__1264386__1265302",13
"chr17",1264386,1268352,1,"17__1264386__1268352",1
"chr17",1268153,1268352,1,"17__1268153__1268352",1
"chr2",1204789,1271343,1,"2__1204789__1271343",1
"chr19",1271328,1271466,1,"19__1271328__1271466",1
"chr19",1270927,1272050,3,"19__1270927__1272050",3
"chr19",1271328,1272050,15,"19__1271328__1272050",15
"chr17",1268153,1273035,1,"17__1268153__1273035",1
"chr19",1270866,1274439,1,"19__1270866__1274439",1
"chr1",1273357,1277864,1,"1__1273357__1277864",1
"chr1",1273357,1278138,3,"1__1273357__1278138",3
"chr6_qbl_hap6",1295633,1296708,2,"6_qbl_hap6__1295633__1296708",2
"chr12",1289706,1299218,11,"12__1289706__1299218",11
"chr11",1309854,1311639,1,"11__1309854__1311639",1
"chr11",1307232,1317024,6,"11__1307232__1317024",6
"chr11",1309854,1317024,4,"11__1309854__1317024",4
"chr2",1243510,1320147,1,"2__1243510__1320147",1
"chr2",1251099,1320147,1,"2__1251099__1320147",1
"chr1",1322615,1326245,5,"1__1322615__1326245",5
"chr1",1325534,1334051,5,"1__1325534__1334051",5
"chr6_ssto_hap7",1333102,1334177,11,"6_ssto_hap7__1333102__1334177",11
"chr17",1339914,1340449,2,"17__1339914__1340449",2
"chr4",1341878,1360219,3,"4__1341878__1360219",3
"chr16",1364021,1370518,7,"16__1364021__1370518",7
"chr19",1356323,1371077,1,"19__1356323__1371077",1
"chr19",1369264,1371077,1,"19__1369264__1371077",1
"chr6",1306160,1371543,1,"6__1306160__1371543",1
"chr17",1370536,1372908,1,"17__1370536__1372908",1
"chr17",1383821,1384179,3,"17__1383821__1384179",3
"chr12",1399018,1404063,1,"12__1399018__1404063",1
"chr19",1417499,1421257,3,"19__1417499__1421257",3
"chr16",1414214,1421564,8,"16__1414214__1421564",8
"chr19",1417499,1422395,2,"19__1417499__1422395",2
"chr1",1424584,1426051,1,"1__1424584__1426051",1
"chr19",1417499,1428994,1,"19__1417499__1428994",1
"chr19",1417499,1430361,2,"19__1417499__1430361",2
"chr19",1417499,1432689,3,"19__1417499__1432689",3
"chr19",1421150,1432689,2,"19__1421150__1432689",2
"chr20",1426311,1433785,1,"20__1426311__1433785",1
"chr17",1437393,1438812,5,"17__1437393__1438812",5
"chrY",1447215,1447705,4,"Y__1447215__1447705",4
"chr16",1447179,1453345,5,"16__1447179__1453345",5
"chr17",1442163,1456443,1,"17__1442163__1456443",1
"chr17",1451590,1456443,3,"17__1451590__1456443",3
"chr17",1437393,1461853,3,"17__1437393__1461853",3
"chr17",1451590,1461853,1,"17__1451590__1461853",1
"chr6_qbl_hap6",1459133,1465469,1,"6_qbl_hap6__1459133__1465469",1
"chr11",1457270,1467137,2,"11__1457270__1467137",2
"chr12",1399018,1481143,1,"12__1399018__1481143",1
"chr5",1470941,1495029,1,"5__1470941__1495029",1
"chr5",1488506,1495029,1,"5__1488506__1495029",1
"chrX",1497215,1497705,3,"X__1497215__1497705",3
"chr5",1488506,1501718,1,"5__1488506__1501718",1
"chr5",1494815,1501718,3,"5__1494815__1501718",3
"chr6_qbl_hap6",1495050,1503001,4,"6_qbl_hap6__1495050__1503001",4
"chr17",1516489,1520063,2,"17__1516489__1520063",2
"chr7",1520471,1521124,2,"7__1520471__1521124",2
"chr7",1526261,1529318,1,"7__1526261__1529318",1
"chr7",1523378,1533547,1,"7__1523378__1533547",1
"chr12",1399018,1553916,1,"12__1399018__1553916",1
"chr12",1480999,1553916,5,"12__1480999__1553916",5
"chr6_qbl_hap6",1550051,1556926,1,"6_qbl_hap6__1550051__1556926",1
"chr16",1555411,1557717,8,"16__1555411__1557717",8
"chr17",1561547,1562057,7,"17__1561547__1562057",7
"chr17",1581812,1584348,2,"17__1581812__1584348",2
"chr19",1584539,1585213,5,"19__1584539__1585213",5
"chr17",1581812,1585587,3,"17__1581812__1585587",3
"chr7",1608760,1608996,4,"7__1608760__1608996",4
"chr6",1624241,1624775,1,"6__1624241__1624775",1
"chr19",1625575,1632404,1,"19__1625575__1632404",1
"chr16",1652371,1657298,3,"16__1652371__1657298",3
"chr16",1607936,1660854,1,"16__1607936__1660854",1
"chr4",1656705,1670632,2,"4__1656705__1670632",2
"chr16",1675974,1682366,9,"16__1675974__1682366",9
"chr17",1684509,1690898,1,"17__1684509__1690898",1
"chr17",1690104,1690898,2,"17__1690104__1690898",2
"chr16",1675974,1691188,5,"16__1675974__1691188",5
"chr16",1682213,1691188,1,"16__1682213__1691188",1
"chr4",1696501,1698078,2,"4__1696501__1698078",2
"chr4",1697929,1701797,2,"4__1697929__1701797",2
"chr17",1703151,1704318,2,"17__1703151__1704318",2
"chr17",1703151,1708009,3,"17__1703151__1708009",3
"chr1",1720492,1720708,1,"1__1720492__1720708",1
"chr4",1729435,1730514,5,"4__1729435__1730514",5
"chr4",1729435,1733028,3,"4__1729435__1733028",3
"chr16",1733510,1735588,5,"16__1733510__1735588",5
"chr4",1732614,1737561,11,"4__1732614__1737561",11
"chr4",1737000,1737561,2,"4__1737000__1737561",2
"chr1",1735858,1737977,7,"1__1735858__1737977",7
"chr16",1735440,1741986,2,"16__1735440__1741986",2
"chr4",1732614,1742713,3,"4__1732614__1742713",3
"chr6",1717789,1742820,12,"6__1717789__1742820",12
"chr6",1726650,1742820,8,"6__1726650__1742820",8
"chr1",1735858,1747301,1,"1__1735858__1747301",1
"chr17",1746097,1747980,23,"17__1746097__1747980",23
"chr16",1735440,1749048,3,"16__1735440__1749048",3
"chr1",1735858,1749314,16,"1__1735858__1749314",16
"chr1",1737914,1749314,1,"1__1737914__1749314",1
"chr1",1747195,1749314,2,"1__1747195__1749314",2
"chr17",1746097,1756483,43,"17__1746097__1756483",43
"chr1",1718761,1756921,2,"1__1718761__1756921",2
"chr1",1720545,1756921,1,"1__1720545__1756921",1
"chr1",1724684,1756921,3,"1__1724684__1756921",3
"chr1",1737914,1756921,2,"1__1737914__1756921",2
"chr1",1737914,1756938,5,"1__1737914__1756938",5
"chr1",1747195,1756938,17,"1__1747195__1756938",17
"chr1",1747195,1770677,10,"1__1747195__1770677",10
"chr1",1756836,1770677,2,"1__1756836__1770677",2
"chr1",1763671,1770677,1,"1__1763671__1770677",1
"chr17",1746097,1775820,2,"17__1746097__1775820",2
"chr17",1746097,1780608,6,"17__1746097__1780608",6
"chr17",1756395,1780608,1,"17__1756395__1780608",1
"chr17",1775728,1780608,2,"17__1775728__1780608",2
"chr17",1782528,1782963,1,"17__1782528__1782963",1
"chr17",1746097,1783985,2,"17__1746097__1783985",2
"chr17",1778955,1787238,7,"17__1778955__1787238",7
"chr17",1782287,1787238,1,"17__1782287__1787238",1
"chr16",1797030,1798721,1,"16__1797030__1798721",1
"chr4",1807477,1807667,2,"4__1807477__1807667",2
"chr1",1805397,1811341,1,"1__1805397__1811341",1
"chr5",1814453,1816168,5,"5__1814453__1816168",5
"chr8",1806126,1817416,4,"8__1806126__1817416",4
"chr19",1827896,1828630,3,"19__1827896__1828630",3
"chr8",1824737,1830915,1,"8__1824737__1830915",1
"chr8",1824737,1833873,2,"8__1824737__1833873",2
"chr16",1836538,1838052,1,"16__1836538__1838052",1
"chr16",1844923,1845772,1,"16__1844923__1845772",1
"chr8",1824737,1846691,5,"8__1824737__1846691",5
"chr6_ssto_hap7",1853139,1853580,3,"6_ssto_hap7__1853139__1853580",3
"chr8",1824737,1857636,2,"8__1824737__1857636",2
"chr12",1863424,1863680,3,"12__1863424__1863680",3
"chr6_mann_hap4",1868933,1869376,1,"6_mann_hap4__1868933__1869376",1
"chr16",1859239,1873038,2,"16__1859239__1873038",2
"chr16",1859755,1873038,1,"16__1859755__1873038",1
"chr16",1866894,1873038,4,"16__1866894__1873038",4
"chr8",1857461,1882108,2,"8__1857461__1882108",2
"chr12",1812052,1882127,3,"12__1812052__1882127",3
"chr12",1812052,1890242,1,"12__1812052__1890242",1
"chr12",1895389,1895492,2,"12__1895389__1895492",2
"chr8",1876593,1900993,2,"8__1876593__1900993",2
"chr4",1902353,1902978,7,"4__1902353__1902978",7
"chr4",1902353,1906105,23,"4__1902353__1906105",23
"chr6_qbl_hap6",1911678,1912150,19,"6_qbl_hap6__1911678__1912150",19
"chr4",1905943,1920350,6,"4__1905943__1920350",6
"chr4",1919868,1920350,2,"4__1919868__1920350",2
"chr4",1902353,1932497,5,"4__1902353__1932497",5
"chr4",1902353,1936989,4,"4__1902353__1936989",4
"chr4",1905943,1936989,1,"4__1905943__1936989",1
"chr4",1902353,1941505,1,"4__1902353__1941505",1
"chr4",1932353,1941505,1,"4__1932353__1941505",1
"chr6_ssto_hap7",1951051,1951523,33,"6_ssto_hap7__1951051__1951523",33
"chr6_mcf_hap5",1956100,1959587,4,"6_mcf_hap5__1956100__1959587",4
"chr6",1960101,1961200,5,"6__1960101__1961200",5
"chr6_qbl_hap6",1963263,1964247,1,"6_qbl_hap6__1963263__1964247",1
"chr11",1972129,1974085,9,"11__1972129__1974085",9
"chr7",1937836,1976533,7,"7__1937836__1976533",7
"chr4",1976590,1984278,1,"4__1976590__1984278",1
"chr1",1986880,1988012,1,"1__1986880__1988012",1
"chr17",1985104,1989195,2,"17__1985104__1989195",2
"chr1",1986880,1991030,6,"1__1986880__1991030",6
"chr19",1990003,1993175,2,"19__1990003__1993175",2
"chr7",1937836,1997354,1,"7__1937836__1997354",1
"chr8",2000276,2000431,2,"8__2000276__2000431",2
"chr8",1998869,2007366,8,"8__1998869__2007366",8
"chr8",2000276,2007366,3,"8__2000276__2007366",3
"chr7",1976323,2020176,1,"7__1976323__2020176",1
"chr9",2039466,2039900,1,"9__2039466__2039900",1
"chr7",1937836,2041756,1,"7__1937836__2041756",1
"chr7",1976323,2041756,1,"7__1976323__2041756",1
"chr7",1997264,2041756,4,"7__1997264__2041756",4
"chr7",2020088,2054277,1,"7__2020088__2054277",1
"chr9",2060816,2073342,1,"9__2060816__2073342",1
"chr19",2076810,2078678,3,"19__2076810__2078678",3
"chr1",2066701,2082417,1,"1__2066701__2082417",1
"chr1",2077466,2082417,3,"1__2077466__2082417",3
"chr1",2075649,2087531,4,"1__2075649__2087531",4
"chrY",2079531,2089270,4,"Y__2079531__2089270",4
"chr17",2075952,2091809,1,"17__2075952__2091809",1
"chr17",2089957,2091809,9,"17__2089957__2091809",9
"chr20",2097312,2098061,8,"20__2097312__2098061",8
"chr9",2081832,2104169,1,"9__2081832__2104169",1
"chr16",2106197,2108874,2,"16__2106197__2108874",2
"chr7",1937836,2108973,2,"7__1937836__2108973",2
"chr7",2041700,2108973,1,"7__2041700__2108973",1
"chr7",2054137,2108973,1,"7__2054137__2108973",1
"chr1",2111753,2113353,1,"1__2111753__2113353",1
"chr16",2114273,2115636,4,"16__2114273__2115636",4
"chr9",2096657,2123937,2,"9__2096657__2123937",2
"chr9",2115822,2123937,4,"9__2115822__2123937",4
"chr16",2120457,2124390,2,"16__2120457__2124390",2
"chr6",2116005,2124965,5,"6__2116005__2124965",5
"chr16",2122331,2129197,1,"16__2122331__2129197",1
"chr16",2115520,2130378,2,"16__2115520__2130378",2
"chr16",2125800,2130378,4,"16__2125800__2130378",4
"chr4",2129840,2133017,5,"4__2129840__2133017",5
"chr19",2137010,2138713,2,"19__2137010__2138713",2
"chr19",2137726,2138713,13,"19__2137726__2138713",13
"chrX",2129531,2139270,3,"X__2129531__2139270",3
"chr16",2143812,2144014,2,"16__2143812__2144014",2
"chrY",2134781,2159644,4,"Y__2134781__2159644",4
"chrX",2129531,2161271,6,"X__2129531__2161271",6
"chrX",2158595,2161271,1,"X__2158595__2161271",1
"chrX",2161064,2161271,1,"X__2161064__2161271",1
"chr4",2172406,2181192,2,"4__2172406__2181192",2
"chr17",2185941,2187029,5,"17__2185941__2187029",5
"chr7",1937836,2188873,2,"7__1937836__2188873",2
"chr19",2170459,2191239,4,"19__2170459__2191239",4
"chr19",2180712,2194548,1,"19__2180712__2194548",1
"chr19",2189731,2194576,3,"19__2189731__2194576",3
