"Chr","Start","End","Chimeric.out.junction","index","count"
"chr8",1876593,1900993,1,"8__1876593__1900993",1
"chr4",1902979,1905914,3,"4__1902979__1905914",3
"chr4",1902353,1906105,5,"4__1902353__1906105",5
"chr4",1930494,1930777,1,"4__1930494__1930777",1
"chr4",1902353,1932497,2,"4__1902353__1932497",2
"chr6_mcf_hap5",1933888,1933962,1,"6_mcf_hap5__1933888__1933962",1
"chr4",1902353,1936989,3,"4__1902353__1936989",3
"chr4",1902353,1941505,1,"4__1902353__1941505",1
"chr4",1902421,1944292,2,"4__1902421__1944292",2
"chr6_qbl_hap6",1946850,1946964,1,"6_qbl_hap6__1946850__1946964",1
"chr4",1932353,1952930,1,"4__1932353__1952930",1
"chr11",1977500,1977563,1,"11__1977500__1977563",1
"chr4",1976590,1978406,3,"4__1976590__1978406",3
"chr19",1985824,1985969,1,"19__1985824__1985969",1
"chr17",1985104,1989195,3,"17__1985104__1989195",3
"chr6_dbb_hap3",1992467,2001728,1,"6_dbb_hap3__1992467__2001728",1
"chr7",1937836,2041756,1,"7__1937836__2041756",1
"chr4",2045159,2045275,2,"4__2045159__2045275",2
"chr6_cox_hap2",2058407,2059734,1,"6_cox_hap2__2058407__2059734",1
"chr17",2067054,2076153,1,"17__2067054__2076153",1
"chr17",2075952,2091809,1,"17__2075952__2091809",1
"chr20",2097312,2098061,1,"20__2097312__2098061",1
"chr9",2101570,2104169,1,"9__2101570__2104169",1
"chrY",2111064,2111271,1,"Y__2111064__2111271",1
"chr19",2137726,2138713,2,"19__2137726__2138713",2
"chrX",2138833,2138945,1,"X__2138833__2138945",1
"chrX",2126092,2139270,4,"X__2126092__2139270",4
"chr17",2139786,2148013,1,"17__2139786__2148013",1
"chr16",2150506,2152170,1,"16__2150506__2152170",1
"chr19",2170225,2180755,1,"19__2170225__2180755",1
"chr4",2129840,2181192,1,"4__2129840__2181192",1
"chr17",2185941,2187029,1,"17__2185941__2187029",1
"chr1",2187200,2187267,1,"1__2187200__2187267",1
"chr19",2180712,2191239,1,"19__2180712__2191239",1
"chr6_cox_hap2",2202382,2202873,1,"6_cox_hap2__2202382__2202873",1
"chr6_cox_hap2",2202832,2203252,1,"6_cox_hap2__2202832__2203252",1
"chr6_cox_hap2",2203323,2203525,1,"6_cox_hap2__2203323__2203525",1
"chr6_cox_hap2",2203838,2203923,2,"6_cox_hap2__2203838__2203923",2
"chr19",2213538,2214595,2,"19__2213538__2214595",2
"chr12",2224390,2229596,3,"12__2224390__2229596",3
"chr1",2234417,2234839,1,"1__2234417__2234839",1
"chr1",2234417,2236024,1,"1__2234417__2236024",1
"chr1",2240790,2240874,1,"1__2240790__2240874",1
"chr4",2256985,2257042,1,"4__2256985__2257042",1
"chrX",2263112,2263956,1,"X__2263112__2263956",1
"chr7",2269619,2270362,4,"7__2269619__2270362",4
"chr19",2272765,2272819,1,"19__2272765__2272819",1
"chr19",2273019,2273120,3,"19__2273019__2273120",3
"chrY",2134781,2293345,1,"Y__2134781__2293345",1
"chrY",2213818,2293345,1,"Y__2213818__2293345",1
"chrY",2276786,2293345,2,"Y__2276786__2293345",2
"chr7",2311197,2311303,1,"7__2311197__2311303",1
"chr6",2341870,2341930,1,"6__2341870__2341930",1
"chr11",2356435,2356534,1,"11__2356435__2356534",1
"chr11",2356764,2356859,1,"11__2356764__2356859",1
"chr12",2364996,2365205,1,"12__2364996__2365205",1
"chr17",2367502,2376958,2,"17__2367502__2376958",2
"chr12",2397185,2397370,1,"12__2397185__2397370",1
"chrX",2409478,2409590,1,"X__2409478__2409590",1
"chr11",2411841,2411921,2,"11__2411841__2411921",2
"chr11",2418188,2418250,1,"11__2418188__2418250",1
"chr19",2430634,2430704,3,"19__2430634__2430704",3
"chr19",2438161,2438244,3,"19__2438161__2438244",3
"chr1",2441496,2452754,1,"1__2441496__2452754",1
"chr4",2492064,2498848,2,"4__2492064__2498848",2
"chr4",2492064,2502465,1,"4__2492064__2502465",1
"chr12",2558142,2566872,2,"12__2558142__2566872",2
"chr17",2568666,2579900,1,"17__2568666__2579900",1
"chrY",2612540,2612664,1,"Y__2612540__2612664",1
"chr16",2607704,2616454,1,"16__2607704__2616454",1
"chr4",2597811,2628304,1,"4__2597811__2628304",1
"chr4",2626989,2628304,3,"4__2626989__2628304",3
"chr4",2626989,2632896,1,"4__2626989__2632896",1
"chr16",2627426,2633586,1,"16__2627426__2633586",1
"chr4",2626989,2641586,2,"4__2626989__2641586",2
"chr6_cox_hap2",2644641,2644715,1,"6_cox_hap2__2644641__2644715",1
"chr4",2646026,2646413,1,"4__2646026__2646413",1
"chr4",2664565,2674099,1,"4__2664565__2674099",1
"chr18",2666156,2674144,2,"18__2666156__2674144",2
"chr16",2672691,2683837,1,"16__2672691__2683837",1
"chr16",2683740,2688713,2,"16__2683740__2688713",2
"chr7",2687606,2689246,1,"7__2687606__2689246",1
"chr16",2683740,2692490,6,"16__2683740__2692490",6
"chr7",2701627,2701781,1,"7__2701627__2701781",1
"chr18",2703690,2707918,1,"18__2703690__2707918",1
"chr16",2720692,2720744,1,"16__2720692__2720744",1
"chr18",2728024,2728148,1,"18__2728024__2728148",1
"chr19",2754779,2754852,2,"19__2754779__2754852",2
"chr19",2754779,2754856,1,"19__2754779__2754856",1
"chr19",2754832,2754976,1,"19__2754832__2754976",1
"chr6",2762609,2762744,2,"6__2762609__2762744",2
"chr18",2760680,2763674,1,"18__2760680__2763674",1
"chr19",2761458,2763755,1,"19__2761458__2763755",1
"chr12",2774876,2775826,2,"12__2774876__2775826",2
"chr9",2720344,2782807,1,"9__2720344__2782807",1
"chr16",2812682,2812738,1,"16__2812682__2812738",1
"chrY",2821950,2829687,2,"Y__2821950__2829687",2
"chrY",2829115,2829687,1,"Y__2829115__2829687",1
"chr20",2846528,2846668,1,"20__2846528__2846668",1
"chr18",2891046,2891142,1,"18__2891046__2891142",1
"chr18",2884962,2892484,1,"18__2884962__2892484",1
"chr18",2890559,2892484,12,"18__2890559__2892484",12
"chr4",2883625,2896458,1,"4__2883625__2896458",1
"chr20",2866936,2903931,1,"20__2866936__2903931",1
"chr12",2909211,2909288,2,"12__2909211__2909288",2
"chr12",2912710,2912821,1,"12__2912710__2912821",1
"chr18",2939478,2940710,1,"18__2939478__2940710",1
"chr20",2928628,2945848,1,"20__2928628__2945848",1
"chr20",2944918,2945848,5,"20__2944918__2945848",5
"chr16",2947844,2947936,1,"16__2947844__2947936",1
"chr6",2966721,2966786,1,"6__2966721__2966786",1
"chr4",2967024,2967110,1,"4__2967024__2967110",1
"chr12",2986086,2986144,1,"12__2986086__2986144",1
"chr11",2972489,3000467,1,"11__2972489__3000467",1
"chr11",2997254,3000467,1,"11__2997254__3000467",1
"chr6_dbb_hap3",3006656,3006984,2,"6_dbb_hap3__3006656__3006984",2
"chr6_qbl_hap6",3002578,3008853,1,"6_qbl_hap6__3002578__3008853",1
"chr12",3029929,3031568,2,"12__3029929__3031568",2
"chr12",3018695,3042696,1,"12__3018695__3042696",1
"chr12",3046797,3047451,1,"12__3046797__3047451",1
"chr19",3053334,3053442,1,"19__3053334__3053442",1
"chr16",3076064,3076289,2,"16__3076064__3076289",2
"chr6",3076998,3081350,1,"6__3076998__3081350",1
"chr6",3076998,3085642,1,"6__3076998__3085642",1
"chr4",3088666,3101121,1,"4__3088666__3101121",1
"chr4",3088666,3109150,13,"4__3088666__3109150",13
"chr4",3088666,3117990,2,"4__3088666__3117990",2
"chr20",3121243,3121302,1,"20__3121243__3121302",1
"chr19",3123203,3123370,1,"19__3123203__3123370",1
"chr11",3123545,3123599,1,"11__3123545__3123599",1
"chr12",3129042,3129154,1,"12__3129042__3129154",1
"chr4",3136128,3136267,2,"4__3136128__3136267",2
"chr4",3088666,3162119,1,"4__3088666__3162119",1
"chr10",3160974,3162236,6,"10__3160974__3162236",6
"chr10",3160974,3172175,1,"10__3160974__3172175",1
"chr19",3192468,3198895,1,"19__3192468__3198895",1
"chr10",3200232,3202522,1,"10__3200232__3202522",1
"chr19",3208401,3208455,1,"19__3208401__3208455",1
"chr10",3205917,3209234,1,"10__3205917__3209234",1
"chr3",3213196,3213268,1,"3__3213196__3213268",1
"chr3",3197903,3215945,2,"3__3197903__3215945",2
"chr20",3274785,3275275,2,"20__3274785__3275275",2
"chr20",3262287,3277596,1,"20__3262287__3277596",1
"chr1",3415702,3415830,1,"1__3415702__3415830",1
"chr19",3425104,3435205,1,"19__3425104__3435205",1
"chr5",3492244,3492345,1,"5__3492244__3492345",1
"chr19",3507167,3507238,1,"19__3507167__3507238",1
"chr4",3511922,3512102,1,"4__3511922__3512102",1
"chr2",3520911,3521309,1,"2__3520911__3521309",1
"chr19",3525992,3526083,1,"19__3525992__3526083",1
"chr1",3545582,3545726,1,"1__3545582__3545726",1
"chr20",3542923,3546079,1,"20__3542923__3546079",1
"chr17",3553458,3553774,1,"17__3553458__3553774",1
"chr20",3605939,3606049,3,"20__3605939__3606049",3
"chr2",3606994,3607319,1,"2__3606994__3607319",1
"chr19",3614794,3614990,1,"19__3614794__3614990",1
"chr19",3623686,3624160,3,"19__3623686__3624160",3
"chr19",3632779,3632839,1,"19__3632779__3632839",1
"chr20",3658757,3658817,1,"20__3658757__3658817",1
"chr19",3651824,3661999,1,"19__3651824__3661999",1
"chr19",3660964,3661999,2,"19__3660964__3661999",2
"chr16",3690716,3693037,1,"16__3690716__3693037",1
"chr11",3712577,3714605,1,"11__3712577__3714605",1
"chr11",3712577,3716836,1,"11__3712577__3716836",1
"chr9",3724219,3724313,2,"9__3724219__3724313",2
"chr11",3724002,3726586,2,"11__3724002__3726586",2
"chr17",3745810,3746445,1,"17__3745810__3746445",1
"chr6",3753081,3753145,1,"6__3753081__3753145",1
"chr11",3752621,3756554,1,"11__3752621__3756554",1
"chr20",3765464,3765564,1,"20__3765464__3765564",1
"chr20",3765517,3765570,4,"20__3765517__3765570",4
"chr20",3765517,3765579,1,"20__3765517__3765579",1
"chr11",3752621,3765879,1,"11__3752621__3765879",1
"chr11",3752621,3774638,1,"11__3752621__3774638",1
"chr11",3756421,3774638,2,"11__3756421__3774638",2
"chr20",3781202,3781280,1,"20__3781202__3781280",1
"chr11",3789811,3797251,2,"11__3789811__3797251",2
"chr11",3792978,3797251,3,"11__3792978__3797251",3
"chr11",3794862,3797251,1,"11__3794862__3797251",1
"chr16",3799628,3808973,2,"16__3799628__3808973",2
"chr10",3824537,3824629,1,"10__3824537__3824629",1
"chr3",3819409,3830758,1,"3__3819409__3830758",1
"chr20",3888573,3893281,3,"20__3888573__3893281",3
"chr20",3891224,3893281,2,"20__3891224__3893281",2
"chr20",3888573,3899443,1,"20__3888573__3899443",1
"chr16",3900298,3901010,14,"16__3900298__3901010",14
"chr20",3903448,3903555,1,"20__3903448__3903555",1
"chr17",3935420,3954337,1,"17__3935420__3954337",1
"chr17",3955265,3961449,1,"17__3955265__3961449",1
"chr17",3955265,3968123,2,"17__3955265__3968123",2
"chr19",3977250,3977333,15,"19__3977250__3977333",15
"chr19",3977271,3977333,19,"19__3977271__3977333",19
"chr19",3977289,3977345,2,"19__3977289__3977345",2
"chr19",3977558,3977861,1,"19__3977558__3977861",1
"chr19",3977426,3977882,1,"19__3977426__3977882",1
"chr19",3977871,3977981,1,"19__3977871__3977981",1
"chr19",3977581,3978020,1,"19__3977581__3978020",1
"chr19",3978048,3979359,1,"19__3978048__3979359",1
"chr19",3979343,3979449,1,"19__3979343__3979449",1
"chr19",3979989,3980540,1,"19__3979989__3980540",1
"chr19",3983166,3983258,1,"19__3983166__3983258",1
"chr19",3984271,3984348,1,"19__3984271__3984348",1
"chr17",3984670,3985801,1,"17__3984670__3985801",1
"chr20",4004642,4004756,1,"20__4004642__4004756",1
"chr9",4013834,4013989,1,"9__4013834__4013989",1
"chr16",4029117,4033441,2,"16__4029117__4033441",2
"chr9",4057501,4057819,1,"9__4057501__4057819",1
"chr6_apd_hap1",4095717,4096364,1,"6_apd_hap1__4095717__4096364",1
"chr17",4109616,4113242,1,"17__4109616__4113242",1
"chr11",4091256,4116261,2,"11__4091256__4116261",2
"chr19",4117508,4117611,1,"19__4117508__4117611",1
"chr9",4117768,4118881,5,"9__4117768__4118881",5
"chr17",4109616,4120413,1,"17__4109616__4120413",1
"chr9",4117768,4125941,1,"9__4117768__4125941",1
"chr11",4123223,4130933,1,"11__4123223__4130933",1
"chr11",4127276,4130933,1,"11__4127276__4130933",1
"chr16",4131931,4132002,1,"16__4131931__4132002",1
"chr11",4123223,4133292,1,"11__4123223__4133292",1
"chr11",4132831,4133292,1,"11__4132831__4133292",1
"chr1",4156375,4156568,1,"1__4156375__4156568",1
"chr17",4186093,4192703,1,"17__4186093__4192703",1
"chr17",4186093,4200109,2,"17__4186093__4200109",2
"chr17",4186093,4210418,6,"17__4186093__4210418",6
"chr4",4275032,4275105,1,"4__4275032__4275105",1
"chr9",4286038,4286435,1,"9__4286038__4286435",1
"chr9",4286038,4286523,23,"9__4286038__4286523",23
"chr19",4354946,4355170,3,"19__4354946__4355170",3
"chr16",4382216,4383520,7,"16__4382216__4383520",7
"chr16",4387815,4387936,1,"16__4387815__4387936",1
"chr19",4405909,4409756,2,"19__4405909__4409756",2
"chr11",4410884,4410944,1,"11__4410884__4410944",1
"chr19",4430546,4432204,2,"19__4430546__4432204",2
"chr4",4458918,4473433,2,"4__4458918__4473433",2
"chr16",4484385,4505781,1,"16__4484385__4505781",1
"chr16",4516154,4519466,1,"16__4516154__4519466",1
"chr6_dbb_hap3",4568356,4568481,2,"6_dbb_hap3__4568356__4568481",2
"chr6_cox_hap2",4612685,4612762,1,"6_cox_hap2__4612685__4612762",1
"chr7",4621613,4621744,1,"7__4621613__4621744",1
"chr6_mcf_hap5",4644468,4644554,1,"6_mcf_hap5__4644468__4644554",1
"chr16",4700366,4707364,1,"16__4700366__4707364",1
"chr16",4731551,4733933,1,"16__4731551__4733933",1
"chr16",4774751,4777178,1,"16__4774751__4777178",1
"chr19",4820559,4820616,1,"19__4820559__4820616",1
"chr9",4823548,4827033,6,"9__4823548__4827033",6
"chr9",4823548,4833228,1,"9__4823548__4833228",1
"chr19",4839364,4839434,1,"19__4839364__4839434",1
"chr19",4839435,4839545,1,"19__4839435__4839545",1
"chr17",4850076,4851635,1,"17__4850076__4851635",1
"chr19",4859602,4860036,1,"19__4859602__4860036",1
"chr17",4892261,4892424,1,"17__4892261__4892424",1
"chr6",4891947,4892613,8,"6__4891947__4892613",8
"chr6_ssto_hap7",4903875,4903947,1,"6_ssto_hap7__4903875__4903947",1
"chr6_ssto_hap7",4905391,4905471,1,"6_ssto_hap7__4905391__4905471",1
"chr17",4910565,4910637,10,"17__4910565__4910637",10
"chr5",4911954,4912016,1,"5__4911954__4912016",1
"chr17",4927549,4927651,1,"17__4927549__4927651",1
"chr19",4929234,4932968,2,"19__4929234__4932968",2
"chr6",4891947,4937971,1,"6__4891947__4937971",1
"chr19",4941540,4951008,1,"19__4941540__4951008",1
"chr19",4950623,4951008,1,"19__4950623__4951008",1
"chr17",5017575,5017658,1,"17__5017575__5017658",1
"chr19",5039847,5041262,1,"19__5039847__5041262",1
"chr19",5039847,5047680,1,"19__5039847__5047680",1
"chr6",5071277,5075798,1,"6__5071277__5075798",1
"chr20",5081333,5081391,2,"20__5081333__5081391",2
"chr19",5071021,5082515,1,"19__5071021__5082515",1
"chr17",5084112,5084223,1,"17__5084112__5084223",1
"chr17",5085081,5085245,1,"17__5085081__5085245",1
"chr17",5086367,5086450,1,"17__5086367__5086450",1
