"Chr","Start","End","Chimeric.out.junction","index","count"
"chrX",2871184,2873578,2,"X__2871184__2873578",2
"chrX",2871184,2876476,1,"X__2871184__2876476",1
"chrX",2873457,2876476,1,"X__2873457__2876476",1
"chr17",2898631,2901670,1,"17__2898631__2901670",1
"chr12",2906304,2912406,1,"12__2906304__2912406",1
"chr12",2931960,2933418,1,"12__2931960__2933418",1
"chr20",2928628,2945848,2,"20__2928628__2945848",2
"chr20",2944918,2945848,1,"20__2944918__2945848",1
"chr4",2958397,2959467,1,"4__2958397__2959467",1
"chr20",2967411,2988066,1,"20__2967411__2988066",1
"chr11",2991033,2993473,2,"11__2991033__2993473",2
"chr6_mcf_hap5",2995042,2997078,1,"6_mcf_hap5__2995042__2997078",1
"chr11",2972489,3000467,6,"11__2972489__3000467",6
"chr11",2991033,3000467,4,"11__2991033__3000467",4
"chr11",2991033,3003441,1,"11__2991033__3003441",1
"chr20",3001955,3003470,1,"20__3001955__3003470",1
"chr6",3006702,3010423,1,"6__3006702__3010423",1
"chr11",2972489,3010501,1,"11__2972489__3010501",1
"chr6",3006702,3015877,1,"6__3006702__3015877",1
"chr12",3018695,3031568,1,"12__3018695__3031568",1
"chr6",3048331,3048464,1,"6__3048331__3048464",1
"chr6",3076998,3078169,2,"6__3076998__3078169",2
"chr12",3103904,3104158,1,"12__3103904__3104158",1
"chr4",3088666,3109150,8,"4__3088666__3109150",8
"chr19",3110147,3113482,1,"19__3110147__3113482",1
"chr4",3088666,3127356,2,"4__3088666__3127356",2
"chr4",3088666,3133124,1,"4__3088666__3133124",1
"chr11",3121388,3147785,1,"11__3121388__3147785",1
"chr10",3143557,3151672,1,"10__3143557__3151672",1
"chr12",3152677,3153037,1,"12__3152677__3153037",1
"chr10",3160974,3162236,1,"10__3160974__3162236",1
"chr4",3088666,3174124,1,"4__3088666__3174124",1
"chr3",3178944,3182332,3,"3__3178944__3182332",3
"chr20",3171836,3184062,1,"20__3171836__3184062",1
"chr3",3178944,3186394,3,"3__3178944__3186394",3
"chr3",3178944,3189871,1,"3__3178944__3189871",1
"chr4",3188324,3190820,1,"4__3188324__3190820",1
"chr18",3149143,3193956,1,"18__3149143__3193956",1
"chr20",3199163,3199640,1,"20__3199163__3199640",1
"chr19",3198815,3207249,1,"19__3198815__3207249",1
"chr19",3205937,3207249,1,"19__3205937__3207249",1
"chr19",3196181,3207745,1,"19__3196181__3207745",1
"chr4",3230342,3235080,1,"4__3230342__3235080",1
"chr20",3251073,3268436,1,"20__3251073__3268436",1
"chr20",3274785,3278822,1,"20__3274785__3278822",1
"chr2",3217920,3282762,1,"2__3217920__3282762",1
"chr9",3301546,3346764,1,"9__3301546__3346764",1
"chr1",3379630,3380236,1,"1__3379630__3380236",1
"chr19",3382242,3382545,1,"19__3382242__3382545",1
"chr1",3383746,3383882,1,"1__3383746__3383882",1
"chr6_mann_hap4",3389659,3389991,2,"6_mann_hap4__3389659__3389991",2
"chr9",3330259,3395596,1,"9__3330259__3395596",1
"chr2",3391391,3405664,2,"2__3391391__3405664",2
"chr6",3410422,3416089,1,"6__3410422__3416089",1
"chr1",3417197,3418485,1,"1__3417197__3418485",1
"chr1",3421891,3424073,1,"1__3421891__3424073",1
"chr1",3425122,3425809,1,"1__3425122__3425809",1
"chr19",3425104,3434398,1,"19__3425104__3434398",1
"chr19",3425104,3435205,1,"19__3425104__3435205",1
"chr16",3446560,3447647,1,"16__3446560__3447647",1
"chr19",3425104,3452664,1,"19__3425104__3452664",1
"chr6_mann_hap4",3496785,3496958,1,"6_mann_hap4__3496785__3496958",1
"chr19",3515894,3517787,1,"19__3515894__3517787",1
"chr19",3513774,3524033,1,"19__3513774__3524033",1
"chr19",3538539,3538754,1,"19__3538539__3538754",1
"chr19",3547270,3548265,1,"19__3547270__3548265",1
"chr19",3550982,3551192,2,"19__3550982__3551192",2
"chr16",3556331,3562478,1,"16__3556331__3562478",1
"chr16",3554720,3586314,1,"16__3554720__3586314",1
"chrX",3530218,3592706,1,"X__3530218__3592706",1
"chr2",3593291,3599898,1,"2__3593291__3599898",1
"chr2",3606994,3607319,1,"2__3606994__3607319",1
"chr17",3608375,3608841,1,"17__3608375__3608841",1
"chr19",3623686,3624160,2,"19__3623686__3624160",2
"chr16",3639003,3642866,1,"16__3639003__3642866",1
"chr19",3660964,3661999,9,"19__3660964__3661999",9
"chr7",3658712,3681737,8,"7__3658712__3681737",8
"chr7",3678636,3681737,1,"7__3678636__3681737",1
"chr11",3690426,3692646,1,"11__3690426__3692646",1
"chr1",3698076,3701767,2,"1__3698076__3701767",2
"chr11",3712577,3714605,2,"11__3712577__3714605",2
"chr6",3723550,3723951,1,"6__3723550__3723951",1
"chr16",3725426,3726036,1,"16__3725426__3726036",1
"chr11",3723693,3727857,2,"11__3723693__3727857",2
"chr6",3727785,3738382,1,"6__3727785__3738382",1
"chr6",3737313,3739395,1,"6__3737313__3739395",1
"chr11",3740642,3746449,1,"11__3740642__3746449",1
"chr11",3744387,3746449,1,"11__3744387__3746449",1
"chr11",3740642,3756554,1,"11__3740642__3756554",1
"chr11",3752621,3756554,3,"11__3752621__3756554",3
"chr20",3764824,3765341,1,"20__3764824__3765341",1
"chr11",3744387,3774638,2,"11__3744387__3774638",2
"chr11",3752621,3774638,6,"11__3752621__3774638",6
"chr11",3756421,3774638,2,"11__3756421__3774638",2
"chr17",3779517,3779716,1,"17__3779517__3779716",1
"chr11",3774546,3784269,1,"11__3774546__3784269",1
"chr11",3794862,3797251,3,"11__3794862__3797251",3
"chr11",3774546,3800279,1,"11__3774546__3800279",1
"chr11",3792978,3803375,1,"11__3792978__3803375",1
"chr16",3841982,3843627,1,"16__3841982__3843627",1
"chr7",3645926,3861215,1,"7__3645926__3861215",1
"chr16",3841982,3901010,1,"16__3841982__3901010",1
"chr16",3900298,3901010,10,"16__3900298__3901010",10
"chr9",3884521,3937189,1,"9__3884521__3937189",1
"chr9",3898691,3937189,1,"9__3898691__3937189",1
"chr17",3955265,3961449,1,"17__3955265__3961449",1
"chr17",3955265,3968123,1,"17__3955265__3968123",1
"chr17",3962465,3976050,1,"17__3962465__3976050",1
"chr17",3969741,3976050,1,"17__3969741__3976050",1
"chr19",3976672,3978074,1,"19__3976672__3978074",1
"chr19",3980529,3981387,1,"19__3980529__3981387",1
"chr17",3988964,3989949,1,"17__3988964__3989949",1
"chr16",3990059,3990220,1,"16__3990059__3990220",1
"chr7",3990555,4014177,1,"7__3990555__4014177",1
"chr17",4015903,4020460,1,"17__4015903__4020460",1
"chr16",4029117,4033441,3,"16__4029117__4033441",3
"chr16",4024670,4039097,1,"16__4024670__4039097",1
"chr16",4038995,4043511,1,"16__4038995__4043511",1
"chr16",4042147,4043511,1,"16__4042147__4043511",1
"chr6",4037631,4049340,1,"6__4037631__4049340",1
"chr17",4053185,4058154,1,"17__4053185__4058154",1
"chr17",4080421,4083172,1,"17__4080421__4083172",1
"chr19",4101017,4102451,1,"19__4101017__4102451",1
"chr17",4109616,4113242,2,"17__4109616__4113242",2
"chr19",4101017,4117627,1,"19__4101017__4117627",1
"chr19",4110507,4117627,1,"19__4110507__4117627",1
"chr19",4117417,4117627,2,"19__4117417__4117627",2
"chr9",4117768,4118881,12,"9__4117768__4118881",12
"chr7",4107470,4119216,1,"7__4107470__4119216",1
"chr7",4116630,4119216,1,"7__4116630__4119216",1
"chr17",4109616,4120413,2,"17__4109616__4120413",2
"chr9",4117768,4125941,1,"9__4117768__4125941",1
"chr11",4123223,4133292,1,"11__4123223__4133292",1
"chr11",4132831,4133292,1,"11__4132831__4133292",1
"chr17",4139067,4145743,1,"17__4139067__4145743",1
"chr17",4139067,4152543,1,"17__4139067__4152543",1
"chr7",4050598,4167128,1,"7__4050598__4167128",1
"chr17",4175675,4175764,1,"17__4175675__4175764",1
