"Chr","Start","End","Chimeric.out.junction","index","count"
"chr1",566599,566660,2,"1__566599__566660",2
"chr1",569470,569546,1,"1__569470__569546",1
"chr16",570131,570277,1,"16__570131__570277",1
"chr6",532469,576882,1,"6__532469__576882",1
"chr8",588541,588891,1,"8__588541__588891",1
"chr19",597869,598027,1,"19__597869__598027",1
"chr11",587259,598502,1,"11__587259__598502",1
"chr16",601022,601070,1,"16__601022__601070",1
"chr6",532469,610178,1,"6__532469__610178",1
"chr5",611112,611350,1,"5__611112__611350",1
"chr11",610996,611684,1,"11__610996__611684",1
"chr17",600658,613853,1,"17__600658__613853",1
"chr19",617777,617913,1,"19__617777__617913",1
"chr5",619105,620376,18,"5__619105__620376",18
"chr19",622582,622727,1,"19__622582__622727",1
"chr19",622842,622898,3,"19__622842__622898",3
"chr8",622834,623002,1,"8__622834__623002",1
"chr5",619105,624694,1,"5__619105__624694",1
"chr5",633886,633962,2,"5__633886__633962",2
"chr6",629835,637861,1,"6__629835__637861",1
"chr5",620251,640621,1,"5__620251__640621",1
"chr8",640898,642612,1,"8__640898__642612",1
"chr8",640970,642612,1,"8__640970__642612",1
"chr19",648372,650296,1,"19__648372__650296",1
"chr4",652292,652732,1,"4__652292__652732",1
"chr17",647676,653149,1,"17__647676__653149",1
"chr5",619105,653306,2,"5__619105__653306",2
"chr5",619105,655699,2,"5__619105__655699",2
"chr5",624586,655699,1,"5__624586__655699",1
"chr19",660872,661039,1,"19__660872__661039",1
"chr8",665892,665993,1,"8__665892__665993",1
"chr18",666382,666466,1,"18__666382__666466",1
"chr12",672452,672553,2,"12__672452__672553",2
"chr5",674270,674442,1,"5__674270__674442",1
"chr11",653995,674568,2,"11__653995__674568",2
"chr17",685670,685735,1,"17__685670__685735",1
"chr16",692972,693040,1,"16__692972__693040",1
"chr11",694853,694933,1,"11__694853__694933",1
"chr11",694847,694944,1,"11__694847__694944",1
"chr17",691205,695473,1,"17__691205__695473",1
"chr17_ctg5_hap1",693694,705913,1,"17_ctg5_hap1__693694__705913",1
"chr16",709086,712331,1,"16__709086__712331",1
"chr9",676890,713464,1,"9__676890__713464",1
"chr16",722084,722566,1,"16__722084__722566",1
"chr17_ctg5_hap1",693694,724155,3,"17_ctg5_hap1__693694__724155",3
"chr4",724419,731310,1,"4__724419__731310",1
"chr16",731695,731758,1,"16__731695__731758",1
"chr16",734840,734902,1,"16__734840__734902",1
"chr1",741179,745550,3,"1__741179__745550",3
"chr18",724313,756835,1,"18__724313__756835",1
"chr11",763896,764327,1,"11__763896__764327",1
"chr16",765394,765487,1,"16__765394__765487",1
"chr17_ctg5_hap1",763079,767605,1,"17_ctg5_hap1__763079__767605",1
"chr5",765958,769045,1,"5__765958__769045",1
"chr11",783530,784121,1,"11__783530__784121",1
"chr16",792250,792543,1,"16__792250__792543",1
"chr19",803919,803978,1,"19__803919__803978",1
"chr7",810108,814799,1,"7__810108__814799",1
"chr11",821176,821245,1,"11__821176__821245",1
"chr7",810108,829160,1,"7__810108__829160",1
"chr5",825279,837595,1,"5__825279__837595",1
"chr5",846579,846696,1,"5__846579__846696",1
"chr16",845685,847751,1,"16__845685__847751",1
"chr19",860709,860762,1,"19__860709__860762",1
"chr19",861875,861949,1,"19__861875__861949",1
"chr1",863119,863184,1,"1__863119__863184",1
"chr12",863335,863490,1,"12__863335__863490",1
"chr11",868836,868893,1,"11__868836__868893",1
"chr4",871254,871332,1,"4__871254__871332",1
"chr4",873794,873849,1,"4__873794__873849",1
"chr4",853394,877874,1,"4__853394__877874",1
"chr1",878453,878546,1,"1__878453__878546",1
"chr1",880944,881024,1,"1__880944__881024",1
"chr1",880953,881024,1,"1__880953__881024",1
"chr19",879937,881714,1,"19__879937__881714",1
"chr5",882630,882812,1,"5__882630__882812",1
"chr5",882878,882974,1,"5__882878__882974",1
"chr5",883006,883070,1,"5__883006__883070",1
"chr5",883102,883197,1,"5__883102__883197",1
"chr1",888008,888060,1,"1__888008__888060",1
"chr7",888159,888252,1,"7__888159__888252",1
"chr5",884053,889280,1,"5__884053__889280",1
"chr5",860659,889762,1,"5__860659__889762",1
"chr10",875325,890995,2,"10__875325__890995",2
"chr10",882343,890995,4,"10__882343__890995",4
"chr10",888872,890995,1,"10__888872__890995",1
"chr19",879937,891149,1,"19__879937__891149",1
"chr5",893396,893468,1,"5__893396__893468",1
"chr4",887165,898567,1,"4__887165__898567",1
"chr7",878435,901101,1,"7__878435__901101",1
"chr4",905461,907456,1,"4__905461__907456",1
"chr10",909683,910210,4,"10__909683__910210",4
"chr5",896780,912111,1,"5__896780__912111",1
"chr16",918944,931505,1,"16__918944__931505",1
"chr16",931480,931589,1,"16__931480__931589",1
"chr10",888872,931700,1,"10__888872__931700",1
"chr10",909683,931700,4,"10__909683__931700",4
"chr10",930387,931700,1,"10__930387__931700",1
"chr1",934906,935117,1,"1__934906__935117",1
"chr12",936208,936428,1,"12__936208__936428",1
"chr10",930387,936769,1,"10__930387__936769",1
"chr10",930387,949456,1,"10__930387__949456",1
"chr16",929570,961079,1,"16__929570__961079",1
"chr10",961350,961406,1,"10__961350__961406",1
"chr7",959605,967231,1,"7__959605__967231",1
"chr19",966572,968503,1,"19__966572__968503",1
"chr1",970657,970704,1,"1__970657__970704",1
"chr12",939169,971436,1,"12__939169__971436",1
"chr17",953290,976917,1,"17__953290__976917",1
"chr1",957581,987195,1,"1__957581__987195",1
"chr19",990852,991128,1,"19__990852__991128",1
"chr11",992565,993313,1,"11__992565__993313",1
"chr11",992503,994245,1,"11__992503__994245",1
"chr17",994905,995090,1,"17__994905__995090",1
"chr17",953290,1003975,2,"17__953290__1003975",2
"chr17",986760,1003975,2,"17__986760__1003975",2
"chr16",960931,1004666,1,"16__960931__1004666",1
"chr16",983991,1004666,2,"16__983991__1004666",2
"chr16",1004357,1004666,1,"16__1004357__1004666",1
"chr12",999619,1006847,1,"12__999619__1006847",1
"chr12",1003728,1006847,1,"12__1003728__1006847",1
"chr11",959437,1010845,1,"11__959437__1010845",1
"chr1",1029621,1029695,1,"1__1029621__1029695",1
"chr7",1040140,1049717,1,"7__1040140__1049717",1
"chr7",1049586,1049779,1,"7__1049586__1049779",1
"chr10",1044943,1053068,1,"10__1044943__1053068",1
"chr19",1050920,1059084,1,"19__1050920__1059084",1
"chr7",1064880,1065019,1,"7__1064880__1065019",1
"chr5",1057586,1065593,2,"5__1057586__1065593",2
"chr5",1063959,1065593,1,"5__1063959__1065593",1
"chr6",1099948,1101761,1,"6__1099948__1101761",1
"chr10",1118056,1126416,4,"10__1118056__1126416",4
"chr10",1125951,1126416,2,"10__1125951__1126416",2
"chr20",1126505,1126613,1,"20__1126505__1126613",1
"chr10",1118056,1132297,2,"10__1118056__1132297",2
"chr12",1136939,1137007,1,"12__1136939__1137007",1
"chr12",1136914,1137738,10,"12__1136914__1137738",10
"chr10",1140800,1140926,1,"10__1140800__1140926",1
"chr10",1118056,1142186,2,"10__1118056__1142186",2
"chr10",1123847,1142186,1,"10__1123847__1142186",1
"chr10",1130343,1142186,3,"10__1130343__1142186",3
"chr10",1139392,1142186,1,"10__1139392__1142186",1
"chr20",1147328,1147400,1,"20__1147328__1147400",1
"chr10",1123847,1151207,1,"10__1123847__1151207",1
"chr10",1130343,1151207,4,"10__1130343__1151207",4
"chr10",1139392,1151207,1,"10__1139392__1151207",1
"chr10",1149539,1151207,1,"10__1149539__1151207",1
"chr1",1153916,1154013,1,"1__1153916__1154013",1
"chr19",1147308,1154401,1,"19__1147308__1154401",1
"chr1",1158624,1159348,20,"1__1158624__1159348",20
"chr10",1130343,1170964,1,"10__1130343__1170964",1
"chr1",1192372,1192690,2,"1__1192372__1192690",2
"chr12",1136914,1192746,1,"12__1136914__1192746",1
"chr1",1192372,1203372,2,"1__1192372__1203372",2
"chr19",1206994,1207044,1,"19__1206994__1207044",1
"chr19",1207099,1207194,1,"19__1207099__1207194",1
"chr12",1136914,1213990,1,"12__1136914__1213990",1
"chr1",1214529,1214610,4,"1__1214529__1214610",4
"chr4",1218345,1218513,1,"4__1218345__1218513",1
"chr12",1213916,1219513,1,"12__1213916__1219513",1
"chr19",1220451,1220671,1,"19__1220451__1220671",1
"chr12",1192330,1225199,1,"12__1192330__1225199",1
"chr4",1230470,1230679,1,"4__1230470__1230679",1
"chr4",1219148,1235307,15,"4__1219148__1235307",15
"chr4",1221987,1235307,3,"4__1221987__1235307",3
"chr19",1241660,1242685,2,"19__1241660__1242685",2
"chr1",1246168,1246288,1,"1__1246168__1246288",1
"chr17",1248090,1248251,1,"17__1248090__1248251",1
"chr1",1249923,1250004,1,"1__1249923__1250004",1
"chr1",1250204,1250342,1,"1__1250204__1250342",1
"chr1",1250527,1250606,1,"1__1250527__1250606",1
"chr12",1119140,1250953,1,"12__1119140__1250953",1
"chr12",1136914,1250953,1,"12__1136914__1250953",1
"chr12",1213916,1250953,3,"12__1213916__1250953",3
"chr19",1251534,1251648,1,"19__1251534__1251648",1
"chr1",1262338,1262412,1,"1__1262338__1262412",1
"chr1",1263066,1263210,1,"1__1263066__1263210",1
"chr17",1257505,1265302,1,"17__1257505__1265302",1
"chr17",1268153,1268352,1,"17__1268153__1268352",1
"chr19",1270927,1272050,3,"19__1270927__1272050",3
"chr19",1271328,1272050,1,"19__1271328__1272050",1
"chr17",1268153,1273035,1,"17__1268153__1273035",1
"chr1",1276199,1276268,1,"1__1276199__1276268",1
"chr5",1266579,1282739,1,"5__1266579__1282739",1
"chr5",1278756,1282739,2,"5__1278756__1282739",2
"chr1",1289210,1289331,1,"1__1289210__1289331",1
"chr1",1289332,1289391,1,"1__1289332__1289391",1
"chr6_qbl_hap6",1295633,1296708,1,"6_qbl_hap6__1295633__1296708",1
"chr12",1136914,1299218,1,"12__1136914__1299218",1
"chr12",1289706,1299218,2,"12__1289706__1299218",2
"chr17",1268315,1303374,1,"17__1268315__1303374",1
"chr4",1309248,1309328,2,"4__1309248__1309328",2
"chr1",1309410,1309466,1,"1__1309410__1309466",1
"chr1",1309410,1309546,2,"1__1309410__1309546",2
"chr11",1309854,1311639,1,"11__1309854__1311639",1
"chr11",1307232,1317024,2,"11__1307232__1317024",2
"chr1",1322615,1326245,1,"1__1322615__1326245",1
"chr1",1322615,1334051,1,"1__1322615__1334051",1
"chr6_ssto_hap7",1333102,1334177,2,"6_ssto_hap7__1333102__1334177",2
"chr17",1340084,1340152,1,"17__1340084__1340152",1
"chr17",1339914,1340449,1,"17__1339914__1340449",1
"chr17",1340084,1340449,1,"17__1340084__1340449",1
"chr1",1341189,1341266,2,"1__1341189__1341266",2
"chr12",1136914,1346070,1,"12__1136914__1346070",1
"chr4",1341878,1349033,1,"4__1341878__1349033",1
"chr4",1343312,1349033,1,"4__1343312__1349033",1
"chr19",1356323,1358692,1,"19__1356323__1358692",1
"chr16",1360783,1360936,1,"16__1360783__1360936",1
"chr1",1367046,1367097,1,"1__1367046__1367097",1
"chr16",1364021,1370518,1,"16__1364021__1370518",1
"chr16",1365655,1370518,1,"16__1365655__1370518",1
"chr19",1356323,1371077,1,"19__1356323__1371077",1
"chr17",1378251,1380863,1,"17__1378251__1380863",1
"chr6",1395503,1395672,1,"6__1395503__1395672",1
"chr12",1399018,1399178,2,"12__1399018__1399178",2
"chr16",1413854,1413947,1,"16__1413854__1413947",1
"chr19",1417499,1422395,1,"19__1417499__1422395",1
"chr12",1345935,1428454,1,"12__1345935__1428454",1
"chr19",1425921,1428921,1,"19__1425921__1428921",1
"chr19",1417499,1432689,1,"19__1417499__1432689",1
"chr19",1438395,1438865,1,"19__1438395__1438865",1
"chr19",1440018,1440557,2,"19__1440018__1440557",2
"chr1",1412654,1447853,1,"1__1412654__1447853",1
"chr17",1437393,1451681,1,"17__1437393__1451681",1
"chr17",1451590,1456443,2,"17__1451590__1456443",2
"chrY",1458384,1458509,4,"Y__1458384__1458509",4
"chrY",1455575,1460993,1,"Y__1455575__1460993",1
"chr17",1437393,1461853,3,"17__1437393__1461853",3
"chr17",1451590,1461853,1,"17__1451590__1461853",1
"chr19",1460180,1462176,1,"19__1460180__1462176",1
"chr1",1451392,1463242,1,"1__1451392__1463242",1
"chr11",1462018,1472649,1,"11__1462018__1472649",1
"chr5",1470941,1474155,1,"5__1470941__1474155",1
"chr1",1477459,1479342,1,"1__1477459__1479342",1
"chr1",1490005,1490128,1,"1__1490005__1490128",1
"chrY",1490551,1497014,1,"Y__1490551__1497014",1
"chr1",1496712,1500296,1,"1__1496712__1500296",1
"chr5",1488506,1501718,2,"5__1488506__1501718",2
"chrX",1508163,1508354,1,"X__1508163__1508354",1
"chrX",1508355,1508509,1,"X__1508355__1508509",1
"chrX",1508384,1508509,3,"X__1508384__1508509",3
"chr7",1515584,1524838,1,"7__1515584__1524838",1
"chr7",1526261,1529318,1,"7__1526261__1529318",1
"chr16",1552658,1552732,1,"16__1552658__1552732",1
"chr12",1137624,1553916,1,"12__1137624__1553916",1
"chr12",1345935,1553916,1,"12__1345935__1553916",1
"chr12",1399018,1553916,1,"12__1399018__1553916",1
"chr16",1555485,1555602,1,"16__1555485__1555602",1
"chr16",1556987,1557689,1,"16__1556987__1557689",1
"chr17",1559785,1559859,1,"17__1559785__1559859",1
"chr17",1559942,1559995,1,"17__1559942__1559995",1
"chr17",1558644,1560028,1,"17__1558644__1560028",1
"chr17",1559686,1560055,2,"17__1559686__1560055",2
"chr17",1559833,1561648,1,"17__1559833__1561648",1
"chr17",1561820,1561999,1,"17__1561820__1561999",1
"chr17",1562789,1563279,1,"17__1562789__1563279",1
"chr17",1578984,1579073,1,"17__1578984__1579073",1
"chr17",1582341,1582394,3,"17__1582341__1582394",3
"chr6_ssto_hap7",1585067,1585153,1,"6_ssto_hap7__1585067__1585153",1
"chr19",1587778,1587903,1,"19__1587778__1587903",1
"chr19",1587817,1587903,1,"19__1587817__1587903",1
"chr19",1589071,1589204,1,"19__1589071__1589204",1
"chr5",1585099,1593399,1,"5__1585099__1593399",1
"chr19",1598051,1598132,4,"19__1598051__1598132",4
"chr19",1598051,1598179,1,"19__1598051__1598179",1
"chr19",1598127,1598187,1,"19__1598127__1598187",1
"chr6",1605789,1605846,1,"6__1605789__1605846",1
"chr5",1611784,1612187,1,"5__1611784__1612187",1
"chr19",1619110,1632404,1,"19__1619110__1632404",1
"chr2",1636768,1636849,1,"2__1636768__1636849",1
"chr16",1637199,1638025,1,"16__1637199__1638025",1
"chr4",1656705,1670632,2,"4__1656705__1670632",2
"chr16",1675974,1682366,1,"16__1675974__1682366",1
"chr17",1690104,1690898,1,"17__1690104__1690898",1
"chr16",1675974,1691188,5,"16__1675974__1691188",5
"chr1",1696690,1696753,1,"1__1696690__1696753",1
"chr1",1693391,1696885,1,"1__1693391__1696885",1
"chr2",1683965,1696906,1,"2__1683965__1696906",1
"chr4",1697089,1697196,1,"4__1697089__1697196",1
"chr12",1702072,1702170,1,"12__1702072__1702170",1
"chr12",1702456,1702530,1,"12__1702456__1702530",1
"chr12",1702864,1702944,1,"12__1702864__1702944",1
"chr4",1696501,1705427,1,"4__1696501__1705427",1
"chr4",1701291,1705427,1,"4__1701291__1705427",1
"chr1",1720587,1720661,1,"1__1720587__1720661",1
"chr6_cox_hap2",1714230,1734334,1,"6_cox_hap2__1714230__1734334",1
"chr2",1677415,1738225,1,"2__1677415__1738225",1
"chr4",1732614,1742713,1,"4__1732614__1742713",1
"chr6",1726650,1742820,2,"6__1726650__1742820",2
"chr17",1747892,1747957,2,"17__1747892__1747957",2
"chr17",1746097,1747980,7,"17__1746097__1747980",7
"chr17",1747914,1747980,1,"17__1747914__1747980",1
"chr1",1747195,1749314,1,"1__1747195__1749314",1
"chr16",1751755,1751883,1,"16__1751755__1751883",1
"chr17",1746097,1756483,10,"17__1746097__1756483",10
"chr1",1737914,1756938,1,"1__1737914__1756938",1
"chr1",1747195,1756938,5,"1__1747195__1756938",5
"chr1",1737914,1770677,1,"1__1737914__1770677",1
"chr1",1747195,1770677,2,"1__1747195__1770677",2
"chr1",1756836,1770677,1,"1__1756836__1770677",1
"chr1",1770629,1770677,1,"1__1770629__1770677",1
"chr11",1775033,1775110,2,"11__1775033__1775110",2
"chr17",1746097,1775820,1,"17__1746097__1775820",1
"chr16",1777422,1777544,1,"16__1777422__1777544",1
"chr17",1780506,1780606,1,"17__1780506__1780606",1
"chr17",1746097,1780608,1,"17__1746097__1780608",1
"chr17",1780506,1782319,1,"17__1780506__1782319",1
"chr17",1782586,1782670,6,"17__1782586__1782670",6
"chr11",1775224,1782841,1,"11__1775224__1782841",1
"chr7",1785328,1785451,1,"7__1785328__1785451",1
"chr17",1778955,1787238,1,"17__1778955__1787238",1
"chr5",1801609,1801663,1,"5__1801609__1801663",1
"chr1",1737914,1811341,1,"1__1737914__1811341",1
"chr1",1747195,1811341,2,"1__1747195__1811341",2
"chr4",1814944,1815026,1,"4__1814944__1815026",1
"chr5",1814504,1815998,1,"5__1814504__1815998",1
"chr4",1817415,1818482,1,"4__1817415__1818482",1
"chr16",1822109,1822173,1,"16__1822109__1822173",1
"chr16",1822109,1822231,1,"16__1822109__1822231",1
"chr4",1824721,1824774,2,"4__1824721__1824774",2
"chr4",1824721,1824813,3,"4__1824721__1824813",3
"chr8",1791519,1824900,1,"8__1791519__1824900",1
"chr16",1831359,1831432,1,"16__1831359__1831432",1
"chr1",1845386,1845463,1,"1__1845386__1845463",1
"chr8",1824737,1857636,4,"8__1824737__1857636",4
"chr16",1859239,1859834,2,"16__1859239__1859834",2
"chr6_qbl_hap6",1862621,1862869,1,"6_qbl_hap6__1862621__1862869",1
"chr12",1812052,1863680,1,"12__1812052__1863680",1
"chr16",1866894,1873038,1,"16__1866894__1873038",1
"chr19",1883340,1883428,1,"19__1883340__1883428",1
"chr19",1883344,1883428,1,"19__1883344__1883428",1
"chr1",1770629,1888223,1,"1__1770629__1888223",1
"chr12",1887020,1893239,1,"12__1887020__1893239",1
"chrX",1885910,1893779,1,"X__1885910__1893779",1
"chr12",1895182,1895249,1,"12__1895182__1895249",1
"chr4",1902353,1902978,1,"4__1902353__1902978",1
"chr4",1902874,1902978,1,"4__1902874__1902978",1
"chr4",1902353,1906105,4,"4__1902353__1906105",4
"chr6_qbl_hap6",1911678,1912150,1,"6_qbl_hap6__1911678__1912150",1
"chr4",1902353,1920350,7,"4__1902353__1920350",7
"chr4",1905943,1920350,3,"4__1905943__1920350",3
"chr4",1918598,1920350,2,"4__1918598__1920350",2
"chr4",1919868,1920350,1,"4__1919868__1920350",1
"chr6",1930148,1930217,1,"6__1930148__1930217",1
"chr4",1902353,1932497,4,"4__1902353__1932497",4
"chr4",1932351,1936930,1,"4__1932351__1936930",1
"chr4",1902353,1936989,13,"4__1902353__1936989",13
"chr7",1937836,1938026,1,"7__1937836__1938026",1
"chr17",1936799,1940250,1,"17__1936799__1940250",1
"chr4",1902353,1941505,8,"4__1902353__1941505",8
"chr4",1902353,1944292,1,"4__1902353__1944292",1
"chr8",1948571,1948639,1,"8__1948571__1948639",1
"chr6_ssto_hap7",1951051,1951523,1,"6_ssto_hap7__1951051__1951523",1
"chr6",1947734,1952363,1,"6__1947734__1952363",1
"chr4",1902353,1952930,3,"4__1902353__1952930",3
"chr4",1959660,1961467,1,"4__1959660__1961467",1
"chr4",1952799,1962878,2,"4__1952799__1962878",2
"chr7",1937836,1976533,1,"7__1937836__1976533",1
"chr11",1977585,1977678,3,"11__1977585__1977678",3
"chr19",1979188,1979380,1,"19__1979188__1979380",1
"chr4",1980035,1980167,1,"4__1980035__1980167",1
"chr6_dbb_hap3",1992467,1992535,1,"6_dbb_hap3__1992467__1992535",1
"chr8",1998869,2000431,2,"8__1998869__2000431",2
"chr16",2015181,2015312,1,"16__2015181__2015312",1
"chr7",1937836,2020176,2,"7__1937836__2020176",2
"chr6_ssto_hap7",2020501,2022667,1,"6_ssto_hap7__2020501__2022667",1
"chr6_mcf_hap5",2037813,2037881,1,"6_mcf_hap5__2037813__2037881",1
"chr7",1976323,2041756,1,"7__1976323__2041756",1
"chr7",1997264,2041756,1,"7__1997264__2041756",1
"chr6_ssto_hap7",2043659,2043845,1,"6_ssto_hap7__2043659__2043845",1
"chr16",2052611,2052694,1,"16__2052611__2052694",1
"chr7",1997264,2054277,1,"7__1997264__2054277",1
"chr4",2067509,2067647,1,"4__2067509__2067647",1
"chr4",2067755,2067834,1,"4__2067755__2067834",1
"chr9",2054597,2088613,1,"9__2054597__2088613",1
"chr20",2097312,2098061,2,"20__2097312__2098061",2
"chrY",2088833,2111271,1,"Y__2088833__2111271",1
"chr16",2113013,2114397,1,"16__2113013__2114397",1
"chr6",2116005,2117790,1,"6__2116005__2117790",1
"chr16",2120457,2124390,1,"16__2120457__2124390",1
"chr6",2116005,2124965,4,"6__2116005__2124965",4
"chr16",2125800,2130378,2,"16__2125800__2130378",2
"chr16",2129036,2131799,1,"16__2129036__2131799",1
"chr16",2136194,2137942,1,"16__2136194__2137942",1
"chr19",2137010,2138713,1,"19__2137010__2138713",1
"chr4",2158515,2160938,2,"4__2158515__2160938",2
"chrX",2129531,2161271,1,"X__2129531__2161271",1
"chrX",2158595,2161271,1,"X__2158595__2161271",1
"chr6_dbb_hap3",2174225,2174308,1,"6_dbb_hap3__2174225__2174308",1
"chr17",2186919,2187020,1,"17__2186919__2187020",1
"chr17",2185941,2187029,1,"17__2185941__2187029",1
"chr1",2187394,2187460,1,"1__2187394__2187460",1
"chr19",2180712,2194576,1,"19__2180712__2194576",1
"chr19",2189731,2194576,2,"19__2189731__2194576",2
"chr6_cox_hap2",2200277,2202447,3,"6_cox_hap2__2200277__2202447",3
"chr6_cox_hap2",2203566,2203709,1,"6_cox_hap2__2203566__2203709",1
"chr17",2185941,2203958,1,"17__2185941__2203958",1
"chr19",2213538,2214595,1,"19__2213538__2214595",1
"chr16",2225302,2225418,1,"16__2225302__2225418",1
"chr17",2226141,2226205,1,"17__2226141__2226205",1
