"Chr","Start","End","Chimeric.out.junction","index","count"
"chr5",422844,434269,1,"5__422844__434269",1
"chr16",450383,450457,1,"16__450383__450457",1
"chr12",459787,461490,1,"12__459787__461490",1
"chr12",459787,465703,3,"12__459787__465703",3
"chr12",401925,475270,1,"12__401925__475270",1
"chr10",454866,486936,1,"10__454866__486936",1
"chr4",499507,502759,1,"4__499507__502759",1
"chr4",517248,527770,1,"4__517248__527770",1
"chr17",526773,530556,2,"17__526773__530556",2
"chr10",518379,532470,1,"10__518379__532470",1
"chr10",530721,532470,2,"10__530721__532470",2
"chr17",455112,534868,1,"17__455112__534868",1
"chr17",505035,534868,1,"17__505035__534868",1
"chr16",532525,539000,2,"16__532525__539000",2
"chr12",542340,542638,1,"12__542340__542638",1
"chr12",514677,547720,2,"12__514677__547720",2
"chr12",537935,547720,2,"12__537935__547720",2
"chr17",556531,559193,1,"17__556531__559193",1
"chr1",565167,565226,1,"1__565167__565226",1
"chr1",566592,566650,2,"1__566592__566650",2
"chr1",570190,570259,2,"1__570190__570259",2
"chr6",532469,576882,2,"6__532469__576882",2
"chr16",583946,586142,1,"16__583946__586142",1
"chr11",581492,587464,1,"11__581492__587464",1
"chr8",585668,590834,1,"8__585668__590834",1
"chr9",593609,594080,3,"9__593609__594080",3
"chr5",616655,616727,1,"5__616655__616727",1
"chr6",610098,619543,1,"6__610098__619543",1
"chr5",619105,620376,14,"5__619105__620376",14
"chr8",618598,624047,2,"8__618598__624047",2
"chr5",619105,624694,3,"5__619105__624694",3
"chr6",629835,637861,6,"6__629835__637861",6
"chr6",632941,637861,1,"6__632941__637861",1
"chr8",640970,642612,1,"8__640970__642612",1
"chr5",619105,648031,1,"5__619105__648031",1
"chr5",624586,648031,1,"5__624586__648031",1
"chr19",652233,652293,1,"19__652233__652293",1
"chr5",619105,653306,1,"5__619105__653306",1
"chr5",619105,653311,1,"5__619105__653311",1
"chr5",619105,655699,2,"5__619105__655699",2
"chr5",647920,655699,2,"5__647920__655699",2
"chr6",637701,657250,1,"6__637701__657250",1
"chr8",640970,666007,2,"8__640970__666007",2
"chr18",691068,691304,1,"18__691068__691304",1
"chr17_ctg5_hap1",668634,705913,2,"17_ctg5_hap1__668634__705913",2
"chr17_ctg5_hap1",693694,705913,1,"17_ctg5_hap1__693694__705913",1
"chr17",716032,716083,1,"17__716032__716083",1
"chr17_ctg5_hap1",693694,724155,3,"17_ctg5_hap1__693694__724155",3
"chr17_ctg5_hap1",705812,724155,1,"17_ctg5_hap1__705812__724155",1
"chr17",725597,727005,1,"17__725597__727005",1
"chr17",706922,729318,1,"17__706922__729318",1
"chr17",722679,732340,1,"17__722679__732340",1
"chr19",726138,736078,2,"19__726138__736078",2
"chr7",618893,751164,1,"7__618893__751164",1
"chr7",624145,751164,1,"7__624145__751164",1
"chr7",635783,751164,1,"7__635783__751164",1
"chr7",716866,751164,2,"7__716866__751164",2
"chr18",747920,751646,1,"18__747920__751646",1
"chr1",757561,757734,1,"1__757561__757734",1
"chr7",750966,762662,1,"7__750966__762662",1
"chr16",769301,769396,1,"16__769301__769396",1
"chr7",770234,770297,1,"7__770234__770297",1
"chr16",792250,792543,7,"16__792250__792543",7
"chr11",795521,795587,2,"11__795521__795587",2
"chr11",800985,802090,2,"11__800985__802090",2
"chr19",808686,808748,1,"19__808686__808748",1
"chr11",835106,835212,1,"11__835106__835212",1
"chr5",814876,837595,1,"5__814876__837595",1
"chr1",856941,857040,1,"1__856941__857040",1
"chr1",865535,866469,1,"1__865535__866469",1
"chr1",871165,871251,1,"1__871165__871251",1
"chr4",843680,873486,1,"4__843680__873486",1
"chr4",864499,877874,1,"4__864499__877874",1
"chr5",860659,881297,1,"5__860659__881297",1
"chr5",882482,882598,1,"5__882482__882598",1
"chr5",882509,882598,1,"5__882509__882598",1
"chr7",872142,883157,2,"7__872142__883157",2
"chr10",866740,889008,1,"10__866740__889008",1
"chr10",875325,890995,2,"10__875325__890995",2
"chr19",892016,892099,1,"19__892016__892099",1
"chr5",893951,894077,1,"5__893951__894077",1
"chr5",893967,894139,1,"5__893967__894139",1
"chr5",894061,894139,1,"5__894061__894139",1
"chr7",897465,901101,1,"7__897465__901101",1
"chr7",895995,905704,1,"7__895995__905704",1
"chr7",894557,909153,1,"7__894557__909153",1
"chr7",905589,909153,2,"7__905589__909153",2
"chr5",896780,912111,1,"5__896780__912111",1
"chr16",918445,918623,1,"16__918445__918623",1
"chr16",918944,931505,2,"16__918944__931505",2
"chr10",860577,931700,1,"10__860577__931700",1
"chr10",888872,931700,1,"10__888872__931700",1
"chr10",909683,931700,5,"10__909683__931700",5
"chr10",930387,931700,10,"10__930387__931700",10
"chr12",936208,936428,1,"12__936208__936428",1
"chr10",882343,936769,1,"10__882343__936769",1
"chr12",938228,939110,1,"12__938228__939110",1
"chr12",936208,939326,2,"12__936208__939326",2
"chr4",941730,941834,1,"4__941730__941834",1
"chr1",943574,943659,1,"1__943574__943659",1
"chr7",959605,966280,1,"7__959605__966280",1
"chr7",959605,975141,1,"7__959605__975141",1
"chr11",977095,981299,1,"11__977095__981299",1
"chr2",980815,981389,1,"2__980815__981389",1
"chr11",985435,988689,1,"11__985435__988689",1
"chr17",953290,1003975,1,"17__953290__1003975",1
"chr17",986760,1003975,1,"17__986760__1003975",1
"chr16",960931,1004666,1,"16__960931__1004666",1
"chr16",981642,1004666,1,"16__981642__1004666",1
"chr16",983991,1004666,1,"16__983991__1004666",1
"chr16",1004357,1004666,8,"16__1004357__1004666",8
"chr5",1008331,1008388,1,"5__1008331__1008388",1
"chr5",1011007,1011107,1,"5__1011007__1011107",1
"chr12",1018946,1019066,1,"12__1018946__1019066",1
"chr19",1030024,1030277,1,"19__1030024__1030277",1
"chr1",1035019,1035172,1,"1__1035019__1035172",1
"chr7",1040106,1049779,2,"7__1040106__1049779",2
"chr7",1049586,1049936,2,"7__1049586__1049936",2
"chr7",1049586,1049941,1,"7__1049586__1049941",1
"chr10",1051758,1053068,1,"10__1051758__1053068",1
"chr7",1064976,1065094,1,"7__1064976__1065094",1
"chr5",1060459,1065593,1,"5__1060459__1065593",1
"chr7",1110876,1111033,1,"7__1110876__1111033",1
"chr20",1115764,1115949,1,"20__1115764__1115949",1
"chr10",1118056,1126416,2,"10__1118056__1126416",2
"chr10",1125951,1126416,5,"10__1125951__1126416",5
"chr10",1118056,1132297,2,"10__1118056__1132297",2
"chr12",1136914,1137738,10,"12__1136914__1137738",10
"chr6_apd_hap1",1136977,1138139,1,"6_apd_hap1__1136977__1138139",1
"chr10",1130343,1142186,5,"10__1130343__1142186",5
"chr10",1118056,1151207,1,"10__1118056__1151207",1
"chr10",1130343,1151207,3,"10__1130343__1151207",3
"chr10",1149539,1151207,1,"10__1149539__1151207",1
"chr1",1158624,1159348,4,"1__1158624__1159348",4
"chr10",1170158,1170964,1,"10__1170158__1170964",1
"chr6_mann_hap4",1189368,1190531,1,"6_mann_hap4__1189368__1190531",1
"chr1",1192372,1192690,3,"1__1192372__1192690",3
"chr12",1192330,1192746,1,"12__1192330__1192746",1
"chr6",1192809,1194512,2,"6__1192809__1194512",2
"chr1",1197550,1198766,2,"1__1197550__1198766",2
"chr1",1191425,1203372,1,"1__1191425__1203372",1
"chr1",1198726,1203372,1,"1__1198726__1203372",1
"chr4",1218556,1218607,2,"4__1218556__1218607",2
"chr4",1218820,1218951,1,"4__1218820__1218951",1
"chr19",1218416,1219412,2,"19__1218416__1219412",2
"chr19",1218416,1223171,2,"19__1218416__1223171",2
"chr12",1136914,1225199,1,"12__1136914__1225199",1
"chr12",1219358,1225199,1,"12__1219358__1225199",1
"chr6_apd_hap1",1224672,1229404,1,"6_apd_hap1__1224672__1229404",1
"chr4",1229326,1229511,1,"4__1229326__1229511",1
"chr4",1230505,1230574,1,"4__1230505__1230574",1
"chr4",1219148,1235307,5,"4__1219148__1235307",5
"chr4",1231971,1235307,2,"4__1231971__1235307",2
"chr1",1248842,1248972,2,"1__1248842__1248972",2
"chr12",1136914,1250953,2,"12__1136914__1250953",2
"chr12",1213916,1250953,1,"12__1213916__1250953",1
"chr17",1264386,1265302,1,"17__1264386__1265302",1
"chr1",1271989,1272116,1,"1__1271989__1272116",1
"chr5",1278756,1282739,2,"5__1278756__1282739",2
"chr12",1289706,1299218,3,"12__1289706__1299218",3
"chr11",1307232,1311639,1,"11__1307232__1311639",1
"chr10",1279636,1313264,1,"10__1279636__1313264",1
"chr4",1305767,1321491,1,"4__1305767__1321491",1
"chrY",1321700,1321777,1,"Y__1321700__1321777",1
"chr1",1322615,1326245,3,"1__1322615__1326245",3
"chr17",1339914,1340449,2,"17__1339914__1340449",2
"chr4",1341878,1348635,1,"4__1341878__1348635",1
"chr4",1341878,1349033,4,"4__1341878__1349033",4
"chr16",1364021,1370518,2,"16__1364021__1370518",2
"chr16",1370175,1370518,2,"16__1370175__1370518",2
"chr19",1356323,1373159,1,"19__1356323__1373159",1
"chr12",1136914,1399178,1,"12__1136914__1399178",1
"chr16",1414214,1421612,2,"16__1414214__1421612",2
"chr16",1416019,1421612,1,"16__1416019__1421612",1
"chrY",1450307,1450367,1,"Y__1450307__1450367",1
"chr16",1447179,1453345,1,"16__1447179__1453345",1
"chrY",1458384,1458509,2,"Y__1458384__1458509",2
"chr17",1437393,1461853,4,"17__1437393__1461853",4
"chr17",1451590,1461853,1,"17__1451590__1461853",1
"chr11",1457270,1467137,1,"11__1457270__1467137",1
"chr11",1471817,1477917,1,"11__1471817__1477917",1
"chr5",1461955,1483601,1,"5__1461955__1483601",1
"chr1",1496712,1500296,1,"1__1496712__1500296",1
"chr5",1488506,1501718,3,"5__1488506__1501718",3
"chr5",1494815,1501718,1,"5__1494815__1501718",1
"chrX",1508384,1508509,1,"X__1508384__1508509",1
"chr7",1511207,1513996,1,"7__1511207__1513996",1
"chr7",1515584,1519320,1,"7__1515584__1519320",1
"chr16",1549232,1553003,1,"16__1549232__1553003",1
"chr12",1480999,1553916,2,"12__1480999__1553916",2
"chr17",1554942,1555031,2,"17__1554942__1555031",2
"chr12",1553728,1557544,1,"12__1553728__1557544",1
"chr16",1555411,1557717,1,"16__1555411__1557717",1
"chrX",1551162,1558037,2,"X__1551162__1558037",2
"chr17",1559942,1559995,3,"17__1559942__1559995",3
"chr17",1559942,1560028,1,"17__1559942__1560028",1
"chr17",1582946,1583024,1,"17__1582946__1583024",1
"chr19",1587502,1587655,1,"19__1587502__1587655",1
"chr12",1604115,1604730,1,"12__1604115__1604730",1
"chr11",1627642,1627832,1,"11__1627642__1627832",1
"chr16",1652371,1660854,1,"16__1652371__1660854",1
"chr5",1665945,1666008,1,"5__1665945__1666008",1
"chr4",1656705,1670632,2,"4__1656705__1670632",2
"chr4",1670394,1670632,1,"4__1670394__1670632",1
"chr1",1693330,1696885,1,"1__1693330__1696885",1
"chr2",1695700,1696906,1,"2__1695700__1696906",1
"chr16",1700982,1701149,1,"16__1700982__1701149",1
"chr16",1701192,1701251,1,"16__1701192__1701251",1
"chr4",1696501,1701797,1,"4__1696501__1701797",1
"chr16",1701917,1701980,1,"16__1701917__1701980",1
"chr17",1703151,1704318,1,"17__1703151__1704318",1
"chr4",1696501,1705427,3,"4__1696501__1705427",3
"chr4",1732614,1742713,1,"4__1732614__1742713",1
"chr17",1746097,1747980,12,"17__1746097__1747980",12
"chr17",1746097,1756483,20,"17__1746097__1756483",20
"chr1",1747195,1756938,2,"1__1747195__1756938",2
"chr1",1735858,1770677,1,"1__1735858__1770677",1
"chr1",1747195,1770677,2,"1__1747195__1770677",2
"chr1",1749276,1770677,1,"1__1749276__1770677",1
"chr1",1756836,1770677,1,"1__1756836__1770677",1
"chr17",1778955,1782701,1,"17__1778955__1782701",1
"chr17",1775728,1783985,1,"17__1775728__1783985",1
"chr17",1746097,1798389,1,"17__1746097__1798389",1
"chr8",1821326,1821449,1,"8__1821326__1821449",1
"chr8",1806126,1833873,1,"8__1806126__1833873",1
"chr4",1843074,1850936,1,"4__1843074__1850936",1
"chr16",1859239,1859834,1,"16__1859239__1859834",1
"chr12",1863424,1863680,2,"12__1863424__1863680",2
"chr6_qbl_hap6",1864167,1864786,1,"6_qbl_hap6__1864167__1864786",1
"chr6_dbb_hap3",1878002,1878170,1,"6_dbb_hap3__1878002__1878170",1
"chr12",1863424,1882127,1,"12__1863424__1882127",1
"chr8",1892214,1892283,1,"8__1892214__1892283",1
"chr12",1887020,1893239,1,"12__1887020__1893239",1
"chr4",1902353,1906105,3,"4__1902353__1906105",3
"chr6_ssto_hap7",1906835,1910011,1,"6_ssto_hap7__1906835__1910011",1
"chr4",1902353,1920350,7,"4__1902353__1920350",7
"chr4",1918598,1920350,1,"4__1918598__1920350",1
"chr4",1919868,1920350,2,"4__1919868__1920350",2
"chr4",1902353,1932497,7,"4__1902353__1932497",7
"chr4",1902353,1936989,6,"4__1902353__1936989",6
"chr4",1902353,1941505,9,"4__1902353__1941505",9
"chr6_mann_hap4",1943309,1944279,1,"6_mann_hap4__1943309__1944279",1
"chr19",1944464,1944544,1,"19__1944464__1944544",1
"chr6_ssto_hap7",1951051,1951523,1,"6_ssto_hap7__1951051__1951523",1
"chr4",1902353,1952930,3,"4__1902353__1952930",3
"chr6_mcf_hap5",1956100,1959587,1,"6_mcf_hap5__1956100__1959587",1
"chr4",1959711,1961218,1,"4__1959711__1961218",1
"chr11",1983392,1983468,1,"11__1983392__1983468",1
"chr6_qbl_hap6",1984268,1984648,2,"6_qbl_hap6__1984268__1984648",2
"chr1",1986880,1991030,2,"1__1986880__1991030",2
"chr7",1937836,1997354,2,"7__1937836__1997354",2
"chr7",1976323,1997354,1,"7__1976323__1997354",1
"chr7",1937836,2020176,1,"7__1937836__2020176",1
"chr6_mcf_hap5",2009135,2020936,1,"6_mcf_hap5__2009135__2020936",1
"chr6_mann_hap4",2023761,2023843,1,"6_mann_hap4__2023761__2023843",1
"chr9",2028987,2039900,1,"9__2028987__2039900",1
"chr7",1997264,2041756,1,"7__1997264__2041756",1
"chr6_mcf_hap5",2057550,2057632,1,"6_mcf_hap5__2057550__2057632",1
"chr17",2075952,2076153,1,"17__2075952__2076153",1
"chr16",2100401,2100487,1,"16__2100401__2100487",1
"chr16",2120457,2124390,1,"16__2120457__2124390",1
"chr6",2116005,2124965,2,"6__2116005__2124965",2
"chr16",2125800,2130378,2,"16__2125800__2130378",2
"chr19",2131324,2131431,1,"19__2131324__2131431",1
"chr19",2132765,2132925,1,"19__2132765__2132925",1
"chr19",2137010,2138713,1,"19__2137010__2138713",1
"chrY",2134781,2159644,4,"Y__2134781__2159644",4
"chrX",2161064,2161271,1,"X__2161064__2161271",1
"chr9",2054597,2161903,1,"9__2054597__2161903",1
"chr7",2177166,2177232,1,"7__2177166__2177232",1
"chr19",2180712,2194576,2,"19__2180712__2194576",2
"chr19",2185854,2194576,2,"19__2185854__2194576",2
"chr19",2189731,2194576,2,"19__2189731__2194576",2
"chr17",2185941,2196271,2,"17__2185941__2196271",2
"chr4",2172406,2214853,1,"4__2172406__2214853",1
"chr4",2194931,2214853,1,"4__2194931__2214853",1
"chr4",2087340,2230970,1,"4__2087340__2230970",1
"chr4",2097578,2230970,1,"4__2097578__2230970",1
"chr1",2235279,2235541,1,"1__2235279__2235541",1
"chr1",2234417,2236024,1,"1__2234417__2236024",1
"chr1",2236558,2236643,1,"1__2236558__2236643",1
"chr1",2234417,2238395,1,"1__2234417__2238395",1
"chr4",2256843,2256927,1,"4__2256843__2256927",1
"chr7",2252847,2259091,1,"7__2252847__2259091",1
"chr7",2269619,2270362,2,"7__2269619__2270362",2
"chr16",2292498,2292625,1,"16__2292498__2292625",1
"chr4",2294112,2294164,1,"4__2294112__2294164",1
"chr7",2314747,2317940,1,"7__2314747__2317940",1
"chrX",2326786,2343345,2,"X__2326786__2343345",2
"chrX",2342547,2343345,1,"X__2342547__2343345",1
"chr19",2337442,2345328,1,"19__2337442__2345328",1
"chr16",2367284,2369841,1,"16__2367284__2369841",1
"chr17",2341403,2371170,1,"17__2341403__2371170",1
"chr17",2414729,2414789,1,"17__2414729__2414789",1
"chr19",2427254,2427991,1,"19__2427254__2427991",1
"chr19",2438451,2438507,1,"19__2438451__2438507",1
"chr1",2441301,2445905,1,"1__2441301__2445905",1
"chr19",2454966,2455034,1,"19__2454966__2455034",1
"chr19",2456683,2456784,2,"19__2456683__2456784",2
"chr7",2477439,2483381,2,"7__2477439__2483381",2
"chr16",2489354,2493801,1,"16__2489354__2493801",1
"chr20",2505871,2505981,1,"20__2505871__2505981",1
"chrY",2594301,2606297,1,"Y__2594301__2606297",1
"chrY",2582463,2609258,2,"Y__2582463__2609258",2
"chr16",2607704,2611523,1,"16__2607704__2611523",1
"chr16",2607704,2615698,1,"16__2607704__2615698",1
"chr16",2607704,2616454,7,"16__2607704__2616454",7
"chr16",2611481,2616454,1,"16__2611481__2616454",1
"chr4",2626989,2632896,2,"4__2626989__2632896",2
"chr20",2637047,2637195,1,"20__2637047__2637195",1
"chr4",2597811,2641586,2,"4__2597811__2641586",2
"chr4",2626989,2641586,3,"4__2626989__2641586",3
"chr4",2628137,2641586,1,"4__2628137__2641586",1
"chr4",2641462,2648559,1,"4__2641462__2648559",1
"chrX",2644301,2656297,1,"X__2644301__2656297",1
"chrX",2659596,2659700,1,"X__2659596__2659700",1
"chr16",2668483,2672766,1,"16__2668483__2672766",1
"chr4",2640580,2674099,1,"4__2640580__2674099",1
"chr4",2659530,2674099,1,"4__2659530__2674099",1
"chr4",2674640,2674692,1,"4__2674640__2674692",1
"chr16",2683740,2688713,1,"16__2683740__2688713",1
"chr4",2689375,2689428,1,"4__2689375__2689428",1
"chr7",2686487,2689622,1,"7__2686487__2689622",1
"chr16",2683740,2692490,7,"16__2683740__2692490",7
"chr4",2701407,2702271,2,"4__2701407__2702271",2
"chr4",2597882,2717831,1,"4__2597882__2717831",1
"chr4",2746114,2749672,1,"4__2746114__2749672",1
"chr18",2732263,2752550,1,"18__2732263__2752550",1
"chr19",2761458,2763755,1,"19__2761458__2763755",1
"chr19",2765184,2769089,1,"19__2765184__2769089",1
"chr18",2771531,2778237,1,"18__2771531__2778237",1
"chr18",2771531,2784619,1,"18__2771531__2784619",1
"chr18",2732263,2796519,1,"18__2732263__2796519",1
"chrX",2793851,2799265,1,"X__2793851__2799265",1
"chr16",2807473,2810500,1,"16__2807473__2810500",1
"chr16",2812110,2812211,2,"16__2812110__2812211",2
"chr9",2804257,2812362,1,"9__2804257__2812362",1
"chr6_ssto_hap7",2835082,2837437,1,"6_ssto_hap7__2835082__2837437",1
"chr4",2877623,2886393,1,"4__2877623__2886393",1
"chr18",2890559,2892484,3,"18__2890559__2892484",3
"chr12",2926389,2927443,1,"12__2926389__2927443",1
"chr12",2929252,2930958,1,"12__2929252__2930958",1
"chr4",2934078,2934239,1,"4__2934078__2934239",1
"chr19",2936522,2939405,1,"19__2936522__2939405",1
"chr20",2866936,2945848,1,"20__2866936__2945848",1
"chr20",2928628,2945848,1,"20__2928628__2945848",1
"chr20",2944918,2945848,3,"20__2944918__2945848",3
"chr6_ssto_hap7",2947259,2948209,2,"6_ssto_hap7__2947259__2948209",2
"chr20",2967411,2969120,1,"20__2967411__2969120",1
"chr11",2974064,2974126,1,"11__2974064__2974126",1
"chr12",2974077,2974188,1,"12__2974077__2974188",1
"chr12",2973486,2975687,1,"12__2973486__2975687",1
"chr20",2967411,2980071,1,"20__2967411__2980071",1
"chr11",2970457,3000467,1,"11__2970457__3000467",1
"chr11",2991033,3000467,2,"11__2991033__3000467",2
"chr4",2990454,3006061,1,"4__2990454__3006061",1
"chr11",2970457,3010864,1,"11__2970457__3010864",1
"chr6",3006702,3017219,1,"6__3006702__3017219",1
"chr16",3018583,3018651,1,"16__3018583__3018651",1
"chr6",3006702,3019911,1,"6__3006702__3019911",1
"chr11",3039087,3041562,1,"11__3039087__3041562",1
"chr16",3076366,3076782,1,"16__3076366__3076782",1
"chr6",3076998,3085642,1,"6__3076998__3085642",1
"chr12",3090431,3090571,1,"12__3090431__3090571",1
"chr4",3088666,3109150,15,"4__3088666__3109150",15
"chr4",3088666,3117990,1,"4__3088666__3117990",1
"chr6_mcf_hap5",3120428,3122100,1,"6_mcf_hap5__3120428__3122100",1
"chr4",3088666,3127356,2,"4__3088666__3127356",2
"chr12",3120170,3131183,3,"12__3120170__3131183",3
"chr10",3160974,3162236,1,"10__3160974__3162236",1
"chr3",3178944,3186394,1,"3__3178944__3186394",1
"chr3",3182194,3186394,1,"3__3182194__3186394",1
"chr4",3188324,3190820,5,"4__3188324__3190820",5
"chr10",3190179,3191945,1,"10__3190179__3191945",1
"chr4",3188324,3205875,2,"4__3188324__3205875",2
"chr3",3209318,3216953,1,"3__3209318__3216953",1
"chr6_mann_hap4",3259155,3259250,2,"6_mann_hap4__3259155__3259250",2
"chr20",3259558,3275275,2,"20__3259558__3275275",2
"chr2",3282668,3285108,2,"2__3282668__3285108",2
"chr4",3293877,3293962,1,"4__3293877__3293962",1
"chr6_cox_hap2",3294821,3307016,1,"6_cox_hap2__3294821__3307016",1
"chr2",3314916,3316805,1,"2__3314916__3316805",1
"chr4",3317797,3344780,1,"4__3317797__3344780",1
"chr6",3410422,3416089,2,"6__3410422__3416089",2
"chr6_cox_hap2",3426091,3426186,1,"6_cox_hap2__3426091__3426186",1
"chr19",3381710,3435205,1,"19__3381710__3435205",1
"chr2",3508628,3508681,1,"2__3508628__3508681",1
"chr4",3514406,3526778,1,"4__3514406__3526778",1
"chrX",3530218,3544555,1,"X__3530218__3544555",1
"chr16",3554720,3556415,4,"16__3554720__3556415",4
"chr16",3556331,3562478,1,"16__3556331__3562478",1
"chr17",3569472,3569544,1,"17__3569472__3569544",1
"chr16",3554720,3570036,1,"16__3554720__3570036",1
"chr16",3586122,3586994,2,"16__3586122__3586994",2
"chr2",3592970,3599898,1,"2__3592970__3599898",1
"chr2",3607038,3607319,1,"2__3607038__3607319",1
"chr17",3608392,3608939,2,"17__3608392__3608939",2
"chr7",3613165,3613376,1,"7__3613165__3613376",1
"chr19",3620318,3620406,1,"19__3620318__3620406",1
"chr17",3623468,3623550,1,"17__3623468__3623550",1
"chr6_cox_hap2",3625697,3626237,1,"6_cox_hap2__3625697__3626237",1
"chr19",3631463,3631763,1,"19__3631463__3631763",1
"chr19",3660964,3661999,12,"19__3660964__3661999",12
"chr1",3654787,3662745,1,"1__3654787__3662745",1
"chr1",3656797,3662745,1,"1__3656797__3662745",1
"chr1",3654787,3662750,1,"1__3654787__3662750",1
"chr1",3656797,3662750,2,"1__3656797__3662750",2
"chr7",3658712,3681737,3,"7__3658712__3681737",3
"chr7",3678636,3694105,1,"7__3678636__3694105",1
"chr1",3698076,3700675,2,"1__3698076__3700675",2
"chr1",3697715,3701767,1,"1__3697715__3701767",1
"chr1",3699225,3703874,2,"1__3699225__3703874",2
"chr16",3704962,3707817,2,"16__3704962__3707817",2
"chr16",3704962,3707868,1,"16__3704962__3707868",1
"chr17",3717616,3719564,1,"17__3717616__3719564",1
"chrX",3735586,3736541,1,"X__3735586__3736541",1
"chr20",3764783,3764854,2,"20__3764783__3764854",2
"chr20",3765525,3765644,1,"20__3765525__3765644",1
"chr7",3773427,3773762,1,"7__3773427__3773762",1
"chr11",3752621,3774638,2,"11__3752621__3774638",2
"chr11",3756421,3774638,1,"11__3756421__3774638",1
"chr1",3777327,3777395,1,"1__3777327__3777395",1
"chr11",3789811,3789974,1,"11__3789811__3789974",1
"chr11",3789811,3797251,2,"11__3789811__3797251",2
"chr16",3799628,3808973,1,"16__3799628__3808973",1
"chr16",3801727,3820987,1,"16__3801727__3820987",1
"chr12",3782612,3822483,1,"12__3782612__3822483",1
"chr20",3845142,3845210,1,"20__3845142__3845210",1
"chr20",3841979,3852119,1,"20__3841979__3852119",1
"chr20",3888573,3891477,1,"20__3888573__3891477",1
"chr20",3877511,3899443,1,"20__3877511__3899443",1
"chr16",3900298,3901010,6,"16__3900298__3901010",6
"chr7",3919089,3919166,1,"7__3919089__3919166",1
"chr17",3919617,3923063,1,"17__3919617__3923063",1
"chr17",3935420,3954337,1,"17__3935420__3954337",1
"chr4",3958965,3965654,1,"4__3958965__3965654",1
"chr12",3923203,3973123,1,"12__3923203__3973123",1
"chr12",3931039,3973123,1,"12__3931039__3973123",1
"chr17",3969741,3976050,2,"17__3969741__3976050",2
"chr19",3977271,3977333,2,"19__3977271__3977333",2
"chr19",3977426,3977608,2,"19__3977426__3977608",2
"chr19",3979989,3980540,1,"19__3979989__3980540",1
"chr17",3988964,3989949,4,"17__3988964__3989949",4
"chr16",4027483,4033441,2,"16__4027483__4033441",2
"chr4",4088385,4089120,2,"4__4088385__4089120",2
"chr7",4088980,4091462,1,"7__4088980__4091462",1
"chr17",4109616,4113242,1,"17__4109616__4113242",1
"chr17",4109616,4145743,1,"17__4109616__4145743",1
"chr11",4130874,4156500,1,"11__4130874__4156500",1
"chr17",4186093,4200109,1,"17__4186093__4200109",1
"chr17",4192525,4200109,2,"17__4192525__4200109",2
