"Chr","Start","End","Chimeric.out.junction","index","count"
"chr7",5363845,5372680,2,"7__5363845__5372680",2
"chr17",5383707,5386202,1,"17__5383707__5386202",1
"chr7",5410006,5410995,3,"7__5410006__5410995",3
"chr7",5413686,5417655,3,"7__5413686__5417655",3
"chr5",5466447,5476192,3,"5__5466447__5476192",3
"chr19",5591759,5594189,1,"19__5591759__5594189",1
"chr19",5591759,5595508,1,"19__5591759__5595508",1
"chr19",5604594,5604947,110,"19__5604594__5604947",110
"chr19",5695832,5696126,1,"19__5695832__5696126",1
"chr12",5721822,5724463,3,"12__5721822__5724463",3
"chr10",5759622,5769086,1,"10__5759622__5769086",1
"chr10",5762507,5769086,2,"10__5762507__5769086",2
"chr10",5777267,5777509,2,"10__5777267__5777509",2
"chr9",5860180,5867902,2,"9__5860180__5867902",2
"chr9",5859468,5875063,1,"9__5859468__5875063",1
"chr7",5942292,5949747,2,"7__5942292__5949747",2
"chr7",5941288,5951553,1,"7__5941288__5951553",1
"chr7",5942292,5951553,1,"7__5942292__5951553",1
"chr7",5941288,5958531,2,"7__5941288__5958531",2
"chr7",5942292,5958531,1,"7__5942292__5958531",1
"chr19",5987414,5992600,3,"19__5987414__5992600",3
"chr7",6054533,6054983,1,"7__6054533__6054983",1
"chr7",6054777,6057676,4,"7__6054777__6057676",4
"chr7",6057445,6057676,1,"7__6057445__6057676",1
"chr19",6222132,6222695,1,"19__6222132__6222695",1
"chr19",6230581,6270770,30,"19__6230581__6270770",30
"chr19",6262239,6270770,12,"19__6262239__6270770",12
"chr8",6312664,6338397,1,"8__6312664__6338397",1
"chr8",6335115,6357450,1,"8__6335115__6357450",1
"chr19",6422351,6422729,3,"19__6422351__6422729",3
"chr8",6478975,6479212,1,"8__6478975__6479212",1
"chr11",6518680,6520169,5,"11__6518680__6520169",5
"chr7",6549914,6554160,1,"7__6549914__6554160",1
"chr7",6554006,6561588,6,"7__6554006__6561588",6
"chr7",6560209,6561588,2,"7__6560209__6561588",2
"chr17",6563244,6564732,4,"17__6563244__6564732",4
"chr8",6574753,6590171,2,"8__6574753__6590171",2
"chr8",6588232,6590171,1,"8__6588232__6590171",1
"chr9",6595014,6610356,5,"9__6595014__6610356",5
"chr11",6621716,6623494,2,"11__6621716__6623494",2
"chr11",6629831,6632683,5,"11__6629831__6632683",5
"chr11",6631139,6632683,2,"11__6631139__6632683",2
"chr11",6632137,6633049,1,"11__6632137__6633049",1
"chr1",6676817,6680397,2,"1__6676817__6680397",2
"chr1",6932185,6933943,4,"1__6932185__6933943",4
"chr12",6977450,6977713,2,"12__6977450__6977713",2
"chr2",7154585,7170346,7,"2__7154585__7170346",7
"chr6",7295625,7301805,3,"6__7295625__7301805",3
"chr6",7303783,7310262,1,"6__7303783__7310262",1
"chr17",7499142,7507398,2,"17__7499142__7507398",2
"chr17",7504727,7509467,1,"17__7504727__7509467",1
"chr17",7506227,7509467,1,"17__7506227__7509467",1
"chr19",7692129,7693184,1,"19__7692129__7693184",1
"chr7",7826419,7828495,1,"7__7826419__7828495",1
"chr1",7837220,7838229,51,"1__7837220__7838229",51
"chr7",7826419,7841374,10,"7__7826419__7841374",10
"chr7",7838048,7841374,1,"7__7838048__7841374",1
"chr6",7845373,7862731,2,"6__7845373__7862731",2
"chr6",7861684,7862731,2,"6__7861684__7862731",2
"chr6",7879307,7880662,2,"6__7879307__7880662",2
"chr8",7922642,7923338,1,"8__7922642__7923338",1
"chr7",7912918,7923977,3,"7__7912918__7923977",3
"chr7",7916912,7923977,6,"7__7916912__7923977",6
"chr20",7976673,7990962,3,"20__7976673__7990962",3
"chr8",8004231,8012052,17,"8__8004231__8012052",17
"chr8",8011709,8012052,12,"8__8011709__8012052",12
"chr7",8043538,8064444,2,"7__8043538__8064444",2
"chr7",8043538,8099878,7,"7__8043538__8099878",7
"chr7",8043538,8110761,7,"7__8043538__8110761",7
"chr7",8095063,8110761,13,"7__8095063__8110761",13
"chr7",8095066,8110761,8,"7__8095066__8110761",8
"chrX",8140231,8149208,1,"X__8140231__8149208",1
"chrX",8140231,8196446,1,"X__8140231__8196446",1
"chr19",8376296,8381529,4,"19__8376296__8381529",4
"chr19",8402679,8404051,4,"19__8402679__8404051",4
"chrX",8553308,8565297,2,"X__8553308__8565297",2
"chr18",8624936,8638414,2,"18__8624936__8638414",2
"chr3",8794570,8810277,2,"3__8794570__8810277",2
"chr2",8862991,8863542,2,"2__8862991__8863542",2
"chr8",8865480,8877974,4,"8__8865480__8877974",4
"chr8",8873832,8877974,4,"8__8873832__8877974",4
"chr8",8906180,8907360,2,"8__8906180__8907360",2
"chr3",8940578,8944204,4,"3__8940578__8944204",4
"chr20",8942843,8948002,1,"20__8942843__8948002",1
"chr3",8932073,8955404,3,"3__8932073__8955404",3
"chr3",8932073,8983488,2,"3__8932073__8983488",2
"chr3",8953996,8983488,5,"3__8953996__8983488",5
"chr3",8977555,8983488,20,"3__8977555__8983488",20
"chr11",8987451,8988203,1,"11__8987451__8988203",1
"chr3",8977555,8990254,8,"3__8977555__8990254",8
"chr17",9004822,9066318,1,"17__9004822__9066318",1
"chr17",9066130,9086286,6,"17__9066130__9086286",6
"chr18",9117836,9124981,1,"18__9117836__9124981",1
"chr11",9134946,9138078,1,"11__9134946__9138078",1
"chr16",9196841,9197116,7,"16__9196841__9197116",7
"chr1",9252798,9253287,2,"1__9252798__9253287",2
"chr11",9430033,9431633,4,"11__9430033__9431633",4
"chr11",9441958,9446809,3,"11__9441958__9446809",3
"chr11",9444553,9446809,3,"11__9444553__9446809",3
"chr11",9451221,9452550,20,"11__9451221__9452550",20
"chr11",9451221,9455393,1,"11__9451221__9455393",1
"chr11",9451221,9457913,3,"11__9451221__9457913",3
"chr3",9457286,9463276,2,"3__9457286__9463276",2
"chr12",9596131,9596721,1,"12__9596131__9596721",1
"chr1",9613684,9640292,1,"1__9613684__9640292",1
"chr2",9727543,9731644,2,"2__9727543__9731644",2
"chr2",9727543,9754367,2,"2__9727543__9754367",2
"chr12",9736702,9760398,1,"12__9736702__9760398",1
"chr21",9752831,9766127,1,"21__9752831__9766127",1
"chr3",9804598,9804897,2,"3__9804598__9804897",2
"chr18",9775275,9815219,3,"18__9775275__9815219",3
"chrX",9841692,9864738,4,"X__9841692__9864738",4
"chrX",9859017,9866330,4,"X__9859017__9866330",4
"chr3",10029499,10034695,2,"3__10029499__10034695",2
"chr3",10029499,10036007,1,"3__10029499__10036007",1
"chr1",10032076,10041228,12,"1__10032076__10041228",12
"chr4",10099335,10105610,38,"4__10099335__10105610",38
"chr3",10242053,10261473,3,"3__10242053__10261473",3
"chr2",10263514,10269281,4,"2__10263514__10269281",4
"chr2",10267002,10269281,1,"2__10267002__10269281",1
"chr3",10276143,10280723,1,"3__10276143__10280723",1
"chr2",10281981,10282502,10,"2__10281981__10282502",10
"chr19",10302826,10303157,1,"19__10302826__10303157",1
"chr6",10393543,10396901,1,"6__10393543__10396901",1
"chr12",10392685,10412925,1,"12__10392685__10412925",1
"chr4",10440961,10441302,2,"4__10440961__10441302",2
"chr20",10499403,10541468,4,"20__10499403__10541468",4
"chr20",10536879,10541468,9,"20__10536879__10541468",9
"chr5",10618445,10619490,4,"5__10618445__10619490",4
"chr5",10618445,10638280,1,"5__10618445__10638280",1
"chr2",10673869,10677114,2,"2__10673869__10677114",2
"chr6",10702602,10702872,6,"6__10702602__10702872",6
"chr6",10703638,10705077,6,"6__10703638__10705077",6
"chr1",10707305,10708527,1,"1__10707305__10708527",1
"chr16",10721484,10729775,2,"16__10721484__10729775",2
"chr17",10781687,10784037,6,"17__10781687__10784037",6
"chr19",10812626,10818056,3,"19__10812626__10818056",3
"chr19",10812626,10822975,2,"19__10812626__10822975",2
"chr3",10953775,10960138,2,"3__10953775__10960138",2
"chr6",11000320,11011042,5,"6__11000320__11011042",5
"chr10",11071927,11072933,1,"10__11071927__11072933",1
"chr1",11206733,11264760,1,"1__11206733__11264760",1
"chr1",11259315,11276291,2,"1__11259315__11276291",2
"chr12",11273609,11276786,4,"12__11273609__11276786",4
"chr12",11273609,11276922,5,"12__11273609__11276922",5
"chr12",11273609,11281962,11,"12__11273609__11281962",11
"chr12",11273609,11285966,3,"12__11273609__11285966",3
"chr1",11290982,11291491,1,"1__11290982__11291491",1
"chr1",11288725,11292585,3,"1__11288725__11292585",3
"chr1",11288725,11294322,1,"1__11288725__11294322",1
"chr1",11259315,11308151,1,"1__11259315__11308151",1
"chr1",11307682,11308151,1,"1__11307682__11308151",1
"chr11",11314576,11354378,1,"11__11314576__11354378",1
"chr11",11314576,11362551,1,"11__11314576__11362551",1
"chr11",11348633,11362551,41,"11__11348633__11362551",41
"chr19",11361550,11364402,2,"19__11361550__11364402",2
"chr2",11375828,11389924,3,"2__11375828__11389924",3
"chr11",11394062,11400811,31,"11__11394062__11400811",31
"chr2",11426665,11427862,1,"2__11426665__11427862",1
"chr19",11446123,11446459,2,"19__11446123__11446459",2
"chr11",11394062,11454334,3,"11__11394062__11454334",3
"chr11",11454168,11470483,6,"11__11454168__11470483",6
"chr19",11478850,11485465,2,"19__11478850__11485465",2
"chr11",11470282,11487228,1,"11__11470282__11487228",1
"chr11",11382860,11501387,2,"11__11382860__11501387",2
"chr11",11454168,11585044,1,"11__11454168__11585044",1
"chr19",11596471,11598718,2,"19__11596471__11598718",2
"chr19",11759173,11765226,2,"19__11759173__11765226",2
"chr19",11774585,11776509,2,"19__11774585__11776509",2
"chr11",11847919,11862817,1,"11__11847919__11862817",1
"chr10",11893996,11894214,3,"10__11893996__11894214",3
"chr6",12077726,12078282,2,"6__12077726__12078282",2
"chr10",12123471,12126750,5,"10__12123471__12126750",5
"chr10",12123471,12131254,18,"10__12123471__12131254",18
"chr10",12123471,12133683,48,"10__12123471__12133683",48
"chr10",12126539,12133683,2,"10__12126539__12133683",2
"chr10",12130985,12133683,2,"10__12130985__12133683",2
"chr10",12123471,12136270,55,"10__12123471__12136270",55
"chr10",12123471,12143180,20,"10__12123471__12143180",20
"chr10",12136072,12143180,2,"10__12136072__12143180",2
"chr10",12139683,12148395,1,"10__12139683__12148395",1
"chr10",12123471,12150014,1,"10__12123471__12150014",1
"chr10",12123471,12155063,6,"10__12123471__12155063",6
"chr10",12148245,12155063,6,"10__12148245__12155063",6
"chr10",12135589,12160917,2,"10__12135589__12160917",2
"chr10",12159672,12160917,2,"10__12159672__12160917",2
"chr10",12123471,12162266,9,"10__12123471__12162266",9
"chr10",12136072,12162266,3,"10__12136072__12162266",3
"chr10",12139683,12162266,1,"10__12139683__12162266",1
"chr10",12154899,12162266,1,"10__12154899__12162266",1
"chr10",12159672,12162266,8,"10__12159672__12162266",8
"chr10",12160748,12162266,9,"10__12160748__12162266",9
"chr10",12214764,12215812,2,"10__12214764__12215812",2
"chr10",12226888,12228331,1,"10__12226888__12228331",1
"chr10",12272947,12280484,6,"10__12272947__12280484",6
"chr10",12288148,12292468,2,"10__12288148__12292468",2
"chr10",12291580,12292468,9,"10__12291580__12292468",9
"chr18",12356693,12360050,1,"18__12356693__12360050",1
"chr18",12358669,12360050,3,"18__12358669__12360050",3
"chr18",12358669,12363855,2,"18__12358669__12363855",2
"chr12",12361608,12369574,1,"12__12361608__12369574",1
"chr18",12358669,12371690,2,"18__12358669__12371690",2
"chr18",12359926,12371690,2,"18__12359926__12371690",2
"chr18",12363781,12371690,2,"18__12363781__12371690",2
"chr18",12366964,12371690,10,"18__12366964__12371690",10
"chr18",12370848,12371690,4,"18__12370848__12371690",4
"chr19",12638625,12639510,1,"19__12638625__12639510",1
"chr11",12785726,12785981,19,"11__12785726__12785981",19
"chr19",12790271,12791139,1,"19__12790271__12791139",1
"chr16",12798481,12798906,2,"16__12798481__12798906",2
"chr18",12840713,12840961,3,"18__12840713__12840961",3
"chr4",12891342,12891630,1,"4__12891342__12891630",1
"chr19",12923897,12924379,9,"19__12923897__12924379",9
"chr12",12985636,12992138,3,"12__12985636__12992138",3
"chr19",13064952,13065340,2,"19__13064952__13065340",2
"chr19",13064954,13065340,4,"19__13064954__13065340",4
"chr4",13128102,13141241,2,"4__13128102__13141241",2
"chr4",13206060,13222521,2,"4__13206060__13222521",2
"chr19",13246014,13247219,1,"19__13246014__13247219",1
"chr19",13248107,13249076,1,"19__13248107__13249076",1
"chr20",13251151,13260545,2,"20__13251151__13260545",2
"chr4",13338517,13343936,6,"4__13338517__13343936",6
"chr4",13338517,13363257,2,"4__13338517__13363257",2
"chr3",13383248,13384803,3,"3__13383248__13384803",3
"chr3",13427775,13438988,1,"3__13427775__13438988",1
"chr3",13427775,13441361,1,"3__13427775__13441361",1
"chrX",13684436,13686502,3,"X__13684436__13686502",3
"chr6",13761724,13762139,1,"6__13761724__13762139",1
"chr10",13839351,13839648,1,"10__13839351__13839648",1
"chr19",13925329,13925679,2,"19__13925329__13925679",2
"chr17",13937325,13937733,1,"17__13937325__13937733",1
"chr19",14066724,14067334,1,"19__14066724__14067334",1
"chr19",14150320,14150722,12,"19__14150320__14150722",12
"chr3",14223060,14225532,1,"3__14223060__14225532",1
"chr17",14248345,14249019,1,"17__14248345__14249019",1
"chr5",14601074,14602441,7,"5__14601074__14602441",7
"chr19",14644745,14645079,1,"19__14644745__14645079",1
"chr9",14639894,14662324,10,"9__14639894__14662324",10
"chr9",14639894,14680160,18,"9__14639894__14680160",18
"chr5",14673751,14681716,18,"5__14673751__14681716",18
"chr5",14678790,14681716,1,"5__14678790__14681716",1
"chr5",14673751,14681733,7,"5__14673751__14681733",7
"chr5",14673751,14693203,2,"5__14673751__14693203",2
"chr5",14673751,14693505,1,"5__14673751__14693505",1
"chr5",14709047,14713160,2,"5__14709047__14713160",2
"chr5",14741936,14751348,15,"5__14741936__14751348",15
"chr5",14716815,14758707,1,"5__14716815__14758707",1
"chr5",14741936,14758707,22,"5__14741936__14758707",22
"chr5",14741936,14769300,1,"5__14741936__14769300",1
"chr10",14909082,14909908,2,"10__14909082__14909908",2
"chr16",14932264,14942828,1,"16__14932264__14942828",1
"chr16",14935219,14942828,1,"16__14935219__14942828",1
"chr10",14947190,14950679,2,"10__14947190__14950679",2
"chr16",14972578,14973999,1,"16__14972578__14973999",1
"chr3",15000664,15003999,1,"3__15000664__15003999",1
"chr11",15129295,15133103,3,"11__15129295__15133103",3
"chr2",15126788,15138264,4,"2__15126788__15138264",4
"chr2",15126788,15138348,2,"2__15126788__15138348",2
"chr19",15228692,15230326,1,"19__15228692__15230326",1
"chr17",15231309,15234931,2,"17__15231309__15234931",2
"chr2",15126788,15239809,1,"2__15126788__15239809",1
"chr10",15254471,15256600,4,"10__15254471__15256600",4
"chr3",15253611,15262488,2,"3__15253611__15262488",2
"chr3",15258932,15265068,2,"3__15258932__15265068",2
"chr19",15280897,15281636,5,"19__15280897__15281636",5
"chr3",15271949,15282360,1,"3__15271949__15282360",1
"chr17",15291345,15319550,1,"17__15291345__15319550",1
"chr10",15290638,15326104,2,"10__15290638__15326104",2
"chr10",15317854,15326104,8,"10__15317854__15326104",8
"chr10",15325877,15326104,7,"10__15325877__15326104",7
"chr6",15390428,15391075,4,"6__15390428__15391075",4
"chr4",15707138,15724557,1,"4__15707138__15724557",1
"chrX",15747560,15792520,1,"X__15747560__15792520",1
"chrX",15793369,15794992,1,"X__15793369__15794992",1
"chrX",15833800,15836765,1,"X__15833800__15836765",1
"chr16",15967348,15973745,1,"16__15967348__15973745",1
"chr1",15994300,15994691,2,"1__15994300__15994691",2
"chr3",15981017,16003326,3,"3__15981017__16003326",3
"chr9",16022330,16042918,3,"9__16022330__16042918",3
"chr1",16044388,16047883,25,"1__16044388__16047883",25
"chr1",16046229,16047883,2,"1__16046229__16047883",2
"chr1",16116601,16123438,1,"1__16116601__16123438",1
