"Chr","Start","End","Chimeric.out.junction","index","count"
"chr5",624586,655699,1,"5__624586__655699",1
"chr5",633884,655699,1,"5__633884__655699",1
"chr5",647920,655699,14,"5__647920__655699",14
"chr6",629835,657250,1,"6__629835__657250",1
"chr10",672470,676043,1,"10__672470__676043",1
"chr9",523893,677009,2,"9__523893__677009",2
"chr9",593609,677009,1,"9__593609__677009",1
"chr9",676890,677918,1,"9__676890__677918",1
"chr5",677865,678179,2,"5__677865__678179",2
"chr11",679688,681089,1,"11__679688__681089",1
"chr17",673109,681984,1,"17__673109__681984",1
"chr18",691068,691276,1,"18__691068__691276",1
"chr18",692770,693178,1,"18__692770__693178",1
"chr6",693527,693663,1,"6__693527__693663",1
"chr18",693882,694334,1,"18__693882__694334",1
"chr18",693882,697355,1,"18__693882__697355",1
"chr18",697240,706578,1,"18__697240__706578",1
"chr17",703731,708487,1,"17__703731__708487",1
"chr17",706922,708487,2,"17__706922__708487",2
"chr16",719959,720035,1,"16__719959__720035",1
"chr17",723423,723492,1,"17__723423__723492",1
"chr17_ctg5_hap1",693694,724155,2,"17_ctg5_hap1__693694__724155",2
"chr17",722679,732340,2,"17__722679__732340",2
"chr16",735257,737739,1,"16__735257__737739",1
"chr17_ctg5_hap1",693694,740072,1,"17_ctg5_hap1__693694__740072",1
"chr1",741179,745550,1,"1__741179__745550",1
"chr7",716866,751164,17,"7__716866__751164",17
"chr18",756557,756835,1,"18__756557__756835",1
"chr19",756890,760039,1,"19__756890__760039",1
"chr11",755879,760253,2,"11__755879__760253",2
"chr5",681162,773491,1,"5__681162__773491",1
"chr16",792250,792543,5,"16__792250__792543",5
"chr19",800269,800400,1,"19__800269__800400",1
"chr19",812172,812282,1,"19__812172__812282",1
"chr7",810108,814799,4,"7__810108__814799",4
"chr5",801215,822010,1,"5__801215__822010",1
"chr11",847201,850367,1,"11__847201__850367",1
"chr17",850024,851114,1,"17__850024__851114",1
"chr1",863122,863184,1,"1__863122__863184",1
"chr5",871321,871474,1,"5__871321__871474",1
"chr1",871152,874792,2,"1__871152__874792",2
"chr5",882912,883005,2,"5__882912__883005",2
"chr7",872142,883157,2,"7__872142__883157",2
"chr7",878435,883157,1,"7__878435__883157",1
"chr11",883200,884169,1,"11__883200__884169",1
"chr5",876216,886819,1,"5__876216__886819",1
"chr4",887165,891946,1,"4__887165__891946",1
"chr1",891303,892653,1,"1__891303__892653",1
"chr11",883200,893519,1,"11__883200__893519",1
"chr5",893846,894010,1,"5__893846__894010",1
"chr7",894557,897594,3,"7__894557__897594",3
"chr4",891821,898567,1,"4__891821__898567",1
"chr5",893682,900664,1,"5__893682__900664",1
"chr5",894902,901546,1,"5__894902__901546",1
"chr5",896780,901546,1,"5__896780__901546",1
"chr7",888055,905704,1,"7__888055__905704",1
"chr10",882343,909823,1,"10__882343__909823",1
"chr10",909683,910210,2,"10__909683__910210",2
"chr5",900609,912111,1,"5__900609__912111",1
"chr7",891021,912199,1,"7__891021__912199",1
"chr5",907245,916088,1,"5__907245__916088",1
"chr5",901493,917266,1,"5__901493__917266",1
"chr5",917579,917660,1,"5__917579__917660",1
"chr10",888872,931700,2,"10__888872__931700",2
"chr10",909683,931700,4,"10__909683__931700",4
"chr10",930387,931700,5,"10__930387__931700",5
"chr10",930387,936769,1,"10__930387__936769",1
"chr12",936208,939326,4,"12__936208__939326",4
"chr11",943430,943556,1,"11__943430__943556",1
"chr1",943574,944750,1,"1__943574__944750",1
"chr4",941497,949678,1,"4__941497__949678",1
"chr16",929570,961079,1,"16__929570__961079",1
"chr12",968411,980514,1,"12__968411__980514",1
"chr1",980904,981092,2,"1__980904__981092",2
"chr11",992503,994245,1,"11__992503__994245",1
"chr17",953290,1003975,1,"17__953290__1003975",1
"chr16",983991,1004666,1,"16__983991__1004666",1
"chr16",984190,1004666,2,"16__984190__1004666",2
"chr16",1004357,1004666,7,"16__1004357__1004666",7
"chr5",1032267,1038837,1,"5__1032267__1038837",1
"chr5",1056720,1059864,2,"5__1056720__1059864",2
"chr8",1060286,1060402,1,"8__1060286__1060402",1
"chr5",1063959,1065593,2,"5__1063959__1065593",2
"chr5",1065398,1073916,1,"5__1065398__1073916",1
"chr5",1073748,1079611,1,"5__1073748__1079611",1
"chr19",1073505,1081063,1,"19__1073505__1081063",1
"chr5",1085347,1085588,1,"5__1085347__1085588",1
"chr4",1075355,1090627,1,"4__1075355__1090627",1
"chr5",1092121,1092652,1,"5__1092121__1092652",1
"chr5",1063959,1094363,1,"5__1063959__1094363",1
"chr5",1073748,1094363,1,"5__1073748__1094363",1
"chr5",1088421,1094363,3,"5__1088421__1094363",3
"chr5",1093648,1094363,2,"5__1093648__1094363",2
"chr4",1090553,1102192,1,"4__1090553__1102192",1
"chr19",1105185,1106458,1,"19__1105185__1106458",1
"chr10",1102288,1118233,1,"10__1102288__1118233",1
"chr10",1118056,1126416,1,"10__1118056__1126416",1
"chr10",1125951,1126416,5,"10__1125951__1126416",5
"chr10",1118056,1132297,1,"10__1118056__1132297",1
"chr12",1136914,1137738,14,"12__1136914__1137738",14
"chr10",1118056,1142186,1,"10__1118056__1142186",1
"chr10",1130343,1142186,2,"10__1130343__1142186",2
"chr10",1130343,1151181,1,"10__1130343__1151181",1
"chr10",1118056,1151207,1,"10__1118056__1151207",1
"chr10",1130343,1151207,1,"10__1130343__1151207",1
"chr10",1149539,1151207,1,"10__1149539__1151207",1
"chr10",1149542,1151207,2,"10__1149542__1151207",2
"chr19",1147308,1154401,1,"19__1147308__1154401",1
"chr17",1161854,1162853,5,"17__1161854__1162853",5
"chr1",1192372,1192690,2,"1__1192372__1192690",2
"chr1",1191425,1198766,1,"1__1191425__1198766",1
"chr1",1192372,1203372,3,"1__1192372__1203372",3
"chr6_dbb_hap3",1205282,1205557,1,"6_dbb_hap3__1205282__1205557",1
"chr1",1191425,1208385,1,"1__1191425__1208385",1
"chr1",1214529,1214610,1,"1__1214529__1214610",1
"chr12",1136914,1225199,1,"12__1136914__1225199",1
"chr12",1192330,1225199,1,"12__1192330__1225199",1
"chr12",1213916,1225199,1,"12__1213916__1225199",1
"chr12",1219358,1225199,1,"12__1219358__1225199",1
"chr4",1219148,1235307,5,"4__1219148__1235307",5
"chr4",1221987,1235307,2,"4__1221987__1235307",2
"chr19",1233425,1235564,1,"19__1233425__1235564",1
"chr19",1241660,1242685,1,"19__1241660__1242685",1
"chr12",1192330,1250953,1,"12__1192330__1250953",1
"chr12",1213916,1250953,2,"12__1213916__1250953",2
"chr1",1250204,1256473,1,"1__1250204__1256473",1
"chr17",1257505,1265302,1,"17__1257505__1265302",1
"chr17",1264386,1265302,1,"17__1264386__1265302",1
"chr1",1271385,1271637,1,"1__1271385__1271637",1
"chr1",1273902,1275883,1,"1__1273902__1275883",1
"chr5",1278756,1282739,3,"5__1278756__1282739",3
"chr12",1289706,1299218,1,"12__1289706__1299218",1
"chr6",1308818,1309888,1,"6__1308818__1309888",1
"chr11",1309854,1311639,1,"11__1309854__1311639",1
"chr11",1307232,1317024,2,"11__1307232__1317024",2
"chr17",1326136,1326241,1,"17__1326136__1326241",1
"chr1",1322615,1326245,10,"1__1322615__1326245",10
"chr6_ssto_hap7",1333102,1334177,1,"6_ssto_hap7__1333102__1334177",1
"chr5",1335172,1339120,1,"5__1335172__1339120",1
"chr5",1342000,1344465,1,"5__1342000__1344465",1
"chrY",1351571,1359402,1,"Y__1351571__1359402",1
"chrY",1357412,1359402,1,"Y__1357412__1359402",1
"chr17",1364711,1364806,1,"17__1364711__1364806",1
"chr16",1364021,1370518,3,"16__1364021__1370518",3
"chr16",1364294,1370518,1,"16__1364294__1370518",1
"chr19",1356323,1373159,1,"19__1356323__1373159",1
"chr17",1380799,1382029,1,"17__1380799__1382029",1
"chr12",1372200,1399178,1,"12__1372200__1399178",1
"chr12",1399018,1399178,3,"12__1399018__1399178",3
"chrX",1407412,1407781,1,"X__1407412__1407781",1
"chrX",1401571,1409402,1,"X__1401571__1409402",1
"chrX",1404671,1409402,6,"X__1404671__1409402",6
"chrX",1407412,1409402,1,"X__1407412__1409402",1
"chr16",1414214,1416396,1,"16__1414214__1416396",1
"chr16",1414214,1421564,2,"16__1414214__1421564",2
"chr16",1416019,1421564,1,"16__1416019__1421564",1
"chr16",1416019,1421612,3,"16__1416019__1421612",3
"chr19",1418665,1422395,1,"19__1418665__1422395",1
"chr19",1417499,1432689,2,"19__1417499__1432689",2
"chrY",1455184,1455342,1,"Y__1455184__1455342",1
"chrY",1455191,1455349,1,"Y__1455191__1455349",1
"chrY",1455714,1455788,1,"Y__1455714__1455788",1
"chr17",1451590,1456443,1,"17__1451590__1456443",1
"chrY",1458384,1458509,8,"Y__1458384__1458509",8
"chr17",1437393,1461853,2,"17__1437393__1461853",2
"chr17",1451590,1461853,1,"17__1451590__1461853",1
"chr5",1472548,1472626,2,"5__1472548__1472626",2
"chr5",1470941,1477601,2,"5__1470941__1477601",2
"chr11",1471817,1477917,1,"11__1471817__1477917",1
"chr5",1474072,1479790,1,"5__1474072__1479790",1
"chr12",1399018,1481143,1,"12__1399018__1481143",1
"chr5",1477519,1489973,1,"5__1477519__1489973",1
"chr5",1477519,1495029,1,"5__1477519__1495029",1
"chr5",1488506,1495029,2,"5__1488506__1495029",2
"chr5",1481057,1501718,1,"5__1481057__1501718",1
"chr5",1488506,1501718,2,"5__1488506__1501718",2
"chr5",1494815,1501718,2,"5__1494815__1501718",2
"chr11",1489780,1502115,1,"11__1489780__1502115",1
"chrX",1508384,1508509,7,"X__1508384__1508509",7
"chr16",1501624,1509188,1,"16__1501624__1509188",1
"chr19",1510149,1510916,2,"19__1510149__1510916",2
"chr16",1509108,1515339,1,"16__1509108__1515339",1
"chr12",1399018,1517413,1,"12__1399018__1517413",1
"chr7",1526261,1536950,1,"7__1526261__1536950",1
"chr17",1540003,1540356,1,"17__1540003__1540356",1
"chr7",1546379,1546452,1,"7__1546379__1546452",1
"chr12",1480999,1553916,1,"12__1480999__1553916",1
"chr17",1576820,1578521,2,"17__1576820__1578521",2
"chr7",1588728,1588819,1,"7__1588728__1588819",1
"chr7",1608760,1608996,1,"7__1608760__1608996",1
"chr16",1607936,1612117,1,"16__1607936__1612117",1
"chr19",1612600,1612704,1,"19__1612600__1612704",1
"chr2",1614191,1623589,1,"2__1614191__1623589",1
"chr2",1614191,1629197,1,"2__1614191__1629197",1
"chr2",1614191,1629800,1,"2__1614191__1629800",1
"chr2",1647140,1648524,1,"2__1647140__1648524",1
"chr2",1647140,1653447,1,"2__1647140__1653447",1
"chr16",1652371,1657298,1,"16__1652371__1657298",1
"chr2",1664653,1668846,1,"2__1664653__1668846",1
"chr4",1656705,1670632,2,"4__1656705__1670632",2
"chr16",1675974,1682366,1,"16__1675974__1682366",1
"chr16",1675974,1687908,1,"16__1675974__1687908",1
"chr16",1675974,1691188,2,"16__1675974__1691188",2
"chr1",1693016,1693474,1,"1__1693016__1693474",1
"chr1",1693330,1696885,1,"1__1693330__1696885",1
"chr1",1693391,1696885,1,"1__1693391__1696885",1
"chr2",1680699,1696906,1,"2__1680699__1696906",1
"chr2",1691404,1696906,2,"2__1691404__1696906",2
"chr17",1703407,1703532,1,"17__1703407__1703532",1
"chr17",1703151,1708009,1,"17__1703151__1708009",1
"chr2",1722340,1722417,1,"2__1722340__1722417",1
"chr4",1725148,1725310,1,"4__1725148__1725310",1
"chr4",1725148,1730514,1,"4__1725148__1730514",1
"chr1",1735858,1737977,1,"1__1735858__1737977",1
"chr17",1746097,1747980,16,"17__1746097__1747980",16
"chr16",1733510,1748844,1,"16__1733510__1748844",1
"chr17",1746097,1749935,3,"17__1746097__1749935",3
"chr17",1746097,1756483,15,"17__1746097__1756483",15
"chr1",1735858,1756938,1,"1__1735858__1756938",1
"chr1",1747195,1756938,2,"1__1747195__1756938",2
"chr1",1724684,1770677,1,"1__1724684__1770677",1
"chr1",1735858,1770677,1,"1__1735858__1770677",1
"chr1",1737914,1770677,1,"1__1737914__1770677",1
"chr1",1747195,1770677,4,"1__1747195__1770677",4
"chr1",1756836,1770677,1,"1__1756836__1770677",1
"chr17",1746097,1775820,1,"17__1746097__1775820",1
"chr17",1746097,1779087,1,"17__1746097__1779087",1
"chr16",1774558,1779579,1,"16__1774558__1779579",1
"chr11",1775033,1782698,1,"11__1775033__1782698",1
"chr17",1778955,1783985,1,"17__1778955__1783985",1
"chr8",1791519,1793986,1,"8__1791519__1793986",1
"chr1",1696667,1811341,1,"1__1696667__1811341",1
"chr5",1814453,1816168,2,"5__1814453__1816168",2
"chr4",1821083,1821145,1,"4__1821083__1821145",1
"chr6_qbl_hap6",1818831,1822189,1,"6_qbl_hap6__1818831__1822189",1
"chr8",1824737,1833873,4,"8__1824737__1833873",4
"chr8",1791519,1846691,1,"8__1791519__1846691",1
"chr4",1843074,1850936,1,"4__1843074__1850936",1
"chr8",1824737,1857636,1,"8__1824737__1857636",1
"chr6_dbb_hap3",1867553,1871370,1,"6_dbb_hap3__1867553__1871370",1
"chr16",1866894,1873038,3,"16__1866894__1873038",3
"chr12",1882008,1890242,1,"12__1882008__1890242",1
"chr12",1887020,1893239,1,"12__1887020__1893239",1
"chr4",1902353,1902978,1,"4__1902353__1902978",1
"chr4",1902353,1906105,6,"4__1902353__1906105",6
"chr4",1905943,1920350,1,"4__1905943__1920350",1
"chr4",1918598,1920350,1,"4__1918598__1920350",1
"chr4",1902353,1932497,5,"4__1902353__1932497",5
"chr4",1919868,1932497,1,"4__1919868__1932497",1
"chr4",1902353,1936989,6,"4__1902353__1936989",6
"chr4",1902353,1941505,4,"4__1902353__1941505",4
"chr4",1902353,1952930,1,"4__1902353__1952930",1
"chr6",1960101,1961200,1,"6__1960101__1961200",1
"chr19",1978858,1979092,1,"19__1978858__1979092",1
"chr6_qbl_hap6",1984843,1985021,1,"6_qbl_hap6__1984843__1985021",1
"chr1",1986880,1991030,1,"1__1986880__1991030",1
"chr19",2017182,2028833,1,"19__2017182__2028833",1
"chr9",2028987,2039900,1,"9__2028987__2039900",1
"chr7",1937836,2041756,1,"7__1937836__2041756",1
"chr7",1976323,2041756,1,"7__1976323__2041756",1
"chr7",2020088,2054277,1,"7__2020088__2054277",1
"chr6_mcf_hap5",2073033,2074207,1,"6_mcf_hap5__2073033__2074207",1
"chr1",1986880,2080363,1,"1__1986880__2080363",1
"chr20",2097312,2098061,3,"20__2097312__2098061",3
"chr1",2103494,2105455,1,"1__2103494__2105455",1
"chr7",2107685,2108973,1,"7__2107685__2108973",1
"chr6",2116005,2117790,1,"6__2116005__2117790",1
"chr6",1960101,2124965,1,"6__1960101__2124965",1
"chr6",2116005,2124965,3,"6__2116005__2124965",3
"chr16",2125800,2130127,1,"16__2125800__2130127",1
"chr16",2125800,2130378,2,"16__2125800__2130378",2
"chrY",2111064,2134988,1,"Y__2111064__2134988",1
"chr1",2140772,2141658,3,"1__2140772__2141658",3
"chr16",2147149,2147242,1,"16__2147149__2147242",1
"chrY",2111064,2159644,1,"Y__2111064__2159644",1
"chrY",2134781,2159644,4,"Y__2134781__2159644",4
"chrX",2158595,2161271,1,"X__2158595__2161271",1
"chr19",2168745,2168875,1,"19__2168745__2168875",1
"chr4",2158515,2178061,1,"4__2158515__2178061",1
"chr17",2185941,2187029,1,"17__2185941__2187029",1
"chr19",2180712,2194576,1,"19__2180712__2194576",1
"chr19",2189731,2194576,9,"19__2189731__2194576",9
"chr17",2185941,2196271,1,"17__2185941__2196271",1
"chr16",2201570,2203046,1,"16__2201570__2203046",1
"chrX",2161064,2209644,1,"X__2161064__2209644",1
"chrY",2213112,2213956,1,"Y__2213112__2213956",1
"chr19",2213538,2214595,1,"19__2213538__2214595",1
"chr4",2132960,2214853,1,"4__2132960__2214853",1
"chr4",2209714,2214853,1,"4__2209714__2214853",1
"chr16",2222192,2222600,1,"16__2222192__2222600",1
"chr17",2218851,2224910,1,"17__2218851__2224910",1
"chr16",2225501,2225954,1,"16__2225501__2225954",1
"chr4",2230826,2230970,1,"4__2230826__2230970",1
"chr1",2234417,2236024,5,"1__2234417__2236024",5
"chr7",2252847,2259091,7,"7__2252847__2259091",7
"chr7",2252847,2262389,1,"7__2252847__2262389",1
"chrX",2263112,2263956,1,"X__2263112__2263956",1
"chr7",2252847,2265185,1,"7__2252847__2265185",1
"chr7",2269619,2270362,6,"7__2269619__2270362",6
"chr7",2269619,2270399,1,"7__2269619__2270399",1
"chr7",2284198,2290569,1,"7__2284198__2290569",1
"chr17",2269865,2291343,1,"17__2269865__2291343",1
"chrY",2260395,2293345,2,"Y__2260395__2293345",2
"chrY",2276786,2293345,3,"Y__2276786__2293345",3
"chr17",2297337,2298748,12,"17__2297337__2298748",12
"chr7",2302865,2309274,1,"7__2302865__2309274",1
"chr16",2313097,2314332,1,"16__2313097__2314332",1
"chr7",2296509,2317940,1,"7__2296509__2317940",1
"chr7",2302865,2317940,4,"7__2302865__2317940",4
"chr7",2309194,2317940,2,"7__2309194__2317940",2
"chr7",2314747,2317940,1,"7__2314747__2317940",1
"chr1",2327223,2335028,2,"1__2327223__2335028",2
"chr4",2321897,2341382,1,"4__2321897__2341382",1
"chrX",2326786,2343345,1,"X__2326786__2343345",1
"chr17",2367502,2371170,1,"17__2367502__2371170",1
"chr17",2367502,2376958,1,"17__2367502__2376958",1
"chr17",2371055,2376958,1,"17__2371055__2376958",1
"chr17",2367502,2381179,1,"17__2367502__2381179",1
"chr6",2397455,2399012,1,"6__2397455__2399012",1
"chr7",2403267,2404164,3,"7__2403267__2404164",3
"chr7",2404007,2406083,3,"7__2404007__2406083",3
"chr19",2438161,2438529,3,"19__2438161__2438529",3
"chr19",2454966,2455034,1,"19__2454966__2455034",1
"chr7",2477439,2483381,5,"7__2477439__2483381",5
"chr16",2489354,2493801,1,"16__2489354__2493801",1
"chr4",2492064,2498848,3,"4__2492064__2498848",3
"chr4",2492064,2502465,1,"4__2492064__2502465",1
"chr16",2505396,2507017,1,"16__2505396__2507017",1
"chr9",2536359,2539552,1,"9__2536359__2539552",1
"chr11",2542709,2549248,2,"11__2542709__2549248",2
"chr11",2560376,2560468,1,"11__2560376__2560468",1
"chr17",2568666,2569384,1,"17__2568666__2569384",1
"chr17",2541393,2579900,1,"17__2541393__2579900",1
"chr17",2604434,2607858,1,"17__2604434__2607858",1
"chr7",2608588,2613122,2,"7__2608588__2613122",2
"chr16",2607704,2616454,1,"16__2607704__2616454",1
"chr7",2617876,2618160,1,"7__2617876__2618160",1
"chr16",2616357,2627501,1,"16__2616357__2627501",1
"chr4",2597811,2632896,1,"4__2597811__2632896",1
"chr4",2626989,2632896,1,"4__2626989__2632896",1
"chr16",2607704,2633586,1,"16__2607704__2633586",1
"chr20",2634562,2634642,1,"20__2634562__2634642",1
"chr4",2626989,2641586,1,"4__2626989__2641586",1
"chr7",2644515,2645631,1,"7__2644515__2645631",1
"chr4",2641462,2648559,1,"4__2641462__2648559",1
"chr4",2653619,2653742,1,"4__2653619__2653742",1
"chr4",2659530,2665015,1,"4__2659530__2665015",1
"chr16",2668483,2668891,2,"16__2668483__2668891",2
"chr18",2666156,2674144,1,"18__2666156__2674144",1
"chr16",2666601,2692490,1,"16__2666601__2692490",1
"chr16",2672691,2692490,1,"16__2672691__2692490",1
"chr16",2683740,2692490,5,"16__2683740__2692490",5
"chr4",2691233,2692697,1,"4__2691233__2692697",1
"chr18",2688392,2698039,1,"18__2688392__2698039",1
"chr18",2706589,2707448,1,"18__2706589__2707448",1
"chr19",2715431,2715606,1,"19__2715431__2715606",1
"chr19",2715770,2715923,1,"19__2715770__2715923",1
"chr4",2659530,2717831,1,"4__2659530__2717831",1
"chr18",2718156,2718432,1,"18__2718156__2718432",1
"chr18",2707511,2724993,1,"18__2707511__2724993",1
"chr18",2718156,2729407,1,"18__2718156__2729407",1
"chr18",2728455,2729407,1,"18__2728455__2729407",1
"chr18",2738395,2739518,1,"18__2738395__2739518",1
"chr18",2732263,2752550,1,"18__2732263__2752550",1
"chr11",2761047,2761171,1,"11__2761047__2761171",1
"chr18",2775732,2778237,1,"18__2775732__2778237",1
"chr9",2777873,2783518,1,"9__2777873__2783518",1
"chr7",2797403,2797600,1,"7__2797403__2797600",1
"chr6",2802585,2802745,1,"6__2802585__2802745",1
"chr6_qbl_hap6",2802969,2803056,1,"6_qbl_hap6__2802969__2803056",1
"chr16",2807473,2810500,2,"16__2807473__2810500",2
"chr16",2812278,2812466,1,"16__2812278__2812466",1
"chr9",2804257,2824815,1,"9__2804257__2824815",1
"chr9",2823781,2827151,1,"9__2823781__2827151",1
"chr7",2834562,2834777,1,"7__2834562__2834777",1
"chr6",2836090,2836484,1,"6__2836090__2836484",1
"chrX",2871184,2873578,3,"X__2871184__2873578",3
"chr6_qbl_hap6",2884105,2885938,1,"6_qbl_hap6__2884105__2885938",1
"chr17",2898631,2901670,1,"17__2898631__2901670",1
"chr12",2929252,2930958,3,"12__2929252__2930958",3
"chr20",2928628,2945848,2,"20__2928628__2945848",2
"chr20",2944918,2945848,1,"20__2944918__2945848",1
"chr4",2956151,2958538,1,"4__2956151__2958538",1
"chr4",2958397,2959467,1,"4__2958397__2959467",1
"chr20",2967411,2988066,1,"20__2967411__2988066",1
"chr11",2991033,2993473,2,"11__2991033__2993473",2
"chr6_mcf_hap5",2995042,2997078,1,"6_mcf_hap5__2995042__2997078",1
"chr11",2972489,3000467,4,"11__2972489__3000467",4
"chr11",2985910,3000467,1,"11__2985910__3000467",1
"chr11",2991033,3000467,6,"11__2991033__3000467",6
"chr11",2991033,3003441,1,"11__2991033__3003441",1
"chr6_qbl_hap6",3005606,3005997,1,"6_qbl_hap6__3005606__3005997",1
"chr6_qbl_hap6",3002578,3008853,1,"6_qbl_hap6__3002578__3008853",1
"chr11",2972489,3010501,2,"11__2972489__3010501",2
"chr6",3006702,3015877,1,"6__3006702__3015877",1
"chr12",3018695,3031568,1,"12__3018695__3031568",1
"chr6_ssto_hap7",3031959,3032030,1,"6_ssto_hap7__3031959__3032030",1
"chr6_ssto_hap7",3059778,3060205,1,"6_ssto_hap7__3059778__3060205",1
"chr6",3076998,3078169,3,"6__3076998__3078169",3
"chr6",3076998,3085642,1,"6__3076998__3085642",1
"chr12",3103904,3104158,3,"12__3103904__3104158",3
"chr4",3088666,3109150,10,"4__3088666__3109150",10
"chr4",3101001,3109150,1,"4__3101001__3109150",1
