"Chr","Start","End","Chimeric.out.junction","index","count"
"chr6_ssto_hap7",286338,286468,2,"6_ssto_hap7__286338__286468",2
"chr10",285378,288079,2,"10__285378__288079",2
"chr7",208898,288396,1,"7__208898__288396",1
"chr11",292151,292263,1,"11__292151__292263",1
"chr7",292098,299942,1,"7__292098__299942",1
"chr8",300560,300647,1,"8__300560__300647",1
"chr20",301149,303209,1,"20__301149__303209",1
"chr16",304380,304680,1,"16__304380__304680",1
"chrX",306251,308428,2,"X__306251__308428",2
"chr19",308577,308925,1,"19__308577__308925",1
"chr10",309144,309598,6,"10__309144__309598",6
"chr16",311383,312552,1,"16__311383__312552",1
"chr19",311845,313643,13,"19__311845__313643",13
"chr5",311408,314711,1,"5__311408__314711",1
"chr6",311880,314793,1,"6__311880__314793",1
"chr10",305925,319439,2,"10__305925__319439",2
"chr10",309144,319439,1,"10__309144__319439",1
"chrX",322140,322325,3,"X__322140__322325",3
"chrX",322140,323067,33,"X__322140__323067",33
"chr19",326669,326800,2,"19__326669__326800",2
"chr19",325635,327989,21,"19__325635__327989",21
"chr19",325635,334542,5,"19__325635__334542",5
"chr19",308577,336173,1,"19__308577__336173",1
"chr19",311845,336173,1,"19__311845__336173",1
"chr19",325635,336173,72,"19__325635__336173",72
"chr19",327133,336173,2,"19__327133__336173",2
"chr19",334400,336173,2,"19__334400__336173",2
"chr4",336081,338203,1,"4__336081__338203",1
"chr4",336081,338219,2,"4__336081__338219",2
"chr4",337571,338219,3,"4__337571__338219",3
"chr10",338229,338662,1,"10__338229__338662",1
"chr16",339440,343718,1,"16__339440__343718",1
"chr16",347056,348251,5,"16__347056__348251",5
"chr8",348481,348623,1,"8__348481__348623",1
"chr6",345854,348841,3,"6__345854__348841",3
"chr5",353845,354026,2,"5__353845__354026",2
"chr10",332213,356032,3,"10__332213__356032",3
"chr16",354304,360069,3,"16__354304__360069",3
"chr16",354304,364683,26,"16__354304__364683",26
"chr16",359973,364683,1,"16__359973__364683",1
"chr10",366988,367130,1,"10__366988__367130",1
"chr5",344008,368059,1,"5__344008__368059",1
"chr5",353845,368104,2,"5__353845__368104",2
"chr10",355971,375541,2,"10__355971__375541",2
"chr5",344008,376831,3,"5__344008__376831",3
"chr5",346856,376831,1,"5__346856__376831",1
"chr5",353845,376831,79,"5__353845__376831",79
"chr5",378520,378616,2,"5__378520__378616",2
"chr10",355971,387269,2,"10__355971__387269",2
"chr10",372946,387269,1,"10__372946__387269",1
"chr7",387460,387549,1,"7__387460__387549",1
"chr10",355971,395394,1,"10__355971__395394",1
"chr10",372946,395394,1,"10__372946__395394",1
"chr10",390749,395394,1,"10__390749__395394",1
"chr12",395398,395503,2,"12__395398__395503",2
"chr16",354304,397106,1,"16__354304__397106",1
"chr16",364543,397106,1,"16__364543__397106",1
"chr16",396148,397106,16,"16__396148__397106",16
"chr20",398170,398574,8,"20__398170__398574",8
"chr20",402442,402541,1,"20__402442__402541",1
"chr10",372946,403877,1,"10__372946__403877",1
"chr10",402366,403877,1,"10__402366__403877",1
"chr12",406207,406366,2,"12__406207__406366",2
"chr10",402366,412351,1,"10__402366__412351",1
"chr12",416112,417171,2,"12__416112__417171",2
"chr16",418652,419067,1,"16__418652__419067",1
"chr20",418578,419204,1,"20__418578__419204",1
"chr17",421180,421699,5,"17__421180__421699",5
"chr19",421735,421870,1,"19__421735__421870",1
"chr20",422232,425774,1,"20__422232__425774",1
"chr16",425133,426812,1,"16__425133__426812",1
"chr20",428533,428718,4,"20__428533__428718",4
"chr10",412215,430086,8,"10__412215__430086",8
"chr5",430322,430974,1,"5__430322__430974",1
"chr12",432011,432192,1,"12__432011__432192",1
"chr10",436078,436203,3,"10__436078__436203",3
"chr10",428587,436803,1,"10__428587__436803",1
"chr10",436204,436803,1,"10__436204__436803",1
"chr17",436082,440416,1,"17__436082__440416",1
"chr19",430684,440932,2,"19__430684__440932",2
"chr12",438001,443588,1,"12__438001__443588",1
"chr12",442653,443588,1,"12__442653__443588",1
"chrY",444439,444502,1,"Y__444439__444502",1
"chr8",442459,444597,1,"8__442459__444597",1
"chr8",452661,452809,1,"8__452661__452809",1
"chr8",453553,453660,1,"8__453553__453660",1
"chr5",453485,458140,1,"5__453485__458140",1
"chr5",457004,459574,1,"5__457004__459574",1
"chr12",459787,461490,4,"12__459787__461490",4
"chr10",459853,461828,1,"10__459853__461828",1
"chr12",459787,463400,3,"12__459787__463400",3
"chr12",464324,465703,1,"12__464324__465703",1
"chr4",466364,467877,1,"4__466364__467877",1
"chr10",459853,468973,3,"10__459853__468973",3
"chr10",465005,468973,2,"10__465005__468973",2
"chr5",469663,469745,1,"5__469663__469745",1
"chr12",463242,472263,1,"12__463242__472263",1
"chr20",467020,473008,1,"20__467020__473008",1
"chr11",473587,473722,1,"11__473587__473722",1
"chr5",474134,474221,1,"5__474134__474221",1
"chr5",474214,474293,1,"5__474214__474293",1
"chr12",472129,475270,1,"12__472129__475270",1
"chr12",479151,479216,4,"12__479151__479216",4
"chr5",479178,479341,1,"5__479178__479341",1
"chr17",486168,486263,1,"17__486168__486263",1
"chr10",454866,486936,1,"10__454866__486936",1
"chr11",489732,489858,2,"11__489732__489858",2
"chr12",493197,493703,1,"12__493197__493703",1
"chr4",499507,500655,5,"4__499507__500655",5
"chr4",501194,502759,1,"4__501194__502759",1
"chr17",489510,505136,1,"17__489510__505136",1
"chr19",513848,513944,1,"19__513848__513944",1
"chr19",514184,514248,1,"19__514184__514248",1
"chr20",508577,515220,1,"20__508577__515220",1
"chr10",486811,518489,1,"10__486811__518489",1
"chr12",514677,527802,5,"12__514677__527802",5
"chr12",518534,527802,3,"12__518534__527802",3
"chr8",530333,530459,1,"8__530333__530459",1
"chr17",526773,530556,12,"17__526773__530556",12
"chr10",486811,532470,5,"10__486811__532470",5
"chr10",518379,532470,10,"10__518379__532470",10
"chr10",530721,532470,15,"10__530721__532470",15
"chr16",532525,532736,2,"16__532525__532736",2
"chr11",532483,533869,1,"11__532483__533869",1
"chr11",533766,534375,1,"11__533766__534375",1
"chr17",526773,534868,1,"17__526773__534868",1
"chr17",531328,534868,1,"17__531328__534868",1
"chr16",511404,539000,1,"16__511404__539000",1
"chr16",521295,539000,3,"16__521295__539000",3
"chr16",532525,539000,2,"16__532525__539000",2
"chr12",537935,539902,1,"12__537935__539902",1
"chr16",521295,541268,1,"16__521295__541268",1
"chr16",532525,541268,2,"16__532525__541268",2
"chr12",514677,542488,1,"12__514677__542488",1
"chr12",542340,542638,6,"12__542340__542638",6
"chr16",511404,546859,1,"16__511404__546859",1
"chr16",532525,546859,12,"16__532525__546859",12
"chr16",538851,546859,1,"16__538851__546859",1
"chr12",537935,547720,1,"12__537935__547720",1
"chr6",532469,549291,1,"6__532469__549291",1
"chr6",547774,549291,2,"6__547774__549291",2
"chrY",545353,551822,2,"Y__545353__551822",2
"chrY",551556,551822,2,"Y__551556__551822",2
"chrY",553552,553605,2,"Y__553552__553605",2
"chrY",553633,553694,1,"Y__553633__553694",1
"chrY",554477,554531,1,"Y__554477__554531",1
"chrY",551556,555589,1,"Y__551556__555589",1
"chr16",553004,555627,2,"16__553004__555627",2
"chrY",551556,555632,1,"Y__551556__555632",1
"chr6",555227,556564,1,"6__555227__556564",1
"chr17",556531,559193,5,"17__556531__559193",5
"chr10",532399,559563,1,"10__532399__559563",1
"chr10",532399,559958,2,"10__532399__559958",2
"chr16",553004,560800,3,"16__553004__560800",3
"chr17",463666,565135,1,"17__463666__565135",1
"chr17",526773,565135,5,"17__526773__565135",5
"chr17",556531,565135,1,"17__556531__565135",1
"chr10",486811,566295,1,"10__486811__566295",1
"chr10",518379,566295,3,"10__518379__566295",3
"chr10",559381,566308,1,"10__559381__566308",1
"chr6",532469,576882,1,"6__532469__576882",1
"chr19",577013,577115,1,"19__577013__577115",1
"chr19",580783,580831,1,"19__580783__580831",1
"chr19",580783,581168,6,"19__580783__581168",6
"chr11",581492,582081,2,"11__581492__582081",2
"chr19",581525,582823,1,"19__581525__582823",1
"chr19",580747,582964,1,"19__580747__582964",1
"chr19",579576,583397,1,"19__579576__583397",1
"chr16",583946,586142,21,"16__583946__586142",21
"chr16",583946,587298,2,"16__583946__587298",2
"chr11",581492,587464,4,"11__581492__587464",4
"chr11",581492,592674,2,"11__581492__592674",2
"chr10",593592,593725,1,"10__593592__593725",1
"chr16",593638,593740,1,"16__593638__593740",1
"chr11",596923,597570,3,"11__596923__597570",3
"chr11",581962,598502,1,"11__581962__598502",1
"chr11",596923,598502,3,"11__596923__598502",3
"chr16",598288,598919,1,"16__598288__598919",1
"chr6",598021,599225,1,"6__598021__599225",1
"chr11",596923,601701,1,"11__596923__601701",1
"chrX",595353,601822,5,"X__595353__601822",5
"chrX",601556,601822,1,"X__601556__601822",1
"chr17",600658,602620,1,"17__600658__602620",1
"chr11",603342,603612,1,"11__603342__603612",1
"chrX",603579,603686,1,"X__603579__603686",1
"chr18",604559,604676,1,"18__604559__604676",1
"chrX",601556,605589,4,"X__601556__605589",4
"chr11",610348,610500,1,"11__610348__610500",1
"chr11",610348,610644,1,"11__610348__610644",1
"chr17",556531,613853,1,"17__556531__613853",1
"chr7",618038,618187,1,"7__618038__618187",1
"chr10",619344,619702,1,"10__619344__619702",1
"chr5",619105,620376,16,"5__619105__620376",16
"chr5",619105,624694,4,"5__619105__624694",4
"chr16",628663,628756,1,"16__628663__628756",1
"chr6",629835,637861,8,"6__629835__637861",8
"chr6",632941,637861,1,"6__632941__637861",1
"chr18",641275,641962,1,"18__641275__641962",1
"chr8",640898,642612,6,"8__640898__642612",6
"chr8",640970,642612,1,"8__640970__642612",1
"chr2",644323,644556,1,"2__644323__644556",1
"chr6",629835,647666,2,"6__629835__647666",2
"chr19",648882,650296,3,"19__648882__650296",3
"chr17",647676,651272,2,"17__647676__651272",2
"chr11",646327,651407,1,"11__646327__651407",1
"chr19",651611,652884,4,"19__651611__652884",4
"chr19",651692,652884,1,"19__651692__652884",1
"chr5",647920,655699,2,"5__647920__655699",2
"chr5",653103,657833,1,"5__653103__657833",1
"chr5",655571,657833,3,"5__655571__657833",3
"chr18",659641,662320,1,"18__659641__662320",1
"chr8",640898,666007,3,"8__640898__666007",3
"chr8",640970,666007,1,"8__640970__666007",1
"chr8",642478,666007,2,"8__642478__666007",2
"chr4",667296,667377,1,"4__667296__667377",1
"chr16",667208,668260,4,"16__667208__668260",4
"chr18",662146,669173,1,"18__662146__669173",1
"chr16",675510,675874,1,"16__675510__675874",1
"chr10",675959,677012,1,"10__675959__677012",1
"chr11",678040,678103,2,"11__678040__678103",2
"chr17",673109,680228,1,"17__673109__680228",1
"chr11",678694,681089,5,"11__678694__681089",5
"chr11",679688,681089,1,"11__679688__681089",1
"chr17",663351,681984,2,"17__663351__681984",2
"chr17",673109,681984,1,"17__673109__681984",1
"chr17",673661,681984,1,"17__673661__681984",1
"chr17",674565,681984,2,"17__674565__681984",2
"chr17",679015,681984,2,"17__679015__681984",2
"chr1",682075,684761,1,"1__682075__684761",1
"chr16",684982,686093,1,"16__684982__686093",1
"chr17",686323,686567,2,"17__686323__686567",2
"chr11",674536,688460,2,"11__674536__688460",2
"chr11",687911,688460,1,"11__687911__688460",1
"chr6",629835,689212,1,"6__629835__689212",1
"chr17",686323,691372,5,"17__686323__691372",5
"chr11",678694,691598,1,"11__678694__691598",1
"chr17",686323,695749,1,"17__686323__695749",1
"chr20",704339,704451,2,"20__704339__704451",2
"chr17_ctg5_hap1",693694,705913,15,"17_ctg5_hap1__693694__705913",15
"chr17",707720,707873,1,"17__707720__707873",1
"chr17",706922,708487,14,"17__706922__708487",14
"chr16",710375,710489,1,"16__710375__710489",1
"chr16",709086,712331,1,"16__709086__712331",1
"chr2",715375,715443,1,"2__715375__715443",1
"chr11",720224,720570,1,"11__720224__720570",1
"chr17_ctg5_hap1",693694,724155,48,"17_ctg5_hap1__693694__724155",48
"chr17_ctg5_hap1",723025,724155,3,"17_ctg5_hap1__723025__724155",3
"chr4",724759,726287,1,"4__724759__726287",1
"chr17",722679,727005,2,"17__722679__727005",2
"chr17",725597,727005,4,"17__725597__727005",4
"chr16",726971,727388,1,"16__726971__727388",1
"chr17",708308,729318,2,"17__708308__729318",2
"chr17",722679,729318,11,"17__722679__729318",11
"chr17",725597,729318,3,"17__725597__729318",3
"chr4",724419,731310,1,"4__724419__731310",1
"chr17",722679,732340,2,"17__722679__732340",2
"chr4",732840,733050,2,"4__732840__733050",2
"chr19",735111,735296,1,"19__735111__735296",1
"chr4",724419,738476,1,"4__724419__738476",1
"chr4",737262,738476,1,"4__737262__738476",1
"chr17_ctg5_hap1",705812,740072,1,"17_ctg5_hap1__705812__740072",1
"chr17_ctg5_hap1",723025,740072,2,"17_ctg5_hap1__723025__740072",2
"chr9",739792,740196,1,"9__739792__740196",1
"chr9",734748,740934,2,"9__734748__740934",2
"chr9",741720,741849,1,"9__741720__741849",1
"chr1",741179,745550,2,"1__741179__745550",2
"chr9",744491,746202,1,"9__744491__746202",1
"chr16",746773,747419,1,"16__746773__747419",1
"chr7",624145,751164,1,"7__624145__751164",1
"chr7",716866,751164,18,"7__716866__751164",18
"chr4",727461,755204,1,"4__727461__755204",1
"chr18",756557,756835,4,"18__756557__756835",4
"chr11",755879,760253,5,"11__755879__760253",5
"chr11",758950,760253,3,"11__758950__760253",3
"chr16",766517,766579,2,"16__766517__766579",2
"chr16",766661,766748,3,"16__766661__766748",3
"chr16",765891,767123,1,"16__765891__767123",1
"chr16",767224,767357,1,"16__767224__767357",1
"chr17",767255,767488,4,"17__767255__767488",4
"chr11",771333,775142,1,"11__771333__775142",1
"chr16",775231,775293,4,"16__775231__775293",4
"chr11",779941,780024,1,"11__779941__780024",1
"chr16",792250,792543,5,"16__792250__792543",5
"chr19",803265,803431,1,"19__803265__803431",1
"chr7",794226,803611,1,"7__794226__803611",1
"chr19",805013,805187,1,"19__805013__805187",1
"chr19",799413,806556,1,"19__799413__806556",1
"chr19",804036,806556,1,"19__804036__806556",1
"chr19",805013,806556,1,"19__805013__806556",1
"chr19",799413,808762,1,"19__799413__808762",1
"chr11",810272,812633,1,"11__810272__812633",1
"chr7",794226,814799,2,"7__794226__814799",2
"chr7",810108,814799,17,"7__810108__814799",17
"chr7",810108,819781,2,"7__810108__819781",2
"chr17",831092,831160,2,"17__831092__831160",2
"chr6",836866,836983,1,"6__836866__836983",1
"chr11",847201,850367,3,"11__847201__850367",3
"chr17",850024,851114,1,"17__850024__851114",1
"chr10",860682,861010,1,"10__860682__861010",1
"chr12",861887,862011,1,"12__861887__862011",1
"chr10",858861,863829,1,"10__858861__863829",1
"chr10",858861,866785,1,"10__858861__866785",1
"chr10",860682,866785,1,"10__860682__866785",1
"chr10",866740,871256,1,"10__866740__871256",1
"chr4",870318,871597,1,"4__870318__871597",1
"chr10",860682,871761,1,"10__860682__871761",1
"chr7",872142,872831,2,"7__872142__872831",2
"chr17",832903,872846,1,"17__832903__872846",1
"chr7",872142,872866,1,"7__872142__872866",1
"chr10",875325,875534,1,"10__875325__875534",1
"chr10",875325,875674,1,"10__875325__875674",1
"chr17",876434,876876,1,"17__876434__876876",1
"chr4",858910,877874,1,"4__858910__877874",1
"chr4",864499,877874,2,"4__864499__877874",2
"chr2",878626,878673,1,"2__878626__878673",1
"chr2",878605,878742,1,"2__878605__878742",1
"chr19",879505,879657,1,"19__879505__879657",1
"chr19",879937,881714,1,"19__879937__881714",1
"chr7",872142,881767,3,"7__872142__881767",3
"chr17",881659,881772,2,"17__881659__881772",2
"chr1",881963,882136,1,"1__881963__882136",1
"chr10",875325,882446,1,"10__875325__882446",1
"chr7",882119,882676,1,"7__882119__882676",1
"chr7",872142,883157,1,"7__872142__883157",1
"chr1",881950,883510,2,"1__881950__883510",2
"chr5",768950,884185,1,"5__768950__884185",1
"chr4",887165,887797,1,"4__887165__887797",1
"chr10",875325,889008,1,"10__875325__889008",1
"chr10",888872,889193,2,"10__888872__889193",2
"chr10",882343,890995,9,"10__882343__890995",9
"chr10",889068,890995,1,"10__889068__890995",1
"chr1",891303,892405,2,"1__891303__892405",2
"chr1",891303,892653,5,"1__891303__892653",5
"chr7",891021,893222,1,"7__891021__893222",1
"chr7",891021,893255,4,"7__891021__893255",4
"chr6_qbl_hap6",892210,893314,1,"6_qbl_hap6__892210__893314",1
"chr6_mann_hap4",894069,894788,1,"6_mann_hap4__894069__894788",1
"chr6_apd_hap1",894612,895331,1,"6_apd_hap1__894612__895331",1
"chr7",894557,897594,7,"7__894557__897594",7
"chr4",891821,898562,2,"4__891821__898562",2
"chr4",882635,898567,4,"4__882635__898567",4
"chr4",884320,898567,2,"4__884320__898567",2
"chr4",891821,898567,12,"4__891821__898567",12
"chr4",897840,898567,2,"4__897840__898567",2
"chr7",889157,901101,1,"7__889157__901101",1
"chr5",896780,901546,9,"5__896780__901546",9
"chr19",899601,901546,1,"19__899601__901546",1
"chr17",902019,902824,2,"17__902019__902824",2
"chr11",893427,904859,1,"11__893427__904859",1
"chr4",898425,907456,1,"4__898425__907456",1
"chr4",905461,907456,36,"4__905461__907456",36
"chr5",904263,908576,1,"5__904263__908576",1
"chr7",897465,909153,1,"7__897465__909153",1
"chr7",905589,909153,1,"7__905589__909153",1
"chr1",909056,909153,1,"1__909056__909153",1
"chr10",882343,910210,1,"10__882343__910210",1
"chr10",888872,910210,1,"10__888872__910210",1
"chr10",890917,910210,1,"10__890917__910210",1
"chr10",909683,910210,14,"10__909683__910210",14
"chr1",910278,910337,1,"1__910278__910337",1
"chr5",911958,917266,2,"5__911958__917266",2
"chr5",914580,917266,1,"5__914580__917266",1
"chr11",922268,922432,1,"11__922268__922432",1
"chr12",922808,922980,1,"12__922808__922980",1
"chr10",882343,931700,2,"10__882343__931700",2
"chr10",888872,931700,8,"10__888872__931700",8
"chr10",909683,931700,48,"10__909683__931700",48
