"Chr","Start","End","Chimeric.out.junction","index","count"
"chr10",860577,861010,1,"10__860577__861010",1
"chr10",853789,871810,1,"10__853789__871810",1
"chr7",862359,872238,1,"7__862359__872238",1
"chr1",865535,874792,1,"1__865535__874792",1
"chr4",858910,884410,1,"4__858910__884410",1
"chr7",888055,889240,1,"7__888055__889240",1
"chr10",875325,890995,1,"10__875325__890995",1
"chr10",875621,890995,1,"10__875621__890995",1
"chr6_apd_hap1",894612,895331,1,"6_apd_hap1__894612__895331",1
"chr19",899440,901546,1,"19__899440__901546",1
"chr4",905461,907456,1,"4__905461__907456",1
"chr10",909683,910210,2,"10__909683__910210",2
"chr10",882343,916023,1,"10__882343__916023",1
"chr10",888872,931700,1,"10__888872__931700",1
"chr1",957581,989931,1,"1__957581__989931",1
"chr12",992561,992734,14,"12__992561__992734",14
"chr11",992503,994245,2,"11__992503__994245",2
"chr11",992503,1000598,2,"11__992503__1000598",2
"chr17",909177,1003975,2,"17__909177__1003975",2
"chr16",981642,1004666,1,"16__981642__1004666",1
"chr16",984190,1004666,2,"16__984190__1004666",2
"chr16",1004357,1004666,3,"16__1004357__1004666",3
"chr12",1003728,1006847,1,"12__1003728__1006847",1
"chr7",1049586,1049936,1,"7__1049586__1049936",1
"chr7",1049586,1049941,2,"7__1049586__1049941",2
"chr10",1046617,1051847,1,"10__1046617__1051847",1
"chr19",1090907,1091906,1,"19__1090907__1091906",1
"chr10",1125951,1126416,2,"10__1125951__1126416",2
"chr12",1136914,1137738,4,"12__1136914__1137738",4
"chr10",1130343,1142186,2,"10__1130343__1142186",2
"chr10",1123847,1151207,1,"10__1123847__1151207",1
"chr1",1158624,1159348,21,"1__1158624__1159348",21
"chr1",1192372,1192690,2,"1__1192372__1192690",2
"chr12",1213916,1225199,1,"12__1213916__1225199",1
"chr12",1219358,1225199,1,"12__1219358__1225199",1
"chr4",1219148,1235307,4,"4__1219148__1235307",4
"chr4",1231971,1235307,1,"4__1231971__1235307",1
"chr19",1241660,1242685,1,"19__1241660__1242685",1
"chr12",1136914,1250953,1,"12__1136914__1250953",1
"chr17",1264386,1265302,3,"17__1264386__1265302",3
"chr17",1264386,1268352,1,"17__1264386__1268352",1
"chr19",1270866,1272050,1,"19__1270866__1272050",1
"chr19",1271328,1272050,2,"19__1271328__1272050",2
"chr19",1270927,1274439,1,"19__1270927__1274439",1
"chr12",1250786,1299218,1,"12__1250786__1299218",1
"chr4",1305767,1316291,2,"4__1305767__1316291",2
"chr2",1241660,1320147,1,"2__1241660__1320147",1
"chr1",1322615,1326245,2,"1__1322615__1326245",2
"chr17",1340084,1340449,1,"17__1340084__1340449",1
"chr16",1364021,1370518,1,"16__1364021__1370518",1
"chr19",1356323,1371077,1,"19__1356323__1371077",1
"chr19",1357008,1373159,1,"19__1357008__1373159",1
"chr6_mcf_hap5",1384567,1385642,1,"6_mcf_hap5__1384567__1385642",1
"chr11",1406730,1408284,1,"11__1406730__1408284",1
"chr16",1416019,1420358,1,"16__1416019__1420358",1
"chr16",1416019,1421612,1,"16__1416019__1421612",1
"chr19",1417499,1422395,1,"19__1417499__1422395",1
"chr19",1417499,1432689,1,"19__1417499__1432689",1
"chr17",1437393,1442246,1,"17__1437393__1442246",1
"chr20",1433138,1445071,1,"20__1433138__1445071",1
"chr1",1496712,1500296,1,"1__1496712__1500296",1
"chr5",1338019,1501718,1,"5__1338019__1501718",1
"chr7",1526261,1529318,1,"7__1526261__1529318",1
"chr12",1480999,1553916,1,"12__1480999__1553916",1
"chr6",1624241,1626414,1,"6__1624241__1626414",1
"chr16",1607936,1634421,1,"16__1607936__1634421",1
"chr1",1647785,1650894,1,"1__1647785__1650894",1
"chr16",1652371,1652592,2,"16__1652371__1652592",2
"chr4",1656705,1670632,1,"4__1656705__1670632",1
"chr16",1682213,1691188,2,"16__1682213__1691188",2
"chr17",1690104,1704318,1,"17__1690104__1704318",1
"chr17",1703151,1704318,1,"17__1703151__1704318",1
"chr4",1696501,1705427,1,"4__1696501__1705427",1
"chr17",1703151,1708009,1,"17__1703151__1708009",1
"chr4",1729435,1733028,1,"4__1729435__1733028",1
"chr4",1732614,1737561,1,"4__1732614__1737561",1
"chr6",1726650,1742820,1,"6__1726650__1742820",1
"chr17",1746097,1747980,6,"17__1746097__1747980",6
"chr16",1735440,1748844,1,"16__1735440__1748844",1
"chr17",1746097,1756483,2,"17__1746097__1756483",2
"chr1",1735858,1756938,1,"1__1735858__1756938",1
"chr1",1756836,1770677,1,"1__1756836__1770677",1
"chr16",1774558,1779579,2,"16__1774558__1779579",2
"chr17",1756395,1780608,1,"17__1756395__1780608",1
"chr17",1778955,1783985,1,"17__1778955__1783985",1
"chr8",1824737,1857636,3,"8__1824737__1857636",3
"chr16",1866894,1873038,1,"16__1866894__1873038",1
"chr8",1824737,1882108,1,"8__1824737__1882108",1
"chr4",1902353,1906105,2,"4__1902353__1906105",2
"chr6_qbl_hap6",1911678,1912150,4,"6_qbl_hap6__1911678__1912150",4
"chr4",1905943,1920350,2,"4__1905943__1920350",2
"chr4",1918598,1920350,1,"4__1918598__1920350",1
"chr4",1902353,1932497,1,"4__1902353__1932497",1
"chr4",1905943,1932497,1,"4__1905943__1932497",1
"chr4",1902353,1936989,1,"4__1902353__1936989",1
"chr4",1902353,1941505,2,"4__1902353__1941505",2
"chr4",1932353,1941505,1,"4__1932353__1941505",1
"chr6_ssto_hap7",1951051,1951523,1,"6_ssto_hap7__1951051__1951523",1
"chr4",1902353,1952930,1,"4__1902353__1952930",1
"chr6",1930337,1961200,1,"6__1930337__1961200",1
"chr6_qbl_hap6",1965763,1966008,1,"6_qbl_hap6__1965763__1966008",1
"chr6_qbl_hap6",1966009,1966500,1,"6_qbl_hap6__1966009__1966500",1
"chr8",1998869,2000431,1,"8__1998869__2000431",1
"chr8",1998869,2007366,3,"8__1998869__2007366",3
"chr19",1987543,2013571,1,"19__1987543__2013571",1
"chr7",1937836,2020176,2,"7__1937836__2020176",2
"chr7",1976323,2020176,4,"7__1976323__2020176",4
"chr7",1937836,2041756,1,"7__1937836__2041756",1
"chr4",2050935,2058123,1,"4__2050935__2058123",1
"chr19",2078139,2078678,2,"19__2078139__2078678",2
"chrY",2079531,2089270,2,"Y__2079531__2089270",2
"chr17",2089957,2091809,1,"17__2089957__2091809",1
"chr20",2097312,2098061,8,"20__2097312__2098061",8
"chr16",2106197,2108874,1,"16__2106197__2108874",1
"chr7",1937836,2108973,1,"7__1937836__2108973",1
"chr6",1930337,2117790,1,"6__1930337__2117790",1
"chr6",2116005,2117790,1,"6__2116005__2117790",1
"chr9",2096657,2123937,1,"9__2096657__2123937",1
"chr9",2115822,2123937,1,"9__2115822__2123937",1
"chr6",2116005,2124965,1,"6__2116005__2124965",1
"chr16",2125800,2130378,3,"16__2125800__2130378",3
"chr19",2137726,2138713,2,"19__2137726__2138713",2
"chrX",2129531,2139270,1,"X__2129531__2139270",1
"chr20",2124430,2154056,1,"20__2124430__2154056",1
"chr4",2130906,2159638,1,"4__2130906__2159638",1
"chr4",2158515,2178061,1,"4__2158515__2178061",1
"chr4",2172406,2181192,1,"4__2172406__2181192",1
"chr9",2181571,2186228,1,"9__2181571__2186228",1
"chr17",2186919,2196271,2,"17__2186919__2196271",2
"chr1",2234417,2236024,3,"1__2234417__2236024",3
"chr4",2237955,2238183,1,"4__2237955__2238183",1
"chr9",2230581,2248710,1,"9__2230581__2248710",1
"chr7",2188787,2259091,1,"7__2188787__2259091",1
"chr7",2252847,2262389,1,"7__2252847__2262389",1
"chr16",2296096,2296987,1,"16__2296096__2296987",1
"chr16",2312279,2314761,1,"16__2312279__2314761",1
"chr1",2327223,2333781,1,"1__2327223__2333781",1
"chr7",2400345,2404164,2,"7__2400345__2404164",2
"chr7",2403267,2404164,1,"7__2403267__2404164",1
"chr7",2404007,2404164,1,"7__2404007__2404164",1
"chr17",2341403,2405625,1,"17__2341403__2405625",1
"chr17",2376818,2405625,1,"17__2376818__2405625",1
"chr7",2404007,2406083,2,"7__2404007__2406083",2
"chr19",2430467,2433881,1,"19__2430467__2433881",1
"chr20",2473345,2474690,1,"20__2473345__2474690",1
"chr7",2477439,2483381,1,"7__2477439__2483381",1
"chr4",2515595,2516661,1,"4__2515595__2516661",1
"chr4",2597811,2598056,4,"4__2597811__2598056",4
"chr18",2572976,2599170,1,"18__2572976__2599170",1
"chr16",2607704,2616454,1,"16__2607704__2616454",1
"chr4",2626989,2628304,2,"4__2626989__2628304",2
"chr4",2597882,2641586,1,"4__2597882__2641586",1
"chrX",2632463,2644414,1,"X__2632463__2644414",1
"chr4",2664565,2665015,2,"4__2664565__2665015",2
"chr18",2666156,2674144,1,"18__2666156__2674144",1
"chr16",2683740,2692490,1,"16__2683740__2692490",1
"chr4",2659530,2692697,1,"4__2659530__2692697",1
"chr4",2691233,2692697,1,"4__2691233__2692697",1
"chr4",2701407,2702271,2,"4__2701407__2702271",2
"chr19",2715924,2716017,2,"19__2715924__2716017",2
"chr19",2730972,2731163,1,"19__2730972__2731163",1
"chr18",2732263,2762234,1,"18__2732263__2762234",1
"chr6",2779497,2783795,4,"6__2779497__2783795",4
"chr16",2807473,2807946,1,"16__2807473__2807946",1
"chr4",2877623,2886393,1,"4__2877623__2886393",1
"chr6_qbl_hap6",2886587,2887578,1,"6_qbl_hap6__2886587__2887578",1
"chr18",2890559,2892484,1,"18__2890559__2892484",1
"chr20",2866936,2903931,1,"20__2866936__2903931",1
"chr12",2931960,2933418,1,"12__2931960__2933418",1
"chr19",2936522,2939405,1,"19__2936522__2939405",1
"chr20",2928628,2945848,5,"20__2928628__2945848",5
"chr20",2944918,2945848,14,"20__2944918__2945848",14
"chr6_ssto_hap7",2947259,2948209,2,"6_ssto_hap7__2947259__2948209",2
"chr4",2954002,2958538,1,"4__2954002__2958538",1
"chr18",2951053,2960847,1,"18__2951053__2960847",1
"chr20",2967411,2969120,2,"20__2967411__2969120",2
"chr12",2987845,2987931,1,"12__2987845__2987931",1
"chr11",2991033,2993473,2,"11__2991033__2993473",2
"chr11",2972489,3000467,2,"11__2972489__3000467",2
"chr11",2991033,3000467,2,"11__2991033__3000467",2
"chr4",2986240,3015555,1,"4__2986240__3015555",1
"chr4",2986240,3031136,1,"4__2986240__3031136",1
"chr4",2990454,3031136,1,"4__2990454__3031136",1
"chr4",3030928,3039238,1,"4__3030928__3039238",1
"chr6",3076998,3078169,1,"6__3076998__3078169",1
"chr4",3088666,3109150,17,"4__3088666__3109150",17
"chr4",3088670,3109150,1,"4__3088670__3109150",1
"chr4",3101001,3109150,1,"4__3101001__3109150",1
"chr6",3104459,3111189,1,"6__3104459__3111189",1
"chr6_ssto_hap7",3160964,3163289,1,"6_ssto_hap7__3160964__3163289",1
"chr3",3178944,3186394,8,"3__3178944__3186394",8
"chr4",3182242,3190820,1,"4__3182242__3190820",1
"chr4",3188324,3190820,3,"4__3188324__3190820",3
"chr4",3188324,3201666,1,"4__3188324__3201666",1
"chr4",3201459,3201666,2,"4__3201459__3201666",2
"chr10",3200232,3202522,1,"10__3200232__3202522",1
"chr10",3201106,3202522,1,"10__3201106__3202522",1
"chr4",3201459,3205875,1,"4__3201459__3205875",1
"chr6_mcf_hap5",3240061,3240564,1,"6_mcf_hap5__3240061__3240564",1
"chr20",3259558,3268436,1,"20__3259558__3268436",1
"chr4",3317797,3344780,1,"4__3317797__3344780",1
"chr2",3391391,3405664,1,"2__3391391__3405664",1
"chr19",3425104,3435205,1,"19__3425104__3435205",1
"chr17",3474818,3475543,1,"17__3474818__3475543",1
"chr7",3465471,3479900,1,"7__3465471__3479900",1
"chr17",3474818,3495677,1,"17__3474818__3495677",1
"chr20",3515900,3541552,1,"20__3515900__3541552",1
"chrX",3530218,3573453,1,"X__3530218__3573453",1
"chr9",3630938,3651867,2,"9__3630938__3651867",2
"chr19",3660964,3661999,11,"19__3660964__3661999",11
"chr1",3656797,3662745,1,"1__3656797__3662745",1
"chr19",3660964,3667351,1,"19__3660964__3667351",1
"chr7",3645884,3681737,1,"7__3645884__3681737",1
"chr7",3658712,3681737,11,"7__3658712__3681737",11
"chr1",3697202,3701767,1,"1__3697202__3701767",1
"chr1",3697715,3701767,1,"1__3697715__3701767",1
"chr1",3698076,3701767,2,"1__3698076__3701767",2
"chr16",3704962,3708065,1,"16__3704962__3708065",1
"chr11",3712577,3722069,1,"11__3712577__3722069",1
"chrX",3735586,3736541,1,"X__3735586__3736541",1
"chrX",3735586,3736744,1,"X__3735586__3736744",1
"chr1",3739738,3750599,1,"1__3739738__3750599",1
"chr1",3761471,3761915,1,"1__3761471__3761915",1
"chr11",3744387,3765879,1,"11__3744387__3765879",1
"chr11",3752621,3765879,2,"11__3752621__3765879",2
"chr11",3752621,3774638,1,"11__3752621__3774638",1
"chr20",3785706,3786239,1,"20__3785706__3786239",1
"chr1",3782376,3789136,1,"1__3782376__3789136",1
"chr16",3786037,3795355,1,"16__3786037__3795355",1
"chr11",3789811,3797251,1,"11__3789811__3797251",1
"chr11",3794862,3797251,1,"11__3794862__3797251",1
"chr16",3794895,3820987,1,"16__3794895__3820987",1
"chr3",3819409,3824332,1,"3__3819409__3824332",1
"chr3",3819409,3824385,1,"3__3819409__3824385",1
"chr3",3642765,3830758,2,"3__3642765__3830758",2
"chr3",3819409,3830758,5,"3__3819409__3830758",5
"chr3",3819409,3864581,1,"3__3819409__3864581",1
"chr3",3864418,3869193,4,"3__3864418__3869193",4
"chr20",3888573,3891477,1,"20__3888573__3891477",1
"chr20",3888573,3893281,1,"20__3888573__3893281",1
"chr16",3900298,3901010,12,"16__3900298__3901010",12
"chr3",3900756,3918519,1,"3__3900756__3918519",1
"chr17",3935420,3957489,1,"17__3935420__3957489",1
"chr17",3955265,3968123,1,"17__3955265__3968123",1
"chr12",3921132,3973123,1,"12__3921132__3973123",1
"chr12",3931039,3973123,1,"12__3931039__3973123",1
"chr17",3969741,3976050,7,"17__3969741__3976050",7
"chr17",3988964,3989949,1,"17__3988964__3989949",1
"chr7",3998563,4002483,1,"7__3998563__4002483",1
"chr7",3998563,4014177,1,"7__3998563__4014177",1
"chr19",4053969,4055245,1,"19__4053969__4055245",1
"chr17",4077204,4083172,1,"17__4077204__4083172",1
"chr11",4123223,4127453,1,"11__4123223__4127453",1
"chr16",4163751,4165486,1,"16__4163751__4165486",1
"chr17",4186093,4192703,1,"17__4186093__4192703",1
"chr17",4186093,4200104,1,"17__4186093__4200104",1
"chr17",4186093,4200109,5,"17__4186093__4200109",5
"chr17",4200012,4207040,2,"17__4200012__4207040",2
"chr17",4186093,4210418,5,"17__4186093__4210418",5
"chr4",4239554,4248070,3,"4__4239554__4248070",3
"chr6_mcf_hap5",4280028,4280813,1,"6_mcf_hap5__4280028__4280813",1
"chr9",4286038,4286523,1,"9__4286038__4286523",1
"chr4",4301654,4307911,1,"4__4301654__4307911",1
"chr9",4286038,4310528,1,"9__4286038__4310528",1
"chr16",4311780,4312702,1,"16__4311780__4312702",1
"chr4",4317363,4317697,1,"4__4317363__4317697",1
"chr3",4344839,4346286,1,"3__4344839__4346286",1
"chr19",4405909,4409756,2,"19__4405909__4409756",2
"chr19",4430546,4432204,1,"19__4430546__4432204",1
"chr19",4452361,4457676,1,"19__4452361__4457676",1
"chr16",4457502,4458252,1,"16__4457502__4458252",1
"chr3",4452549,4461830,4,"3__4452549__4461830",4
"chr4",4458918,4473433,1,"4__4458918__4473433",1
"chr16",4516154,4519466,1,"16__4516154__4519466",1
"chr6_mcf_hap5",4688033,4688415,1,"6_mcf_hap5__4688033__4688415",1
"chr19",4688769,4694835,1,"19__4688769__4694835",1
"chr16",4727464,4730098,1,"16__4727464__4730098",1
"chr16",4731551,4733933,1,"16__4731551__4733933",1
"chr12",4763458,4794491,1,"12__4763458__4794491",1
"chr9",4823548,4827033,4,"9__4823548__4827033",4
"chr9",4823548,4833228,2,"9__4823548__4833228",2
"chr9",4823548,4860901,2,"9__4823548__4860901",2
"chr9",4833154,4860901,4,"9__4833154__4860901",4
"chr9",4860125,4860901,4,"9__4860125__4860901",4
"chr6",4891947,4892613,75,"6__4891947__4892613",75
"chr7",4917236,4917834,1,"7__4917236__4917834",1
"chr6",4935749,4937971,1,"6__4935749__4937971",1
"chr19",4950623,4951008,1,"19__4950623__4951008",1
"chr7",5023302,5028808,1,"7__5023302__5028808",1
"chr19",5015961,5041262,1,"19__5015961__5041262",1
"chr19",5039847,5041262,1,"19__5039847__5041262",1
"chr19",5032877,5047680,1,"19__5032877__5047680",1
"chr19",5131087,5138081,1,"19__5131087__5138081",1
"chr19",5082378,5150461,1,"19__5082378__5150461",1
"chr3",5212188,5216099,1,"3__5212188__5216099",1
"chr3",5215702,5216099,2,"3__5215702__5216099",2
"chr6",5206803,5216971,1,"6__5206803__5216971",1
"chr17",5250085,5253924,1,"17__5250085__5253924",1
"chr3",5236894,5259044,1,"3__5236894__5259044",1
"chr17",5266207,5271763,1,"17__5266207__5271763",1
"chr17",5292122,5302970,1,"17__5292122__5302970",1
"chr17",5336613,5341593,2,"17__5336613__5341593",2
"chr17",5364259,5365866,5,"17__5364259__5365866",5
"chr17",5353523,5367009,1,"17__5353523__5367009",1
"chr17",5365639,5367042,1,"17__5365639__5367042",1
"chr6",5368783,5369415,2,"6__5368783__5369415",2
"chr7",5378966,5379295,1,"7__5378966__5379295",1
"chr6",5404775,5431405,1,"6__5404775__5431405",1
"chr5",5466447,5476192,4,"5__5466447__5476192",4
"chr10",5498888,5498976,1,"10__5498888__5498976",1
"chr20",5545663,5550885,1,"20__5545663__5550885",1
"chr19",5587712,5595508,1,"19__5587712__5595508",1
"chr19",5598804,5604947,1,"19__5598804__5604947",1
"chr19",5604594,5604947,21,"19__5604594__5604947",21
"chr19",5641605,5641957,1,"19__5641605__5641957",1
"chr19",5653126,5653431,1,"19__5653126__5653431",1
"chr19",5650989,5654467,1,"19__5650989__5654467",1
"chr19",5653126,5654467,1,"19__5653126__5654467",1
"chr19",5711782,5714282,1,"19__5711782__5714282",1
"chr19",5713145,5714282,1,"19__5713145__5714282",1
"chr9",5713896,5732479,1,"9__5713896__5732479",1
"chr10",5751493,5754881,1,"10__5751493__5754881",1
"chr10",5741488,5756170,5,"10__5741488__5756170",5
"chr6",5771524,5775549,1,"6__5771524__5775549",1
"chr7",5778907,5781446,2,"7__5778907__5781446",2
"chr9",5787061,5801239,1,"9__5787061__5801239",1
"chr4",5813501,5813729,1,"4__5813501__5813729",1
"chr10",5810176,5815904,1,"10__5810176__5815904",1
"chr10",5827105,5828013,1,"10__5827105__5828013",1
"chr9",5825092,5831028,1,"9__5825092__5831028",1
"chr10",5815805,5842668,4,"10__5815805__5842668",4
"chr10",5827105,5842668,3,"10__5827105__5842668",3
"chr10",5827815,5842668,1,"10__5827815__5842668",1
"chr10",5836848,5842668,3,"10__5836848__5842668",3
"chr10",5838726,5842668,1,"10__5838726__5842668",1
"chr19",5896464,5897008,1,"19__5896464__5897008",1
"chr20",5932657,5933174,1,"20__5932657__5933174",1
"chr1",5933312,5940299,1,"1__5933312__5940299",1
"chr20",5932657,5948233,1,"20__5932657__5948233",1
"chr19",5941632,5957984,1,"19__5941632__5957984",1
"chr20",5953702,5963811,1,"20__5953702__5963811",1
"chr7",5939915,5965417,1,"7__5939915__5965417",1
"chr9",5968019,5969436,2,"9__5968019__5969436",2
"chr9",5968019,5988545,4,"9__5968019__5988545",4
"chr1",5987709,5993389,2,"1__5987709__5993389",2
"chr17",5983691,5998543,1,"17__5983691__5998543",1
"chr1",5964677,6046387,2,"1__5964677__6046387",2
"chr1",6021854,6046387,1,"1__6021854__6046387",1
"chr1",6027359,6046387,1,"1__6027359__6046387",1
"chr7",6054777,6057676,1,"7__6054777__6057676",1
"chr7",6057445,6057676,1,"7__6057445__6057676",1
"chr10",6143234,6148201,2,"10__6143234__6148201",2
"chr7",6150756,6155154,1,"7__6150756__6155154",1
"chr7",6178723,6183827,2,"7__6178723__6183827",2
"chr7",6178723,6185879,3,"7__6178723__6185879",3
"chr19",6222132,6227113,2,"19__6222132__6227113",2
"chr19",6230581,6270770,3,"19__6230581__6270770",3
"chr19",6378663,6378909,1,"19__6378663__6378909",1
"chr19",6381457,6389546,1,"19__6381457__6389546",1
"chr9",6420912,6465846,1,"9__6420912__6465846",1
"chr7",6464383,6474651,1,"7__6464383__6474651",1
"chr7",6465619,6474651,1,"7__6465619__6474651",1
"chr7",6472468,6476164,1,"7__6472468__6476164",1
"chr9",6477622,6482099,1,"9__6477622__6482099",1
"chr19",6494571,6494756,1,"19__6494571__6494756",1
"chr9",6481643,6498158,1,"9__6481643__6498158",1
"chr7",6554006,6561588,1,"7__6554006__6561588",1
"chr17",6563244,6564732,1,"17__6563244__6564732",1
"chr1",6586756,6592139,1,"1__6586756__6592139",1
"chr1",6592028,6592820,1,"1__6592028__6592820",1
"chr5",6604251,6605521,3,"5__6604251__6605521",3
"chr7",6618197,6624891,1,"7__6618197__6624891",1
"chr7",6624647,6624891,1,"7__6624647__6624891",1
"chr5",6616840,6625782,1,"5__6616840__6625782",1
"chr5",6622129,6625782,2,"5__6622129__6625782",2
"chr12",6657591,6657991,2,"12__6657591__6657991",2
"chr1",6655545,6659512,1,"1__6655545__6659512",1
"chrX",6685548,6688776,1,"X__6685548__6688776",1
"chr12",6696550,6697588,1,"12__6696550__6697588",1
"chr1",6727769,6741097,3,"1__6727769__6741097",3
"chr19",6742978,6743847,1,"19__6742978__6743847",1
"chr5",6737623,6746540,1,"5__6737623__6746540",1
"chr7",6815988,6816177,1,"7__6815988__6816177",1
"chr18",6824761,6851125,1,"18__6824761__6851125",1
"chr7",6854395,6861995,1,"7__6854395__6861995",1
"chr7",6854395,6862991,2,"7__6854395__6862991",2
"chr7",6859397,6862991,1,"7__6859397__6862991",1
"chr9",6814631,6893232,2,"9__6814631__6893232",2
"chr9",6849507,6893232,3,"9__6849507__6893232",3
"chr9",6880012,6893232,5,"9__6880012__6893232",5
"chr4",6925100,6925838,3,"4__6925100__6925838",3
"chr4",6925100,6969151,2,"4__6925100__6969151",2
"chr11",6962802,6977013,3,"11__6962802__6977013",3
"chr4",6995911,7002978,3,"4__6995911__7002978",3
"chr4",6995911,7016284,1,"4__6995911__7016284",1
"chr4",7008359,7016284,1,"4__7008359__7016284",1
"chr11",6982860,7018251,1,"11__6982860__7018251",1
"chr18",7032983,7040235,1,"18__7032983__7040235",1
"chr9",7174553,7178166,1,"9__7174553__7178166",1
"chr6",7108213,7189555,1,"6__7108213__7189555",1
"chr6",7176888,7189555,6,"6__7176888__7189555",6
"chr6",7181357,7189555,2,"6__7181357__7189555",2
"chr10",7230586,7239649,1,"10__7230586__7239649",1
"chr7",7273934,7283381,1,"7__7273934__7283381",1
"chr10",7262373,7327916,4,"10__7262373__7327916",4
"chr10",7285520,7327916,18,"10__7285520__7327916",18
"chr10",7290510,7327916,2,"10__7290510__7327916",2
"chr10",7318854,7327916,26,"10__7318854__7327916",26
"chr11",7334626,7335172,1,"11__7334626__7335172",1
"chr17",7402358,7402810,2,"17__7402358__7402810",2
"chr10",7285520,7405976,1,"10__7285520__7405976",1
"chr10",7409611,7412337,1,"10__7409611__7412337",1
"chr10",7409611,7423911,1,"10__7409611__7423911",1
"chr6",7602856,7606428,2,"6__7602856__7606428",2
"chr7",7681135,7713084,1,"7__7681135__7713084",1
"chr10",7409611,7762712,1,"10__7409611__7762712",1
"chrX",7701033,7787343,1,"X__7701033__7787343",1
"chr4",7787921,7811490,1,"4__7787921__7811490",1
"chr10",7816794,7822270,1,"10__7816794__7822270",1
"chr1",7837220,7838229,13,"1__7837220__7838229",13
"chr10",7839010,7844817,32,"10__7839010__7844817",32
"chr17",7849046,7849304,4,"17__7849046__7849304",4
"chr6",7861684,7862731,2,"6__7861684__7862731",2
"chr4",7870349,7873807,1,"4__7870349__7873807",1
"chr7",7916912,7923977,1,"7__7916912__7923977",1
"chr19",7996023,7998455,1,"19__7996023__7998455",1
"chr19",8002912,8006082,1,"19__8002912__8006082",1
"chr8",8011709,8012052,1,"8__8011709__8012052",1
"chr7",8043538,8047896,1,"7__8043538__8047896",1
"chr18",8076453,8088849,1,"18__8076453__8088849",1
"chr7",8043538,8099878,1,"7__8043538__8099878",1
"chr7",8043538,8110761,2,"7__8043538__8110761",2
