"chr","start","end","count","index"
"chr1",880444,880504,1,"1__880445__880504"
"chr1",880494,880973,1,"1__880495__880973"
"chr1",880943,881024,11,"1__880944__881024"
"chr1",880952,881024,5,"1__880953__881024"
"chr19",879936,881714,1,"19__879937__881714"
"chr5",882629,882812,1,"5__882630__882812"
"chr5",882877,882974,1,"5__882878__882974"
"chr5",883005,883070,1,"5__883006__883070"
"chr5",883101,883197,1,"5__883102__883197"
"chr1",883510,883905,1,"1__883511__883905"
"chr1",888007,888060,1,"1__888008__888060"
"chr7",888158,888252,1,"7__888159__888252"
"chr5",884052,889280,1,"5__884053__889280"
"chr5",860658,889762,2,"5__860659__889762"
"chr5",886706,889881,1,"5__886707__889881"
"chr10",875324,890995,2,"10__875325__890995"
"chr10",882342,890995,4,"10__882343__890995"
"chr10",888871,890995,1,"10__888872__890995"
"chr19",879936,891149,1,"19__879937__891149"
"chr5",891324,891390,1,"5__891325__891390"
"chr7",891067,891680,1,"7__891068__891680"
"chr5",891324,891805,1,"5__891325__891805"
"chr5",891324,891811,1,"5__891325__891811"
"chr5",881221,891969,1,"5__881222__891969"
"chr1",892300,892393,1,"1__892301__892393"
"chr7",891020,893255,1,"7__891021__893255"
"chr5",893395,893468,1,"5__893396__893468"
"chr11",883147,893519,1,"11__883148__893519"
"chr5",896824,896909,1,"5__896825__896909"
"chr7",872141,897594,1,"7__872142__897594"
"chr4",887164,898567,1,"4__887165__898567"
"chr7",878434,901101,1,"7__878435__901101"
"chr11",902274,902996,1,"11__902275__902996"
"chr7",888054,905704,1,"7__888055__905704"
"chr4",864498,905962,1,"4__864499__905962"
"chr4",898424,907456,1,"4__898425__907456"
"chr4",905460,907456,2,"4__905461__907456"
"chr17",908104,908172,1,"17__908105__908172"
"chr5",904262,908576,1,"5__904263__908576"
"chr10",909682,910210,4,"10__909683__910210"
"chr5",896779,912111,1,"5__896780__912111"
"chr16",918943,931505,1,"16__918944__931505"
"chr16",931479,931589,1,"16__931480__931589"
"chr10",888871,931700,1,"10__888872__931700"
"chr10",909682,931700,4,"10__909683__931700"
"chr10",930386,931700,1,"10__930387__931700"
"chr7",933416,933538,1,"7__933417__933538"
"chr1",934905,935117,1,"1__934906__935117"
"chr12",936207,936428,1,"12__936208__936428"
"chr10",930386,936769,1,"10__930387__936769"
"chr12",922807,939326,1,"12__922808__939326"
"chr7",940199,943807,1,"7__940200__943807"
"chr10",930386,949456,1,"10__930387__949456"
"chr4",960557,960813,1,"4__960558__960813"
"chr16",929569,961079,1,"16__929570__961079"
"chr10",961349,961406,1,"10__961350__961406"
"chr7",959604,967231,1,"7__959605__967231"
"chr19",966571,968503,1,"19__966572__968503"
"chr1",970656,970704,1,"1__970657__970704"
"chr12",970443,971296,1,"12__970444__971296"
"chr12",939168,971436,1,"12__939169__971436"
"chr7",959604,975141,1,"7__959605__975141"
"chr17",973217,975967,1,"17__973218__975967"
"chr17",953289,976917,1,"17__953290__976917"
"chr1",957580,987195,1,"1__957581__987195"
"chr19",990851,991128,1,"19__990852__991128"
"chr11",992564,993313,1,"11__992565__993313"
"chr12",993922,994005,1,"12__993923__994005"
"chr11",992502,994245,2,"11__992503__994245"
"chr17",994904,995090,1,"17__994905__995090"
"chr17",953289,1003975,2,"17__953290__1003975"
"chr17",982569,1003975,1,"17__982570__1003975"
"chr17",986759,1003975,2,"17__986760__1003975"
"chr16",943006,1004666,1,"16__943007__1004666"
"chr16",960930,1004666,2,"16__960931__1004666"
"chr16",983990,1004666,2,"16__983991__1004666"
"chr16",1004356,1004666,4,"16__1004357__1004666"
"chr12",999618,1006847,1,"12__999619__1006847"
"chr12",1003727,1006847,2,"12__1003728__1006847"
"chr12",1006763,1006847,1,"12__1006764__1006847"
"chr19",1010218,1010360,1,"19__1010219__1010360"
"chr11",959436,1010845,1,"11__959437__1010845"
"chr20",1006220,1012142,1,"20__1006221__1012142"
"chr16",960930,1014288,1,"16__960931__1014288"
"chr12",1019900,1019994,1,"12__1019901__1019994"
"chr1",1029620,1029695,1,"1__1029621__1029695"
"chr7",1036858,1036964,1,"7__1036859__1036964"
"chr7",1037281,1037398,1,"7__1037282__1037398"
"chr12",1034615,1042242,1,"12__1034616__1042242"
"chr7",1040139,1049717,1,"7__1040140__1049717"
"chr7",1049585,1049779,2,"7__1049586__1049779"
"chr10",1044942,1053068,1,"10__1044943__1053068"
"chr10",1051757,1053068,1,"10__1051758__1053068"
"chr10",1054942,1056460,1,"10__1054943__1056460"
"chr19",1050919,1059084,1,"19__1050920__1059084"
"chr7",1064879,1065019,1,"7__1064880__1065019"
"chr5",1057585,1065593,2,"5__1057586__1065593"
"chr5",1063958,1065593,1,"5__1063959__1065593"
"chr10",1086587,1086858,1,"10__1086588__1086858"
"chr10",1094941,1095012,2,"10__1094942__1095012"
"chr6",1099947,1101761,1,"6__1099948__1101761"
"chr19",1106553,1106643,1,"19__1106554__1106643"
"chr10",1118055,1126416,7,"10__1118056__1126416"
"chr10",1125950,1126416,3,"10__1125951__1126416"
"chr20",1126504,1126613,1,"20__1126505__1126613"
"chr17",1127429,1127506,1,"17__1127430__1127506"
"chr10",1118055,1132297,2,"10__1118056__1132297"
"chr12",1136938,1137007,1,"12__1136939__1137007"
"chr12",1107489,1137738,5,"12__1107490__1137738"
"chr12",1129840,1137738,1,"12__1129841__1137738"
"chr12",1136913,1137738,21,"12__1136914__1137738"
"chr10",1140799,1140926,1,"10__1140800__1140926"
"chr10",1118055,1142186,3,"10__1118056__1142186"
"chr10",1123846,1142186,1,"10__1123847__1142186"
"chr10",1130342,1142186,8,"10__1130343__1142186"
"chr10",1139391,1142186,2,"10__1139392__1142186"
"chr20",1147327,1147400,2,"20__1147328__1147400"
"chr10",1118055,1151207,1,"10__1118056__1151207"
"chr10",1123846,1151207,1,"10__1123847__1151207"
"chr10",1130342,1151207,7,"10__1130343__1151207"
"chr10",1139391,1151207,1,"10__1139392__1151207"
"chr10",1149538,1151207,1,"10__1149539__1151207"
"chr1",1153915,1154013,1,"1__1153916__1154013"
"chr19",1147307,1154401,1,"19__1147308__1154401"
"chr1",1158623,1159348,37,"1__1158624__1159348"
"chr1",1164131,1164240,1,"1__1164132__1164240"
"chr2",1133307,1168869,1,"2__1133308__1168869"
"chr10",1130342,1170292,1,"10__1130343__1170292"
"chr10",1123846,1170964,1,"10__1123847__1170964"
"chr10",1130342,1170964,1,"10__1130343__1170964"
"chr1",1191424,1192413,2,"1__1191425__1192413"
"chr1",1192371,1192690,6,"1__1192372__1192690"
"chr12",1136913,1192746,1,"12__1136914__1192746"
"chr1",1191424,1203372,1,"1__1191425__1203372"
"chr1",1192371,1203372,3,"1__1192372__1203372"
"chr2",1204788,1206365,1,"2__1204789__1206365"
"chr6_dbb_hap3",1206676,1206915,1,"6_dbb_hap3__1206677__1206915"
"chr19",1206993,1207044,1,"19__1206994__1207044"
"chr19",1207098,1207194,1,"19__1207099__1207194"
"chr12",1136913,1213990,1,"12__1136914__1213990"
"chr1",1214528,1214610,4,"1__1214529__1214610"
"chr4",1218344,1218513,1,"4__1218345__1218513"
"chr12",1213915,1219513,1,"12__1213916__1219513"
"chr19",1220450,1220671,1,"19__1220451__1220671"
"chr12",1192329,1225199,1,"12__1192330__1225199"
"chr4",1230469,1230679,1,"4__1230470__1230679"
"chr4",1206155,1235307,1,"4__1206156__1235307"
"chr4",1219147,1235307,24,"4__1219148__1235307"
"chr4",1221986,1235307,3,"4__1221987__1235307"
"chr4",1231970,1235307,1,"4__1231971__1235307"
"chr12",1238759,1238839,1,"12__1238760__1238839"
"chr19",1241659,1242685,2,"19__1241660__1242685"
"chr1",1246167,1246288,1,"1__1246168__1246288"
"chr17",1248089,1248251,1,"17__1248090__1248251"
"chr1",1249922,1250004,1,"1__1249923__1250004"
"chr1",1250203,1250342,1,"1__1250204__1250342"
"chr1",1250526,1250606,1,"1__1250527__1250606"
"chr12",1192329,1250953,1,"12__1192330__1250953"
"chr12",1213915,1250953,4,"12__1213916__1250953"
"chr12",1221395,1250953,1,"12__1221396__1250953"
"chr19",1251533,1251648,1,"19__1251534__1251648"
"chr1",1262337,1262412,1,"1__1262338__1262412"
"chr1",1263065,1263210,1,"1__1263066__1263210"
"chr17",1257504,1265302,1,"17__1257505__1265302"
"chr17",1264385,1265302,2,"17__1264386__1265302"
"chr17",1264385,1268352,1,"17__1264386__1268352"
"chr17",1268152,1268352,1,"17__1268153__1268352"
"chr1",1270866,1270924,1,"1__1270867__1270924"
"chr19",1270926,1272050,3,"19__1270927__1272050"
"chr19",1271327,1272050,3,"19__1271328__1272050"
"chr17",1268152,1273035,3,"17__1268153__1273035"
"chr1",1276198,1276268,1,"1__1276199__1276268"
"chr5",1266578,1282739,1,"5__1266579__1282739"
"chr5",1278755,1282739,4,"5__1278756__1282739"
"chr1",1289209,1289331,1,"1__1289210__1289331"
"chr1",1289331,1289391,1,"1__1289332__1289391"
"chr6_mcf_hap5",1293810,1293908,1,"6_mcf_hap5__1293811__1293908"
"chr6_mcf_hap5",1293810,1293948,4,"6_mcf_hap5__1293811__1293948"
"chr6_qbl_hap6",1295632,1296708,1,"6_qbl_hap6__1295633__1296708"
"chr12",1225031,1299218,1,"12__1225032__1299218"
"chr12",1289705,1299218,4,"12__1289706__1299218"
"chr6_mann_hap4",1288091,1301341,1,"6_mann_hap4__1288092__1301341"
"chr6_mann_hap4",1288034,1302353,2,"6_mann_hap4__1288035__1302353"
"chr6_mann_hap4",1301277,1302353,1,"6_mann_hap4__1301278__1302353"
"chr17",1268314,1303374,2,"17__1268315__1303374"
"chr4",1309247,1309328,3,"4__1309248__1309328"
"chr1",1309409,1309466,3,"1__1309410__1309466"
"chr1",1309409,1309546,3,"1__1309410__1309546"
"chr1",1309595,1309650,1,"1__1309596__1309650"
"chr1",1309572,1309673,1,"1__1309573__1309673"
"chr11",1309853,1311639,1,"11__1309854__1311639"
"chr11",1307231,1317024,3,"11__1307232__1317024"
"chr4",1305766,1321491,1,"4__1305767__1321491"
"chr1",1322207,1322453,1,"1__1322208__1322453"
"chr1",1322614,1326245,4,"1__1322615__1326245"
"chr1",1322614,1334051,1,"1__1322615__1334051"
"chr6_ssto_hap7",1333101,1334177,2,"6_ssto_hap7__1333102__1334177"
"chr17",1340083,1340152,1,"17__1340084__1340152"
"chr17",1340083,1340171,1,"17__1340084__1340171"
"chr17",1339913,1340449,1,"17__1339914__1340449"
"chr17",1340083,1340449,1,"17__1340084__1340449"
"chr1",1341188,1341266,3,"1__1341189__1341266"
"chr4",1341877,1349033,1,"4__1341878__1349033"
"chr4",1343311,1349033,1,"4__1343312__1349033"
"chr19",1356322,1358692,1,"19__1356323__1358692"
"chrY",1351570,1359402,1,"Y__1351571__1359402"
"chr16",1360782,1360936,1,"16__1360783__1360936"
"chr16",1364020,1364377,1,"16__1364021__1364377"
"chr1",1367045,1367097,1,"1__1367046__1367097"
"chr16",1364020,1370518,1,"16__1364021__1370518"
