"chr","start","end","count","index"
"chrX",306250,322325,1,"X__306251__322325"
"chrX",322139,323067,5,"X__322140__323067"
"chrX",343181,345501,1,"X__343182__345501"
"chr18",346967,347039,1,"18__346968__347039"
"chr16",347055,348251,2,"16__347056__348251"
"chr18",346294,357522,1,"18__346295__357522"
"chr16",354303,364683,4,"16__354304__364683"
"chr5",353844,376831,2,"5__353845__376831"
"chr16",354303,397106,3,"16__354304__397106"
"chr16",396147,397106,1,"16__396148__397106"
"chr20",398169,398574,1,"20__398170__398574"
"chr18",410718,414329,1,"18__410719__414329"
"chr16",417534,417673,1,"16__417535__417673"
"chr16",418327,418560,1,"16__418328__418560"
"chr12",416111,419130,1,"12__416112__419130"
"chr8",421973,422055,1,"8__421974__422055"
"chr4",436337,436421,1,"4__436338__436421"
"chr19",438717,440932,1,"19__438718__440932"
"chr12",459786,459918,1,"12__459787__459918"
"chr12",459786,461490,1,"12__459787__461490"
"chr12",401924,463400,1,"12__401925__463400"
"chr12",459786,463400,1,"12__459787__463400"
"chr12",459786,465703,2,"12__459787__465703"
"chr10",465004,468973,1,"10__465005__468973"
"chr20",467019,473008,1,"20__467020__473008"
"chr12",401924,475270,1,"12__401925__475270"
"chr12",459786,475270,2,"12__459787__475270"
"chr12",472128,475270,1,"12__472129__475270"
"chr5",478463,478967,1,"5__478464__478967"
"chr8",444493,481576,2,"8__444494__481576"
"chr8",478894,481576,4,"8__478895__481576"
"chr12",493196,495140,1,"12__493197__495140"
"chr4",499506,501382,1,"4__499507__501382"
"chr4",499506,502759,1,"4__499507__502759"
"chr10",518378,524773,1,"10__518379__524773"
"chr12",514676,527802,1,"12__514677__527802"
"chr10",468763,532470,1,"10__468764__532470"
"chr10",518378,532470,5,"10__518379__532470"
"chr10",530720,532470,3,"10__530721__532470"
"chr17",526772,534868,1,"17__526773__534868"
"chr17",534789,536081,1,"17__534790__536081"
"chr16",532524,546859,1,"16__532525__546859"
"chr12",520912,547720,2,"12__520913__547720"
"chr12",537934,547720,2,"12__537935__547720"
"chr12",539829,547720,1,"12__539830__547720"
"chr17",556530,559193,1,"17__556531__559193"
"chr17",526772,565135,1,"17__526773__565135"
"chr17",556530,565135,1,"17__556531__565135"
"chr6",562783,576882,1,"6__562784__576882"
"chr11",581491,587464,1,"11__581492__587464"
"chr8",588540,588891,1,"8__588541__588891"
"chr19",597868,598027,1,"19__597869__598027"
"chr11",587258,598502,1,"11__587259__598502"
"chr6",532468,610178,1,"6__532469__610178"
"chr11",610995,611684,1,"11__610996__611684"
"chr17",600657,613853,1,"17__600658__613853"
"chr17",615349,616632,1,"17__615350__616632"
"chr5",619104,620376,23,"5__619105__620376"
"chr8",622833,623002,1,"8__622834__623002"
"chr8",623628,623676,1,"8__623629__623676"
"chr8",618597,624047,1,"8__618598__624047"
"chr5",619104,624694,2,"5__619105__624694"
"chr20",627389,627560,1,"20__627390__627560"
"chr20",628442,628546,1,"20__628443__628546"
"chr5",619104,634062,1,"5__619105__634062"
"chr6",629834,637861,1,"6__629835__637861"
"chr5",620250,640621,1,"5__620251__640621"
"chr8",640897,642612,1,"8__640898__642612"
"chr8",640969,642612,1,"8__640970__642612"
"chr5",614584,644540,2,"5__614585__644540"
"chr7",618892,647089,1,"7__618893__647089"
"chr5",619104,648031,2,"5__619105__648031"
"chr4",652291,652732,1,"4__652292__652732"
"chr17",647675,653149,1,"17__647676__653149"
"chr5",619104,653306,3,"5__619105__653306"
"chr5",619104,655699,2,"5__619105__655699"
"chr19",660871,661039,1,"19__660872__661039"
"chr8",665158,665287,1,"8__665159__665287"
"chr8",665891,665993,1,"8__665892__665993"
"chr18",670691,671451,1,"18__670692__671451"
"chr17",673108,681901,1,"17__673109__681901"
"chr16",684515,684644,1,"16__684516__684644"
"chr17",691204,695473,1,"17__691205__695473"
"chr17_ctg5_hap1",693693,705913,2,"17_ctg5_hap1__693694__705913"
"chr16",709085,712331,1,"16__709086__712331"
"chr9",676889,713464,1,"9__676890__713464"
"chr9",710803,713464,3,"9__710804__713464"
"chr16",722083,722384,1,"16__722084__722384"
"chr17_ctg5_hap1",693693,724155,3,"17_ctg5_hap1__693694__724155"
"chr17_ctg5_hap1",705811,724155,1,"17_ctg5_hap1__705812__724155"
"chr17_ctg5_hap1",723024,724155,1,"17_ctg5_hap1__723025__724155"
"chr17",722678,729318,1,"17__722679__729318"
"chr17",725596,729318,1,"17__725597__729318"
"chr4",724418,731310,1,"4__724419__731310"
"chr16",732490,732617,2,"16__732491__732617"
"chr19",726137,736078,1,"19__726138__736078"
"chr17_ctg5_hap1",693693,740072,1,"17_ctg5_hap1__693694__740072"
"chr9",738284,744589,1,"9__738285__744589"
"chr1",741178,745550,7,"1__741179__745550"
"chr6",744851,748051,1,"6__744852__748051"
"chr7",716865,751164,3,"7__716866__751164"
"chr17_ctg5_hap1",763078,767605,1,"17_ctg5_hap1__763079__767605"
"chr4",778825,778909,1,"4__778826__778909"
"chr11",783529,784121,1,"11__783530__784121"
"chr16",792249,792543,1,"16__792250__792543"
"chr7",793946,814799,1,"7__793947__814799"
"chr7",810107,814799,2,"7__810108__814799"
"chr5",825278,837595,1,"5__825279__837595"
"chr4",849971,850109,1,"4__849972__850109"
"chr11",865569,865753,1,"11__865570__865753"
"chr4",853393,877874,1,"4__853394__877874"
"chr1",878452,878546,1,"1__878453__878546"
"chr1",880943,881024,1,"1__880944__881024"
"chr19",879936,881714,1,"19__879937__881714"
"chr1",883510,883905,1,"1__883511__883905"
"chr5",884052,889280,1,"5__884053__889280"
"chr5",886706,889881,1,"5__886707__889881"
"chr10",875324,890995,2,"10__875325__890995"
"chr10",882342,890995,3,"10__882343__890995"
"chr10",888871,890995,1,"10__888872__890995"
"chr19",879936,891149,1,"19__879937__891149"
"chr5",891324,891805,1,"5__891325__891805"
"chr7",892469,892589,1,"7__892470__892589"
"chr5",893395,893468,1,"5__893396__893468"
"chr11",883147,893519,1,"11__883148__893519"
"chr7",872141,897594,1,"7__872142__897594"
"chr4",887164,898567,1,"4__887165__898567"
"chr7",878434,901101,1,"7__878435__901101"
"chr7",888054,905704,1,"7__888055__905704"
"chr4",898424,907456,1,"4__898425__907456"
"chr4",905460,907456,2,"4__905461__907456"
"chr5",904262,908576,1,"5__904263__908576"
"chr10",909682,910210,4,"10__909683__910210"
"chr5",896779,912111,1,"5__896780__912111"
"chr16",918943,931505,1,"16__918944__931505"
"chr16",931479,931589,1,"16__931480__931589"
"chr10",909682,931700,3,"10__909683__931700"
"chr10",930386,936769,1,"10__930387__936769"
"chr12",922807,939326,1,"12__922808__939326"
"chr10",930386,949456,1,"10__930387__949456"
"chr4",960557,960813,1,"4__960558__960813"
"chr16",929569,961079,1,"16__929570__961079"
"chr7",959604,967231,1,"7__959605__967231"
"chr19",966571,968503,1,"19__966572__968503"
"chr7",959604,975141,1,"7__959605__975141"
"chr17",973217,975967,1,"17__973218__975967"
"chr17",953289,976917,2,"17__953290__976917"
"chr1",957580,987195,1,"1__957581__987195"
"chr11",992502,994245,2,"11__992503__994245"
"chr17",994904,995090,1,"17__994905__995090"
"chr17",953289,1003975,2,"17__953290__1003975"
"chr17",982569,1003975,1,"17__982570__1003975"
"chr17",986759,1003975,2,"17__986760__1003975"
"chr16",943006,1004666,1,"16__943007__1004666"
"chr16",960930,1004666,2,"16__960931__1004666"
"chr16",983990,1004666,2,"16__983991__1004666"
"chr16",1004356,1004666,4,"16__1004357__1004666"
"chr12",999618,1006847,1,"12__999619__1006847"
"chr19",1010218,1010360,1,"19__1010219__1010360"
"chr11",959436,1010845,1,"11__959437__1010845"
"chr20",1006220,1012142,1,"20__1006221__1012142"
"chr7",1036858,1036964,1,"7__1036859__1036964"
"chr12",1034615,1042242,1,"12__1034616__1042242"
"chr10",1044942,1053068,1,"10__1044943__1053068"
"chr10",1051757,1053068,1,"10__1051758__1053068"
"chr19",1050919,1059084,1,"19__1050920__1059084"
"chr7",1060760,1060834,1,"7__1060761__1060834"
"chr5",1057585,1065593,2,"5__1057586__1065593"
"chr5",1063958,1065593,1,"5__1063959__1065593"
"chr6",1099947,1101761,1,"6__1099948__1101761"
"chr10",1118055,1126416,5,"10__1118056__1126416"
"chr10",1125950,1126416,1,"10__1125951__1126416"
"chr10",1118055,1132297,2,"10__1118056__1132297"
"chr12",1107489,1137738,5,"12__1107490__1137738"
"chr12",1129840,1137738,1,"12__1129841__1137738"
"chr12",1136913,1137738,18,"12__1136914__1137738"
"chr10",1118055,1142186,3,"10__1118056__1142186"
"chr10",1123846,1142186,1,"10__1123847__1142186"
"chr10",1130342,1142186,4,"10__1130343__1142186"
"chr10",1139391,1142186,1,"10__1139392__1142186"
"chr10",1118055,1151207,1,"10__1118056__1151207"
"chr10",1123846,1151207,1,"10__1123847__1151207"
"chr10",1130342,1151207,5,"10__1130343__1151207"
"chr10",1139391,1151207,1,"10__1139392__1151207"
"chr10",1149538,1151207,1,"10__1149539__1151207"
"chr19",1147307,1154401,1,"19__1147308__1154401"
"chr1",1158623,1159348,33,"1__1158624__1159348"
"chr10",1130342,1170292,1,"10__1130343__1170292"
"chr10",1123846,1170964,1,"10__1123847__1170964"
"chr10",1130342,1170964,1,"10__1130343__1170964"
"chr1",1191424,1192413,1,"1__1191425__1192413"
"chr1",1192371,1192690,5,"1__1192372__1192690"
"chr12",1136913,1192746,1,"12__1136914__1192746"
"chr1",1191424,1203372,1,"1__1191425__1203372"
"chr1",1192371,1203372,3,"1__1192372__1203372"
"chr2",1133307,1206365,1,"2__1133308__1206365"
"chr2",1204788,1206365,1,"2__1204789__1206365"
"chr19",1207098,1207194,1,"19__1207099__1207194"
"chr12",1136913,1213990,1,"12__1136914__1213990"
"chr12",1213915,1219513,1,"12__1213916__1219513"
"chr12",1192329,1225199,1,"12__1192330__1225199"
"chr4",1206155,1235307,1,"4__1206156__1235307"
"chr4",1219147,1235307,12,"4__1219148__1235307"
"chr4",1221986,1235307,2,"4__1221987__1235307"
"chr19",1241659,1242685,1,"19__1241660__1242685"
"chr12",1192329,1250953,1,"12__1192330__1250953"
"chr12",1213915,1250953,4,"12__1213916__1250953"
"chr12",1219357,1250953,1,"12__1219358__1250953"
"chr12",1221395,1250953,1,"12__1221396__1250953"
"chr4",1259127,1259695,1,"4__1259128__1259695"
"chr17",1264385,1265302,2,"17__1264386__1265302"
"chr17",1268152,1268352,1,"17__1268153__1268352"
"chr19",1270926,1272050,3,"19__1270927__1272050"
"chr17",1268152,1273035,2,"17__1268153__1273035"
"chr1",1276139,1276198,1,"1__1276140__1276198"
"chr5",1266578,1282739,1,"5__1266579__1282739"
"chr5",1278755,1282739,3,"5__1278756__1282739"
"chr4",1281392,1283770,1,"4__1281393__1283770"
"chr12",1225031,1292587,1,"12__1225032__1292587"
"chr6_mcf_hap5",1293810,1293948,1,"6_mcf_hap5__1293811__1293948"
"chr6_qbl_hap6",1295632,1296708,1,"6_qbl_hap6__1295633__1296708"
"chr12",1225031,1299218,1,"12__1225032__1299218"
"chr12",1289705,1299218,4,"12__1289706__1299218"
"chr6_mann_hap4",1301277,1302353,1,"6_mann_hap4__1301278__1302353"
"chr4",1309247,1309328,1,"4__1309248__1309328"
"chr1",1309409,1309546,1,"1__1309410__1309546"
"chr11",1309853,1311639,1,"11__1309854__1311639"
"chr11",1307231,1317024,2,"11__1307232__1317024"
"chr4",1305766,1321491,1,"4__1305767__1321491"
"chr1",1322614,1326245,2,"1__1322615__1326245"
"chr1",1322614,1334051,1,"1__1322615__1334051"
"chr17",1340083,1340449,1,"17__1340084__1340449"
"chr4",1341877,1349033,1,"4__1341878__1349033"
"chr4",1343311,1349033,1,"4__1343312__1349033"
"chr19",1356322,1358692,1,"19__1356323__1358692"
"chrY",1343647,1359402,1,"Y__1343648__1359402"
"chr16",1365654,1370518,1,"16__1365655__1370518"
"chr19",1356322,1371077,1,"19__1356323__1371077"
"chr19",1356322,1373159,1,"19__1356323__1373159"
"chr6_mcf_hap5",1371325,1385642,2,"6_mcf_hap5__1371326__1385642"
"chr6_mcf_hap5",1384566,1385642,1,"6_mcf_hap5__1384567__1385642"
"chr6",1395502,1395672,1,"6__1395503__1395672"
"chr12",1399017,1399178,2,"12__1399018__1399178"
"chrX",1401570,1409402,1,"X__1401571__1409402"
"chr16",1416018,1421564,1,"16__1416019__1421564"
"chr19",1417498,1422395,1,"19__1417499__1422395"
"chr12",1345934,1428454,1,"12__1345935__1428454"
"chr19",1425920,1428921,1,"19__1425921__1428921"
"chr19",1417498,1432689,1,"19__1417499__1432689"
"chr20",1433137,1441737,1,"20__1433138__1441737"
"chr17",1438734,1442206,1,"17__1438735__1442206"
"chr17",1437392,1442246,1,"17__1437393__1442246"
"chr16",1447178,1453345,1,"16__1447179__1453345"
"chr17",1451589,1456443,1,"17__1451590__1456443"
"chrY",1458383,1458509,3,"Y__1458384__1458509"
"chrY",1421202,1460890,1,"Y__1421203__1460890"
"chrY",1455574,1460993,1,"Y__1455575__1460993"
"chr17",1437392,1461853,7,"17__1437393__1461853"
"chr17",1451589,1461853,2,"17__1451590__1461853"
"chr1",1451391,1463242,1,"1__1451392__1463242"
"chr1",1424583,1464711,1,"1__1424584__1464711"
"chr1",1431288,1469813,1,"1__1431289__1469813"
"chr11",1462017,1472649,1,"11__1462018__1472649"
"chr5",1470940,1474155,1,"5__1470941__1474155"
"chr19",1474995,1475087,1,"19__1474996__1475087"
"chrX",1497214,1497705,1,"X__1497215__1497705"
"chr1",1480252,1500187,1,"1__1480253__1500187"
"chr1",1496711,1500296,1,"1__1496712__1500296"
"chr1",1499984,1500296,1,"1__1499985__1500296"
"chr5",1488505,1501718,1,"5__1488506__1501718"
"chrX",1508383,1508509,2,"X__1508384__1508509"
"chr6_mann_hap4",1515301,1515340,1,"6_mann_hap4__1515302__1515340"
"chr6_cox_hap2",1512203,1516561,1,"6_cox_hap2__1512204__1516561"
"chr7",1526260,1529318,2,"7__1526261__1529318"
"chrX",1540550,1547014,1,"X__1540551__1547014"
"chr6_ssto_hap7",1532539,1552240,1,"6_ssto_hap7__1532540__1552240"
"chr16",1556986,1557689,1,"16__1556987__1557689"
"chr17",1558643,1560028,1,"17__1558644__1560028"
"chr17",1559832,1561648,1,"17__1559833__1561648"
"chr17",1561819,1561999,1,"17__1561820__1561999"
"chr5",1569202,1569337,1,"5__1569203__1569337"
"chr17",1582340,1582394,3,"17__1582341__1582394"
"chr19",1587777,1587903,1,"19__1587778__1587903"
"chr5",1585098,1593399,1,"5__1585099__1593399"
"chr19",1598050,1598132,1,"19__1598051__1598132"
"chr12",1606865,1611747,1,"12__1606866__1611747"
"chr5",1611783,1612187,1,"5__1611784__1612187"
"chr19",1619109,1632404,1,"19__1619110__1632404"
"chr2",1636767,1636849,1,"2__1636768__1636849"
"chr16",1637198,1638025,1,"16__1637199__1638025"
"chr19",1646353,1650286,1,"19__1646354__1650286"
"chr16",1607935,1658196,1,"16__1607936__1658196"
"chr4",1656704,1659195,1,"4__1656705__1659195"
"chr4",1656704,1670632,4,"4__1656705__1670632"
"chr16",1675973,1682366,3,"16__1675974__1682366"
"chr16",1675973,1691188,6,"16__1675974__1691188"
"chr1",1693390,1696885,1,"1__1693391__1696885"
"chr2",1683964,1696906,1,"2__1683965__1696906"
"chr4",1696500,1701797,1,"4__1696501__1701797"
"chr4",1697928,1701797,1,"4__1697929__1701797"
"chr4",1701290,1701797,1,"4__1701291__1701797"
"chr4",1705322,1705373,1,"4__1705323__1705373"
"chr4",1696500,1705427,1,"4__1696501__1705427"
"chr4",1701290,1705427,1,"4__1701291__1705427"
"chr4",1725147,1730514,1,"4__1725148__1730514"
"chr2",1677414,1738225,1,"2__1677415__1738225"
"chr6",1726649,1742820,2,"6__1726650__1742820"
"chr17",1746096,1747980,4,"17__1746097__1747980"
"chr1",1735857,1749314,1,"1__1735858__1749314"
"chr16",1751706,1751806,1,"16__1751707__1751806"
"chr12",1740463,1755463,1,"12__1740464__1755463"
"chr17",1746096,1756483,9,"17__1746097__1756483"
"chr1",1737913,1756938,1,"1__1737914__1756938"
"chr1",1747194,1756938,6,"1__1747195__1756938"
"chr1",1737913,1770677,1,"1__1737914__1770677"
"chr1",1747194,1770677,7,"1__1747195__1770677"
"chr1",1756835,1770677,2,"1__1756836__1770677"
"chr17",1746096,1775820,1,"17__1746097__1775820"
"chr16",1774557,1779579,1,"16__1774558__1779579"
"chr17",1780505,1780606,1,"17__1780506__1780606"
"chr17",1746096,1780608,1,"17__1746097__1780608"
"chr8",1791518,1794462,1,"8__1791519__1794462"
"chr1",1747194,1811341,2,"1__1747195__1811341"
"chr16",1814339,1814460,1,"16__1814340__1814460"
"chr19",1818556,1818810,1,"19__1818557__1818810"
"chr4",1824720,1824813,1,"4__1824721__1824813"
"chr8",1791518,1824900,1,"8__1791519__1824900"
"chr8",1824736,1830915,1,"8__1824737__1830915"
"chr8",1806125,1833873,1,"8__1806126__1833873"
"chr4",1835987,1836091,1,"4__1835988__1836091"
"chr8",1791518,1844615,1,"8__1791519__1844615"
"chr8",1824736,1846691,1,"8__1824737__1846691"
"chr8",1824736,1857636,5,"8__1824737__1857636"
"chr16",1859238,1859834,2,"16__1859239__1859834"
"chr12",1812051,1863680,1,"12__1812052__1863680"
"chr12",1853687,1863680,1,"12__1853688__1863680"
"chr12",1863423,1863680,1,"12__1863424__1863680"
"chr12",1872869,1873005,1,"12__1872870__1873005"
"chr16",1859238,1873038,1,"16__1859239__1873038"
"chr16",1866893,1873038,1,"16__1866894__1873038"
"chr12",1812051,1882127,1,"12__1812052__1882127"
"chr19",1883343,1883428,1,"19__1883344__1883428"
"chr19",1883942,1884037,1,"19__1883943__1884037"
"chr12",1887019,1893239,3,"12__1887020__1893239"
"chrX",1885909,1893779,1,"X__1885910__1893779"
"chr12",1895181,1895249,1,"12__1895182__1895249"
"chr4",1902352,1902978,1,"4__1902353__1902978"
"chr4",1893892,1906105,2,"4__1893893__1906105"
"chr4",1895456,1906105,1,"4__1895457__1906105"
"chr4",1902352,1906105,11,"4__1902353__1906105"
"chr6_qbl_hap6",1911677,1912150,3,"6_qbl_hap6__1911678__1912150"
"chr4",1893892,1920350,2,"4__1893893__1920350"
"chr4",1895456,1920350,1,"4__1895457__1920350"
"chr4",1902352,1920350,9,"4__1902353__1920350"
"chr4",1905942,1920350,4,"4__1905943__1920350"
"chr4",1918597,1920350,2,"4__1918598__1920350"
"chr4",1919867,1920350,3,"4__1919868__1920350"
"chr6_ssto_hap7",1927515,1928486,1,"6_ssto_hap7__1927516__1928486"
"chr6_mcf_hap5",1930036,1932138,1,"6_mcf_hap5__1930037__1932138"
"chr4",1902352,1932497,6,"4__1902353__1932497"
"chr4",1932350,1936930,1,"4__1932351__1936930"
"chr4",1893892,1936989,3,"4__1893893__1936989"
"chr4",1902352,1936989,14,"4__1902353__1936989"
"chr7",1937835,1938026,1,"7__1937836__1938026"
"chr17",1936798,1940250,1,"17__1936799__1940250"
"chr4",1893892,1941505,1,"4__1893893__1941505"
"chr4",1902352,1941505,19,"4__1902353__1941505"
"chr4",1932352,1941505,1,"4__1932353__1941505"
"chr4",1902352,1944292,1,"4__1902353__1944292"
"chr8",1948570,1948639,1,"8__1948571__1948639"
"chr6_apd_hap1",1950232,1950298,1,"6_apd_hap1__1950233__1950298"
"chr6_ssto_hap7",1951050,1951523,2,"6_ssto_hap7__1951051__1951523"
"chr6",1930336,1952363,1,"6__1930337__1952363"
"chr6",1947733,1952363,1,"6__1947734__1952363"
"chr4",1902352,1952930,4,"4__1902353__1952930"
"chr4",1959659,1961467,1,"4__1959660__1961467"
"chr4",1893892,1962878,1,"4__1893893__1962878"
"chr4",1952798,1962878,2,"4__1952799__1962878"
"chr17",1972084,1972225,1,"17__1972085__1972225"
"chr7",1937835,1976533,2,"7__1937836__1976533"
"chr6_dbb_hap3",1986579,1986711,1,"6_dbb_hap3__1986580__1986711"
"chr4",1987502,1993442,1,"4__1987503__1993442"
"chr8",1998868,2000431,2,"8__1998869__2000431"
"chr16",2013156,2013209,2,"16__2013157__2013209"
"chr7",1937835,2020176,2,"7__1937836__2020176"
"chr6_ssto_hap7",2023804,2023948,1,"6_ssto_hap7__2023805__2023948"
"chr6_cox_hap2",2035956,2036055,1,"6_cox_hap2__2035957__2036055"
"chr7",1976322,2041756,1,"7__1976323__2041756"
"chr7",1997263,2041756,1,"7__1997264__2041756"
"chr16",2047846,2047944,1,"16__2047847__2047944"
"chr6_mcf_hap5",2053281,2053405,1,"6_mcf_hap5__2053282__2053405"
"chr9",2054596,2088613,1,"9__2054597__2088613"
"chr20",2097311,2098061,1,"20__2097312__2098061"
"chr16",2100400,2105520,1,"16__2100401__2105520"
"chr1",2100956,2106752,1,"1__2100957__2106752"
"chr16",2106196,2108874,1,"16__2106197__2108874"
"chrY",2079530,2111271,1,"Y__2079531__2111271"
"chrY",2088832,2111271,1,"Y__2088833__2111271"
"chr19",2114123,2114228,1,"19__2114124__2114228"
"chr6",2116004,2117790,3,"6__2116005__2117790"
"chr9",2115821,2123937,1,"9__2115822__2123937"
"chr16",2120456,2124390,1,"16__2120457__2124390"
"chr6",2116004,2124965,1,"6__2116005__2124965"
"chr16",2125799,2130378,1,"16__2125800__2130378"
"chrX",2129530,2130869,1,"X__2129531__2130869"
"chr16",2129035,2131799,1,"16__2129036__2131799"
"chr16",2136193,2137942,1,"16__2136194__2137942"
"chr19",2137009,2138713,1,"19__2137010__2138713"
"chr4",2158514,2160938,1,"4__2158515__2160938"
"chrX",2158594,2161271,1,"X__2158595__2161271"
"chr4",2129839,2178061,1,"4__2129840__2178061"
"chr17",2185940,2187029,1,"17__2185941__2187029"
"chr9",2181570,2192802,1,"9__2181571__2192802"
"chr19",2180711,2194576,1,"19__2180712__2194576"
"chr17",2202779,2202870,1,"17__2202780__2202870"
"chr17",2185940,2203958,1,"17__2185941__2203958"
"chr19",2213537,2214595,3,"19__2213538__2214595"
"chr4",2129839,2214853,1,"4__2129840__2214853"
"chr4",2158514,2214853,1,"4__2158515__2214853"
"chr4",2194930,2214853,1,"4__2194931__2214853"
"chr17",2226887,2226994,1,"17__2226888__2226994"
"chr12",2224389,2229596,3,"12__2224390__2229596"
"chr4",2158514,2230970,3,"4__2158515__2230970"
"chr4",2159584,2230970,1,"4__2159585__2230970"
"chr4",2230573,2230970,1,"4__2230574__2230970"
"chr4",2230825,2230970,1,"4__2230826__2230970"
"chr1",2234416,2236024,1,"1__2234417__2236024"
"chr17",2236383,2236973,1,"17__2236384__2236973"
"chr6_mann_hap4",2230660,2239089,1,"6_mann_hap4__2230661__2239089"
"chr17",2239330,2239402,1,"17__2239331__2239402"
"chr4",2233671,2241949,1,"4__2233672__2241949"
"chr4",2250740,2251020,1,"4__2250741__2251020"
"chr7",2252846,2257678,1,"7__2252847__2257678"
"chr7",2252846,2259091,5,"7__2252847__2259091"
"chr7",2188786,2262389,1,"7__2188787__2262389"
"chr7",2252846,2262389,3,"7__2252847__2262389"
"chr19",2273018,2273120,3,"19__2273019__2273120"
"chr6",2263834,2273651,3,"6__2263835__2273651"
"chr7",2275125,2279254,1,"7__2275126__2279254"
"chr7",2279052,2279311,1,"7__2279053__2279311"
"chr7",2289501,2289624,1,"7__2289502__2289624"
"chr16",2292497,2292625,1,"16__2292498__2292625"
"chrY",2276785,2293345,1,"Y__2276786__2293345"
"chr16",2294588,2296863,1,"16__2294589__2296863"
"chr16",2296095,2296987,1,"16__2296096__2296987"
"chr16",2312278,2313288,1,"16__2312279__2313288"
"chr16",2312278,2314761,1,"16__2312279__2314761"
