"chr","start","end","count","index"
"chrM",2219,4168,1,"M__2220__4168"
"chrM",4051,4168,2,"M__4052__4168"
"chrM",4074,4168,1,"M__4075__4168"
"chrM",2226,4398,1,"M__2227__4398"
"chrM",4664,4748,4,"M__4665__4748"
"chrM",5150,5337,1,"M__5151__5337"
"chrM",1700,5369,1,"M__1701__5369"
"chrM",5309,5369,3,"M__5310__5369"
"chrM",5369,5463,5,"M__5370__5463"
"chrM",5349,5472,1,"M__5350__5472"
"chrM",5584,5818,1,"M__5585__5818"
"chrM",5818,5891,2,"M__5819__5891"
"chrM",5916,6024,1,"M__5917__6024"
"chrM",5902,6062,1,"M__5903__6062"
"chrM",6042,6101,2,"M__6043__6101"
"chrM",6049,6111,3,"M__6050__6111"
"chrM",6118,6237,1,"M__6119__6237"
"chrM",6291,6377,1,"M__6292__6377"
"chrM",6421,6489,2,"M__6422__6489"
"chrM",1679,6507,1,"M__1680__6507"
"chrM",802,6882,1,"M__803__6882"
"chrM",1679,7116,2,"M__1680__7116"
"chrM",1691,7127,2,"M__1692__7127"
"chrM",7922,7982,1,"M__7923__7982"
"chrM",8398,8468,33,"M__8399__8468"
"chrM",8415,8472,1,"M__8416__8472"
"chrM",8472,8625,3,"M__8473__8625"
"chrM",8468,8685,1,"M__8469__8685"
"chrM",8625,8685,8,"M__8626__8685"
"chrM",8647,8727,1,"M__8648__8727"
"chrM",8685,8776,4,"M__8686__8776"
"chrM",8921,8998,87,"M__8922__8998"
"chrM",8927,9004,2,"M__8928__9004"
"chrM",8927,9031,14,"M__8928__9031"
"chrM",8927,9043,1,"M__8928__9043"
"chrM",8927,9089,1,"M__8928__9089"
"chrM",8927,9102,1,"M__8928__9102"
"chrM",9031,9190,1,"M__9032__9190"
"chrM",9093,9190,6,"M__9094__9190"
"chrM",9290,9441,2,"M__9291__9441"
"chrM",9417,9540,1,"M__9418__9540"
"chrM",1679,9585,1,"M__1680__9585"
"chrM",9412,9591,1,"M__9413__9591"
"chrM",9565,9612,1,"M__9566__9612"
"chrM",9417,9641,1,"M__9418__9641"
"chrM",9572,9641,77,"M__9573__9641"
"chrM",9533,9693,1,"M__9534__9693"
"chrM",9669,9857,1,"M__9670__9857"
"chrM",10545,10605,1,"M__10546__10605"
"chrM",2226,10629,10,"M__2227__10629"
"chrM",10613,10712,3,"M__10614__10712"
"chrM",10620,10712,2,"M__10621__10712"
"chrM",1679,10752,1,"M__1680__10752"
"chrM",1691,10752,1,"M__1692__10752"
"chrM",10843,10904,2,"M__10844__10904"
"chrM",10843,10924,1,"M__10844__10924"
"chrM",2226,10955,1,"M__2227__10955"
"chrM",10846,10969,1,"M__10847__10969"
"chrM",10904,10969,2,"M__10905__10969"
"chrM",10948,11039,2,"M__10949__11039"
"chrM",10948,11041,1,"M__10949__11041"
"chrM",10948,11045,2,"M__10949__11045"
"chrM",10969,11045,3,"M__10970__11045"
"chrM",10980,11045,1,"M__10981__11045"
"chrM",10937,11059,1,"M__10938__11059"
"chrM",10966,11059,1,"M__10967__11059"
"chrM",11513,11578,1,"M__11514__11578"
"chrM",11493,11603,1,"M__11494__11603"
"chrM",11753,11849,3,"M__11754__11849"
"chrM",738,11920,2,"M__739__11920"
"chrM",11770,11942,1,"M__11771__11942"
"chrM",2219,12080,1,"M__2220__12080"
"chrM",12019,12080,2,"M__12020__12080"
"chrM",12023,12098,1,"M__12024__12098"
"chrM",11978,12104,2,"M__11979__12104"
"chrM",738,12267,1,"M__739__12267"
"chrM",2261,12267,4,"M__2262__12267"
"chrM",12219,12267,1,"M__12220__12267"
"chrUn_gl000222",11698,12288,1,"Un_gl000222__11699__12288"
"chrUn_gl000222",11827,12288,2,"Un_gl000222__11828__12288"
"chrM",12402,12465,1,"M__12403__12465"
"chrM",1700,12918,1,"M__1701__12918"
"chrM",13329,13436,2,"M__13330__13436"
"chrM",13352,13436,4,"M__13353__13436"
"chrM",13301,13453,1,"M__13302__13453"
"chrM",13418,13499,3,"M__13419__13499"
"chrM",13436,13571,1,"M__13437__13571"
"chrM",1235,13640,2,"M__1236__13640"
"chrM",1107,13846,1,"M__1108__13846"
"chrM",13678,13846,1,"M__13679__13846"
"chrM",1679,13925,1,"M__1680__13925"
"chrM",13836,13925,2,"M__13837__13925"
"chrM",13860,13978,1,"M__13861__13978"
"chrM",13846,13987,1,"M__13847__13987"
"chrM",13846,13990,1,"M__13847__13990"
"chrM",1700,13999,1,"M__1701__13999"
"chrM",13846,13999,6,"M__13847__13999"
"chrM",13855,13999,2,"M__13856__13999"
"chrM",13860,14004,5,"M__13861__14004"
"chrM",13792,14024,1,"M__13793__14024"
"chrM",13846,14067,1,"M__13847__14067"
"chrM",13935,14067,2,"M__13936__14067"
"chrM",13999,14067,1,"M__14000__14067"
"chrM",13978,14125,1,"M__13979__14125"
"chrM",13999,14125,8,"M__14000__14125"
"chrM",14024,14125,2,"M__14025__14125"
"chrM",14044,14125,2,"M__14045__14125"
"chrM",14055,14134,6,"M__14056__14134"
"chrM",13999,14137,1,"M__14000__14137"
"chrM",14073,14150,1,"M__14074__14150"
"chrM",2405,14198,1,"M__2406__14198"
"chrM",13855,14217,1,"M__13856__14217"
"chrM",14024,14217,1,"M__14025__14217"
"chrM",2226,14315,1,"M__2227__14315"
"chrM",14314,14377,9,"M__14315__14377"
"chrM",1107,14413,1,"M__1108__14413"
"chrM",14329,14413,1,"M__14330__14413"
"chrM",14335,14413,2,"M__14336__14413"
"chrM",14338,14413,2,"M__14339__14413"
"chrM",14377,14443,1,"M__14378__14443"
"chrM",1235,14529,1,"M__1236__14529"
"chrM",1700,14529,1,"M__1701__14529"
"chrM",14413,14529,1,"M__14414__14529"
"chrM",14807,14863,1,"M__14808__14863"
"chrM",14807,14873,6,"M__14808__14873"
"chrM",14912,14990,1,"M__14913__14990"
"chrM",14792,15082,1,"M__14793__15082"
"chrM",15082,15166,1,"M__15083__15166"
"chrM",15224,15320,2,"M__15225__15320"
"chrM",738,15403,1,"M__739__15403"
"chrM",15335,15403,1,"M__15336__15403"
"chrM",2242,15491,1,"M__2243__15491"
"chrM",15368,15491,1,"M__15369__15491"
"chrM",15527,15641,3,"M__15528__15641"
"chrM",16056,16151,1,"M__16057__16151"
"chrUn_gl000229",18806,18949,2,"Un_gl000229__18807__18949"
"chrUn_gl000241",17116,25602,1,"Un_gl000241__17117__25602"
"chr17_gl000205_random",36299,36612,2,"17_gl000205_random__36300__36612"
"chrUn_gl000223",48075,48159,1,"Un_gl000223__48076__48159"
"chr4",86493,86745,1,"4__86494__86745"
"chrUn_gl000220",112101,112173,9,"Un_gl000220__112102__112173"
"chrUn_gl000220",115049,115221,3,"Un_gl000220__115050__115221"
"chrUn_gl000220",115115,115399,1,"Un_gl000220__115116__115399"
"chrUn_gl000220",115744,115925,1,"Un_gl000220__115745__115925"
"chrUn_gl000220",116131,116218,1,"Un_gl000220__116132__116218"
"chrUn_gl000220",115153,117049,1,"Un_gl000220__115154__117049"
"chrUn_gl000220",116105,117302,1,"Un_gl000220__116106__117302"
"chrUn_gl000220",115280,117304,1,"Un_gl000220__115281__117304"
"chrUn_gl000220",113353,117587,1,"Un_gl000220__113354__117587"
"chrUn_gl000220",117622,117717,1,"Un_gl000220__117623__117717"
"chrUn_gl000220",117836,117933,1,"Un_gl000220__117837__117933"
"chrUn_gl000220",95719,117964,6,"Un_gl000220__95720__117964"
"chrUn_gl000220",117825,117964,2,"Un_gl000220__117826__117964"
"chrUn_gl000220",117896,117964,59,"Un_gl000220__117897__117964"
"chrUn_gl000220",117871,117983,1,"Un_gl000220__117872__117983"
"chrUn_gl000220",117892,117983,1,"Un_gl000220__117893__117983"
"chrUn_gl000220",117832,117991,4,"Un_gl000220__117833__117991"
"chrUn_gl000220",117866,118020,3,"Un_gl000220__117867__118020"
"chrUn_gl000220",117871,118022,2,"Un_gl000220__117872__118022"
"chrUn_gl000220",117955,118022,1,"Un_gl000220__117956__118022"
"chrUn_gl000220",117894,118042,2,"Un_gl000220__117895__118042"
"chrUn_gl000220",117883,118044,1,"Un_gl000220__117884__118044"
"chrUn_gl000220",117892,118048,5,"Un_gl000220__117893__118048"
"chrUn_gl000220",117883,118093,2,"Un_gl000220__117884__118093"
"chrUn_gl000220",117894,118093,5,"Un_gl000220__117895__118093"
"chrUn_gl000220",117950,118093,2,"Un_gl000220__117951__118093"
"chrUn_gl000220",117959,118093,9,"Un_gl000220__117960__118093"
"chrUn_gl000220",117881,118097,1,"Un_gl000220__117882__118097"
"chrUn_gl000220",117892,118097,10,"Un_gl000220__117893__118097"
"chrUn_gl000220",117896,118097,4,"Un_gl000220__117897__118097"
"chrUn_gl000220",117947,118097,1,"Un_gl000220__117948__118097"
"chrUn_gl000220",117955,118097,1,"Un_gl000220__117956__118097"
"chrUn_gl000220",117970,118097,2,"Un_gl000220__117971__118097"
"chrUn_gl000220",118013,118097,1,"Un_gl000220__118014__118097"
"chrUn_gl000220",117883,118103,1,"Un_gl000220__117884__118103"
"chrUn_gl000220",117894,118103,3,"Un_gl000220__117895__118103"
"chrUn_gl000220",117912,118103,1,"Un_gl000220__117913__118103"
"chrUn_gl000220",117950,118103,2,"Un_gl000220__117951__118103"
"chrUn_gl000220",117892,118115,8,"Un_gl000220__117893__118115"
"chrUn_gl000220",117896,118115,2,"Un_gl000220__117897__118115"
"chrUn_gl000220",117964,118115,2,"Un_gl000220__117965__118115"
"chrUn_gl000220",118013,118115,1,"Un_gl000220__118014__118115"
"chrUn_gl000220",117950,118124,1,"Un_gl000220__117951__118124"
"chrUn_gl000220",118017,118124,1,"Un_gl000220__118018__118124"
"chrUn_gl000220",117883,118233,2,"Un_gl000220__117884__118233"
"chrUn_gl000220",117964,118291,1,"Un_gl000220__117965__118291"
"chrUn_gl000220",117959,118304,1,"Un_gl000220__117960__118304"
"chrUn_gl000220",118072,118304,2,"Un_gl000220__118073__118304"
"chrUn_gl000220",118242,118304,2,"Un_gl000220__118243__118304"
"chrUn_gl000220",118205,118336,3,"Un_gl000220__118206__118336"
"chrUn_gl000220",118053,118355,1,"Un_gl000220__118054__118355"
"chrUn_gl000220",118304,118371,16,"Un_gl000220__118305__118371"
"chrUn_gl000220",118330,118375,6,"Un_gl000220__118331__118375"
"chrUn_gl000220",118259,118410,10,"Un_gl000220__118260__118410"
"chr18",120818,120895,2,"18__120819__120895"
"chrUn_gl000220",121604,123082,1,"Un_gl000220__121605__123082"
"chr16",129547,129630,1,"16__129548__129630"
"chr16",133161,133226,2,"16__133162__133226"
"chrUn_gl000216",154354,154420,1,"Un_gl000216__154355__154420"
"chrUn_gl000220",112101,156145,2,"Un_gl000220__112102__156145"
"chrUn_gl000220",113353,157399,1,"Un_gl000220__113354__157399"
"chrUn_gl000220",113627,157598,1,"Un_gl000220__113628__157598"
"chrUn_gl000220",113737,157708,1,"Un_gl000220__113738__157708"
"chrUn_gl000220",115017,158988,1,"Un_gl000220__115018__158988"
"chrUn_gl000220",113346,159042,1,"Un_gl000220__113347__159042"
"chrUn_gl000220",115049,159193,1,"Un_gl000220__115050__159193"
"chrUn_gl000220",115312,159414,1,"Un_gl000220__115313__159414"
"chrUn_gl000220",115744,159715,1,"Un_gl000220__115745__159715"
"chrUn_gl000220",115891,159862,1,"Un_gl000220__115892__159862"
"chrUn_gl000220",115689,160118,1,"Un_gl000220__115690__160118"
"chrUn_gl000220",160103,160190,1,"Un_gl000220__160104__160190"
"chrUn_gl000220",115777,160217,1,"Un_gl000220__115778__160217"
"chr17_ctg5_hap1",150599,161024,2,"17_ctg5_hap1__150600__161024"
"chrUn_gl000220",117067,161038,1,"Un_gl000220__117068__161038"
"chrUn_gl000220",113348,161165,1,"Un_gl000220__113349__161165"
"chrUn_gl000220",115292,161274,1,"Un_gl000220__115293__161274"
"chr17_ctg5_hap1",167528,170575,1,"17_ctg5_hap1__167529__170575"
"chr17",169210,171206,2,"17__169211__171206"
"chr7",189120,189342,1,"7__189121__189342"
"chr8",195642,195810,1,"8__195643__195810"
"chr18",196636,199316,2,"18__196637__199316"
"chr18",196636,203190,1,"18__196637__203190"
"chr18",196636,204692,4,"18__196637__204692"
"chr11",214791,214862,1,"11__214792__214862"
"chr18",163307,215649,1,"18__163308__215649"
"chr5",223596,228448,1,"5__223597__228448"
"chrX",228761,228948,1,"X__228762__228948"
"chrY",249338,252666,1,"Y__249339__252666"
"chr16",249060,258187,1,"16__249061__258187"
"chr10",225933,267296,13,"10__225934__267296"
"chr10",225933,295028,1,"10__225934__295028"
"chrX",299338,308428,2,"X__299339__308428"
"chr11",308344,308428,1,"11__308345__308428"
"chr11",309205,309273,4,"11__309206__309273"
"chrX",322139,323067,3,"X__322140__323067"
"chr19",325634,327256,1,"19__325635__327256"
"chr5",344007,344079,2,"5__344008__344079"
"chr16",347055,348251,2,"16__347056__348251"
"chr5",353844,376831,8,"5__353845__376831"
"chr4",337570,384347,2,"4__337571__384347"
"chr8",381340,385707,4,"8__381341__385707"
"chr10",387138,387221,2,"10__387139__387221"
"chr16",354303,397106,3,"16__354304__397106"
"chr16",364542,397106,1,"16__364543__397106"
"chr16",396147,397106,1,"16__396148__397106"
"chr20",398169,398574,1,"20__398170__398574"
"chr5",420819,420894,1,"5__420820__420894"
"chr17",421179,421699,2,"17__421180__421699"
"chr10",412214,430086,4,"10__412215__430086"
"chr10",408429,430579,1,"10__408430__430579"
"chr4",424132,431300,4,"4__424133__431300"
"chr4",429558,432421,2,"4__429559__432421"
"chr5",353844,432639,1,"5__353845__432639"
"chr4",437644,437728,2,"4__437645__437728"
"chr4",437765,437849,2,"4__437766__437849"
"chr4",437802,437886,3,"4__437803__437886"
"chr16",450389,450496,1,"16__450390__450496"
"chr16",450423,450509,1,"16__450424__450509"
"chr20",464257,464362,1,"20__464258__464362"
"chr10",459852,468973,1,"10__459853__468973"
"chr20",470423,470496,1,"20__470424__470496"
"chr20",469321,470525,1,"20__469322__470525"
"chr5",474221,474525,2,"5__474222__474525"
"chr8",478894,481576,1,"8__478895__481576"
"chr11",489981,490041,1,"11__489982__490041"
"chr2",496077,496163,1,"2__496078__496163"
"chr10",505743,505998,1,"10__505744__505998"
"chr10",454865,518489,2,"10__454866__518489"
"chrY",524610,525188,1,"Y__524611__525188"
"chr17",526772,530556,1,"17__526773__530556"
"chr10",518378,532470,1,"10__518379__532470"
"chr10",530720,532470,2,"10__530721__532470"
"chrY",528261,534501,1,"Y__528262__534501"
"chr19",534613,534833,1,"19__534614__534833"
"chr16",532524,546859,2,"16__532525__546859"
"chr12",518533,547720,1,"12__518534__547720"
"chr1",565213,565297,3,"1__565214__565297"
"chr1",566185,566236,1,"1__566186__566236"
"chr1",566591,566650,1,"1__566592__566650"
"chr1",566591,566653,9,"1__566592__566653"
"chr1",566598,566660,2,"1__566599__566660"
"chr1",566591,566755,1,"1__566592__566755"
"chr1",569275,569336,4,"1__569276__569336"
"chr1",569378,569447,1,"1__569379__569447"
"chr1",569275,569475,1,"1__569276__569475"
"chr1",569907,569975,1,"1__569908__569975"
"chr1",570189,570259,1,"1__570190__570259"
"chr19",572067,572187,1,"19__572068__572187"
"chrX",574610,575188,4,"X__574611__575188"
"chr6",532468,576882,1,"6__532469__576882"
"chr16",583945,586142,3,"16__583946__586142"
"chr11",587258,592674,1,"11__587259__592674"
"chr16",598203,598287,2,"16__598204__598287"
"chr11",609197,609248,1,"11__609198__609248"
"chr16",634761,634833,1,"16__634762__634833"
"chr8",640897,642612,1,"8__640898__642612"
"chr6",647500,657250,1,"6__647501__657250"
"chr4",667091,667166,2,"4__667092__667166"
"chr4",667122,667185,2,"4__667123__667185"
"chr18",662145,671451,1,"18__662146__671451"
"chr18",671407,672998,1,"18__671408__672998"
"chr17",674564,689217,3,"17__674565__689217"
"chr16",693307,693381,1,"16__693308__693381"
"chr11",700643,700703,1,"11__700644__700703"
"chr11",705381,705454,1,"11__705382__705454"
"chr17",715976,716051,1,"17__715977__716051"
"chr17_ctg5_hap1",693693,724155,2,"17_ctg5_hap1__693694__724155"
"chr17",722678,729318,2,"17__722679__729318"
"chr4",724418,738476,1,"4__724419__738476"
"chr9",734747,740934,1,"9__734748__740934"
"chr9",734747,742405,1,"9__734748__742405"
"chr18",742917,743415,1,"18__742918__743415"
"chr1",741178,745550,3,"1__741179__745550"
"chr11",755878,760253,2,"11__755879__760253"
"chr11",760182,760253,2,"11__760183__760253"
"chr16",769329,769452,1,"16__769330__769452"
"chr16",775230,775293,1,"16__775231__775293"
"chr16",792249,792543,1,"16__792250__792543"
"chr7",810107,814799,1,"7__810108__814799"
"chr7",808495,825534,1,"7__808496__825534"
"chr7",810107,825534,1,"7__810108__825534"
"chr11",836337,836430,1,"11__836338__836430"
"chr11",838152,838209,1,"11__838153__838209"
"chr16",841160,843274,1,"16__841161__843274"
"chr10",867304,867363,1,"10__867305__867363"
"chr11",868508,868569,1,"11__868509__868569"
"chr1",880943,881024,1,"1__880944__881024"
"chr1",882848,882922,1,"1__882849__882922"
"chr10",866739,890995,1,"10__866740__890995"
"chr10",882342,890995,2,"10__882343__890995"
"chr5",891754,891817,1,"5__891755__891817"
"chr7",892469,893096,1,"7__892470__893096"
"chr1",893136,893371,1,"1__893137__893371"
"chr4",887164,898567,1,"4__887165__898567"
"chr4",891820,898567,1,"4__891821__898567"
"chr17",902018,902824,1,"17__902019__902824"
"chr17",906982,907064,2,"17__906983__907064"
"chr4",905460,907456,4,"4__905461__907456"
"chr17",908209,908301,1,"17__908210__908301"
"chr1",910277,910337,1,"1__910278__910337"
"chr5",917578,917660,1,"5__917579__917660"
"chr10",882342,931700,2,"10__882343__931700"
"chr10",909682,931700,5,"10__909683__931700"
"chr10",930386,931700,3,"10__930387__931700"
"chr12",938227,939110,6,"12__938228__939110"
"chr16",929569,961079,2,"16__929570__961079"
"chr1",981343,981468,1,"1__981344__981468"
"chr1",984738,984793,1,"1__984739__984793"
"chr17",994919,995067,1,"17__994920__995067"
"chr17",994934,995072,3,"17__994935__995072"
"chr17",953289,995090,1,"17__953290__995090"
"chr17",953289,1003975,1,"17__953290__1003975"
"chr17",986759,1003975,1,"17__986760__1003975"
"chr16",1004356,1004666,1,"16__1004357__1004666"
"chr19",1032390,1032695,18,"19__1032391__1032695"
"chr19",1036149,1036245,2,"19__1036150__1036245"
"chr7",1037281,1037398,1,"7__1037282__1037398"
"chr7",1040105,1049936,1,"7__1040106__1049936"
"chr8",1070840,1070933,1,"8__1070841__1070933"
"chr19",1106553,1106643,2,"19__1106554__1106643"
"chr19",1111553,1111613,1,"19__1111554__1111613"
"chr11",1119289,1119449,2,"11__1119290__1119449"
"chr10",1125950,1126416,7,"10__1125951__1126416"
"chr12",1107489,1137738,3,"12__1107490__1137738"
"chr12",1136913,1137738,41,"12__1136914__1137738"
"chr19",1144097,1144199,1,"19__1144098__1144199"
"chr10",1139391,1151181,1,"10__1139392__1151181"
"chr10",1130342,1151207,5,"10__1130343__1151207"
"chr10",1149538,1151207,4,"10__1149539__1151207"
"chr6_apd_hap1",1153287,1153398,1,"6_apd_hap1__1153288__1153398"
"chr19",1147307,1154401,2,"19__1147308__1154401"
"chr1",1158623,1159348,1,"1__1158624__1159348"
"chr4",1162686,1162768,1,"4__1162687__1162768"
"chr10",1149538,1170964,1,"10__1149539__1170964"
"chr1",1192371,1192690,1,"1__1192372__1192690"
"chr12",1192329,1192746,1,"12__1192330__1192746"
"chr6_qbl_hap6",1206210,1206298,1,"6_qbl_hap6__1206211__1206298"
"chr19",1218415,1219412,2,"19__1218416__1219412"
"chr4",1221986,1235307,5,"4__1221987__1235307"
"chr1",1239362,1239507,1,"1__1239363__1239507"
"chr1",1250526,1250606,1,"1__1250527__1250606"
"chr12",1213915,1250953,2,"12__1213916__1250953"
"chr17",1257504,1265302,1,"17__1257505__1265302"
"chr17",1264385,1265302,5,"17__1264386__1265302"
