"chr","start","end","count","index"
"chrM",16261,16359,1,"M__16262__16359"
"chrM",16206,16505,1,"M__16207__16505"
"chr9",18027,18087,1,"9__18028__18087"
"chrUn_gl000216",6493,18396,1,"Un_gl000216__6494__18396"
"chrUn_gl000229",19334,19487,1,"Un_gl000229__19335__19487"
"chrUn_gl000222",11827,21600,1,"Un_gl000222__11828__21600"
"chr8_gl000196_random",12891,22894,7,"8_gl000196_random__12892__22894"
"chrUn_gl000240",24907,25045,1,"Un_gl000240__24908__25045"
"chr8_gl000196_random",12891,27060,2,"8_gl000196_random__12892__27060"
"chrUn_gl000241",27635,27803,1,"Un_gl000241__27636__27803"
"chr1_gl000191_random",30763,30969,1,"1_gl000191_random__30764__30969"
"chrUn_gl000225",1750,31223,1,"Un_gl000225__1751__31223"
"chr1_gl000191_random",32907,33211,1,"1_gl000191_random__32908__33211"
"chrUn_gl000225",14010,34926,1,"Un_gl000225__14011__34926"
"chrUn_gl000211",17779,35708,3,"Un_gl000211__17780__35708"
"chrUn_gl000222",11827,37351,1,"Un_gl000222__11828__37351"
"chrUn_gl000222",34492,37351,2,"Un_gl000222__34493__37351"
"chr1_gl000191_random",41405,41845,2,"1_gl000191_random__41406__41845"
"chrUn_gl000225",7647,42059,1,"Un_gl000225__7648__42059"
"chrUn_gl000216",42532,42605,2,"Un_gl000216__42533__42605"
"chrUn_gl000225",16336,46172,1,"Un_gl000225__16337__46172"
"chrUn_gl000211",46129,46221,1,"Un_gl000211__46130__46221"
"chrUn_gl000225",46236,46303,1,"Un_gl000225__46237__46303"
"chr7_gl000195_random",48954,50396,2,"7_gl000195_random__48955__50396"
"chrUn_gl000225",6480,50917,1,"Un_gl000225__6481__50917"
"chrUn_gl000225",8706,53145,1,"Un_gl000225__8707__53145"
"chrUn_gl000222",34492,54197,1,"Un_gl000222__34493__54197"
"chrUn_gl000225",6209,55918,4,"Un_gl000225__6210__55918"
"chrUn_gl000225",51059,56265,1,"Un_gl000225__51060__56265"
"chrUn_gl000225",34721,56394,3,"Un_gl000225__34722__56394"
"chrUn_gl000223",57230,58124,4,"Un_gl000223__57231__58124"
"chr4",59322,60046,7,"4__59323__60046"
"chrUn_gl000225",45013,60303,1,"Un_gl000225__45014__60303"
"chrUn_gl000225",61259,61379,1,"Un_gl000225__61260__61379"
"chr4_gl000194_random",62696,62888,1,"4_gl000194_random__62697__62888"
"chr4",59322,63689,1,"4__59323__63689"
"chrUn_gl000223",57230,64801,1,"Un_gl000223__57231__64801"
"chrUn_gl000223",57230,64823,1,"Un_gl000223__57231__64823"
"chrUn_gl000223",48975,64979,2,"Un_gl000223__48976__64979"
"chrUn_gl000225",28972,66308,1,"Un_gl000225__28973__66308"
"chrUn_gl000225",62389,67398,3,"Un_gl000225__62390__67398"
"chrUn_gl000225",26005,67604,1,"Un_gl000225__26006__67604"
"chrUn_gl000225",68358,68426,1,"Un_gl000225__68359__68426"
"chrUn_gl000216",68342,68631,1,"Un_gl000216__68343__68631"
"chrUn_gl000225",67261,68765,2,"Un_gl000225__67262__68765"
"chr17_gl000205_random",69881,70026,1,"17_gl000205_random__69882__70026"
"chr7_gl000195_random",70491,74180,1,"7_gl000195_random__70492__74180"
"chrUn_gl000225",76156,76539,1,"Un_gl000225__76157__76539"
"chr4",59322,78820,1,"4__59323__78820"
"chr9_gl000198_random",78700,78822,1,"9_gl000198_random__78701__78822"
"chrUn_gl000216",12371,80730,1,"Un_gl000216__12372__80730"
"chr12",82207,82317,1,"12__82208__82317"
"chrUn_gl000225",69652,83943,1,"Un_gl000225__69653__83943"
"chr7_gl000195_random",83788,84250,1,"7_gl000195_random__83789__84250"
"chr9_gl000199_random",48900,88029,1,"9_gl000199_random__48901__88029"
"chr12",88015,88232,4,"12__88016__88232"
"chr12",87880,88392,2,"12__87881__88392"
"chr12",88569,88771,1,"12__88570__88771"
"chr9_gl000199_random",31374,93449,6,"9_gl000199_random__31375__93449"
"chr16",93692,93849,1,"16__93693__93849"
"chr16",88209,93975,7,"16__88210__93975"
"chr11",94027,94167,1,"11__94028__94167"
"chr17_gl000205_random",94888,94994,2,"17_gl000205_random__94889__94994"
"chrUn_gl000223",93753,95473,1,"Un_gl000223__93754__95473"
"chr12",95445,95548,1,"12__95446__95548"
"chr3",95658,95855,1,"3__95659__95855"
"chrUn_gl000225",66784,96110,4,"Un_gl000225__66785__96110"
"chr17",88171,97076,1,"17__88172__97076"
"chr17_ctg5_hap1",95215,98585,1,"17_ctg5_hap1__95216__98585"
"chr17",100458,100606,1,"17__100459__100606"
"chrUn_gl000225",94404,101600,1,"Un_gl000225__94405__101600"
"chrUn_gl000225",92085,101736,3,"Un_gl000225__92086__101736"
"chrUn_gl000225",82177,102689,1,"Un_gl000225__82178__102689"
"chrUn_gl000225",63608,104244,1,"Un_gl000225__63609__104244"
"chr20",104980,105117,1,"20__104981__105117"
"chr18",107681,108906,1,"18__107682__108906"
"chr16",109520,109729,1,"16__109521__109729"
"chrUn_gl000225",21041,110705,1,"Un_gl000225__21042__110705"
"chr18",109727,111502,2,"18__109728__111502"
"chrUn_gl000225",21857,111520,3,"Un_gl000225__21858__111520"
"chrUn_gl000214",112535,112640,1,"Un_gl000214__112536__112640"
"chr7_gl000195_random",112896,113026,2,"7_gl000195_random__112897__113026"
"chrUn_gl000220",113566,113761,1,"Un_gl000220__113567__113761"
"chrUn_gl000220",115049,115221,1,"Un_gl000220__115050__115221"
"chrUn_gl000228",116399,117221,1,"Un_gl000228__116400__117221"
"chrUn_gl000220",117896,117964,28,"Un_gl000220__117897__117964"
"chrUn_gl000220",117892,117983,1,"Un_gl000220__117893__117983"
"chrUn_gl000220",117896,117983,2,"Un_gl000220__117897__117983"
"chrUn_gl000220",117894,117986,3,"Un_gl000220__117895__117986"
"chrUn_gl000220",117894,118093,9,"Un_gl000220__117895__118093"
"chrUn_gl000220",117972,118093,2,"Un_gl000220__117973__118093"
"chrUn_gl000220",117892,118097,5,"Un_gl000220__117893__118097"
"chrUn_gl000220",117896,118097,2,"Un_gl000220__117897__118097"
"chrUn_gl000220",117901,118097,1,"Un_gl000220__117902__118097"
"chrUn_gl000220",117964,118097,5,"Un_gl000220__117965__118097"
"chrUn_gl000220",117999,118097,1,"Un_gl000220__118000__118097"
"chrUn_gl000220",117894,118103,3,"Un_gl000220__117895__118103"
"chrUn_gl000220",117892,118115,2,"Un_gl000220__117893__118115"
"chrUn_gl000220",118013,118115,1,"Un_gl000220__118014__118115"
"chrUn_gl000220",117894,118124,2,"Un_gl000220__117895__118124"
"chrUn_gl000220",118017,118124,41,"Un_gl000220__118018__118124"
"chrUn_gl000220",117896,118126,2,"Un_gl000220__117897__118126"
"chrUn_gl000220",117947,118126,7,"Un_gl000220__117948__118126"
"chrUn_gl000220",117912,118152,1,"Un_gl000220__117913__118152"
"chrUn_gl000220",118065,118321,1,"Un_gl000220__118066__118321"
"chrUn_gl000220",117894,118333,4,"Un_gl000220__117895__118333"
"chrUn_gl000220",118040,118333,2,"Un_gl000220__118041__118333"
"chrUn_gl000220",117894,118336,3,"Un_gl000220__117895__118336"
"chrUn_gl000220",118082,118340,1,"Un_gl000220__118083__118340"
"chrUn_gl000220",117894,118367,1,"Un_gl000220__117895__118367"
"chrUn_gl000220",118242,118371,1,"Un_gl000220__118243__118371"
"chrUn_gl000220",117896,118410,2,"Un_gl000220__117897__118410"
"chrUn_gl000220",118065,118410,2,"Un_gl000220__118066__118410"
"chrUn_gl000220",118082,118410,6,"Un_gl000220__118083__118410"
"chrUn_gl000220",118259,118410,2,"Un_gl000220__118260__118410"
"chrY",119327,119428,1,"Y__119328__119428"
"chrY",119401,119484,1,"Y__119402__119484"
"chrUn_gl000225",67535,120656,8,"Un_gl000225__67536__120656"
"chrUn_gl000220",120596,120712,1,"Un_gl000220__120597__120712"
"chr16",121786,121869,1,"16__121787__121869"
"chrUn_gl000220",122898,123042,1,"Un_gl000220__122899__123042"
"chrUn_gl000220",121604,123082,9,"Un_gl000220__121605__123082"
"chrUn_gl000220",122990,123082,1,"Un_gl000220__122991__123082"
"chr9_gl000199_random",31563,124257,1,"9_gl000199_random__31564__124257"
"chrUn_gl000225",97197,125168,1,"Un_gl000225__97198__125168"
"chrUn_gl000225",99387,127108,1,"Un_gl000225__99388__127108"
"chrUn_gl000225",85663,127597,2,"Un_gl000225__85664__127597"
"chrUn_gl000225",86128,130582,6,"Un_gl000225__86129__130582"
"chr17",131268,131645,1,"17__131269__131645"
"chrUn_gl000225",67261,131733,4,"Un_gl000225__67262__131733"
"chrUn_gl000225",83603,133773,1,"Un_gl000225__83604__133773"
"chrUn_gl000225",100116,135113,1,"Un_gl000225__100117__135113"
"chrUn_gl000220",135568,136023,1,"Un_gl000220__135569__136023"
"chrUn_gl000220",135753,136072,1,"Un_gl000220__135754__136072"
"chr17_gl000205_random",138553,138735,1,"17_gl000205_random__138554__138735"
"chr16",138696,139900,2,"16__138697__139900"
"chrUn_gl000225",94404,141637,1,"Un_gl000225__94405__141637"
"chr7_gl000195_random",140386,142240,1,"7_gl000195_random__140387__142240"
"chr16",138696,142723,1,"16__138697__142723"
"chr17_ctg5_hap1",137893,143193,1,"17_ctg5_hap1__137894__143193"
"chr16",138696,143323,2,"16__138697__143323"
"chr16",142593,143323,10,"16__142594__143323"
"chrUn_gl000220",117896,143741,1,"Un_gl000220__117897__143741"
"chr5",139597,145035,4,"5__139598__145035"
"chr7_gl000195_random",149088,150460,1,"7_gl000195_random__149089__150460"
"chr16",148142,150507,17,"16__148143__150507"
"chr7_gl000195_random",152743,152847,1,"7_gl000195_random__152744__152847"
"chrUn_gl000220",110371,154393,1,"Un_gl000220__110372__154393"
"chr8",155329,155393,1,"8__155330__155393"
"chrUn_gl000220",117947,157413,1,"Un_gl000220__117948__157413"
"chrUn_gl000220",157518,157771,1,"Un_gl000220__157519__157771"
"chrY",150833,158321,1,"Y__150834__158321"
"chrUn_gl000220",115001,159052,1,"Un_gl000220__115002__159052"
"chr4",158905,159102,1,"4__158906__159102"
"chrUn_gl000220",115771,159742,1,"Un_gl000220__115772__159742"
"chrY",150833,159885,9,"Y__150834__159885"
"chrUn_gl000220",115771,159942,1,"Un_gl000220__115772__159942"
"chrUn_gl000220",116131,160190,1,"Un_gl000220__116132__160190"
"chrUn_gl000223",157906,160555,5,"Un_gl000223__157907__160555"
"chrUn_gl000220",117242,161274,2,"Un_gl000220__117243__161274"
"chrUn_gl000220",117251,161274,1,"Un_gl000220__117252__161274"
"chr16",160522,162774,1,"16__160523__162774"
"chr5",161897,163663,1,"5__161898__163663"
"chrY",150833,166059,4,"Y__150834__166059"
"chr18",163307,166819,6,"18__163308__166819"
"chr17_ctg5_hap1",160639,168155,2,"17_ctg5_hap1__160640__168155"
"chr17_ctg5_hap1",167528,168155,37,"17_ctg5_hap1__167529__168155"
"chr16",143216,169254,1,"16__143217__169254"
"chrUn_gl000216",169507,170120,1,"Un_gl000216__169508__170120"
"chr17_ctg5_hap1",167528,170575,7,"17_ctg5_hap1__167529__170575"
"chr9",162431,172172,2,"9__162432__172172"
"chrUn_gl000223",157906,173142,2,"Un_gl000223__157907__173142"
"chrUn_gl000223",173021,173464,3,"Un_gl000223__173022__173464"
"chrY",174026,174547,5,"Y__174027__174547"
"chr16",160522,175152,1,"16__160523__175152"
"chr17",169210,177370,1,"17__169211__177370"
"chr18",163307,180339,3,"18__163308__180339"
"chr18",178932,180339,2,"18__178933__180339"
"chr16",150369,180590,1,"16__150370__180590"
"chr16",160513,180590,1,"16__160514__180590"
"chr16",160522,180590,1,"16__160523__180590"
"chr16",167299,180590,2,"16__167300__180590"
"chr16",174935,180590,2,"16__174936__180590"
"chr18",163307,182504,1,"18__163308__182504"
"chr4",126731,186256,1,"4__126732__186256"
"chr6_qbl_hap6",191189,191420,1,"6_qbl_hap6__191190__191420"
"chr18",163307,192900,4,"18__163308__192900"
"chr4",183414,195000,1,"4__183415__195000"
"chr7",197312,197394,1,"7__197313__197394"
"chr18",196704,198132,1,"18__196705__198132"
"chr18",178932,199316,2,"18__178933__199316"
"chr18",192841,199316,6,"18__192842__199316"
"chr18",196636,199316,24,"18__196637__199316"
"chr18",196636,203190,5,"18__196637__203190"
"chr18",196636,204692,7,"18__196637__204692"
"chrX",200833,205536,1,"X__200834__205536"
"chr7",206496,206694,1,"7__206497__206694"
"chr5",207639,207783,1,"5__207640__207783"
"chr7",195553,208976,3,"7__195554__208976"
"chr7",208897,209384,1,"7__208898__209384"
"chrX",200833,209885,3,"X__200834__209885"
"chr11",210594,211214,1,"11__210595__211214"
"chr11",211211,211316,1,"11__211212__211316"
"chr11",212928,212981,1,"11__212929__212981"
"chr4",124447,213178,1,"4__124448__213178"
"chr11",212928,213418,3,"11__212929__213418"
"chr11",214449,214513,2,"11__214450__214513"
"chr11",214418,214574,1,"11__214419__214574"
"chrX",200833,216059,6,"X__200834__216059"
"chr18",216485,224179,1,"18__216486__224179"
"chrX",224026,224547,6,"X__224027__224547"
"chr5",225329,225402,1,"5__225330__225402"
"chr10",195139,226068,1,"10__195140__226068"
"chr10",225933,226068,1,"10__225934__226068"
"chr5",223596,228448,2,"5__223597__228448"
"chr5",228299,231115,1,"5__228300__231115"
"chr7",231050,231303,2,"7__231051__231303"
"chr7",231266,231322,2,"7__231267__231322"
"chr11",224077,233215,10,"11__224078__233215"
"chr11",230451,233534,2,"11__230452__233534"
"chr5",230990,236714,1,"5__230991__236714"
"chr5",230990,240591,1,"5__230991__240591"
"chr16",242925,249237,2,"16__242926__249237"
"chr16",249060,249237,1,"16__249061__249237"
"chr4",250541,250621,1,"4__250542__250621"
"chr5",248244,251583,1,"5__248245__251583"
"chr5",251106,251583,4,"5__251107__251583"
"chr11",238997,251936,2,"11__238998__251936"
"chrY",249512,252131,1,"Y__249513__252131"
"chrY",249338,252666,1,"Y__249339__252666"
"chr2",243502,253082,1,"2__243503__253082"
"chr2",243502,253115,1,"2__243503__253115"
"chr2",247537,253115,1,"2__247538__253115"
"chr18",247848,254355,1,"18__247849__254355"
"chr10",196036,255988,2,"10__196037__255988"
"chr10",225933,255988,12,"10__225934__255988"
"chr16",249060,256146,2,"16__249061__256146"
"chr11",256061,256169,1,"11__256062__256169"
"chrY",256250,257510,1,"Y__256251__257510"
"chr16",249060,258187,2,"16__249061__258187"
"chrY",258089,258323,1,"Y__258090__258323"
"chrY",249338,258428,43,"Y__249339__258428"
"chrY",256250,258428,6,"Y__256251__258428"
"chr10",225933,267296,78,"10__225934__267296"
"chr10",255828,267296,2,"10__255829__267296"
"chr10",266576,267296,4,"10__266577__267296"
"chr10",267134,267296,2,"10__267135__267296"
"chr8",269989,270125,1,"8__269990__270125"
"chr16",249060,270746,1,"16__249061__270746"
"chr16",258076,270746,3,"16__258077__270746"
"chrY",249338,272325,2,"Y__249339__272325"
"chrY",272139,272325,2,"Y__272140__272325"
"chrY",249338,273067,3,"Y__249339__273067"
"chrY",272139,273067,72,"Y__272140__273067"
"chr12",273442,273496,1,"12__273443__273496"
"chr5",263815,274144,1,"5__263816__274144"
"chr2",271865,277372,1,"2__271866__277372"
"chr10",267134,282855,1,"10__267135__282855"
"chr10",285377,286051,2,"10__285378__286051"
"chr6_ssto_hap7",286337,286468,2,"6_ssto_hap7__286338__286468"
"chr10",285377,288079,2,"10__285378__288079"
"chr7",208897,288396,3,"7__208898__288396"
"chr20",288494,288708,1,"20__288495__288708"
"chr11",290052,290562,1,"11__290053__290562"
"chr11",292150,292263,1,"11__292151__292263"
"chrX",299338,299631,2,"X__299339__299631"
"chr7",292097,299942,1,"7__292098__299942"
"chr8",300559,300647,1,"8__300560__300647"
"chrX",299338,302131,1,"X__299339__302131"
"chr20",301148,303209,1,"20__301149__303209"
"chr16",303831,304680,1,"16__303832__304680"
"chr16",304379,304680,2,"16__304380__304680"
"chrX",299338,308428,27,"X__299339__308428"
"chrX",306250,308428,3,"X__306251__308428"
"chr19",308576,308925,1,"19__308577__308925"
"chr10",309143,309598,9,"10__309144__309598"
"chr6",304627,311962,2,"6__304628__311962"
"chr16",311382,312552,1,"16__311383__312552"
"chr19",311844,313643,13,"19__311845__313643"
"chr5",311407,314711,2,"5__311408__314711"
"chr6",311879,314793,1,"6__311880__314793"
"chr5",311407,314866,1,"5__311408__314866"
"chr10",305924,319439,3,"10__305925__319439"
"chr10",309143,319439,1,"10__309144__319439"
"chrX",299338,322325,5,"X__299339__322325"
"chrX",306250,322325,1,"X__306251__322325"
"chrX",322139,322325,3,"X__322140__322325"
"chrX",299338,323067,11,"X__299339__323067"
"chrX",322139,323067,49,"X__322140__323067"
"chr19",326668,326800,2,"19__326669__326800"
"chr19",325634,327989,21,"19__325635__327989"
"chr19",325634,334542,5,"19__325635__334542"
"chr19",308576,336173,1,"19__308577__336173"
"chr19",311844,336173,1,"19__311845__336173"
"chr19",325634,336173,72,"19__325635__336173"
"chr19",327132,336173,2,"19__327133__336173"
"chr19",334399,336173,2,"19__334400__336173"
"chr4",336080,338203,1,"4__336081__338203"
"chr4",336080,338219,3,"4__336081__338219"
"chr4",337570,338219,6,"4__337571__338219"
"chr10",338228,338662,1,"10__338229__338662"
"chr16",343487,343549,1,"16__343488__343549"
"chr16",339439,343718,2,"16__339440__343718"
"chr5",344007,346970,1,"5__344008__346970"
"chr16",347055,348251,10,"16__347056__348251"
"chr8",348480,348623,1,"8__348481__348623"
"chr6",344475,348841,1,"6__344476__348841"
"chr6",345853,348841,4,"6__345854__348841"
"chr5",344007,354026,1,"5__344008__354026"
"chr5",353844,354026,2,"5__353845__354026"
"chr10",332212,356032,3,"10__332213__356032"
"chr16",354303,360069,8,"16__354304__360069"
"chr5",353844,361037,1,"5__353845__361037"
"chr16",354303,364683,44,"16__354304__364683"
"chr16",359972,364683,2,"16__359973__364683"
"chrY",366927,366988,1,"Y__366928__366988"
"chr10",366987,367130,1,"10__366988__367130"
"chr5",344007,368059,1,"5__344008__368059"
"chr5",353844,368059,1,"5__353845__368059"
"chr5",353844,368104,4,"5__353845__368104"
"chr10",355970,375541,2,"10__355971__375541"
"chr1_gl000192_random",376330,376520,1,"1_gl000192_random__376331__376520"
"chr5",344007,376831,8,"5__344008__376831"
"chr5",346855,376831,1,"5__346856__376831"
"chr5",353844,376831,150,"5__353845__376831"
"chr5",378519,378616,2,"5__378520__378616"
"chr8",381340,385707,1,"8__381341__385707"
"chr10",355970,387269,3,"10__355971__387269"
"chr10",372945,387269,1,"10__372946__387269"
"chr7",387459,387549,1,"7__387460__387549"
"chr10",355970,395394,1,"10__355971__395394"
"chr10",372945,395394,1,"10__372946__395394"
"chr10",390748,395394,2,"10__390749__395394"
"chr12",395397,395503,2,"12__395398__395503"
"chr16",354303,397106,4,"16__354304__397106"
"chr16",359972,397106,1,"16__359973__397106"
"chr16",364542,397106,1,"16__364543__397106"
"chr16",396147,397106,30,"16__396148__397106"
"chr20",398169,398574,14,"20__398170__398574"
"chr5",353844,399773,7,"5__353845__399773"
"chr20",402441,402541,1,"20__402442__402541"
"chr10",372945,403877,1,"10__372946__403877"
"chr10",402365,403877,1,"10__402366__403877"
"chr12",406206,406366,2,"12__406207__406366"
"chr10",408798,409251,1,"10__408799__409251"
"chr10",402365,412351,1,"10__402366__412351"
"chr5",344007,413548,1,"5__344008__413548"
"chr5",353844,413548,3,"5__353845__413548"
"chr5",376724,413548,1,"5__376725__413548"
"chr5",399557,413548,3,"5__399558__413548"
"chr12",416111,417171,2,"12__416112__417171"
"chr16",418651,419067,1,"16__418652__419067"
"chr20",418577,419204,1,"20__418578__419204"
"chr17",421179,421699,6,"17__421180__421699"
"chr19",421734,421870,1,"19__421735__421870"
"chr16",422610,424151,1,"16__422611__424151"
"chr20",422231,425774,1,"20__422232__425774"
"chr16",425132,426812,1,"16__425133__426812"
"chr12",427271,427627,2,"12__427272__427627"
"chr5",413458,428121,2,"5__413459__428121"
"chr20",428532,428718,15,"20__428533__428718"
"chr10",412214,430086,29,"10__412215__430086"
"chr5",430321,430974,1,"5__430322__430974"
"chr4",424132,431300,3,"4__424133__431300"
"chr4",429558,431300,5,"4__429559__431300"
"chr12",432010,432192,1,"12__432011__432192"
"chr10",436077,436203,3,"10__436078__436203"
"chr10",428586,436803,1,"10__428587__436803"
"chr10",436203,436803,1,"10__436204__436803"
"chr17",436081,440416,3,"17__436082__440416"
"chr19",430683,440932,2,"19__430684__440932"
"chr12",438000,443588,1,"12__438001__443588"
"chr12",442652,443588,1,"12__442653__443588"
"chrY",444438,444502,1,"Y__444439__444502"
"chr8",442458,444597,1,"8__442459__444597"
"chr4",424132,447332,1,"4__424133__447332"
"chr16",448989,450294,2,"16__448990__450294"
"chr8",452660,452809,1,"8__452661__452809"
"chr8",453552,453660,1,"8__453553__453660"
"chr5",453484,458140,1,"5__453485__458140"
"chr5",457003,459574,1,"5__457004__459574"
"chr12",459786,461490,11,"12__459787__461490"
"chr10",459852,461828,1,"10__459853__461828"
"chr5",445040,462644,1,"5__445041__462644"
"chr12",459786,463400,12,"12__459787__463400"
"chr10",454865,465139,2,"10__454866__465139"
"chr12",438000,465703,1,"12__438001__465703"
"chr12",464323,465703,1,"12__464324__465703"
"chr4",466363,467877,1,"4__466364__467877"
"chr10",454865,468973,1,"10__454866__468973"
"chr10",459852,468973,4,"10__459853__468973"
"chr10",465004,468973,2,"10__465005__468973"
"chr5",469662,469745,1,"5__469663__469745"
"chr12",463241,472263,1,"12__463242__472263"
"chr20",467019,473008,1,"20__467020__473008"
"chr11",473586,473722,1,"11__473587__473722"
"chr5",474133,474221,1,"5__474134__474221"
"chr5",474213,474293,1,"5__474214__474293"
"chr12",472128,475270,2,"12__472129__475270"
"chr20",472897,476446,1,"20__472898__476446"
"chr12",479150,479216,4,"12__479151__479216"
"chr5",479177,479341,1,"5__479178__479341"
"chr17",486167,486263,1,"17__486168__486263"
"chr10",454865,486936,1,"10__454866__486936"
"chr20",476362,489304,1,"20__476363__489304"
"chr20",485761,489304,1,"20__485762__489304"
"chr11",489731,489858,2,"11__489732__489858"
"chr12",493196,493703,1,"12__493197__493703"
"chr10",486810,496304,1,"10__486811__496304"
"chr11",497970,499185,1,"11__497971__499185"
"chr4",499506,500655,12,"4__499507__500655"
"chr4",501193,502759,1,"4__501194__502759"
"chr17",489509,505136,2,"17__489510__505136"
"chr11",504823,506679,1,"11__504824__506679"
"chr7",507117,507209,1,"7__507118__507209"
"chr20",489094,508693,1,"20__489095__508693"
"chr19",513847,513944,1,"19__513848__513944"
"chr19",514183,514248,1,"19__514184__514248"
"chr20",508576,515220,1,"20__508577__515220"
"chr10",486810,518489,1,"10__486811__518489"
"chr12",519403,521144,1,"12__519404__521144"
"chrY",524610,525188,38,"Y__524611__525188"
"chr4",517247,527770,1,"4__517248__527770"
"chr12",514676,527802,11,"12__514677__527802"
"chr12",518533,527802,3,"12__518534__527802"
"chr12",520912,527802,1,"12__520913__527802"
"chr8",530332,530459,1,"8__530333__530459"
"chr17",526772,530556,16,"17__526773__530556"
"chr17",531029,531194,1,"17__531030__531194"
"chr10",465004,532470,1,"10__465005__532470"
"chr10",486810,532470,6,"10__486811__532470"
"chr10",518378,532470,25,"10__518379__532470"
"chr10",530720,532470,31,"10__530721__532470"
"chr16",532524,532736,2,"16__532525__532736"
"chr11",532482,533869,1,"11__532483__533869"
"chr11",533765,534375,1,"11__533766__534375"
"chr17",526772,534868,2,"17__526773__534868"
"chr17",531327,534868,1,"17__531328__534868"
"chr16",511403,539000,9,"16__511404__539000"
"chr16",521294,539000,6,"16__521295__539000"
"chr16",532524,539000,6,"16__532525__539000"
"chr12",514676,539902,1,"12__514677__539902"
"chr12",537934,539902,1,"12__537935__539902"
"chr12",518533,541120,1,"12__518534__541120"
"chr16",521294,541268,2,"16__521295__541268"
"chr16",532524,541268,3,"16__532525__541268"
"chr11",528158,541624,1,"11__528159__541624"
"chr12",514676,542488,2,"12__514677__542488"
"chr12",541031,542638,1,"12__541032__542638"
"chr12",542339,542638,7,"12__542340__542638"
"chr12",542339,545047,1,"12__542340__545047"
"chr16",511403,546859,3,"16__511404__546859"
"chr16",532524,546859,18,"16__532525__546859"
"chr16",538850,546859,1,"16__538851__546859"
"chr12",537934,547720,1,"12__537935__547720"
"chr12",547500,547720,1,"12__547501__547720"
"chr6",532468,549291,1,"6__532469__549291"
"chr6",547773,549291,2,"6__547774__549291"
"chrY",545352,551822,11,"Y__545353__551822"
"chrY",551555,551822,4,"Y__551556__551822"
"chr16",532524,553097,1,"16__532525__553097"
"chr16",553003,553097,2,"16__553004__553097"
