"chr","start","end","count","index"
"chr16",339439,343718,1,"16__339440__343718"
"chr16",354303,364683,5,"16__354304__364683"
"chr10",355970,395394,1,"10__355971__395394"
"chr10",372945,395394,3,"10__372946__395394"
"chr16",354303,397106,1,"16__354304__397106"
"chr16",396147,397106,5,"16__396148__397106"
"chr4",436337,436421,1,"4__436338__436421"
"chr19",430683,440932,1,"19__430684__440932"
"chr9",420400,442009,1,"9__420401__442009"
"chr12",459786,463400,2,"12__459787__463400"
"chr12",459786,465699,1,"12__459787__465699"
"chr12",459786,465703,7,"12__459787__465703"
"chr12",459786,472263,1,"12__459787__472263"
"chr8",478894,481576,1,"8__478895__481576"
"chr20",476362,489304,1,"20__476363__489304"
"chr20",485761,489304,1,"20__485762__489304"
"chr4",499506,502759,1,"4__499507__502759"
"chr4",501193,502759,1,"4__501194__502759"
"chr11",500483,504996,1,"11__500484__504996"
"chr12",514676,527802,2,"12__514677__527802"
"chr10",530720,532470,1,"10__530721__532470"
"chr12",539829,547720,2,"12__539830__547720"
"chr17",556530,559193,1,"17__556531__559193"
"chr6",532468,576882,1,"6__532469__576882"
"chr6",572519,576882,1,"6__572520__576882"
"chr17",600657,602620,1,"17__600658__602620"
"chr6",572519,610178,1,"6__572520__610178"
"chr5",619104,620376,10,"5__619105__620376"
"chr8",623508,623700,1,"8__623509__623700"
"chr8",618597,624047,5,"8__618598__624047"
"chr6",617710,637861,2,"6__617711__637861"
"chr6",629834,637861,12,"6__629835__637861"
"chr18",631230,641962,1,"18__631231__641962"
"chr8",640969,642612,2,"8__640970__642612"
"chr7",618892,647089,2,"7__618893__647089"
"chr5",619104,653306,2,"5__619105__653306"
"chr6",629834,657250,2,"6__629835__657250"
"chr8",642477,666007,2,"8__642478__666007"
"chr11",678693,681089,1,"11__678694__681089"
"chr11",679687,681089,3,"11__679688__681089"
"chr17",673108,681984,1,"17__673109__681984"
"chr18",674160,697355,1,"18__674161__697355"
"chr18",685920,697355,1,"18__685921__697355"
"chr17_ctg5_hap1",693693,705913,1,"17_ctg5_hap1__693694__705913"
"chr18",707728,708233,1,"18__707729__708233"
"chr9",710803,713464,2,"9__710804__713464"
"chr17_ctg5_hap1",693693,724155,1,"17_ctg5_hap1__693694__724155"
"chr19",726137,727694,1,"19__726138__727694"
"chr19",726137,731245,1,"19__726138__731245"
"chr19",726137,736078,2,"19__726138__736078"
"chr4",724418,738476,1,"4__724419__738476"
"chr1",741178,745550,4,"1__741179__745550"
"chr7",716865,751164,12,"7__716866__751164"
"chr18",736807,756835,1,"18__736808__756835"
"chr18",756556,756835,2,"18__756557__756835"
"chr7",810107,814799,1,"7__810108__814799"
"chr1",852797,852997,4,"1__852798__852997"
"chr10",860576,861010,1,"10__860577__861010"
"chr10",853788,871810,1,"10__853789__871810"
"chr7",862358,872238,1,"7__862359__872238"
"chr1",865534,874792,1,"1__865535__874792"
"chr1",871151,874792,3,"1__871152__874792"
"chr1",871151,874840,2,"1__871152__874840"
"chr1",879664,883953,2,"1__879665__883953"
"chr4",858909,884410,1,"4__858910__884410"
"chr7",888054,889240,1,"7__888055__889240"
"chr10",875324,890995,1,"10__875325__890995"
"chr10",875620,890995,1,"10__875621__890995"
"chr5",876215,891857,1,"5__876216__891857"
"chr6_apd_hap1",894611,895331,1,"6_apd_hap1__894612__895331"
"chr19",899439,901546,1,"19__899440__901546"
"chr4",905460,907456,1,"4__905461__907456"
"chr10",909682,910210,2,"10__909683__910210"
"chr10",882342,916023,1,"10__882343__916023"
"chr10",888871,931700,1,"10__888872__931700"
"chr7",959604,959687,1,"7__959605__959687"
"chr11",959436,972255,2,"11__959437__972255"
"chr1",957580,989931,1,"1__957581__989931"
"chr12",992560,992734,32,"12__992561__992734"
"chr11",992502,994245,2,"11__992503__994245"
"chr11",992502,1000598,2,"11__992503__1000598"
"chr17",909176,1003975,2,"17__909177__1003975"
"chr16",981641,1004666,1,"16__981642__1004666"
"chr16",984189,1004666,2,"16__984190__1004666"
"chr16",1004356,1004666,5,"16__1004357__1004666"
"chr12",1003727,1006847,1,"12__1003728__1006847"
"chr17",982569,1028702,1,"17__982570__1028702"
"chr7",1049585,1049936,1,"7__1049586__1049936"
"chr7",1049585,1049941,3,"7__1049586__1049941"
"chr10",1046616,1051847,1,"10__1046617__1051847"
"chr19",1090906,1091906,1,"19__1090907__1091906"
"chr20",1106140,1115949,1,"20__1106141__1115949"
"chr10",1125950,1126416,2,"10__1125951__1126416"
"chr10",1130342,1132297,1,"10__1130343__1132297"
"chr12",1107489,1137738,1,"12__1107490__1137738"
"chr12",1136913,1137738,16,"12__1136914__1137738"
"chr10",1118055,1142186,1,"10__1118056__1142186"
"chr10",1130342,1142186,6,"10__1130343__1142186"
"chr10",1123846,1151207,1,"10__1123847__1151207"
"chr10",1149538,1151207,1,"10__1149539__1151207"
"chr1",1158623,1159348,32,"1__1158624__1159348"
"chr1",1192371,1192510,1,"1__1192372__1192510"
"chr1",1192371,1192690,2,"1__1192372__1192690"
"chr12",1107489,1192746,1,"12__1107490__1192746"
"chr1",1191424,1203372,1,"1__1191425__1203372"
"chr1",1192371,1203372,1,"1__1192372__1203372"
"chr12",1213915,1225199,1,"12__1213916__1225199"
"chr12",1219357,1225199,1,"12__1219358__1225199"
"chr4",1219147,1235307,8,"4__1219148__1235307"
"chr4",1231970,1235307,2,"4__1231971__1235307"
"chr19",1241659,1242685,2,"19__1241660__1242685"
"chr12",1213915,1250953,2,"12__1213916__1250953"
"chr1",1254693,1254900,1,"1__1254694__1254900"
"chr17",1264385,1265302,3,"17__1264386__1265302"
"chr17",1264385,1268352,1,"17__1264386__1268352"
"chr19",1270865,1272050,1,"19__1270866__1272050"
"chr19",1271327,1272050,4,"19__1271328__1272050"
"chr19",1270926,1274439,2,"19__1270927__1274439"
"chr12",1250785,1299218,1,"12__1250786__1299218"
"chr6_mann_hap4",1288034,1302353,2,"6_mann_hap4__1288035__1302353"
"chr11",1307231,1310006,1,"11__1307232__1310006"
"chr4",1305766,1316291,4,"4__1305767__1316291"
"chr2",1241659,1320147,1,"2__1241660__1320147"
"chr4",1305766,1321491,1,"4__1305767__1321491"
"chr19",1321454,1323671,2,"19__1321455__1323671"
"chr19",1321454,1323677,2,"19__1321455__1323677"
"chr1",1322614,1326245,3,"1__1322615__1326245"
"chr17",1340083,1340449,1,"17__1340084__1340449"
"chr16",1364020,1370518,1,"16__1364021__1370518"
"chr19",1356322,1371077,1,"19__1356323__1371077"
"chr19",1357007,1373159,1,"19__1357008__1373159"
"chr17",1383820,1384179,1,"17__1383821__1384179"
"chr6_mcf_hap5",1384566,1385642,1,"6_mcf_hap5__1384567__1385642"
"chr11",1406729,1408284,1,"11__1406730__1408284"
"chr16",1416018,1420358,2,"16__1416019__1420358"
"chr16",1416018,1421612,1,"16__1416019__1421612"
"chr19",1417498,1422395,1,"19__1417499__1422395"
"chr19",1417498,1429995,1,"19__1417499__1429995"
"chr19",1417498,1432689,2,"19__1417499__1432689"
"chr17",1437392,1438812,1,"17__1437393__1438812"
"chr17",1437392,1442246,1,"17__1437393__1442246"
"chr17",1437392,1444934,2,"17__1437393__1444934"
"chr20",1433137,1445071,1,"20__1433138__1445071"
"chr17",1442162,1456443,1,"17__1442163__1456443"
"chr17",1437392,1461853,1,"17__1437393__1461853"
"chr1",1424583,1464711,2,"1__1424584__1464711"
"chrX",1497214,1497705,1,"X__1497215__1497705"
"chr1",1496711,1500296,3,"1__1496712__1500296"
"chr7",1526260,1529318,1,"7__1526261__1529318"
"chr12",1480998,1553916,1,"12__1480999__1553916"
"chr5",1599741,1600637,1,"5__1599742__1600637"
"chr6",1624240,1626414,1,"6__1624241__1626414"
"chr16",1607935,1634421,1,"16__1607936__1634421"
"chr16",1636130,1638025,1,"16__1636131__1638025"
"chr1",1586822,1650889,1,"1__1586823__1650889"
"chr1",1586822,1650894,1,"1__1586823__1650894"
"chr1",1647784,1650894,1,"1__1647785__1650894"
"chr16",1652370,1652592,2,"16__1652371__1652592"
"chr4",1656704,1670632,1,"4__1656705__1670632"
"chr17",1690103,1690898,1,"17__1690104__1690898"
"chr16",1682212,1691188,2,"16__1682213__1691188"
"chr16",1682212,1695466,4,"16__1682213__1695466"
"chr17",1690103,1704318,1,"17__1690104__1704318"
"chr17",1703150,1704318,3,"17__1703151__1704318"
"chr4",1696500,1705427,1,"4__1696501__1705427"
"chr17",1703150,1708009,1,"17__1703151__1708009"
"chr1",1720491,1722035,2,"1__1720492__1722035"
"chr4",1729434,1733028,1,"4__1729435__1733028"
"chr4",1732613,1737561,1,"4__1732614__1737561"
"chr6",1726649,1742820,1,"6__1726650__1742820"
"chr17",1746096,1747980,6,"17__1746097__1747980"
"chr16",1735439,1748844,1,"16__1735440__1748844"
"chr17",1746096,1756483,2,"17__1746097__1756483"
"chr1",1737913,1756921,1,"1__1737914__1756921"
"chr1",1735857,1756938,1,"1__1735858__1756938"
"chr1",1756835,1770677,1,"1__1756836__1770677"
"chr16",1774557,1779579,2,"16__1774558__1779579"
"chr17",1756394,1780608,1,"17__1756395__1780608"
"chr17",1778954,1783985,1,"17__1778955__1783985"
"chr16",1797029,1798721,1,"16__1797030__1798721"
"chr8",1806125,1833873,1,"8__1806126__1833873"
"chr8",1824736,1857636,4,"8__1824737__1857636"
"chr16",1859238,1873038,1,"16__1859239__1873038"
"chr16",1866893,1873038,2,"16__1866894__1873038"
"chr8",1806125,1882108,1,"8__1806126__1882108"
"chr8",1824736,1882108,1,"8__1824737__1882108"
"chr6_ssto_hap7",1877875,1886770,1,"6_ssto_hap7__1877876__1886770"
"chr12",1887019,1893239,1,"12__1887020__1893239"
"chr4",1893892,1906105,1,"4__1893893__1906105"
"chr4",1902352,1906105,3,"4__1902353__1906105"
"chr6_qbl_hap6",1911677,1912150,4,"6_qbl_hap6__1911678__1912150"
"chr4",1893892,1920350,1,"4__1893893__1920350"
"chr4",1905942,1920350,2,"4__1905943__1920350"
"chr4",1918597,1920350,3,"4__1918598__1920350"
"chr4",1919867,1920350,4,"4__1919868__1920350"
"chr4",1902352,1932497,1,"4__1902353__1932497"
"chr4",1905942,1932497,1,"4__1905943__1932497"
"chr4",1902352,1936989,4,"4__1902353__1936989"
"chr4",1902352,1941505,3,"4__1902353__1941505"
"chr4",1932352,1941505,1,"4__1932353__1941505"
"chr6_dbb_hap3",1946730,1947011,1,"6_dbb_hap3__1946731__1947011"
"chr6_ssto_hap7",1951050,1951523,1,"6_ssto_hap7__1951051__1951523"
"chr4",1902352,1952930,1,"4__1902353__1952930"
"chr6",1930336,1961200,1,"6__1930337__1961200"
"chr6_qbl_hap6",1965762,1966008,1,"6_qbl_hap6__1965763__1966008"
"chr6_qbl_hap6",1966008,1966500,1,"6_qbl_hap6__1966009__1966500"
"chr4",1976589,1978406,1,"4__1976590__1978406"
"chr7",1937835,1997354,1,"7__1937836__1997354"
"chr8",1998868,2000431,1,"8__1998869__2000431"
"chr8",1998868,2007366,3,"8__1998869__2007366"
"chr19",1987542,2013571,1,"19__1987543__2013571"
"chr7",1937835,2020176,2,"7__1937836__2020176"
"chr7",1976322,2020176,4,"7__1976323__2020176"
"chr7",2041699,2056702,1,"7__2041700__2056702"
"chr4",2050934,2058123,2,"4__2050935__2058123"
"chr19",2078138,2078678,2,"19__2078139__2078678"
"chr1",2066700,2087531,1,"1__2066701__2087531"
"chrY",2079530,2089270,2,"Y__2079531__2089270"
"chr17",2089956,2091809,2,"17__2089957__2091809"
"chr20",2097311,2098061,8,"20__2097312__2098061"
"chr16",2106196,2108874,1,"16__2106197__2108874"
"chr7",2054136,2108973,1,"7__2054137__2108973"
"chr1",2087433,2116137,1,"1__2087434__2116137"
"chr6",2116004,2117790,2,"6__2116005__2117790"
"chr9",2096656,2123937,2,"9__2096657__2123937"
"chr9",2115821,2123937,1,"9__2115822__2123937"
"chr6",2116004,2124965,3,"6__2116005__2124965"
"chr16",2125799,2130378,7,"16__2125800__2130378"
"chr19",2137725,2138713,4,"19__2137726__2138713"
"chrX",2129530,2139270,1,"X__2129531__2139270"
"chr20",2124429,2154056,2,"20__2124430__2154056"
"chr4",2130905,2159638,1,"4__2130906__2159638"
"chr9",2096656,2161903,1,"9__2096657__2161903"
"chr4",2158514,2178061,1,"4__2158515__2178061"
"chr4",2172405,2181192,2,"4__2172406__2181192"
"chr9",2181570,2186228,1,"9__2181571__2186228"
"chr17",2186918,2196271,2,"17__2186919__2196271"
"chr12",2224389,2229596,1,"12__2224390__2229596"
"chr1",2234416,2236024,3,"1__2234417__2236024"
"chr4",2237954,2238183,2,"4__2237955__2238183"
"chr9",2230580,2248710,1,"9__2230581__2248710"
"chr7",2188786,2259091,1,"7__2188787__2259091"
"chr7",2188786,2262389,1,"7__2188787__2262389"
"chr7",2252846,2262389,1,"7__2252847__2262389"
"chr7",2269618,2270359,1,"7__2269619__2270359"
"chr6",2283732,2283997,2,"6__2283733__2283997"
"chr7",2284197,2284912,1,"7__2284198__2284912"
"chr16",2296095,2296987,1,"16__2296096__2296987"
"chr7",2302864,2305261,1,"7__2302865__2305261"
"chr16",2312278,2314761,1,"16__2312279__2314761"
"chr1",2327222,2333781,1,"1__2327223__2333781"
"chr1",2336478,2336661,1,"1__2336479__2336661"
"chr4",2321896,2355800,1,"4__2321897__2355800"
"chr7",2400344,2404164,3,"7__2400345__2404164"
"chr7",2403266,2404164,1,"7__2403267__2404164"
"chr7",2404006,2404164,2,"7__2404007__2404164"
"chr17",2341402,2405625,1,"17__2341403__2405625"
"chr17",2376817,2405625,2,"17__2376818__2405625"
"chr7",2404006,2406083,4,"7__2404007__2406083"
"chr7",2414162,2416710,1,"7__2414163__2416710"
"chr19",2430466,2433881,1,"19__2430467__2433881"
"chr20",2464105,2464525,1,"20__2464106__2464525"
"chr20",2473344,2474690,2,"20__2473345__2474690"
"chr7",2477438,2483381,1,"7__2477439__2483381"
"chr4",2515594,2516661,2,"4__2515595__2516661"
"chr17",2568665,2579900,1,"17__2568666__2579900"
"chr4",2597810,2598056,4,"4__2597811__2598056"
"chr18",2572975,2599170,1,"18__2572976__2599170"
"chr16",2607703,2616454,3,"16__2607704__2616454"
"chr7",2625857,2627511,1,"7__2625858__2627511"
"chr4",2626988,2628304,2,"4__2626989__2628304"
"chr4",2597881,2641586,1,"4__2597882__2641586"
"chrX",2632462,2644414,1,"X__2632463__2644414"
"chr4",2659563,2665015,1,"4__2659564__2665015"
"chr4",2664564,2665015,2,"4__2664565__2665015"
"chr18",2666155,2674144,1,"18__2666156__2674144"
"chr16",2683739,2692490,1,"16__2683740__2692490"
"chr4",2659529,2692697,1,"4__2659530__2692697"
"chr4",2691232,2692697,1,"4__2691233__2692697"
"chr4",2659529,2702271,1,"4__2659530__2702271"
"chr4",2701406,2702271,4,"4__2701407__2702271"
"chr19",2715923,2716017,2,"19__2715924__2716017"
"chr19",2730971,2731163,1,"19__2730972__2731163"
"chr4",2746113,2749672,1,"4__2746114__2749672"
"chr18",2732262,2762234,2,"18__2732263__2762234"
"chr6",2779496,2783795,4,"6__2779497__2783795"
"chr19",2805027,2805174,2,"19__2805028__2805174"
"chr16",2807472,2807946,1,"16__2807473__2807946"
"chr9",2804256,2812362,1,"9__2804257__2812362"
"chr7",2819776,2820379,1,"7__2819777__2820379"
"chr9",2804321,2824815,2,"9__2804322__2824815"
"chr4",2877622,2886393,1,"4__2877623__2886393"
"chr6_qbl_hap6",2886586,2887578,1,"6_qbl_hap6__2886587__2887578"
"chr18",2890558,2892484,1,"18__2890559__2892484"
"chr6_qbl_hap6",2892833,2892959,1,"6_qbl_hap6__2892834__2892959"
"chr20",2866935,2903931,2,"20__2866936__2903931"
"chr12",2931959,2933418,2,"12__2931960__2933418"
"chr12",2931959,2937055,1,"12__2931960__2937055"
"chr19",2936521,2939405,1,"19__2936522__2939405"
"chr4",2939478,2940519,1,"4__2939479__2940519"
"chr20",2928627,2945848,5,"20__2928628__2945848"
"chr20",2944917,2945848,25,"20__2944918__2945848"
"chr6_ssto_hap7",2947258,2948209,2,"6_ssto_hap7__2947259__2948209"
"chr4",2951660,2952972,3,"4__2951661__2952972"
"chr6_ssto_hap7",2955046,2956298,1,"6_ssto_hap7__2955047__2956298"
"chr4",2954001,2958538,1,"4__2954002__2958538"
"chr18",2951052,2960847,1,"18__2951053__2960847"
"chr20",2967410,2969120,2,"20__2967411__2969120"
"chr12",2983142,2983691,1,"12__2983143__2983691"
"chr12",2987844,2987931,1,"12__2987845__2987931"
"chr11",2991032,2993473,3,"11__2991033__2993473"
"chr6_mcf_hap5",2996127,2997078,2,"6_mcf_hap5__2996128__2997078"
"chr11",2972488,3000467,3,"11__2972489__3000467"
"chr11",2991032,3000467,2,"11__2991033__3000467"
"chr6_qbl_hap6",3004292,3004586,1,"6_qbl_hap6__3004293__3004586"
"chr4",2986239,3015555,1,"4__2986240__3015555"
"chr4",2986239,3031136,2,"4__2986240__3031136"
"chr4",2990453,3031136,1,"4__2990454__3031136"
"chr4",3030927,3039238,1,"4__3030928__3039238"
"chr19",3053298,3061243,1,"19__3053299__3061243"
"chr11",3059279,3062214,1,"11__3059280__3062214"
"chr6",3076997,3078169,1,"6__3076998__3078169"
"chr20",3102029,3104052,1,"20__3102030__3104052"
"chr4",3088665,3109150,17,"4__3088666__3109150"
"chr4",3088669,3109150,1,"4__3088670__3109150"
"chr4",3101000,3109150,1,"4__3101001__3109150"
"chr6",3104458,3111189,2,"6__3104459__3111189"
"chr6_ssto_hap7",3160963,3163289,1,"6_ssto_hap7__3160964__3163289"
"chr3",3178943,3186394,11,"3__3178944__3186394"
"chr3",3178943,3189871,1,"3__3178944__3189871"
"chr4",3182241,3190820,1,"4__3182242__3190820"
"chr4",3188323,3190820,3,"4__3188324__3190820"
"chr4",3188323,3201666,1,"4__3188324__3201666"
"chr4",3201458,3201666,2,"4__3201459__3201666"
"chr10",3200231,3202522,1,"10__3200232__3202522"
"chr10",3201105,3202522,2,"10__3201106__3202522"
"chr4",3201458,3205875,1,"4__3201459__3205875"
"chr3",3195107,3214609,2,"3__3195108__3214609"
"chr3",3197902,3215945,1,"3__3197903__3215945"
"chr6_mcf_hap5",3240060,3240564,1,"6_mcf_hap5__3240061__3240564"
"chr20",3259557,3268436,1,"20__3259558__3268436"
"chr4",3317796,3344780,2,"4__3317797__3344780"
"chr2",3391390,3405664,2,"2__3391391__3405664"
"chr19",3425103,3435205,1,"19__3425104__3435205"
"chr2",3461391,3469466,1,"2__3461392__3469466"
"chr17",3474817,3475543,1,"17__3474818__3475543"
"chr7",3465470,3479900,1,"7__3465471__3479900"
"chr17",3474817,3495677,2,"17__3474818__3495677"
"chr19",3526332,3527144,1,"19__3526333__3527144"
"chr20",3515899,3541552,2,"20__3515900__3541552"
"chr20",3527930,3546079,1,"20__3527931__3546079"
"chrX",3530217,3573453,1,"X__3530218__3573453"
"chr9",3630937,3651867,2,"9__3630938__3651867"
"chr1",3653489,3659475,1,"1__3653490__3659475"
"chr19",3660963,3661999,12,"19__3660964__3661999"
"chr1",3656796,3662745,2,"1__3656797__3662745"
"chr1",3653489,3662750,1,"1__3653490__3662750"
"chr1",3656796,3662750,2,"1__3656797__3662750"
"chr1",3659367,3662750,1,"1__3659368__3662750"
"chr19",3660963,3667351,1,"19__3660964__3667351"
"chr7",3645883,3681737,1,"7__3645884__3681737"
"chr7",3658711,3681737,11,"7__3658712__3681737"
"chr1",3697201,3701767,1,"1__3697202__3701767"
"chr1",3697714,3701767,1,"1__3697715__3701767"
"chr1",3698075,3701767,2,"1__3698076__3701767"
"chr16",3704961,3708065,1,"16__3704962__3708065"
"chr11",3712576,3722069,1,"11__3712577__3722069"
"chr11",3726429,3727857,1,"11__3726430__3727857"
"chrX",3735585,3736541,1,"X__3735586__3736541"
"chrX",3735585,3736744,1,"X__3735586__3736744"
"chr16",3725324,3739138,1,"16__3725325__3739138"
"chr1",3739737,3750599,1,"1__3739738__3750599"
"chr11",3752620,3752808,1,"11__3752621__3752808"
"chr1",3761470,3761915,1,"1__3761471__3761915"
"chr11",3744386,3765879,1,"11__3744387__3765879"
"chr11",3752620,3765879,3,"11__3752621__3765879"
"chr16",3708053,3766850,2,"16__3708054__3766850"
"chr11",3752620,3774638,1,"11__3752621__3774638"
"chr20",3785705,3786239,2,"20__3785706__3786239"
"chr1",3782375,3789136,1,"1__3782376__3789136"
"chr11",3784131,3794969,1,"11__3784132__3794969"
"chr16",3786036,3795355,1,"16__3786037__3795355"
"chr11",3784131,3797251,1,"11__3784132__3797251"
"chr11",3789810,3797251,2,"11__3789811__3797251"
"chr11",3792977,3797251,1,"11__3792978__3797251"
"chr11",3794861,3797251,3,"11__3794862__3797251"
"chr11",3789810,3807009,1,"11__3789811__3807009"
"chr16",3794894,3820987,1,"16__3794895__3820987"
"chr20",3813705,3824016,1,"20__3813706__3824016"
"chr3",3819408,3824332,1,"3__3819409__3824332"
"chr3",3819408,3824385,1,"3__3819409__3824385"
"chr3",3819408,3830758,38,"3__3819409__3830758"
"chr3",3819408,3837112,6,"3__3819409__3837112"
"chr9",3826874,3856184,1,"9__3826875__3856184"
"chr3",3819408,3864581,2,"3__3819409__3864581"
"chr3",3864417,3869193,4,"3__3864418__3869193"
"chr20",3888572,3891477,1,"20__3888573__3891477"
"chr20",3877510,3893281,1,"20__3877511__3893281"
"chr20",3888572,3893281,2,"20__3888573__3893281"
"chr20",3893104,3894259,1,"20__3893105__3894259"
"chr16",3900297,3901010,12,"16__3900298__3901010"
"chr3",3900755,3918519,1,"3__3900756__3918519"
"chr17",3924422,3928412,1,"17__3924423__3928412"
"chr17",3935419,3957489,1,"17__3935420__3957489"
"chr17",3955264,3968123,1,"17__3955265__3968123"
"chr12",3921131,3973123,1,"12__3921132__3973123"
"chr12",3931038,3973123,2,"12__3931039__3973123"
"chr17",3969740,3976050,13,"17__3969741__3976050"
"chr17",3988963,3989949,2,"17__3988964__3989949"
"chr7",3998562,4002483,1,"7__3998563__4002483"
"chr7",3998562,4014177,1,"7__3998563__4014177"
"chr17",4005610,4017764,1,"17__4005611__4017764"
"chr6",4042720,4044257,1,"6__4042721__4044257"
"chr19",4053968,4055245,2,"19__4053969__4055245"
"chr17",4077203,4083172,1,"17__4077204__4083172"
"chr7",4088979,4091462,1,"7__4088980__4091462"
"chr9",4093896,4125941,1,"9__4093897__4125941"
"chr11",4123222,4127453,1,"11__4123223__4127453"
"chr11",4133824,4134095,1,"11__4133825__4134095"
"chr17",4109615,4139185,1,"17__4109616__4139185"
"chr16",4163750,4165486,1,"16__4163751__4165486"
"chr17",4186092,4192703,1,"17__4186093__4192703"
"chr17",4186092,4200104,1,"17__4186093__4200104"
"chr17",4186092,4200109,5,"17__4186093__4200109"
"chr17",4200011,4207040,2,"17__4200012__4207040"
