"chr","start","end","count","index"
"chrX",299338,308428,1,"X__299339__308428"
"chr5",263815,311517,1,"5__263816__311517"
"chr19",311844,313643,2,"19__311845__313643"
"chrX",299338,322325,1,"X__299339__322325"
"chrX",299338,323067,1,"X__299339__323067"
"chrX",322139,323067,1,"X__322140__323067"
"chr9",325670,340321,1,"9__325671__340321"
"chr9",336581,340321,1,"9__336582__340321"
"chr16",347055,348251,1,"16__347056__348251"
"chr5",311407,354026,1,"5__311408__354026"
"chr16",354303,364683,5,"16__354304__364683"
"chr16",359972,364683,1,"16__359973__364683"
"chr5",353844,368059,1,"5__353845__368059"
"chr5",311407,376831,3,"5__311408__376831"
"chr5",353844,376831,4,"5__353845__376831"
"chr16",364542,397106,1,"16__364543__397106"
"chr12",394611,417171,1,"12__394612__417171"
"chr5",353844,428121,2,"5__353845__428121"
"chr10",412214,430086,1,"10__412215__430086"
"chr4",429558,431300,1,"4__429559__431300"
"chr12",394611,431733,1,"12__394612__431733"
"chr5",420290,432639,1,"5__420291__432639"
"chr12",459786,465703,2,"12__459787__465703"
"chr10",454865,468973,1,"10__454866__468973"
"chr20",476362,489304,1,"20__476363__489304"
"chr4",484689,489450,1,"4__484690__489450"
"chr17",489509,505136,1,"17__489510__505136"
"chr12",514676,527802,2,"12__514677__527802"
"chr10",518378,532470,6,"10__518379__532470"
"chr16",532524,539000,1,"16__532525__539000"
"chr12",514676,547720,1,"12__514677__547720"
"chr6",555226,556564,1,"6__555227__556564"
"chr6",553853,562845,1,"6__553854__562845"
"chr5",619104,620376,16,"5__619105__620376"
"chr5",614584,624694,1,"5__614585__624694"
"chr5",619104,624694,8,"5__619105__624694"
"chr5",614584,634062,1,"5__614585__634062"
"chr6",610097,637861,2,"6__610098__637861"
"chr6",629834,637861,3,"6__629835__637861"
"chr5",619104,637933,1,"5__619105__637933"
"chr5",637631,640587,1,"5__637632__640587"
"chr5",619104,648031,2,"5__619105__648031"
"chr5",614584,655699,1,"5__614585__655699"
"chr5",619104,655699,3,"5__619105__655699"
"chr5",624585,655699,1,"5__624586__655699"
"chr5",647919,655699,3,"5__647920__655699"
"chr5",663530,665440,1,"5__663531__665440"
"chr17",673108,681901,1,"17__673109__681901"
"chr18",685920,697355,1,"18__685921__697355"
"chr17_ctg5_hap1",626463,705913,1,"17_ctg5_hap1__626464__705913"
"chr18",683245,706578,1,"18__683246__706578"
"chr16",709085,712331,1,"16__709086__712331"
"chr7",716865,720363,2,"7__716866__720363"
"chr17_ctg5_hap1",693693,724155,2,"17_ctg5_hap1__693694__724155"
"chr17_ctg5_hap1",723024,724155,3,"17_ctg5_hap1__723025__724155"
"chr4",737261,738476,1,"4__737262__738476"
"chr1",741178,745550,2,"1__741179__745550"
"chr9",734747,746202,1,"9__734748__746202"
"chr7",716865,751164,14,"7__716866__751164"
"chr11",774007,775142,1,"11__774008__775142"
"chr7",810107,814799,1,"7__810108__814799"
"chr5",745297,825366,1,"5__745298__825366"
"chr5",814875,825366,1,"5__814876__825366"
"chr7",808475,825534,1,"7__808476__825534"
"chr17",850023,851114,1,"17__850024__851114"
"chr1",861301,871276,1,"1__861302__871276"
"chr1",871151,874792,1,"1__871152__874792"
"chr7",872141,881767,1,"7__872142__881767"
"chr7",872141,883157,1,"7__872142__883157"
"chr10",882342,890995,4,"10__882343__890995"
"chr1",891302,891595,1,"1__891303__891595"
"chr5",886706,891872,1,"5__886707__891872"
"chr4",882634,898562,1,"4__882635__898562"
"chr19",900060,902434,1,"19__900061__902434"
"chr7",888054,905704,2,"7__888055__905704"
"chr5",904262,905839,2,"5__904263__905839"
"chr4",905460,907456,1,"4__905461__907456"
"chr5",904262,908576,2,"5__904263__908576"
"chr7",908985,912199,1,"7__908986__912199"
"chr5",893681,917266,1,"5__893682__917266"
"chr5",907244,917266,1,"5__907245__917266"
"chr12",911069,922980,1,"12__911070__922980"
"chr10",882342,931700,1,"10__882343__931700"
"chr10",888871,931700,1,"10__888872__931700"
"chr10",909682,931700,3,"10__909683__931700"
"chr10",930386,931700,1,"10__930387__931700"
"chr10",882342,937291,1,"10__882343__937291"
"chr12",922807,939326,1,"12__922808__939326"
"chr12",936207,939326,1,"12__936208__939326"
"chr10",909682,949456,2,"10__909683__949456"
"chr11",986784,988689,1,"11__986785__988689"
"chr12",992560,993409,2,"12__992561__993409"
"chr12",1003727,1006847,2,"12__1003728__1006847"
"chr19",1032390,1032695,3,"19__1032391__1032695"
"chr7",1049585,1049779,1,"7__1049586__1049779"
"chr10",1041868,1053068,1,"10__1041869__1053068"
"chr5",1057585,1065593,1,"5__1057586__1065593"
"chr6",1069392,1069478,2,"6__1069393__1069478"
"chr5",1085346,1094363,2,"5__1085347__1094363"
"chr4",1113473,1116022,1,"4__1113474__1116022"
"chr19",1119009,1120022,1,"19__1119010__1120022"
"chr10",1118055,1123943,1,"10__1118056__1123943"
"chr10",1118055,1126416,5,"10__1118056__1126416"
"chr10",1125950,1126416,1,"10__1125951__1126416"
"chr10",1118055,1132297,1,"10__1118056__1132297"
"chr12",1136913,1137738,8,"12__1136914__1137738"
"chr10",1118055,1142186,2,"10__1118056__1142186"
"chr10",1130342,1142186,3,"10__1130343__1142186"
"chr17",1145231,1145485,1,"17__1145232__1145485"
"chr10",1130342,1151207,2,"10__1130343__1151207"
"chr19",1147307,1154401,3,"19__1147308__1154401"
"chr10",1149538,1170964,1,"10__1149539__1170964"
"chr7",1166892,1177040,1,"7__1166893__1177040"
"chr1",1192371,1192690,1,"1__1192372__1192690"
"chr17",1183607,1196207,1,"17__1183608__1196207"
"chr1",1191424,1198766,1,"1__1191425__1198766"
"chr1",1191424,1203372,3,"1__1191425__1203372"
"chr1",1192371,1203372,2,"1__1192372__1203372"
"chr5",1212417,1221971,1,"5__1212418__1221971"
"chr4",1206700,1222131,1,"4__1206701__1222131"
"chr12",1137504,1225199,1,"12__1137505__1225199"
"chr12",1192329,1225199,1,"12__1192330__1225199"
"chr12",1219357,1225199,1,"12__1219358__1225199"
"chr4",1221986,1235307,1,"4__1221987__1235307"
"chr4",1245967,1246069,1,"4__1245968__1246069"
"chr12",1192329,1250953,1,"12__1192330__1250953"
"chr12",1213915,1250953,2,"12__1213916__1250953"
"chr17",1264385,1265302,1,"17__1264386__1265302"
"chr1",1273415,1273456,1,"1__1273416__1273456"
"chr17",1279214,1279300,1,"17__1279215__1279300"
"chr17",1268152,1282236,1,"17__1268153__1282236"
"chr5",1278755,1282739,2,"5__1278756__1282739"
"chr12",1289705,1299218,3,"12__1289706__1299218"
"chr12",1299024,1299218,1,"12__1299025__1299218"
"chr20",1291443,1301079,3,"20__1291444__1301079"
"chr5",1321749,1324928,2,"5__1321750__1324928"
"chr1",1322614,1326245,2,"1__1322615__1326245"
"chr17",1303340,1340449,1,"17__1303341__1340449"
"chr19",1356322,1369645,1,"19__1356323__1369645"
"chr16",1364020,1370518,3,"16__1364021__1370518"
"chr16",1365654,1370518,1,"16__1365655__1370518"
"chr12",1399017,1399178,1,"12__1399018__1399178"
"chr12",1399017,1404063,1,"12__1399018__1404063"
"chrX",1404670,1409402,2,"X__1404671__1409402"
"chr19",1417498,1421257,1,"19__1417499__1421257"
"chr16",1414213,1421612,1,"16__1414214__1421612"
"chr16",1416018,1421612,1,"16__1416019__1421612"
"chr19",1416455,1432680,1,"19__1416456__1432680"
"chr19",1417498,1432680,1,"19__1417499__1432680"
"chr5",1432578,1443357,2,"5__1432579__1443357"
"chr17",1437392,1451681,1,"17__1437393__1451681"
"chrY",1455410,1455452,2,"Y__1455411__1455452"
"chr17",1437392,1456443,1,"17__1437393__1456443"
"chr17",1451589,1456443,1,"17__1451590__1456443"
"chr17",1437392,1461853,1,"17__1437393__1461853"
"chr17",1451589,1461853,1,"17__1451590__1461853"
"chrX",1508383,1508509,3,"X__1508384__1508509"
"chr19",1510148,1510916,1,"19__1510149__1510916"
"chr17",1540002,1540356,1,"17__1540003__1540356"
"chr12",1480998,1553916,1,"12__1480999__1553916"
"chr1",1572442,1639017,1,"1__1572443__1639017"
"chr2",1637728,1643194,1,"2__1637729__1643194"
"chr1",1647589,1647917,1,"1__1647590__1647917"
"chr2",1647139,1653447,1,"2__1647140__1653447"
"chr4",1656704,1670632,1,"4__1656705__1670632"
"chr16",1675973,1682366,1,"16__1675974__1682366"
"chr17",1684508,1690898,1,"17__1684509__1690898"
"chr1",1693329,1696885,1,"1__1693330__1696885"
"chr4",1695413,1705391,2,"4__1695414__1705391"
"chr4",1696500,1705427,2,"4__1696501__1705427"
"chr4",1732613,1737561,1,"4__1732614__1737561"
"chr19",1738953,1740327,1,"19__1738954__1740327"
"chr16",1733509,1741986,2,"16__1733510__1741986"
"chr16",1735439,1741986,1,"16__1735440__1741986"
"chr17",1746096,1747980,5,"17__1746097__1747980"
"chr17",1746096,1748360,1,"17__1746097__1748360"
"chr16",1733509,1748844,1,"16__1733510__1748844"
"chr1",1735857,1749314,1,"1__1735858__1749314"
"chr6_qbl_hap6",1749543,1750123,1,"6_qbl_hap6__1749544__1750123"
"chr16",1750093,1750221,1,"16__1750094__1750221"
"chr17",1746096,1756483,9,"17__1746097__1756483"
"chr1",1747194,1756938,4,"1__1747195__1756938"
"chr1",1747194,1770677,7,"1__1747195__1770677"
"chr16",1774557,1779579,1,"16__1774558__1779579"
"chr17",1778954,1787238,2,"17__1778955__1787238"
"chr8",1806125,1824900,1,"8__1806126__1824900"
"chr8",1824736,1844615,1,"8__1824737__1844615"
"chr8",1824736,1857636,3,"8__1824737__1857636"
"chr12",1863423,1863680,1,"12__1863424__1863680"
"chr8",1808062,1893821,1,"8__1808063__1893821"
"chr4",1902352,1906105,3,"4__1902353__1906105"
"chr4",1919867,1920350,2,"4__1919868__1920350"
"chr6_ssto_hap7",1927515,1928486,1,"6_ssto_hap7__1927516__1928486"
"chr6",1930336,1930582,1,"6__1930337__1930582"
"chr4",1902352,1932497,3,"4__1902353__1932497"
"chr4",1893892,1936989,1,"4__1893893__1936989"
"chr4",1902352,1936989,6,"4__1902353__1936989"
"chr4",1902352,1941505,3,"4__1902353__1941505"
"chr4",1902352,1944292,2,"4__1902353__1944292"
"chr6_qbl_hap6",1946766,1946849,1,"6_qbl_hap6__1946767__1946849"
"chr6_dbb_hap3",1947497,1947578,1,"6_dbb_hap3__1947498__1947578"
"chr6_dbb_hap3",1949589,1949658,1,"6_dbb_hap3__1949590__1949658"
"chr6_ssto_hap7",1949614,1951523,1,"6_ssto_hap7__1949615__1951523"
"chr6_ssto_hap7",1951050,1951523,1,"6_ssto_hap7__1951051__1951523"
"chr6",1930336,1952363,1,"6__1930337__1952363"
"chr6_ssto_hap7",1949614,1952766,2,"6_ssto_hap7__1949615__1952766"
"chr4",1902352,1952930,4,"4__1902353__1952930"
"chr4",1952798,1955251,1,"4__1952799__1955251"
"chr6_mcf_hap5",1958410,1959587,1,"6_mcf_hap5__1958411__1959587"
"chr6",1930336,1961200,1,"6__1930337__1961200"
"chr4",1931426,1962878,1,"4__1931427__1962878"
"chr17",1964148,1964196,1,"17__1964149__1964196"
"chr7",1937835,1976533,1,"7__1937836__1976533"
"chr4",1984978,1985195,1,"4__1984979__1985195"
"chr6_dbb_hap3",1985150,1985313,1,"6_dbb_hap3__1985151__1985313"
"chr16",2012164,2012261,6,"16__2012165__2012261"
"chr7",1976322,2020176,1,"7__1976323__2020176"
"chr6_ssto_hap7",2024166,2024525,1,"6_ssto_hap7__2024167__2024525"
"chr9",2028986,2039900,1,"9__2028987__2039900"
"chr19",2076809,2085327,1,"19__2076810__2085327"
"chr1",2066700,2087531,1,"1__2066701__2087531"
"chr6",2094856,2095445,3,"6__2094857__2095445"
"chr20",2097311,2098061,1,"20__2097312__2098061"
"chr7",2041699,2108973,1,"7__2041700__2108973"
"chr6",2116004,2124965,1,"6__2116005__2124965"
"chr16",2125799,2130378,1,"16__2125800__2130378"
"chr19",2108685,2138713,2,"19__2108686__2138713"
"chr4",2157171,2160938,1,"4__2157172__2160938"
"chr19",2189730,2194576,1,"19__2189731__2194576"
"chr19",2191028,2194576,1,"19__2191029__2194576"
"chr17",2186918,2196271,1,"17__2186919__2196271"
"chrX",2184780,2209644,1,"X__2184781__2209644"
"chr6_cox_hap2",2209865,2210944,1,"6_cox_hap2__2209866__2210944"
"chr19",2213537,2214595,1,"19__2213538__2214595"
"chr4",2188515,2214853,1,"4__2188516__2214853"
"chr17",2218850,2226639,1,"17__2218851__2226639"
"chr1",2234416,2236024,2,"1__2234417__2236024"
"chr1",2234416,2238395,3,"1__2234417__2238395"
"chr7",2252846,2259091,2,"7__2252847__2259091"
"chr7",2252846,2259150,1,"7__2252847__2259150"
"chr7",2239896,2262389,1,"7__2239897__2262389"
"chr7",2269618,2270359,1,"7__2269619__2270359"
"chr7",2269618,2270362,2,"7__2269619__2270362"
"chr6",2263834,2273651,2,"6__2263835__2273651"
"chrY",2276785,2293345,1,"Y__2276786__2293345"
"chr17",2297336,2298748,2,"17__2297337__2298748"
"chr19",2324123,2326138,1,"19__2324124__2326138"
"chr1",2324708,2335028,1,"1__2324709__2335028"
"chr1",2336478,2336661,2,"1__2336479__2336661"
"chr17",2367501,2371170,1,"17__2367502__2371170"
"chr7",2403266,2404164,4,"7__2403267__2404164"
"chr6_qbl_hap6",2408498,2420568,1,"6_qbl_hap6__2408499__2420568"
"chr19",2429815,2429920,1,"19__2429816__2429920"
"chr7",2477438,2483381,1,"7__2477439__2483381"
"chr16",2489353,2493801,1,"16__2489354__2493801"
"chr11",2542708,2550271,1,"11__2542709__2550271"
"chr17",2583457,2583700,1,"17__2583458__2583700"
"chr18",2585111,2590161,1,"18__2585112__2590161"
"chr11",2591857,2594216,1,"11__2591858__2594216"
"chr17",2595054,2611828,1,"17__2595055__2611828"
"chr16",2607703,2616454,4,"16__2607704__2616454"
"chr16",2616356,2633586,1,"16__2616357__2633586"
"chr4",2659529,2661781,1,"4__2659530__2661781"
"chr4",2659529,2665015,1,"4__2659530__2665015"
"chr16",2666600,2668891,1,"16__2666601__2668891"
"chr4",2659529,2674099,1,"4__2659530__2674099"
"chr4",2664564,2674099,1,"4__2664565__2674099"
"chr16",2683739,2692490,3,"16__2683740__2692490"
"chr4",2659529,2692697,1,"4__2659530__2692697"
"chr16",2683739,2694080,1,"16__2683740__2694080"
"chr6_mcf_hap5",2619451,2703805,1,"6_mcf_hap5__2619452__2703805"
"chr4",2705684,2707330,1,"4__2705685__2707330"
"chr19",2715923,2716017,1,"19__2715924__2716017"
"chr18",2718155,2718432,1,"18__2718156__2718432"
"chr18",2732262,2740819,2,"18__2732263__2740819"
"chr18",2732262,2747645,1,"18__2732263__2747645"
"chr18",2724896,2752550,2,"18__2724897__2752550"
"chr18",2732262,2752550,1,"18__2732263__2752550"
"chr6",2768924,2779726,1,"6__2768925__2779726"
"chr6",2785374,2785509,1,"6__2785375__2785509"
"chr16",2807472,2810500,2,"16__2807473__2810500"
"chr16",2807781,2810500,1,"16__2807782__2810500"
"chr9",2804238,2812362,1,"9__2804239__2812362"
"chr9",2777872,2820098,1,"9__2777873__2820098"
"chr7",2819776,2820379,1,"7__2819777__2820379"
"chr9",2782755,2827151,1,"9__2782756__2827151"
"chr19",2832300,2834867,1,"19__2832301__2834867"
"chr6",2836089,2836484,2,"6__2836090__2836484"
"chr9",2820017,2838517,1,"9__2820018__2838517"
"chr12",2926388,2927443,1,"12__2926389__2927443"
"chr12",2929251,2930958,1,"12__2929252__2930958"
"chr20",2928627,2945848,1,"20__2928628__2945848"
"chr20",2944917,2945848,2,"20__2944918__2945848"
"chr6_qbl_hap6",2948451,2948514,1,"6_qbl_hap6__2948452__2948514"
"chr4",2951660,2952972,2,"4__2951661__2952972"
"chr20",2928627,2955887,1,"20__2928628__2955887"
"chr4",2958396,2959467,1,"4__2958397__2959467"
"chr12",2973485,2975687,1,"12__2973486__2975687"
"chr12",2975558,2977920,1,"12__2975559__2977920"
"chr6_ssto_hap7",2985614,2985677,1,"6_ssto_hap7__2985615__2985677"
"chr11",2985909,2993473,1,"11__2985910__2993473"
"chr11",2991032,2993473,1,"11__2991033__2993473"
"chr11",2972488,3000467,5,"11__2972489__3000467"
"chr11",2976973,3000467,1,"11__2976974__3000467"
"chr11",2997253,3000467,1,"11__2997254__3000467"
"chr19",3008866,3015758,1,"19__3008867__3015758"
"chr12",3029928,3031568,2,"12__3029929__3031568"
"chr6",3076997,3089891,1,"6__3076998__3089891"
"chr4",3088665,3109150,5,"4__3088666__3109150"
"chr19",3110146,3115070,1,"19__3110147__3115070"
"chr6",3123890,3137727,1,"6__3123891__3137727"
"chr4",3088665,3138053,1,"4__3088666__3138053"
"chr3",3178943,3182332,4,"3__3178944__3182332"
"chr3",3182886,3184019,1,"3__3182887__3184019"
"chr3",3178943,3186394,12,"3__3178944__3186394"
"chr3",3182193,3186394,3,"3__3182194__3186394"
"chr3",3178943,3189871,2,"3__3178944__3189871"
"chr4",3188323,3190820,1,"4__3188324__3190820"
"chr6_cox_hap2",3221274,3224801,1,"6_cox_hap2__3221275__3224801"
"chr11",3383775,3390732,1,"11__3383776__3390732"
"chr2",3391390,3405664,1,"2__3391391__3405664"
"chr1",3425121,3425809,1,"1__3425122__3425809"
"chr1",3418359,3427466,1,"1__3418360__3427466"
"chr2",3425651,3428434,1,"2__3425652__3428434"
"chr19",3425103,3435205,2,"19__3425104__3435205"
"chr19",3381709,3449137,1,"19__3381710__3449137"
"chr19",3425103,3449137,2,"19__3425104__3449137"
"chr19",3425103,3456633,1,"19__3425104__3456633"
"chr17",3483750,3494410,1,"17__3483751__3494410"
"chr17",3493100,3494410,1,"17__3493101__3494410"
"chr17",3493100,3495677,1,"17__3493101__3495677"
"chr19",3515893,3517787,3,"19__3515894__3517787"
"chr19",3547845,3548265,1,"19__3547846__3548265"
"chr19",3534632,3551192,1,"19__3534633__3551192"
"chr16",3554719,3556415,2,"16__3554720__3556415"
"chr16",3556330,3562478,3,"16__3556331__3562478"
"chr16",3554719,3565591,2,"16__3554720__3565591"
"chr2",3593290,3605433,1,"2__3593291__3605433"
"chr2",3607037,3607319,1,"2__3607038__3607319"
"chr1",3638584,3644781,1,"1__3638585__3644781"
"chr19",3660963,3661999,6,"19__3660964__3661999"
"chr19",3647335,3667351,1,"19__3647336__3667351"
"chr7",3645272,3681737,1,"7__3645273__3681737"
"chr7",3645883,3681737,3,"7__3645884__3681737"
"chr7",3658711,3681737,3,"7__3658712__3681737"
"chr7",3678635,3681737,1,"7__3678636__3681737"
"chr1",3698075,3700702,1,"1__3698076__3700702"
"chr1",3698075,3701767,1,"1__3698076__3701767"
"chr11",3712576,3722069,2,"11__3712577__3722069"
"chr16",3708053,3726146,1,"16__3708054__3726146"
"chr11",3726429,3727857,1,"11__3726430__3727857"
"chrX",3735585,3736541,2,"X__3735586__3736541"
"chr16",3708053,3740986,1,"16__3708054__3740986"
"chr11",3733793,3742055,1,"11__3733794__3742055"
"chrX",3736482,3744770,1,"X__3736483__3744770"
"chr11",3752620,3752808,4,"11__3752621__3752808"
"chrX",3735585,3785847,1,"X__3735586__3785847"
"chr11",3784131,3789974,1,"11__3784132__3789974"
"chr11",3784175,3793064,1,"11__3784176__3793064"
"chr11",3789810,3797251,1,"11__3789811__3797251"
"chr11",3794861,3797251,3,"11__3794862__3797251"
"chr11",3800102,3803375,1,"11__3800103__3803375"
"chr3",3819408,3830758,2,"3__3819409__3830758"
"chr20",3888572,3891477,1,"20__3888573__3891477"
"chr16",3900297,3901010,6,"16__3900298__3901010"
"chr9",3932359,3938525,1,"9__3932360__3938525"
"chr17",3967654,3968117,1,"17__3967655__3968117"
"chr17",3935419,3976050,1,"17__3935420__3976050"
"chr6",3986918,3986973,1,"6__3986919__3986973"
"chr2",3993529,3993681,1,"2__3993530__3993681"
"chr16",4029116,4033441,3,"16__4029117__4033441"
"chr19",4035989,4036659,1,"19__4035990__4036659"
"chr16",4038994,4043511,1,"16__4038995__4043511"
"chr11",4076755,4095909,1,"11__4076756__4095909"
"chr17",4092676,4098766,1,"17__4092677__4098766"
"chr17",4109615,4113242,1,"17__4109616__4113242"
"chr19",4110506,4117627,1,"19__4110507__4117627"
"chr9",4117767,4118881,8,"9__4117768__4118881"
"chr7",4116629,4119216,1,"7__4116630__4119216"
"chr11",4130873,4133292,1,"11__4130874__4133292"
"chr17",4144391,4145743,1,"17__4144392__4145743"
"chr6_mcf_hap5",4134988,4152629,1,"6_mcf_hap5__4134989__4152629"
"chr11",4153515,4154888,1,"11__4153516__4154888"
"chr9",4178388,4183684,1,"9__4178389__4183684"
"chr17",4186092,4192703,1,"17__4186093__4192703"
"chr17",4186092,4200109,6,"17__4186093__4200109"
"chr17",4192524,4200109,3,"17__4192525__4200109"
"chr17",4186092,4210418,3,"17__4186093__4210418"
"chr4",4239553,4248070,1,"4__4239554__4248070"
"chr6_mcf_hap5",4276236,4277569,1,"6_mcf_hap5__4276237__4277569"
"chr4",4281173,4281476,1,"4__4281174__4281476"
"chr9",4286037,4286435,3,"9__4286038__4286435"
"chr9",4286037,4286523,7,"9__4286038__4286523"
"chr9",4286037,4310528,2,"9__4286038__4310528"
"chr16",4311779,4312702,4,"16__4311780__4312702"
"chr9",4304769,4348439,1,"9__4304770__4348439"
"chr16",4382215,4383520,3,"16__4382216__4383520"
"chr3",4429540,4429694,1,"3__4429541__4429694"
"chr17",4451252,4453648,1,"17__4451253__4453648"
"chr3",4452548,4461830,5,"3__4452549__4461830"
"chr6_qbl_hap6",4467890,4468234,1,"6_qbl_hap6__4467891__4468234"
"chr4",4458917,4473433,1,"4__4458918__4473433"
"chr19",4475234,4491832,1,"19__4475235__4491832"
"chr16",4500400,4505781,2,"16__4500401__4505781"
"chr16",4516153,4519466,5,"16__4516154__4519466"
"chr16",4556895,4559539,1,"16__4556896__4559539"
"chr12",4626226,4628046,1,"12__4626227__4628046"
"chr4",4650703,4651269,1,"4__4650704__4651269"
"chr9",4646486,4662036,1,"9__4646487__4662036"
"chr19",4667852,4669254,1,"19__4667853__4669254"
"chr3",4681067,4687412,2,"3__4681068__4687412"
"chr19",4702038,4702728,1,"19__4702039__4702728"
"chr16",4700365,4707364,1,"16__4700366__4707364"
"chr16",4700365,4715152,1,"16__4700366__4715152"
"chr9",4712967,4726230,2,"9__4712968__4726230"
"chr16",4727463,4730098,2,"16__4727464__4730098"
"chr3",4774771,4777038,1,"3__4774772__4777038"
"chr16",4774750,4777178,1,"16__4774751__4777178"
"chr16",4747017,4780152,1,"16__4747018__4780152"
"chr7",4780468,4780654,1,"7__4780469__4780654"
"chr17",4799297,4800108,1,"17__4799298__4800108"
"chr7",4820805,4821385,1,"7__4820806__4821385"
"chr9",4823547,4827033,4,"9__4823548__4827033"
"chr9",4823547,4833228,1,"9__4823548__4833228"
"chr9",4823547,4841357,1,"9__4823548__4841357"
"chr19",4844679,4847902,1,"19__4844680__4847902"
"chr3",4808213,4859926,1,"3__4808214__4859926"
"chr9",4860124,4860901,1,"9__4860125__4860901"
"chr16",4861170,4862249,1,"16__4861171__4862249"
"chr6_ssto_hap7",4880183,4880829,1,"6_ssto_hap7__4880184__4880829"
"chr6",4891946,4892613,24,"6__4891947__4892613"
"chr6",4903892,4904037,1,"6__4903893__4904037"
"chr6",4935748,4937971,3,"6__4935749__4937971"
"chr19",4941539,4941943,1,"19__4941540__4941943"
"chr19",4944143,4944462,1,"19__4944144__4944462"
"chr19",4950622,4951008,2,"19__4950623__4951008"
"chr7",5023301,5024706,1,"7__5023302__5024706"
"chr7",5023301,5028808,2,"7__5023302__5028808"
"chr19",5039846,5041262,4,"19__5039847__5041262"
"chr19",5047486,5047680,1,"19__5047487__5047680"
"chr19",5047486,5082515,1,"19__5047487__5082515"
"chr20",5086833,5090091,1,"20__5086834__5090091"
"chr20",5157293,5159602,1,"20__5157294__5159602"
"chr3",5212187,5216099,2,"3__5212188__5216099"
"chr17",5185583,5235447,1,"17__5185584__5235447"
"chr17",5235243,5235447,1,"17__5235244__5235447"
"chr3",5233954,5236966,1,"3__5233955__5236966"
"chr17",5211988,5250220,2,"17__5211989__5250220"
"chr17",5241313,5250220,1,"17__5241314__5250220"
"chr3",5233954,5252901,1,"3__5233955__5252901"
"chr17",5241313,5253924,1,"17__5241314__5253924"
"chr3",5235612,5257588,1,"3__5235613__5257588"
"chr17",5253745,5268533,1,"17__5253746__5268533"
"chr17",5257653,5268533,2,"17__5257654__5268533"
"chr3",5233954,5271224,1,"3__5233955__5271224"
"chr17",5250084,5276749,1,"17__5250085__5276749"
"chr17",5307418,5321461,1,"17__5307419__5321461"
"chr17",5356899,5357300,1,"17__5356900__5357300"
"chr17",5364258,5365866,2,"17__5364259__5365866"
"chr11",5367002,5368140,4,"11__5367003__5368140"
"chr7",5363844,5372680,1,"7__5363845__5372680"
"chr17",5379187,5379256,1,"17__5379188__5379256"
"chr17",5378029,5388533,1,"17__5378030__5388533"
"chr7",5396546,5417655,1,"7__5396547__5417655"
"chr7",5413685,5417655,1,"7__5413686__5417655"
"chr7",5413685,5434226,1,"7__5413686__5434226"
"chr5",5436530,5448010,1,"5__5436531__5448010"
"chr5",5440001,5454751,1,"5__5440002__5454751"
"chr5",5447953,5469101,1,"5__5447954__5469101"
"chr20",5545662,5550885,1,"20__5545663__5550885"
"chr19",5604593,5604947,8,"19__5604594__5604947"
"chr7",5642887,5645015,1,"7__5642888__5645015"
"chr19",5653125,5657358,1,"19__5653126__5657358"
"chr12",5669855,5687684,1,"12__5669856__5687684"
"chr7",5680784,5692141,1,"7__5680785__5692141"
"chr19",5700799,5706003,1,"19__5700800__5706003"
